"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"歐洲不動產","3256.92","2.73","0.08","17:45"
"DJ權益REIT","274.91","3.26","1.20","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","320.18","0.31","0.10","08/02"
"MS商品指數","748.26","-1.15","-0.15","08/02"
"高盛商品指數","6247.50","-85.03","-1.34","08/01"
"高盛農產品","286.55","-1.43","-0.49","08/01"
"高盛家畜指數","247.08","-2.43","-0.97","08/01"
"高盛工業金屬","477.51","-5.64","-1.17","08/01"
"天然氣","501.05","3.96","0.80","08/02"
"AMEX航空","46.52","0.35","0.76","08/02"
"銀行","106.16","0.36","0.34","08/02"
"醫療服務","460.16","4.73","1.04","08/02"
"電腦科技","885.02","8.07","0.92","08/02"
"電腦硬體","239.99","2.22","0.93","08/02"
"保險","4022.30","32.34","0.81","08/02"
"美國紙業","154.69","-4.30","-2.70","08/02"
"零售業","487.72","5.76","1.20","08/02"
"掮客商指數","224.70","-0.48","-0.21","08/02"
"美元指數","80.67","-0.19","-0.23","08/02"
"歐元指數","136.89","0.27","0.20","08/02"
"日圓指數","83.92","-0.37","-0.44","08/02"
"澳幣指數","85.76","0.69","0.81","08/02"
"30年債券價格","110.22","0.19","0.17","08/02"
"30年債殖利率","48.99","-0.10","-0.20","08/02"
"10年期票利率","47.53","-0.06","-0.13","08/02"
"5年期票殖利率","46.00","0.07","0.15","08/02"
"3月期票殖利率","47.45","0.05","0.11","08/02"
"Put/Call比例","1.10","-0.26","-19.12","08/02"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","665.40","0.00","0.00","5:20"
"銀","12.99","0.00","0.00","4:46"
"白金","1285.00","0.00","0.00","23:34"
"鈀","367.00","0.00","0.00","21:26"
"銅","3.6301","-0.0390","-1.07","0:26"
"鎳","13.6380","-0.6101","-4.31","0:31"
"鋁","1.2013","-0.0110","-0.91","0:30"
"鋅","1.5920","-0.0249","-1.55","0:30"
"鉛","1.4726","+0.0135","+0.93","1:32"
"黃金期貨","676.600","0.700","0.10","1:38"
"銀期貨","12.995","0.040","0.31","1:37"
"銅期貨","7978.000","-159.000","-1.95","08/01"
"天然氣期","6.106","-0.246","-3.87","08/02"
"布蘭特油期","75.760","0.410","0.54","3:25"
"WTI原油期","76.860","0.330","0.43","08/02"
"玉米期貨","341.250","5.250","1.56","08/02"
"小麥期貨","641.750","5.750","0.90","2:15"
"可可粉期","1914.000","-3.000","-0.16","0:26"
"大豆期貨","854.500","5.750","0.68","08/02"
"咖啡C期","116.200","3.100","2.74","1:00"
"十一號糖","10.250","-0.030","-0.29","1:15"
"二號棉期","64.580","0.320","0.50","2:27"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3702","-0.0001","-0.01","5:53"
"英鎊/美元","2.0370","-0.0004","-0.02","5:53"
"美元/瑞士法郎","1.2044","-0.0002","-0.02","5:53"
"美元/俄盧布","25.5690","0.0018","0.01","5:53"
"美元/匈牙利幣","183.3000","0.2050","0.11","5:53"
"美元/土耳其幣","1.2760","0.0000","0.00","08/02"
"美元/南非幣","7.0905","0.0042","0.06","5:48"
"美元/日圓","119.1600","-0.0500","-0.04","5:53"
"美元/人民幣","7.5753","0.0000","0.00","08/02"
"美元/港幣","7.8280","0.0006","0.01","5:52"
"美元/台幣","32.8650","0.0000","0.00","08/02"
"美元/韓圜","921.5500","0.0000","0.00","08/02"
"美元/泰銖","29.9200","0.0000","0.00","5:01"
"美元/新元","1.5180","0.0003","0.02","5:53"
"美元/馬來幣","3.4575","0.0000","0.00","08/02"
"美元/印尼盾","9247.5000","0.0000","0.00","08/02"
"美元/印度盧比","40.4230","0.0000","0.00","08/02"
"澳幣/美元","0.8582","-0.0004","-0.05","5:53"
"紐幣/美元","0.7689","-0.0002","-0.03","5:53"
"美元/巴西幣","1.8745","0.0020","0.11","5:04"
"美元/墨披索","10.9460","0.0002","0.00","5:50"
"美元/加幣","1.0527","0.0005","0.04","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","339.74","0.38","19.74","08/02"
"中國","65.82","-0.70","26.42","08/02"
"印度","461.70","0.27","18.19","08/02"
"俄羅斯","1235.18","0.97","-1.21","08/02"
"巴西","2983.23","1.17","35.27","08/02"
"菲律賓","318.82","-2.02","21.13","08/02"
"墨西哥","6165.00","1.84","12.43","08/02"
"新興市場","1080.90","0.58","18.43","08/02"
"新興亞洲","448.29","0.18","20.68","08/02"
"新興東歐","320.20","0.85","3.48","08/02"
"新興拉美","3795.57","1.24","26.70","08/02"
"世界","392.02","0.55","6.59","08/02"
"歐洲","568.96","0.71","7.04","08/02"
"遠東ex日本","505.06","0.06","18.66","08/02"
"中華","343.06","-0.61","18.55","08/02"
"歐洲小型","329.52","0.20","9.78","08/02"
"日本小型","100.80","-0.26","-1.27","08/02"
"美國小型","297.74","0.74","-0.48","08/02"
"世界小型","248.33","0.37","5.06","08/02"
"日本","3206.61","-0.31","-0.05","08/02"
"香港","7845.34","-0.48","8.21","08/02"
"阿拉伯市場","694.98","0.23","14.93","08/02"

