"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13184.96","381.26","2.98","close"
"東證一部","1287.74","35.31","2.82","close"
"東證二部","2740.53","-7.90","-0.29","close"
"JASDAQ","57.61","-0.31","-0.54","close"
"上海綜合","2846.12","-15.30","-0.53","close"
"上海A股","2985.52","-16.05","-0.53","close"
"上海B股","215.08","-1.14","-0.53","close"
"深圳A股","896.88","2.42","0.27","close"
"深圳B股","459.34","-5.46","-1.18","close"
"滬深300","2904.74","-6.31","-0.22","close"
"香港恆生","22527.48","-5.42","-0.02","close"
"香港國企","12443.38","-15.43","-0.12","close"
"香港紅籌","4775.56","-3.16","-0.07","close"
"台灣加權","7065.65","-20.02","-0.28","close"
"台灣店頭","115.92","1.06","0.92","close"
"韓國指數","1561.23","-1.69","-0.11","18:03"
"越南股市","457.88","-12.94","-2.75","11:01"
"泰國股市","682.15","-5.15","-0.75","17:01"
"菲律賓","2409.98","-6.64","-0.27","12:11"
"馬來西亞","1109.57","6.09","0.55","17:00"
"印尼股市","2212.75","17.69","0.81","17:09"
"印度股市","14104.20","254.16","1.84","16:28"
"孟加拉","2764.54","-94.41","-3.30","22:15"
"巴基斯坦","7785.77","280.95","3.74","12:15"
"澳洲股市","5075.90","0.50","0.01","17:47"
"紐西蘭","3143.91","-4.41","-0.14","14:31"
"新加坡","2890.66","-28.55","-0.98","17:10"
"龍籌股","134.42","-1.22","-0.90","07/22"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2123.66","-20.52","-0.96","07/22"
"英國指數","5364.10","-40.20","-0.74","07/22"
"法國指數","4327.26","0.12","0.00","07/22"
"德國指數","6442.79","17.95","0.28","07/22"
"土耳其","37616.17","-1087.58","-2.81","07/22"
"匈牙利","21142.16","23.75","0.11","07/22"
"奧地利","3663.57","-1.01","-0.03","07/22"
"波蘭股市","39799.18","53.82","0.14","07/22"
"捷克股市","1436.40","-14.80","-1.02","07/22"
"瑞典股市","863.47","-23.15","-2.61","07/22"
"芬蘭股市","8540.02","-124.10","-1.43","07/22"
"挪威股市","364.87","-4.79","-1.30","07/22"
"希臘指數","3384.99","-61.76","-1.79","07/22"
"義大利","21746.00","15.00","0.07","16:43"
"盧森堡","1807.41","-28.48","-1.55","07/22"
"荷蘭","400.20","-0.16","-0.04","07/22"
"冰島","4114.43","-58.34","-1.40","07/22"
