"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18261.98","121.04","0.67","close"
"東證一部","1792.23","12.56","0.71","close"
"東證二部","4275.68","6.09","0.14","close"
"JASDAQ","82.33","0.18","0.22","close"
"上海綜合","3883.22","101.87","2.69","07/09"
"上海A股","4074.95","106.82","2.69","07/09"
"上海B股","264.47","7.56","2.94","07/09"
"香港恆生","22817.43","285.69","1.27","07/09"
"香港國企","13024.43","342.99","2.70","07/09"
"香港紅籌","4331.90","51.98","1.21","07/09"
"台灣加權","9369.84","181.53","1.98","13:46"
"台灣店頭","213.31","4.62","2.21","13:46"
"韓國指數","1883.59","22.58","1.21","18:03"
"新加坡","3626.72","64.76","1.82","17:05"
"馬來西亞","1378.69","4.85","0.35","17:00"
"菲律賓","3744.05","-14.79","-0.39","12:11"
"印尼股市","2271.34","44.29","1.99","17:09"
"越南股市","1010.27","-2.55","-0.25","14:28"
"泰國股市","844.19","11.81","1.42","17:01"
"印度股市","15045.73","81.61","0.55","16:28"
"斯里蘭卡","2510.92","-13.04","-0.52","14:15"
"澳洲股市","6429.50","46.50","0.73","17:47"
"紐西蘭","4238.65","15.12","0.36","14:33"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1999.87","25.21","1.28","07/09"
"英國指數","6712.70","22.60","0.34","07/09"
"法國指數","6104.66","1.97","0.03","07/09"
"德國指數","8077.39","29.07","0.36","07/09"
"道瓊歐洲","4528.76","4.31","0.10","07/09"
"土耳其","51281.85","1386.52","2.78","07/09"
"匈牙利","29265.84","92.67","0.32","07/09"
"奧地利","4981.87","10.50","0.21","07/09"
"波蘭股市","67288.84","-279.67","-0.41","07/09"
"捷克股市","1903.80","6.20","0.33","07/09"
"盧森堡","2546.83","26.51","1.05","07/09"
"義大利","33385.00","197.00","0.59","16:43"
"西班牙","1649.21","-7.96","-0.48","07/09"
"瑞士股市","9296.43","32.46","0.35","07/09"
"瑞典股市","1293.25","14.87","1.16","07/09"
"芬蘭股市","11660.99","39.39","0.34","07/09"
"挪威股市","435.54","2.79","0.65","07/09"
"以色列","1145.29","6.75","0.59","07/09"
"埃及股市","74036.42","885.02","1.21","07/09"
"南非股市","26921.20","472.23","1.78","07/09"
"摩洛哥","24091.94","-78.60","-0.33","07/09"
"約旦指數","5825.20","16.52","0.28","07/09"
"杜拜指數","4517.58","-16.88","-0.37","07/09"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13649.97","38.29","0.28","16:30"
"NASDAQ","2670.02","3.51","0.13","17:16"
"羅素2000","853.24","0.93","0.11","16:59"
