"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","6021.97","38.13","0.64%","11/03"
"澳洲股市","5291.20","69.90","1.34%","16:35"
"日經225","18683.24","-399.86","-2.10%","11/02"
"東證一部","1526.97","-31.23","-2.00%","11/02"
"東證二部","4673.71","-20.98","-0.45%","21:20"
"JASDAQ","110.58","-0.35","-0.32%","21:20"
"韓國股市","2048.4","13.16","0.65%","11/03"
"台灣加權","8713.19","98.42","1.14%","11/03"
"台灣店頭","127.63","1.59","1.26%","11/03"
"上海綜合","3316.695","-8.39","-0.25%","11/03"
"上海A股","3473.119","-8.82","-0.25%","11/03"
"上海B股","353.26","0.08","0.02%","20:20"
"深圳A股","2079.06","-0.52","-0.03%","20:20"
"深圳B股","1146.62","-0.56","-0.05%","20:20"
"滬深300","3465.493","-10.47","-0.30%","11/03"
"深證成指","11288.14","-16.74","-0.15%","11/03"
"中小板指","7630.68","-16.32","-0.21%","11/03"
"創業板指","2429.27","-2.77","-0.11%","11/03"
"香港恆生","22568.43","198.39","0.89%","11/03"
"香港國企","10283.42","43.09","0.42%","11/03"
"香港紅籌","4137.17","28.17","0.69%","11/03"
"香港創業板","469.51","-3.07","-0.65%","11/03"
"蒙古股市","13011.82","-79.50","-0.61%","11/03"
"新加坡","2999.56","25.15","0.85%","11/03"
"越南股市","611.71","8.95","1.48%","11/03"
"泰國股市","1412.62","-0.72","-0.05%","17:07"
"菲律賓","7210.73","11.88","0.17%","11/03"
"馬來西亞","1677.56","13.49","0.81%","11/03"
"印尼股市","4533.086","68.13","1.53%","11/03"
"印度股市","26590.59","31.44","0.12%","17:19"
"巴基斯坦","23931.95","70.76","0.30%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","886.36","32.59","3.82%","19:50"
"英國股市","6383.61","21.81","0.34%","16:35"
"法國股市","4936.18","19.97","0.41%","18:05"
"德國股市","10951.15","0.48","0.00%","18:30"
"土耳其","82913.85","-779.76","-0.93%","11/03"
"匈牙利","21628.47","48.02","0.22%","17:25"
"烏克蘭","787.34","1.46","0.19%","19:05"
"奧地利","2443.54","10.02","0.41%","17:45"
"波蘭股市","50367.53","-275.36","-0.54%","17:15"
"捷克股市","980.19","-6.41","-0.65%","16:45"
"瑞典股市","1507.449","5.01","0.33%","17:35"
"芬蘭股市","8527.922","69.38","0.82%","18:35"
"挪威股市","558.67","6.62","1.20%","16:37"
"希臘股市","718.14","-4.66","-0.64%","17:19"
"義大利","24143.43","-29.47","-0.12%","17:35"
"比利時","3609.8","-14.38","-0.40%","18:05"
"盧森堡","1477.901","17.17","1.18%","17:35"
"荷蘭股市","466.85","2.27","0.49%","18:05"
"冰島股市","1297.29","-18.18","-1.38%","16:35"
"丹麥股市","955.933","9.44","1.00%","17:05"
"瑞士股市","8935.5","-0.58","-0.01%","17:31"
"西班牙","1054.88","4.65","0.44%","17:38"
"葡萄牙","2563.03","30.37","1.20%","17:05"
"愛爾蘭","6504.54","7.06","0.11%","17:00"
"以色列","1582.72","4.90","0.31%","17:24"
"埃及股市","664.050","-0.26","-0.04%","00:27"
"南非股市","48548.21","198.69","0.41%","17:00"
"約旦股市","2047.76","-3.94","-0.19%","11/03"
"杜拜股市","3521.9","27.25","0.78%","11/03"
"阿布達比","4322.16","23.05","0.54%","11/03"
"奈及利亞","29052.87","-83.98","-0.29%","11/03"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17918.15","89.39","0.50%","16:15"
"NASDAQ","5145.125","17.98","0.35%","16:37"
"NYSE綜合","10609.92","30.05","0.28%","16:38"
"S&P 500","2109.79","5.74","0.27%","16:30"
"羅素3000","1248.646","3.29","0.26%","16:09"
"羅素3000成長","836.56","1.08","0.13%","16:30"
"羅素3000價值","1320.60","5.33","0.41%","16:30"
"羅素1000","1170.525","2.88","0.25%","16:09"
"羅素2000","1191.578","5.49","0.46%","16:09"
"費城金銀","51.85","-0.07","-0.14%","11/03"
"AMEX金蟲","123.03","-0.94","-0.76%","11/03"
"道瓊貴金屬","112.65","-0.66","-0.58%","11/03"
"AMEX能源","716.29","18.19","2.61%","11/03"
"NYSE能源","11083.09","272.87","2.52%","16:15"
"費城油業","188.72","5.74","3.14%","11/03"
"AMEX石油","1254.98","33.06","2.71%","11/03"
"費城半導體","671.69","3.15","0.47%","11/03"
"NBI生技","3545.17","3.74","0.11%","11/03"
"AMEX生技","3711.88","11.35","0.31%","11/03"
"加拿大","13710.31","87.30","0.64%","16:20"
"巴西股市","48053.67","2184.85","4.76%","17:19"
"墨西哥","45354.59","811.83","1.82%","15:06"
"阿根廷","12813.35","302.07","2.41%","18:00"
"智利股市","3873.1","34.09","0.89%","17:20"
"委內瑞拉","11400.85","187.59","1.67%","11/03"
