"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5152.67","-8.74","-0.17%","05/09"
"澳洲股市","5442.00","-13.90","-0.25%","17:55"
"日經225","14199.59","35.81","0.25%","05/09"
"東證一部","1165.51","5.50","0.47%","05/09"
"東證二部","3464.39","6.59","0.19%","15:00"
"JASDAQ","93.63","-0.37","-0.39%","15:00"
"韓國股市","1956.55","5.95","0.31%","18:00"
"台灣加權","8889.69","-41.21","-0.46%","05/09"
"台灣店頭","143.44","-1.75","-1.21%","05/09"
"上海綜合","2011.14","-4.14","-0.21%","05/09"
"上海A股","2105.51","-4.32","-0.20%","05/09"
"上海B股","224.08","-0.85","-0.38%","15:29"
"深圳A股","1062.44","-8.88","-0.83%","15:00"
"深圳B股","808.70","-7.01","-0.86%","15:00"
"滬深300","2133.91","-1.59","-0.07%","05/09"
"深證成指","7162.44","-7.54","-0.11%","05/09"
"香港恆生","21862.99","25.87","0.12%","05/09"
"香港國企","9684.58","-50.39","-0.52%","05/09"
"香港紅籌","4067.20","-32.13","-0.78%","05/09"
"蒙古股市","15413.79","-86.88","-0.56%","05/09"
"新加坡","3252.13","4.44","0.14%","17:10"
"海峽中國","225.45","-2.42","-1.06%","17:10"
"越南股市","542.46","15.37","2.92%","05/09"
"泰國股市","1377.37","-1.65","-0.12%","17:07"
"菲律賓","6847.26","82.05","1.21%","05/09"
"馬來西亞","1866.72","3.88","0.21%","05/09"
"印尼股市","4898.14","37.25","0.77%","16:00"
"印度股市","22994.23","650.19","2.91%","17:19"
"巴基斯坦","21237.96","-59.46","-0.28%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1232.78","5.03","0.41%","05/08"
"英國股市","6814.57","-24.68","-0.36%","16:35"
"法國股市","4477.28","-29.96","-0.66%","18:05"
"德國股市","9581.45","-25.95","-0.27%","18:30"
"土耳其","75562.95","-218.73","-0.29%","17:55"
"匈牙利","18156.80","54.66","0.30%","05/09"
"奧地利","2482.24","-6.66","-0.27%","05/09"
"波蘭股市","50451.79","-399.46","-0.79%","17:15"
"捷克股市","1004.69","-3.18","-0.32%","05/09"
"瑞典股市","1354.34","-4.79","-0.35%","18:36"
"芬蘭股市","7418.72","-13.25","-0.18%","05/09"
"挪威股市","540.29","0.55","0.10%","16:45"
"希臘股市","1191.70","-32.99","-2.69%","17:19"
"義大利","22787.94","-346.21","-1.50%","05/09"
"比利時","3143.88","-0.91","-0.03%","05/09"
"盧森堡","1536.36","-0.43","-0.03%","05/09"
"荷蘭股市","401.93","-1.05","-0.26%","18:05"
"冰島股市","835.89","-5.92","-0.70%","05/09"
"丹麥股市","702.75","5.72","0.82%","18:36"
"瑞士股市","8510.39","44.73","0.53%","17:31"
"西班牙","1072.79","-11.10","-1.02%","17:39"
"葡萄牙","3041.58","-48.31","-1.56%","17:05"
"愛爾蘭","4877.56","-47.69","-0.97%","20:00"
"以色列","1372.18","4.28","0.31%","05/08"
"埃及股市","818.650","-10.12","-1.22%","close"
"南非股市","43741.10","-159.62","-0.36%","17:00"
"約旦股市","2127.42","0.76","0.04%","05/08"
"杜拜股市","5302.09","0.15","0.00%","05/08"
"阿布達比","5045.01","17.98","0.36%","05/08"
"奈及利亞","38554.19","-86.24","-0.22%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","16583.34","32.37","0.20%","05/09"
"NASDAQ","4071.87","20.37","0.50%","17:16"
"S&P 500","1878.48","2.85","0.15%","05/09"
"羅素3000","1120.58","2.36","0.21%","18:02"
"羅素3000成長","708.77","2.95","0.42%","16:08"
"羅素3000價值","1258.19","-0.01","-0.00%","16:08"
"羅素1000","1047.18","1.62","0.15%","18:02"
"羅素2000","1107.22","9.79","0.89%","18:02"
"費城金銀","89.38","-0.52","-0.58%","05/09"
"AMEX金蟲","219.46","-1.60","-0.72%","05/09"
"CBOE黃金","92.92","-0.73","-0.78%","05/09"
"道瓊貴金屬","207.18","-0.34","-0.16%","05/09"
"AMEX能源","939.40","-2.01","-0.21%","05/09"
"NYSE能源","15536.77","-62.34","-0.40%","16:15"
"費城油業","290.66","-1.49","-0.51%","05/09"
"AMEX石油","1614.61","-4.75","-0.29%","05/09"
"費城半導體","575.97","-1.87","-0.32%","05/09"
"NBI生技","2364.15","29.95","1.28%","05/09"
"AMEX生技","2505.17","53.21","2.17%","05/09"
"費城藥物","304.10","-0.08","-0.03%","17:15"
"加拿大","14534.06","-11.97","-0.08%","18:05"
"巴西股市","53100.34","-322.03","-0.60%","05/09"
"墨西哥","41641.11","-18.80","-0.05%","05/09"
"阿根廷","6846.69","32.15","0.47%","05/09"
"智利股市","3904.06","-6.87","-0.18%","05/09"
"秘魯股市","15881.39","29.99","0.19%","05/09"
"哥倫比亞","13840.43","32.11","0.23%","04/16"
"百慕達","1427.55","4.72","0.33%","close"
"牙買加","72026.03","-1032.29","-1.41%","05/09"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","997.00","-11.00","-1.09%","05/09"
"波羅的海海岬型","1542.00","-72.00","-4.46%","05/09"
"波羅的海巴拿馬","898.00","19.00","2.16%","05/09"
"波羅的海輕便型","909.00","-9.00","-0.98%","05/09"
"VIX波動率","12.92","-0.51","-3.80%","16:14"
"VXD道瓊波動","12.12","-0.44","-3.50%","05/09"
