"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17669.83","274.91","1.58","close"
"東證一部","1733.03","28.81","1.69","close"
"東證二部","4094.66","12.91","0.32","close"
"JASDAQ","83.14","1.26","1.54","close"
"上海綜合","3841.27","81.40","2.16","04/30"
"上海A股","4035.09","84.25","2.13","04/30"
"上海B股","231.13","15.14","7.01","04/30"
"香港恆生","20896.64","55.56","0.27","05/07"
"香港國企","10496.04","112.41","1.08","05/07"
"香港紅籌","3542.70","11.51","0.33","05/07"
"台灣指數","8115.27","49.21","0.61","13:46"
"韓國指數","1584.46","16.72","1.07","18:03"
"新加坡","3477.59","-8.17","-0.23","17:05"
"馬來西亞","1365.28","1.88","0.14","17:00"
"菲律賓","3329.89","51.41","1.57","12:11"
"印尼股市","2037.04","3.67","0.18","17:09"
"越南股市","983.62","36.43","3.85","14:50"
"泰國股市","716.44","6.53","0.92","05/04"
"印度股市","13879.25","-55.02","-0.40","16:28"
"澳洲股市","6329.40","33.20","0.53","17:47"
"日本不動產","4453.64","161.38","3.76","15:45"
"東證REIT","2601.43","29.74","1.16","15:00"
"澳洲不動產","1964.52","6.51","0.33","19:15"
"新加坡不動產","1621.52","15.34","0.95","05/04"
"恆生地產","26180.67","132.74","0.51","17:01"
"亞洲REIT","200.06","2.58","1.31","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6603.70","65.90","1.01","05/04"
"法國指數","6071.48","2.65","0.04","17:11"
"德國指數","7525.69","8.93","0.12","18:28"
"俄羅斯","1927.58","-2.47","-0.13","05/07"
"道瓊歐洲","4441.31","-4.28","-0.10","17:15"
"土耳其","44681.09","-136.96","-0.31","15:46"
"匈牙利","26089.93","176.15","0.68","15:36"
"奧地利","4723.69","-3.19","-0.07","16:33"
"波蘭股市","61283.82","-269.91","-0.44","15:40"
"捷克股市","1826.30","-1.10","-0.06","16:13"
"愛沙尼亞","891.08","2.06","0.23","13:05"
"拉托維亞","660.08","-6.21","-0.93","13:05"
"立陶宛","481.37","-1.98","-0.41","05/04"
"盧森堡","2492.22","33.58","1.37","16:40"
"義大利","34067.00","-23.00","-0.07","16:43"
"西班牙","1625.56","5.02","0.31","16:38"
"瑞士股市","9455.54","0.07","0.00","16:30"
"瑞典股市","1272.62","8.43","0.67","16:46"
"芬蘭股市","10959.00","11.28","0.10","17:32"
"挪威股市","410.87","1.96","0.48","15:24"
"英國不動產","3037.95","0.00","0.00","16:30"
"歐陸不動產","3210.79","-2.30","-0.07","17:47"
"歐洲不動產","4015.23","7.21","0.18","17:47"
"以色列","1095.13","-2.35","-0.21","15:30"
