"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16096.68","-152.95","-0.94","11/07"
"東證一部","1556.69","-17.90","-1.14","11/07"
"東證二部","3557.35","-32.76","-0.91","11/07"
"JASDAQ","73.90","-1.90","-2.51","11/07"
"上海綜合","5601.78","65.21","1.18","11/07"
"上海A股","5879.77","68.88","1.19","11/07"
"上海B股","369.35","0.21","0.06","11/07"
"香港恆生","29708.93","270.80","0.92","11/07"
"香港國企","18552.13","67.63","0.37","11/07"
"香港紅籌","6459.98","110.58","1.74","11/07"
"台灣加權","9300.22","7.42","0.08","11/07"
"台灣店頭","176.37","-0.65","-0.37","11/07"
"韓國指數","2043.19","-11.05","-0.54","11/07"
"新加坡","3673.01","-10.09","-0.27","11/07"
"馬來西亞","1413.85","24.74","1.78","11/07"
"菲律賓","3788.26","14.63","0.39","11/07"
"印尼股市","2713.98","32.08","1.20","11/07"
"越南股市","1031.20","-0.51","-0.05","11/07"
"泰國股市","880.27","-6.04","-0.68","11/07"
"印度股市","19289.83","-110.84","-0.57","11/07"
"斯里蘭卡","2623.70","3.57","0.14","11/07"
"澳洲股市","6612.10","-116.00","-1.72","10:07"
"紐西蘭","4170.16","-35.42","-0.84","07:44"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2280.95","12.03","0.53","11/07"
"英國指數","6385.10","-89.80","-1.39","11/07"
"法國指數","5683.22","-26.20","-0.46","11/07"
"德國指數","7799.62","-27.57","-0.35","11/07"
"道瓊歐洲","4400.34","-7.00","-0.16","11/07"
"土耳其","56076.44","-829.55","-1.46","11/07"
"匈牙利","27042.48","-217.24","-0.80","11/07"
"奧地利","4644.40","-58.70","-1.25","11/07"
"波蘭股市","59953.16","-1574.25","-2.56","11/07"
"捷克股市","1871.40","-31.90","-1.68","11/07"
"盧森堡","2382.22","-28.09","-1.17","11/07"
"義大利","30545.00","-166.00","-0.54","16:43"
"西班牙","1716.11","-7.50","-0.44","11/07"
"瑞士股市","8703.17","-67.12","-0.77","11/07"
"瑞典股市","1150.38","-12.83","-1.10","11/07"
"芬蘭股市","12656.77","68.71","0.55","11/07"
"挪威股市","440.17","1.24","0.28","11/07"
"以色列","1227.11","-7.71","-0.62","11/07"
"埃及股市","82535.99","-39.77","-0.05","11/07"
"南非股市","27874.41","6.19","0.02","11/07"
"摩洛哥","26272.49","-190.06","-0.72","11/07"
"約旦指數","6779.46","-6.78","-0.10","11/07"
"杜拜指數","5443.61","-282.66","-4.94","11/07"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13300.02","-360.92","-2.64","16:30"
"NASDAQ","2748.76","-76.42","-2.70","17:16"
"羅素2000","775.96","-25.81","-3.22","16:59"
"S&P 500","1475.62","-44.65","-2.94","16:59"
"費城金銀","188.53","-4.64","-2.40","11/07"
"DJ貴金屬","385.60","-8.89","-2.25","17:30"
"CBOE黃金","192.58","-3.61","-1.84","16:49"
"AMEX金蟲","447.90","-8.03","-1.76","17:07"
"AMEX能源","752.53","-24.35","-3.13","17:07"
"NYSE能源","15045.71","-333.94","-2.17","17:05"
"費城油業","293.98","-10.18","-3.35","11/07"
"AMEX石油","1478.74","-33.13","-2.19","17:07"
"費城半導","444.16","-11.19","-2.46","11/07"
"NSDQ金融","2813.97","-132.23","-4.49","17:16"
"NYSE金融","8544.84","-375.49","-4.21","17:05"
"NBI生技","858.29","-22.70","-2.58","17:16"
"AMEX生技","801.05","-22.80","-2.77","17:07"
"費城藥物","203.03","-3.60","-1.74","11/07"
"加拿大","14118.18","-252.38","-1.76","11/07"
"巴西指數","63500.62","-1002.81","-1.55","11/07"
"墨西哥","29582.21","-848.29","-2.79","15:05"
"阿根廷","2298.82","1.01","0.04","11/07"
"智利","3261.33","-51.07","-1.54","11/07"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10605.00","66.00","0.63","11/06"
"波海海峽航運","14508.00","330.00","2.33","11/06"
"波海巴拿馬航運","11151.00","-52.00","-0.46","11/06"
"VIX波動率","26.49","5.10","23.84","16:14"
"DJ交通運輸","4663.35","-155.49","-3.23","16:30"
"道瓊公用事業","516.63","-12.56","-2.37","16:30"
"歐洲公用事業","362.58","1.81","0.50","17:45"
"全球公用事業","8179.33","-35.17","-0.43","16:15"
"ISE水指數","87.36","-2.64","-2.93","16:44"
"道瓊水指數","748.38","-11.24","-1.48","16:07"
"NSDQ純淨優勢","593.52","-13.58","-2.24","16:43"
"純淨科技","1461.22","-28.49","-1.91","16:44"
"WH革新能源","275.16","-8.29","-2.92","16:44"
"WH乾淨能源","259.39","-5.00","-1.89","16:44"
"全球乾淨能源","3877.61","37.46","0.97","16:34"
"ISE替代能源","63.84","-0.83","-1.28","16:44"
"全球替代能源","4005.46","35.33","0.89","16:33"
"生物能源","608.91","-14.19","-2.28","16:33"
"AMEX環境服務","1076.56","-21.67","-1.97","16:44"
"歐洲環境控制","184.03","-0.42","-0.23","17:45"
"美國環境控制","104.31","-2.77","-2.59","16:15"
"KLD社會責任","128.27","-4.01","-3.03","16:44"
"Clvrt社會責任","88.48","-2.71","-2.97","16:04"
"ISE邪惡指數","131.43","-2.49","-1.86","16:44"
"MSCI世界能源","301.07","6.15","2.08","11/06"
"MSCI世界原料","306.00","6.06","2.02","11/06"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4388.76","18.48","0.42","10:25"
"Rogers能源","1296.82","-2.77","-0.21","11/7"
"Rogers金屬","2357.12","-28.10","-1.18","11/7"
"Rogers農產","1253.37","-3.62","-0.29","11/7"
"日本不動產","3313.50","-146.07","-4.22","15:44"
"東證REIT","1818.68","-52.22","-2.79","15:01"
"澳洲不動產","1832.36","-47.97","-2.55","18:14"
"新加坡不動產","1410.65","-11.24","-0.79","11/07"
"恆生地產","36220.63","-752.33","-2.04","17:01"
"亞洲REIT","162.90","-1.71","-1.04","16:30"
"英國不動產","2039.00","-47.14","-2.26","16:14"
"歐陸不動產","2419.33","-48.43","-1.96","16:14"
"歐洲不動產","3076.88","-58.36","-1.86","16:14"
"DJ權益REIT","274.05","1.46","0.54","10:29"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","351.01","0.00","0.00","11/07"
"MS商品指數","855.86","13.12","1.56","10:44"
"高盛商品指數","7412.85","-34.40","-0.46","11/07"
"高盛農產品","339.77","-0.39","-0.11","11/07"
"高盛家畜指數","216.93","1.39","0.64","11/07"
"高盛工業金屬","452.72","-7.90","-1.72","11/07"
"天然氣","566.66","8.32","1.49","10:44"
"AMEX航空","40.31","-1.09","-2.63","10:44"
"銀行","92.38","0.45","0.49","10:44"
