"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7372.49","11.40","0.15%","17:52"
"澳洲股市","5564.80","39.60","0.72%","16:38"
"日經225","16598.67","148.83","0.90%","15:15"
"東證一部","1330.72","7.94","0.60%","15:00"
"東證二部","4446.25","20.13","0.45%","close"
"JASDAQ","113.8","0.40","0.35%","close"
"韓國股市","2043.63","-25.09","-1.21%","09/30"
"台灣加權","9234.2","67.35","0.73%","13:49"
"台灣店頭","131.54","0.78","0.60%","13:49"
"上海綜合","3004.703","6.22","0.21%","09/30"
"上海A股","3145.167","6.51","0.21%","09/30"
"上海B股","354.136","0.78","0.22%","15:29"
"深圳A股","2087.321","10.17","0.49%","15:00"
"深圳B股","1186.228","0.17","0.01%","15:00"
"滬深300","3253.28","8.89","0.27%","09/30"
"深證成指","10567.58","55.33","0.53%","09/30"
"中小板指","6783.59","34.17","0.51%","09/30"
"創業板指","2149.9","3.72","0.17%","09/30"
"香港恆生","23584.43","287.28","1.23%","16:10"
"香港國企","9683.37","101.44","1.06%","16:10"
"香港紅籌","3898.43","37.23","0.96%","10/03"
"香港創業板","390.11","-2.72","-0.69%","16:24"
"蒙古股市","11355.56","-77.60","-0.68%","14:10"
"新加坡","2870.84","1.37","0.05%","17:10"
"越南股市","683.05","-2.68","-0.39%","15:01"
"泰國股市","1490.34","7.13","0.48%","16:24"
"菲律賓","7677.73","48.00","0.63%","15:20"
"馬來西亞","1652.55","-17.09","-1.02%","09/30"
"印尼股市","5463.914","99.11","1.85%","16:00"
"印度股市","28262.72","396.76","1.42%","14:58"
"巴基斯坦","28041.22","358.97","1.30%","13:23"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1000.33","9.45","0.95%","18:14"
"英國股市","6983.52","84.19","1.22%","16:35"
"法國股市","4453.56","5.30","0.12%","18:05"
"德國股市","10511.02","105.48","1.01%","09/30"
"土耳其","77225.38","737.00","0.96%","17:40"
"匈牙利","28012.37","348.12","1.26%","17:05"
"烏克蘭","813.63","3.50","0.43%","17:05"
"奧地利","2402.96","-2.32","-0.10%","17:13"
"波蘭股市","47399.32","314.38","0.67%","17:10"
"捷克股市","868.59","5.01","0.58%","16:45"
"瑞典股市","1443.301","4.22","0.29%","17:29"
"芬蘭股市","8632.18","6.66","0.08%","18:29"
"挪威股市","551.96","-0.25","-0.05%","16:49"
"希臘股市","569.72","4.19","0.74%","17:19"
"義大利","17903.99","-128.81","-0.71%","17:14"
"比利時","3543.02","-12.90","-0.36%","18:05"
"盧森堡","1580.677","3.12","0.20%","17:00"
"荷蘭股市","453.05","0.72","0.16%","17:14"
"冰島股市","1231.88","23.00","1.90%","16:29"
"丹麥股市","894.084","-2.99","-0.33%","17:05"
"瑞士股市","8152.29","13.28","0.16%","17:13"
"西班牙","882.05","-1.99","-0.23%","17:14"
"葡萄牙","2477.14","-3.96","-0.16%","16:14"
"愛爾蘭","6041.04","6.21","0.10%","16:14"
"以色列","1453.98","-2.60","-0.18%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","45107.14","-318.45","-0.70%","17:00"
"約旦股市","2104.18","-16.28","-0.77%","14:59"
"杜拜股市","3408.06","-66.32","-1.91%","14:00"
"阿布達比","4516.38","9.18","0.20%","14:00"
"奈及利亞","28335.4","87.84","0.31%","09/30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","18253.85","-54.30","-0.30%","16:15"
"NASDAQ","5300.875","-11.13","-0.21%","17:16"
"NYSE綜合","10690.77","-30.97","-0.29%","18:17"
"S&P 500","2161.2","-7.07","-0.33%","16:55"
"羅素3000","1280.254","-4.35","-0.34%","16:30"
"羅素3000成長","851.11","-2.30","-0.27%","16:30"
"羅素3000價值","1365.31","-5.59","-0.41%","16:30"
"羅素1000","1198.308","-3.94","-0.33%","16:30"
"羅素2000","1245.784","-5.86","-0.47%","16:30"
"費城金銀","92.07","-1.94","-2.06%","10/03"
"AMEX金蟲","226.52","-4.62","-2.00%","10/03"
"道瓊貴金屬","197.94","-4.42","-2.18%","10/03"
"AMEX能源","707.89","-1.01","-0.14%","10/03"
"NYSE能源","10794.79","6.93","0.06%","16:04"
"費城油業","162.96","-0.65","-0.40%","10/03"
"AMEX石油","1152.40","-0.10","-0.01%","10/03"
"費城半導體","829.49","-6.11","-0.73%","10/03"
"NBI生技","3026.13","-1.02","-0.03%","10/03"
"AMEX生技","3369.39","-1.62","-0.05%","10/03"
"加拿大","14689.04","-36.82","-0.25%","16:52"
"巴西股市","59461.23","1094.18","1.87%","17:21"
"墨西哥","47601.93","356.13","0.75%","15:10"
"阿根廷","16846.88","171.20","1.03%","17:00"
"智利股市","4036.95","21.70","0.54%","16:15"
"委內瑞拉","13114.61","153.28","1.18%","12:59"
"哥倫比亞","1330.57","-8.26","-0.62%","15:00"
"百慕達","1564.72","0.00","0.00%","15:59"
"牙買加","164474","348","0.21%","09/30"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","864.00","-11.00","-1.26%","10/03"
"波羅的海海岬型","1971.00","-37.00","-1.84%","10/03"
"波羅的海巴拿馬","713.00","-13.00","-1.79%","10/03"
"波羅的海輕便型","681.00","2.00","0.29%","10/03"
"VIX波動率","13.48","0.19","1.43%","16:06"
"VXD道瓊波動","14.15","0.39","2.83%","10/03"
"VXN納指波動","15.86","0.41","2.65%","10/03"
"羅素大中華","1985.96","20.29","101.03%","18:31"
"道瓊歐洲","2998.5","-3.74","-0.12%","23:03"
"道瓊交通運輸","8099.38","20.59","0.25%","10/03"
"AMEX航空","91.74","1.31","1.45%","10/03"
"道瓊公用事業","659.28","-8.85","-1.32%","10/03"
"美國紙業","117.05","0.13","0.11%","10/03"
"美林科技100","763.11","-1.28","-0.17%","10/03"
"電腦科技","1844.30","-4.84","-0.26%","10/03"
"電腦碟片","84.58","-0.09","-0.10%","10/03"
"電腦硬體","635.01","3.41","0.54%","10/03"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","95.65","0.27","0.28%","16:58"
"歐元指數","112.10","-0.32","-0.28%","10/03"
"英鎊指數","128.42","-1.37","-1.05%","10/03"
"日圓指數","98.39","-0.28","-0.29%","10/03"
"澳幣指數","76.71","0.12","0.16%","10/03"
"瑞郎指數","102.72","-0.24","-0.23%","10/03"
"30年債殖利率","23.35","-0.01","-0.04%","15:00"
"10年期票利率","16.22","0.14","0.87%","15:00"
"5年期票利率","11.83","0.27","2.34%","15:00"
"3月期票利率","2.88","0.28","10.77%","15:00"
"JP新興當地債","272.6620","-0.1160","-0.04%","09/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","186.3155","0.49","0.26%","19:14"
"高盛商品","222.24","1.42","0.64%","10/03"
"高盛綜合商品","204.37","0.93","0.46%","10/03"
"Rogers商品","2228.18","8.12","0.37%","10/03"
"CRB工業金屬","1234.30","1.87","0.15%","10/03"
"高盛貴金屬","181.57","-0.93","-0.51%","10/03"
"高盛基本金屬","154.78","-0.67","-0.43%","10/03"
"Rogers金屬","1926.59","-15.24","-0.78%","10/03"
"FTSE金礦","1737.16","0.00","0.00%","09/30"
"道瓊世界原料","247.98","0.36","0.15%","10/03"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","83.70","-2.08","-2.42%","10/03"
"CRB能源開採","877.86","8.67","1.00%","10/03"
"高盛能源","108.51","1.15","1.07%","10/03"
"天然氣","645.44","1.61","0.25%","10/03"
"Rogers能源","317.85","3.67","1.17%","10/03"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","40.46","0.19","0.48%","16:06"
"生物能源","122.52","-0.37","-0.30%","10/03"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","164.84","0.68","0.41%","10/03"
"純淨科技","1423.87","-2.65","-0.19%","10/03"
"WH創新能源","223.78","0.02","0.01%","10/03"
"ISE水指數","148.42","1.21","0.82%","09/30"
"道瓊水指數","1683.88","-16.63","-0.98%","10/03"
"CRB農業","4528.54","11.22","0.25%","10/03"
"Dax全球農金","395.78","0.47","0.12%","09/30"
"Rogers農產","824.07","2.21","0.27%","10/03"
"高盛農產品","43.14","0.15","0.35%","10/03"
"高盛牲畜","146.10","-0.04","-0.03%","10/03"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1311.56","-0.04","-0.00%","05:00"
"銀","18.7854","-0.0311","-0.17%","05:52"
"白金","1008","0.95","0.09%","05:51"
"鈀","713.45","0","0.00%","05:00"
"銅","2.1738","-0.02","-1.07%","01:59"
"鎳","4.6652","-0.13","-2.64%","01:59"
"鋁","0.7557","0.00","0.49%","01:59"
"鋅","1.0913","0.01","1.18%","01:59"
"鉛","0.9507","-0.01","-1.30%","01:59"
"鈾","25.50","0.25","0.99%","09/05"
"黃金期貨","1312.7","-4.4","-0.33%","04:59"
"銀期貨","18.868","-0.346","-1.80%","04:59"
"銅期貨","219.2","-1.85","-0.84%","04:59"
"天然氣期","2.923","0.017","0.58%","04:59"
"布蘭特油期","50.8","0.61","1.22%","05:41"
"紐約輕原油","48.81","0.57","1.18%","04:59"
"燃油期貨","155.32","1.49","0.97%","04:59"
"玉米期貨","346","9.25","2.75%","02:19"
"小麥期貨","395.5","-6.5","-1.62%","02:19"
"可可豆期","2793","32","1.16%","01:29"
"黃豆期貨","973","19","1.99%","02:19"
"黃豆油期貨","33.24","-0.2","-0.60%","02:19"
"咖啡C期","147.55","-4","-2.64%","01:30"
"十一號糖","22.67","-0.33","-1.43%","12:59"
"二號棉期","68.52","0.44","0.65%","02:19"
"活牛期貨","99.975","-0.15","-0.15%","02:04"
"瘦豬期貨","44.175","0.2","0.45%","02:04"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.1211","0","0.00","05:54"
"英鎊/美元","1.284","-0.0002","-0.02","05:54"
"美元/瑞士法郎","0.9738","0.0003","0.03","05:54"
"美元/瑞典克朗","8.5659","-0.0003","-0.00","05:54"
"美元/俄盧布","62.2932","-0.044","-0.07","05:54"
"美元/匈牙利幣","274.44","-0.01","-0.00","05:54"
"美元/土耳其幣","3.0183","-0.0004","-0.01","05:54"
"美元/南非幣","13.603","0.0048","0.04","05:54"
"美元/以色列幣","3.7626","0.0162","0.43","03:58"
"美元/日圓","101.63","-0.02","-0.02","05:52"
"美元/人民幣","6.6718","0.0046","0.07","09/30"
"美元/港幣","7.7557","-0.0001","-0.00","05:51"
"美元/台幣","31.326","-0.029","-0.09","15:59"
"美元/韓圜","1102.83","1.70","0.15","14:29"
"美元/泰銖","34.65","-0.001","-0.00","05:51"
"美元/新元","1.3652","0.0001","0.01","05:51"
"美元/菲披索","48.16","-0.307","-0.63","16:56"
"美元/馬來幣","4.1143","-0.0242","-0.58","17:53"
"美元/印尼盾","12982.50","-59.50","-0.46","16:58"
"美元/印度盧比","66.5813","-0.03","-0.05","19:29"
"澳幣/美元","0.7673","-0.0002","-0.03","05:52"
"紐幣/美元","0.7275","0","0.00","05:52"
"美元/加幣","1.3118","-0.0002","-0.02","05:53"
"美元/巴西幣","3.21","-0.0524","-1.61","04:59"
"美元/墨披索","19.2843","-0.0016","-0.01","05:53"
"美元/阿根廷","15.195","-0.1125","-0.73","01:59"
"美元/智利","659.83","2.5","0.38","12:29"

"MSCI指數MSCI產業指數"
"MSCI","指數","單日","本月","今年"
"世界指數","1725.665","0.34","0.36","3.78"
"中華指數","362.044","-1.55","2.52","6.98"
"金龍指數","154.942","-1.50","2.52","9.51"
"遠東指數","3024.483","-1.12","1.15","1.73"
"太平洋","2381.193","-1.04","1.32","2.88"
"AC亞太","139.716","-1.10","1.25","5.87"
"歐洲","1481.937","0.14","0.81","-2.67"
"金磚四國","252.146","-1.03","1.46","14.12"
"新興市場","903.460","-1.09","1.09","13.77"
"新興亞洲","447.520","-1.18","1.15","10.88"
"新興東歐","129.141","-1.22","2.20","17.03"
"新興拉美","2380.821","-0.84","-0.87","30.11"
"歐非中東","241.389","-0.87","2.54","14.83"
"美國指數","2067.660","0.80","-0.04","6.05"
"澳洲指數","743.012","-0.79","2.08","7.01"
"中國","63.042","-1.67","2.26","6.12"
"印度","486.306","1.05","-0.96","5.82"
"俄羅斯","512.013","-1.27","3.77","26.51"
"巴西","1655.731","-0.87","0.27","59.78"
"台灣","311.637","-1.33","2.52","17.37"
"韓國","408.730","-1.22","1.37","14.81"
"泰國","369.610","-0.59","-3.79","25.33"
"馬來西亞","349.542","-1.31","-3.26","2.57"
