"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12482.57","222.13","1.81","16:00"
"東證一部","1220.04","23.74","1.98","15:00"
"東證二部","2737.97","33.49","1.24","15:00"
"JASDAQ","62.50","1.23","2.01","15:00"
"上海綜合","3796.58","-7.48","-0.20","15:16"
"上海A股","3984.32","-8.08","-0.20","15:16"
"上海B股","261.44","2.78","1.08","15:16"
"滬深300","4037.83","36.00","0.90","15:01"
"香港恆生","21108.22","-758.72","-3.47","03/20"
"香港國企","10836.20","-602.55","-5.27","03/20"
"香港紅籌","4539.44","-222.75","-4.68","03/20"
"台灣加權","8524.99","187.37","2.25","13:46"
"台灣店頭","138.50","2.10","1.54","13:46"
"韓國指數","1645.69","22.30","1.37","18:03"
"越南股市","545.68","-19.14","-3.39","11:01"
"泰國股市","803.32","5.21","0.65","17:01"
"菲律賓","2817.58","40.16","1.45","03/19"
"馬來西亞","1189.06","2.52","0.21","17:00"
"印尼股市","2323.57","-16.23","-0.69","03/19"
"印度股市","14994.83","161.37","1.09","03/19"
"孟加拉","2986.41","16.88","0.57","03/19"
"巴基斯坦","10624.73","27.52","0.26","03/20"
"斯里蘭卡","2536.18","-15.11","-0.59","03/19"
"澳洲股市","5182.40","-166.80","-3.12","03/20"
"紐西蘭","3425.71","-41.56","-1.20","03/20"
"新加坡","2824.91","-8.30","-0.29","03/20"
"龍籌股","132.34","-","0.00","03/20"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1964.65","17.86","0.92","18:00"
"英國指數","5495.20","-50.40","-0.91","03/20"
"法國指數","4533.72","-22.23","-0.49","03/20"
"德國指數","6319.99","-41.23","-0.65","03/20"
"道瓊歐洲","3505.90","-23.64","-0.67","03/20"
"土耳其","39719.08","-128.71","-0.32","17:13"
"匈牙利","21534.77","322.05","1.52","16:36"
"奧地利","3569.32","-28.96","-0.80","03/20"
"波蘭股市","45903.70","-763.73","-1.64","03/20"
"捷克股市","1516.90","20.10","1.34","17:13"
"瑞典股市","894.78","-10.86","-1.20","03/20"
"芬蘭股市","9190.48","-194.01","-2.07","03/20"
"挪威股市","341.63","-3.01","-0.87","03/19"
"希臘指數","3760.79","-64.37","-1.68","03/20"
"義大利","23114.00","-344.00","-1.47","03/20"
"盧森堡","2058.39","-53.32","-2.52","03/20"
"荷蘭","425.79","-1.15","-0.27","03/20"
"瑞士股市","7009.86","-63.13","-0.89","03/20"
"西班牙","1405.14","-0.05","-0.00","03/20"
"葡萄牙","3204.84","-5.06","-0.16","03/20"
"愛爾蘭","6158.82","319.14","5.47","03/20"
"以色列","993.22","-7.91","-0.79","03/20"
"埃及股市","95653.89","44.84","0.05","03/19"
"南非股市","26254.49","-1109.03","-4.05","03/20"
"摩洛哥","30112.83","-50.65","-0.17","03/19"
"約旦指數","8417.12","-41.25","-0.49","03/19"
"杜拜指數","5578.19","-39.44","-0.70","03/19"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12361.32","261.66","2.16","03/20"
"NASDAQ","2258.11","48.15","2.18","03/20"
"羅素2000","681.42","17.29","2.60","03/20"
"S&P 500","1329.51","31.09","2.39","03/20"
"費城金銀","172.01","-6.15","-3.45","03/20"
"DJ貴金屬","345.75","-13.25","-3.69","03/20"
"CBOE黃金","184.84","-6.01","-3.15","03/20"
"AMEX金蟲","439.05","-8.73","-1.95","03/20"
"AMEX能源","714.15","3.48","0.49","03/20"
"NYSE能源","13390.82","-2.26","-0.02","03/20"
"費城油業","258.74","-1.22","-0.47","03/20"
"AMEX石油","1324.49","10.28","0.78","03/20"
"費城半導","339.89","4.96","1.48","03/20"
"NSDQ金融","2663.41","124.15","4.89","03/20"
"NYSE金融","7375.85","353.53","5.03","03/20"
"NBI生技","745.06","7.90","1.07","03/20"
"AMEX生技","695.65","8.06","1.17","03/20"
"費城藥物","178.28","1.88","1.07","03/20"
"加拿大","12775.64","66.26","0.52","03/20"
"巴西指數","58987.31","159.95","0.27","03/20"
"墨西哥","29071.34","-444.21","-1.51","03/19"
"阿根廷","2014.06","-67.61","-3.25","03/19"
"智利","2842.93","4.48","0.16","03/20"
"秘魯","17277.42","-329.51","-1.87","03/19"
"哥倫比亞","9121.88","12.21","0.13","03/19"
"百慕達","5136.78","16.24","0.32","03/20"
"牙買加","105770.62","-883.86","-0.83","03/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7684.00","-117.00","-1.50","03/20"
"波海海峽航運","9982.00","-264.00","-2.58","03/20"
"波海巴拿馬航運","8006.00","-93.00","-1.15","03/20"
"VIX波動率","26.62","-3.22","-10.79","03/20"
"DJ交通運輸","4707.65","136.48","2.99","03/20"
"道瓊公用事業","477.72","2.40","0.51","03/20"
"歐洲公用事業","319.10","-7.44","-2.28","03/20"
"全球公用事業","7365.38","21.38","0.29","14:00"
"ISE水指數","80.94","1.13","1.42","03/20"
"道瓊水指數","617.48","3.64","0.59","03/20"
"純淨科技","1315.11","19.25","1.49","03/20"
"WH創新能源","230.84","2.15","0.94","03/20"
"WH乾淨能源","196.87","4.34","2.25","03/20"
"全球乾淨能源","2804.43","0.00","0.00","17:00"
"ISE替代能源","44.49","1.21","2.80","03/20"
"全球替代能源","2987.87","2.97","0.10","17:18"
"生物能源","455.63","0.00","0.00","17:19"
