"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16257.00","98.55","0.61","9/6"
"東證一部","1568.52","-0.95","-0.06","9/6"
"東證二部","3704.31","-20.60","-0.55","9/6"
"JASDAQ","73.27","-0.77","-1.04","9/6"
"上海綜合","5393.66","82.94","1.56","09/06"
"上海A股","5663.96","87.27","1.56","09/06"
"上海B股","331.92","3.60","1.10","09/06"
"香港恆生","24050.40","-18.77","-0.08","09/06"
"香港國企","14423.13","136.22","0.95","09/06"
"香港紅籌","4808.30","-49.23","-1.01","09/06"
"台灣加權","9017.08","103.23","1.16","13:46"
"台灣店頭","195.00","1.17","0.60","13:46"
"韓國指數","1888.81","23.22","1.24","18:03"
"新加坡","3466.06","20.98","0.61","17:05"
"馬來西亞","1298.85","0.92","0.07","17:00"
"菲律賓","3326.53","-15.82","-0.47","12:11"
"印尼股市","2220.78","6.16","0.28","17:09"
"越南股市","928.36","2.79","0.30","11:04"
"泰國股市","809.82","-4.68","-0.57","17:01"
"印度股市","15616.31","170.16","1.10","16:28"
"斯里蘭卡","2531.93","-1.11","-0.04","14:45"
"澳洲股市","6265.30","-9.00","-0.14","17:47"
"紐西蘭","4140.09","-14.91","-0.36","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1920.88","15.58","0.82","09/06"
"英國指數","6313.30","42.60","0.68","09/06"
"法國指數","5576.62","25.07","0.45","09/06"
"德國指數","7621.72","33.69","0.44","09/06"
"道瓊歐洲","4256.12","20.71","0.49","09/06"
"土耳其","49601.39","180.01","0.36","09/06"
"匈牙利","27158.89","-157.71","-0.58","09/06"
"奧地利","4567.91","-12.58","-0.27","09/06"
"波蘭股市","59920.85","-477.03","-0.79","09/06"
"捷克股市","1776.20","-30.10","-1.67","09/06"
"盧森堡","2384.33","-11.81","-0.49","09/06"
"義大利","30830.00","56.00","0.18","09/06"
"西班牙","1567.73","-3.53","-0.22","09/06"
"瑞士股市","8830.10","-12.97","-0.15","09/06"
"瑞典股市","1190.67","-6.97","-0.58","09/06"
"芬蘭股市","11745.03","122.47","1.05","09/06"
"挪威股市","408.78","2.51","0.62","09/06"
"以色列","1052.22","-15.28","-1.43","09/06"
"埃及股市","72645.26","467.90","0.65","09/06"
"南非股市","26169.19","167.85","0.65","09/06"
"摩洛哥","26371.61","-731.22","-2.70","09/06"
"約旦指數","5574.61","2.67","0.05","09/06"
"杜拜指數","4244.89","-20.48","-0.48","09/06"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13363.35","57.88","0.43","16:30"
"NASDAQ","2614.32","8.37","0.32","17:16"
"羅素2000","792.92","2.46","0.31","16:59"
"S&P 500","1478.55","6.26","0.42","16:59"
"DJ貴金屬","310.92","16.46","5.59","17:31"
"CBOE黃金","154.40","9.84","6.81","16:49"
"AMEX金蟲","357.27","22.14","6.61","16:48"
"費城金銀","151.79","8.15","5.67","09/06"
"費城油業","283.48","2.29","0.81","09/06"
"AMEX石油","1399.55","10.97","0.79","16:48"
"NYSE能源","13945.28","116.24","0.84","17:05"
"AMEX能源","716.04","5.70","0.80","16:48"
"費城半導","505.61","3.47","0.69","09/06"
"NSDQ金融","2957.00","7.86","0.27","17:16"
"NYSE金融","8937.71","-5.13","-0.06","17:05"
"NBI生技","836.80","7.81","0.94","17:16"
"AMEX生技","801.11","10.77","1.36","16:48"
"費城藥物","203.49","0.73","0.36","09/06"
"加拿大","13795.69","112.41","0.82","09/06"
"巴西指數","54569.00","161.17","0.30","09/06"
"墨西哥","30816.95","7.40","0.02","09/06"
"阿根廷","2078.93","17.92","0.87","09/06"
"智利","3265.62","-20.69","-0.63","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4833.73","2.68","0.06","16:30"
"DJ建商","396.28","-6.03","-1.50","16:06"
"S&P建商","468.41","-6.46","-1.36","16:40"
"道瓊公用事業","493.75","5.61","1.15","16:30"
"歐洲公用事業","306.52","1.17","0.38","17:45"
"全球公用事業","7229.37","48.93","0.68","16:15"
"ISE水指數","86.32","0.40","0.47","16:44"
"道瓊水指數","808.54","6.28","0.78","16:05"
"NSDQ純淨優勢","524.95","-0.46","-0.09","16:44"
"純淨科技","1311.01","4.08","0.31","16:44"
"WH革新能源","262.52","0.92","0.35","16:44"
"WH乾淨能源","226.80","1.33","0.59","16:44"
"全球乾淨能源","2927.82","26.28","0.91","16:34"
"ISE替代能源","53.56","0.28","0.53","16:44"
"全球替代能源","3109.85","24.51","0.79","16:33"
"生物能源","618.53","3.66","0.59","16:33"
"AMEX環境服務","1002.10","6.74","0.68","16:44"
"亞太環境控制","157.81","-0.36","-0.23","17:30"
"歐洲環境控制","174.16","-1.20","-0.68","17:45"
"美國環境控制","105.55","0.94","0.90","16:15"
"KLD社會責任","129.82","0.37","0.29","16:44"
"KLD社會400","526.59","2.01","0.38","16:30"
"Clvrt社會責任","88.41","0.15","0.17","16:02"
"ISE邪惡指數","126.35","0.15","0.12","16:44"
"MSCI世界能源","271.07","-0.45","-0.17","09/05"
"MSCI世界原料","272.31","-2.84","-1.03","09/05"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3210.42","-107.78","-3.25","16:44"
"東證REIT","1864.21","-82.97","-4.26","16:01"
"澳洲不動產","1927.98","7.05","0.37","20:14"
"新加坡不動產","1405.80","9.83","0.70","09/05"
"恆生地產","28709.93","6.67","0.02","18:01"
"亞洲REIT","159.75","-3.81","-2.33","17:30"
"英國不動產","2540.41","-12.07","-0.47","17:36"
"歐陸不動產","2665.38","-4.78","-0.18","17:45"
"歐洲不動產","3372.27","-3.79","-0.11","17:45"
"DJ權益REIT","284.41","1.62","0.57","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","311.76","0.84","0.27","09/06"
"MS商品指數","762.89","11.86","1.58","09/06"
"高盛商品指數","6175.92","32.30","0.53","09/05"
"高盛農產品","324.20","2.78","0.86","09/05"
"高盛家畜指數","235.90","-2.08","-0.87","09/05"
"高盛工業金屬","424.74","-9.20","-2.12","09/05"
"天然氣","494.26","3.86","0.79","09/06"
"AMEX航空","46.05","-0.49","-1.05","09/06"
"銀行","104.84","0.05","0.05","09/06"
"醫療服務","445.77","3.30","0.75","09/06"
"電腦科技","904.69","0.69","0.08","09/06"
"電腦硬體","245.02","1.95","0.80","09/06"
"保險","4128.33","-15.42","-0.37","09/06"
"美國紙業","149.97","0.90","0.60","09/06"
"零售業","478.58","-0.88","-0.18","09/06"
"掮客商指數","220.89","-0.80","-0.36","09/06"
"美元指數","80.46","-0.15","-0.19","09/06"
"歐元指數","136.86","0.32","0.23","09/06"
"日圓指數","86.71","-0.17","-0.20","09/06"
"澳幣指數","82.78","0.49","0.60","09/06"
"30年債券價格","112.06","-0.22","-0.19","09/06"
"30年債殖利率","47.90","0.10","0.21","09/06"
"10年期票利率","45.00","0.27","0.60","09/06"
