"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5755.79","-1.38","-0.02%","05/20"
"澳洲股市","5614.00","-5.40","-0.10%","17:36"
"日經225","20196.56","170.18","0.85%","05/20"
"東證一部","1643.40","10.07","0.62%","05/20"
"東證二部","4868.01","3.01","0.06%","21:20"
"JASDAQ","115.67","0.45","0.39%","21:20"
"韓國股市","2139.54","18.69","0.88%","18:02"
"台灣加權","9685.31","-31.46","-0.32%","05/20"
"台灣店頭","139.37","0.71","0.51%","05/20"
"上海綜合","4446.29","28.74","0.65%","05/20"
"上海A股","4655.56","29.76","0.64%","05/20"
"上海B股","484.70","11.28","2.38%","20:20"
"深圳A股","2739.52","54.52","2.03%","20:20"
"深圳B股","1570.67","20.47","1.32%","20:20"
"滬深300","4754.92","23.70","0.50%","05/20"
"深證成指","15337.08","209.70","1.39%","05/20"
"香港恆生","27585.05","-108.49","-0.39%","05/20"
"香港國企","14235.90","44.40","0.31%","05/20"
"香港紅籌","5291.75","-16.87","-0.32%","05/20"
"蒙古股市","12477.28","-46.13","-0.37%","05/20"
"新加坡","3439.68","-14.36","-0.42%","17:10"
"海峽中國","250.79","2.06","0.83%","17:10"
"越南股市","550.10","13.28","2.47%","05/20"
"泰國股市","1520.11","-5.85","-0.38%","17:07"
"菲律賓","7881.93","10.62","0.13%","17:51"
"馬來西亞","1810.11","0.39","0.02%","05/20"
"印尼股市","5292.75","23.38","0.44%","16:11"
"印度股市","27837.21","191.68","0.69%","17:18"
"巴基斯坦","23001.06","-66.62","-0.29%","15:58"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1031.97","-25.63","-2.42%","18:50"
"英國股市","7007.26","12.16","0.17%","16:35"
"法國股市","5133.30","16.00","0.31%","18:05"
"德國股市","11848.47","-4.86","-0.04%","18:30"
"土耳其","87791.06","-860.82","-0.97%","17:55"
"匈牙利","22231.29","-102.43","-0.46%","17:25"
"奧地利","2652.40","9.84","0.37%","17:45"
"波蘭股市","56925.90","-42.71","-0.07%","17:15"
"捷克股市","1031.54","0.29","0.03%","16:45"
"瑞典股市","1637.48","4.23","0.26%","17:35"
"芬蘭股市","8791.32","77.27","0.89%","18:34"
"挪威股市","588.50","-0.16","-0.03%","16:51"
"希臘股市","840.40","-6.03","-0.71%","17:19"
"義大利","25373.69","69.54","0.27%","17:30"
"比利時","3752.09","10.41","0.28%","18:05"
"盧森堡","1739.45","4.36","0.25%","17:35"
"荷蘭股市","501.90","2.72","0.54%","18:05"
"冰島股市","1060.01","-2.22","-0.21%","16:35"
"丹麥股市","984.76","2.30","0.23%","17:05"
"瑞士股市","9319.90","24.28","0.26%","17:30"
"西班牙","1172.54","7.68","0.66%","17:38"
"葡萄牙","2769.00","-11.06","-0.40%","17:05"
"愛爾蘭","6295.18","35.63","0.57%","20:00"
"以色列","1705.94","-2.49","-0.15%","16:24"
"埃及股市","792.300","-5.08","-0.64%","00:27"
"南非股市","47994.24","-148.85","-0.31%","17:00"
"約旦股市","2173.49","4.49","0.21%","05/20"
"杜拜股市","4108.74","-18.60","-0.45%","14:00"
"阿布達比","4630.99","-5.81","-0.13%","14:00"
"奈及利亞","34533.40","-173.53","-0.50%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","18285.40","-26.99","-0.15%","16:15"
"NASDAQ","5071.74","1.71","0.03%","17:16"
"S&P 500","2125.85","-1.98","-0.09%","16:32"
"羅素3000","1270.16","-0.85","-0.07%","16:35"
"羅素3000成長","834.56","-0.76","-0.09%","16:04"
"羅素3000價值","1370.76","-0.56","-0.04%","16:04"
"羅素1000","1186.82","-1.03","-0.09%","16:35"
"羅素2000","1257.74","2.08","0.17%","18:02"
"費城金銀","72.07","0.09","0.13%","05/20"
"AMEX金蟲","173.40","0.23","0.13%","05/20"
"CBOE黃金","67.68","0.00","0.00%","12/19"
"道瓊貴金屬","162.14","0.15","0.09%","05/20"
"AMEX能源","797.11","1.22","0.15%","05/20"
"NYSE能源","12511.42","32.94","0.26%","17:27"
"費城油業","214.71","1.25","0.58%","05/20"
"AMEX石油","1366.06","4.36","0.32%","05/20"
"費城半導體","714.48","1.09","0.15%","05/20"
"NBI生技","3805.16","30.76","0.81%","05/20"
"AMEX生技","4157.52","56.00","1.37%","05/20"
"費城藥物","329.88","0.37","0.11%","12/19"
"加拿大","15072.83","-48.19","-0.32%","18:20"
"巴西股市","54901.02","-597.80","-1.08%","17:18"
"墨西哥","45283.47","-28.28","-0.06%","15:06"
"阿根廷","11728.17","64.81","0.56%","17:00"
"智利股市","4057.94","-22.09","-0.54%","16:14"
"秘魯股市","13366.86","129.20","0.98%","04/30"
"委內瑞拉","6283.11","569.00","9.96%","05/20"
"百慕達","1193.31","22.47","1.92%","19:49"
"牙買加","98270.35","-143.65","-0.15%","14:55"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","606.00","-14.00","-2.26%","05/20"
"波羅的海海岬型","889.00","-34.00","-3.68%","05/20"
"波羅的海巴拿馬","565.00","-9.00","-1.57%","05/20"
"波羅的海輕便型","623.00","-2.00","-0.32%","05/20"
"VIX波動率","12.88","0.03","0.23%","16:14"
"VXD道瓊波動","12.87","0.05","0.39%","05/20"
"VXN納指波動","14.00","-0.15","-1.06%","05/20"
"羅素大中華","2682.86","22.75","0.86%","05/19"
"道瓊歐洲","3683.48","12.96","0.35%","23:03"
"道瓊交通運輸","8503.96","-170.14","-1.96%","05/20"
"AMEX航空","96.36","-4.64","-4.59%","05/20"
"道瓊公用事業","589.28","0.79","0.13%","05/20"
"美國紙業","171.32","-1.15","-0.67%","05/20"
"美林科技100","695.93","0.14","0.02%","05/20"
"電腦科技","1667.37","1.06","0.06%","05/20"
"電腦碟片","121.46","0.02","0.01%","05/20"
"電腦硬體","645.41","-1.98","-0.31%","05/20"
"Dax奢侈品","190.92","0.53","0.28%","05/20"
"msci必需消費","208.73","-0.30","-0.14%","17:44"
