"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17672.56","84.97","0.48","close"
"東證一部","1737.90","13.52","0.78","close"
"東證二部","4002.53","7.39","0.18","close"
"JASDAQ","81.15","0.38","0.47","close"
"上海綜合","4334.92","62.81","1.47","05/29"
"上海A股","4544.48","67.81","1.51","05/29"
"上海B股","332.93","-11.75","-3.41","05/29"
"香港恆生","20469.59","-60.17","-0.29","05/29"
"香港國企","10615.45","-28.21","-0.27","05/29"
"香港紅籌","3570.70","-12.04","-0.34","05/29"
"台灣指數","8181.49","24.67","0.30","13:46"
"韓國指數","1661.80","3.89","0.23","18:03"
"新加坡","3527.08","13.71","0.39","17:05"
"馬來西亞","1343.00","-2.99","-0.22","17:00"
"菲律賓","3452.62","9.06","0.26","12:11"
"印尼股市","2058.74","-18.02","-0.87","17:09"
"越南股市","1093.77","-4.87","-0.44","14:19"
"泰國股市","727.79","-0.14","-0.02","17:01"
"印度股市","14508.21","110.32","0.77","16:28"
"澳洲股市","6338.80","63.80","1.02","17:47"
"日本不動產","4339.02","38.12","0.89","15:44"
"東證REIT","2588.04","-4.12","-0.16","15:01"
"澳洲不動產","1901.47","25.59","1.36","19:14"
"新加坡不動產","1582.91","5.63","0.36","05/28"
"恆生地產","24761.45","-84.48","-0.34","17:01"
"亞洲REIT","198.26","0.37","0.19","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6606.50","36.00","0.55","05/29"
"法國指數","6056.39","-15.08","-0.25","05/29"
"德國指數","7781.04","41.84","0.54","05/29"
"俄羅斯","1737.56","-32.86","-1.86","05/29"
"道瓊歐洲","4474.81","11.29","0.25","05/29"
"土耳其","47003.04","75.23","0.16","05/29"
"匈牙利","26027.82","184.66","0.71","05/29"
"奧地利","4884.60","27.30","0.56","05/29"
"波蘭股市","62779.18","155.56","0.25","05/29"
"捷克股市","1829.00","0.60","0.03","05/29"
"愛沙尼亞","910.02","1.05","0.12","05/29"
"拉托維亞","662.37","0.71","0.11","05/29"
"立陶宛","492.64","0.18","0.04","05/29"
"盧森堡","2511.88","16.16","0.65","05/29"
"義大利","33599.00","-94.00","-0.28","16:43"
"西班牙","1676.28","8.06","0.48","05/29"
"瑞士股市","9396.01","14.67","0.16","05/29"
"瑞典股市","1271.01","-4.08","-0.32","05/29"
"芬蘭股市","11242.80","-69.06","-0.61","05/29"
"挪威股市","408.47","-2.59","-0.63","05/29"
"英國不動產","2827.34","-14.53","-0.51","21:48"
"歐陸不動產","3120.57","-13.18","-0.42","21:48"
"歐洲不動產","3793.56","-16.14","-0.42","21:48"
"以色列","1130.88","5.04","0.45","05/29"
"埃及股市","69143.35","1128.32","1.66","05/29"
"南非股市","25705.40","53.70","0.21","05/29"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13521.34","14.06","0.10","16:30"
"NASDAQ","2572.06","14.87","0.58","17:17"
"羅素2000","837.53","7.60","0.92","16:59"
"S&P 500","1518.11","2.38","0.16","16:59"
"DJ貴金屬","271.13","-0.38","-0.14","17:32"
"CBOE黃金","139.01","-0.59","-0.42","16:49"
"AMEX金蟲","321.56","-0.69","-0.21","16:33"
"費城金銀","135.40","-0.40","-0.29","05/29"
"費城油業","246.98","-1.42","-0.57","05/29"
"AMEX石油","1348.43","-11.43","-0.84","16:33"
"NYSE能源","13187.74","-121.93","-0.92","17:05"
"AMEX能源","673.24","-5.16","-0.76","16:33"
"費城半導","483.17","2.54","0.53","05/29"
"NSDQ金融","3212.24","10.83","0.34","17:17"
"NYSE金融","9893.12","49.18","0.50","17:05"
"ISE水指數","81.84","0.60","0.74","17:00"
"道瓊水指數","730.79","-0.83","-0.11","17:24"
"道瓊權益REIT","315.68","10.64","3.49","16:49"
"NBI生技","829.62","3.09","0.37","17:17"
"AMEX生技","818.62","6.39","0.79","16:33"
"費城藥物","215.95","-0.23","-0.11","05/29"
"加拿大","13962.72","-111.02","-0.79","05/29"
"巴西指數","51713.18","-406.79","-0.78","05/29"
"墨西哥","30664.73","-263.70","-0.85","15:05"
"阿根廷","2202.40","9.46","0.43","05/29"
"智利","3244.68","3.45","0.11","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","657.70","+0.50","+0.08","5:50"
"銀","13.19","+0.02","+0.15","5:50"
"白金","1270.00","+1.00","+0.08","5:15"
"鈀","377.00","-2.00","-0.54","5:19"
"銅","3.3838","-0.0181","-0.53","0:56"
"鎳","23.3441","+0.8029","+3.58","0:57"
"鋁","1.2498","-0.0110","-0.88","0:27"
"鋅","1.6670","-0.0144","-0.86","0:32"
"鉛","0.9885","+0.0261","+2.73","0:57"
"黃金期貨","663.400","2.000","00.30","1:53"
"銀期貨","13.223","0.223","01.72","1:35"
"銅期貨","7255.000","211.000","03.00","05/25"
"天然氣期","7.731","-0.064","-00.82","05/29"
"布蘭特油期","68.130","-1.580","-02.27","3:15"
"WTI原油期","63.150","-2.050","-03.14","05/29"
"玉米期貨","364.750","-11.250","-02.99","05/29"
"小麥期貨","491.000","-10.000","-02.00","2:15"
"可可粉期","1903.000","-25.000","-01.30","0:10"
"大豆期貨","797.500","-15.000","-01.85","05/29"
"咖啡C期","110.700","-2.200","-01.95","1:01"
"十一號糖","9.380","-0.040","-00.42","1:13"
"二號棉期","50.030","-1.110","-02.17","2:24"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3449","-0.0003","-0.0193","4:53"
"英鎊/美元","1.9812","-0.0024","-0.1185","4:53"
"美元/瑞士法郎","1.2254","-0.0034","-0.2767","4:53"
"美元/俄盧布","25.8930","0.0032","0.0122","4:53"
"美元/匈牙利幣","186.3150","0.5150","0.2772","4:53"
"美元/土耳其幣","1.3270","0.0046","0.3516","4:51"
"美元/南非幣","7.1388","0.0380","0.5359","4:53"
"美元/日圓","121.6690","-0.0460","-0.0378","4:53"
"美元/人民幣","7.6558","0.0100","0.1314","4:03"
"美元/港幣","7.8202","0.0002","0.0032","4:53"
"美元/台幣","33.0190","-0.1290","-0.3892","17:52"
"美元/韓圜","928.9000","0.1000","0.0108","3:33"
"美元/泰銖","32.8100","-0.0900","-0.2736","4:04"
"美元/新元","1.5283","-0.0002","-0.0164","4:52"
"美元/馬來幣","3.3930","0.0055","0.1624","0:01"
"美元/印尼盾","8825.0000","50.0000","0.5698","3:33"
"美元/印度盧比","40.5020","0.0175","0.0432","19:49"
"澳幣/美元","0.8188","-0.0008","-0.1037","4:53"
"紐幣/美元","0.7276","0.0003","0.0364","4:53"
"美元/巴西幣","1.9492","0.0072","0.3733","4:53"
"美元/墨披索","10.8110","0.0286","0.2652","4:53"
"美元/加幣","1.0736","-0.0063","-0.5834","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","302.15","-0.56","6.49","5/29"
"中國","55.55","-0.32","6.69","5/29"
"印度","451.94","0.91","15.69","5/29"
"俄羅斯","1074.19","-2.28","-14.08","5/29"
"巴西","2706.39","-0.31","22.71","5/29"
"新興市場","1006.10","-0.19","10.24","5/29"
"新興亞洲","409.44","0.13","10.22","5/29"
"新興東歐","285.43","-1.50","-7.76","5/29"
"新興拉美","3596.52","-0.40","20.06","5/29"
"世界","398.70","0.24","8.41","5/29"
"歐洲","582.80","0.20","9.64","5/29"
"遠東ex日本","464.76","0.04","9.20","5/29"
"中華","303.59","-0.24","4.91","5/29"
"歐洲小型","340.97","0.34","13.59","5/29"
"日本小型","101.13","0.32","-0.95","5/29"
"美國小型","321.11","0.92","7.33","5/29"
"世界小型","259.04","0.53","9.59","5/29"
"日本","3259.09","0.68","1.58","5/29"
"香港","7442.66","-0.13","2.66","5/29"
"阿拉伯市場","677.41","-0.06","12.03","5/29"
"世界能源","262.89","-1.49","-0.56","05/29"
"世界原料","265.64","0.15","0.06","05/29"

