"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18238.95","254.81","1.42","7/13"
"東證一部","1783.20","20.14","1.14","7/13"
"東證二部","4243.31","4.24","0.10","7/13"
"JASDAQ","81.24","0.29","0.36","7/13"
"上海綜合","3821.92","-92.48","-2.36","07/16"
"上海A股","4009.54","-96.67","-2.35","07/16"
"上海B股","269.68","-9.61","-3.44","07/16"
"香港恆生","22953.94","-145.35","-0.63","07/16"
"香港國企","13036.01","-164.56","-1.25","07/16"
"香港紅籌","4441.90","-21.94","-0.49","07/16"
"台灣加權","9417.32","-53.98","-0.57","13:46"
"台灣店頭","214.04","-2.06","-0.95","13:46"
"韓國指數","1949.51","-13.42","-0.68","18:03"
"新加坡","3653.23","-1.38","-0.04","17:05"
"馬來西亞","1381.51","-3.21","-0.23","17:00"
"菲律賓","3753.26","-32.76","-0.86","12:11"
"印尼股市","2286.22","-15.38","-0.67","17:09"
"越南股市","995.83","-19.90","-1.96","10:57"
"泰國股市","857.08","-2.06","-0.24","17:01"
"印度股市","15311.22","38.50","0.25","16:28"
"斯里蘭卡","2425.96","-37.99","-1.54","14:17"
"澳洲股市","6418.40","-7.00","-0.11","17:47"
"紐西蘭","4240.36","-3.31","-0.08","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2066.74","5.34","0.26","07/16"
"英國指數","6697.70","-19.00","-0.28","15:35"
"法國指數","6125.60","7.64","0.12","17:10"
"德國指數","8105.69","12.92","0.16","18:42"
"道瓊歐洲","4557.57","15.00","0.33","17:15"
"土耳其","51774.43","-312.25","-0.60","15:39"
"匈牙利","30005.10","318.09","1.07","15:36"
"奧地利","4925.07","-1.00","-0.02","16:33"
"波蘭股市","65079.43","-910.30","-1.38","15:40"
"捷克股市","1850.30","-13.10","-0.70","16:13"
"盧森堡","2531.48","-0.00","-0.00","12:31"
"義大利","33273.00","25.00","0.07","16:43"
"西班牙","1663.24","9.81","0.59","16:39"
"瑞士股市","9299.80","38.06","0.41","16:30"
"瑞典股市","1311.87","3.11","0.24","16:46"
"芬蘭股市","11789.20","-17.91","-0.15","17:32"
"挪威股市","440.40","0.18","0.04","15:25"
"以色列","1154.94","-5.90","-0.51","15:30"
"埃及股市","74877.09","91.02","0.12","12:43"
"南非股市","27109.82","-92.94","-0.34","16:00"
"摩洛哥","23911.11","161.76","0.68","19:43"
"約旦指數","5727.71","4.64","0.08","13:27"
"杜拜指數","4499.95","-11.57","-0.26","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13950.98","43.73","0.31","16:30"
"NASDAQ","2697.33","-9.67","-0.36","17:16"
"羅素2000","848.47","-7.30","-0.85","16:59"
"S&P 500","1549.52","-2.98","-0.19","16:59"
"DJ貴金屬","303.86","-3.04","-0.99","17:32"
"CBOE黃金","154.19","-1.84","-1.18","16:49"
"AMEX金蟲","352.70","-4.12","-1.16","18:06"
"費城金銀","149.51","-1.57","-1.04","07/16"
"費城油業","271.71","-2.54","-0.93","07/16"
"AMEX石油","1489.06","-25.93","-1.71","18:06"
"NYSE能源","14532.90","-201.13","-1.36","17:05"
"AMEX能源","731.60","-10.48","-1.41","18:06"
"費城半導","530.91","1.02","0.19","07/16"
"NSDQ金融","3178.63","-10.84","-0.34","17:16"
"NYSE金融","9792.90","-16.23","-0.17","17:05"
"NBI生技","819.07","-8.01","-0.97","17:16"
"AMEX生技","788.05","-7.05","-0.89","18:06"
"費城藥物","213.31","0.98","0.46","07/16"
"加拿大","14338.25","-158.25","-1.09","07/16"
"巴西指數","57374.40","-269.76","-0.47","07/16"
"墨西哥","32265.93","-120.58","-0.37","15:05"
"阿根廷","2248.85","-38.97","-1.70","07/16"
"智利","3385.09","12.48","0.37","07/13"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5378.68","9.00","0.17","16:30"
"DJ建商","546.80","-7.95","-1.43","17:25"
"S&P建商","652.09","-10.35","-1.56","17:00"
"道瓊公用事業","507.43","-8.07","-1.56","16:30"
"歐洲公用事業","325.07","0.93","0.29","07/16"
