"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","6230.871","5.89","0.09%","02/28"
"澳洲股市","4947.90","2.80","0.06%","16:40"
"日經225","16026.76","-161.65","-1.00%","15:15"
"東證一部","1297.85","-13.42","-1.02%","15:00"
"東證二部","4216.15","17.49","0.42%","21:20"
"JASDAQ","103.37","0.39","0.38%","21:20"
"韓國股市","1916.66","-3.50","-0.18%","18:01"
"台灣加權","8411.16","45.30","0.54%","02/26"
"台灣店頭","127.47","1.03","0.81%","02/26"
"上海綜合","2687.979","-79.23","-2.86%","15:29"
"上海A股","2812.804","-82.80","-2.86%","15:29"
"上海B股","339.35","-13.11","-3.72%","20:20"
"深圳A股","1717.99","-97.65","-5.38%","20:20"
"深圳B股","1094.86","-30.64","-2.72%","20:20"
"滬深300","2877.467","-70.56","-2.39%","15:01"
"深證成指","9097.36","-476.35","-4.98%","15:00"
"中小板指","5998.29","-305.93","-4.85%","15:00"
"創業板指","1880.15","-134.77","-6.69%","15:00"
"香港恆生","19111.93","-252.22","-1.30%","16:01"
"香港國企","7916.34","-117.96","-1.47%","16:01"
"香港紅籌","3412.80","-74.97","-2.15%","02/29"
"香港創業板","418.6","-5.90","-1.39%","16:08"
"蒙古股市","11968.37","-40.53","-0.34%","14:10"
"新加坡","2666.51","17.13","0.65%","17:10"
"越南股市","559.37","-6.74","-1.19%","15:01"
"泰國股市","1332.37","-10.70","-0.80%","17:07"
"菲律賓","6671.04","-100.26","-1.48%","15:20"
"馬來西亞","1654.75","-8.69","-0.52%","17:05"
"印尼股市","4770.957","37.81","0.80%","16:05"
"印度股市","23002","-152.30","-0.66%","17:18"
"巴基斯坦","21714.93","18.21","0.08%","16:58"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","768.80","11.35","1.50%","19:58"
"英國股市","6097.09","1.08","0.02%","16:35"
"法國股市","4353.55","38.98","0.90%","06:05"
"德國股市","9495.4","-17.90","-0.19%","06:30"
"土耳其","75814.41","885.39","1.18%","17:40"
"匈牙利","23327.94","-329.85","-1.39%","17:25"
"烏克蘭","630.93","0.94","0.15%","19:05"
"奧地利","2154.34","8.46","0.39%","17:45"
"波蘭股市","45430.29","-340.15","-0.74%","17:15"
"捷克股市","857.61","-7.76","-0.90%","16:45"
"瑞典股市","1372.538","1.74","0.13%","17:35"
"芬蘭股市","7924.969","4.38","0.06%","18:35"
"挪威股市","512.18","4.97","0.98%","16:57"
"希臘股市","516.71","9.59","1.89%","17:19"
"義大利","19252.26","152.70","0.80%","17:35"
"比利時","3371.82","1.22","0.04%","06:05"
"盧森堡","1327.25","30.65","2.36%","17:35"
"荷蘭股市","427.27","4.61","1.09%","06:05"
"冰島股市","1293.6","1.48","0.11%","16:35"
"丹麥股市","947.681","0.65","0.07%","17:05"
"瑞士股市","7843.63","-33.40","-0.42%","17:30"
"西班牙","855.7","10.63","1.26%","17:38"
"葡萄牙","2303.82","27.45","1.21%","05:05"
"愛爾蘭","6344.11","103.82","1.66%","05:00"
"以色列","1437.93","-3.10","-0.22%","17:24"
"埃及股市","560.310","0.81","0.14%","00:27"
"南非股市","43802.56","-55.23","-0.13%","17:00"
"約旦股市","2116.25","0.29","0.01%","14:59"
"杜拜股市","3239.7","63.07","1.99%","14:00"
"阿布達比","4351.41","75.72","1.77%","14:00"
"奈及利亞","24570.73","341.94","1.41%","14:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","16516.5","-123.47","-0.74%","16:15"
"NASDAQ","4557.949","-32.52","-0.71%","17:16"
"NYSE綜合","9559.53","-60.26","-0.63%","17:32"
"S&P 500","1932.23","-15.82","-0.81%","16:35"
"羅素3000","1133.562","-8.27","-0.72%","16:30"
"羅素3000成長","762.38","-5.43","-0.71%","16:30"
"羅素3000價值","1194.05","-8.93","-0.74%","16:30"
"羅素1000","1066.58","-8.13","-0.76%","16:30"
"羅素2000","1033.901","-3.28","-0.32%","16:30"
"費城金銀","63.92","2.02","3.26%","02/29"
"AMEX金蟲","167.49","5.94","3.68%","02/29"
"道瓊貴金屬","147.96","4.11","2.86%","02/29"
"AMEX能源","565.19","-5.98","-1.05%","02/29"
"NYSE能源","8847.72","-47.25","-0.53%","16:15"
"費城油業","144.40","0.77","0.54%","02/29"
"AMEX石油","981.09","-6.27","-0.64%","02/29"
"費城半導體","622.11","-2.54","-0.41%","02/29"
"NBI生技","2660.17","-73.30","-2.68%","02/29"
"AMEX生技","2815.23","-55.62","-1.94%","02/29"
"加拿大","12860.35","62.56","0.49%","16:46"
"巴西股市","42793.86","1200.78","2.89%","19:19"
"墨西哥","43714.93","241.56","0.56%","15:06"
"阿根廷","13115.95","186.72","1.44%","18:00"
"智利股市","3715.84","4.09","0.11%","17:06"
"委內瑞拉","16394.06","-426.46","-2.54%","00:30"
"哥倫比亞","1244.17","-2.51","-0.20%","15:59"
"百慕達","1205.27","14.76","1.24%","18:49"
"牙買加","156698","-672","-0.43%","00:59"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","329.00","2.00","0.61%","02/29"
"波羅的海海岬型","174.00","-3.00","-1.69%","02/29"
"波羅的海巴拿馬","354.00","2.00","0.57%","02/29"
"波羅的海輕便型","339.00","6.00","1.80%","02/29"
"VIX波動率","20.55","0.74","3.74%","16:14"
"VXD道瓊波動","19.77","0.68","3.56%","02/29"
"VXN納指波動","23.55","0.47","2.04%","02/29"
"羅素大中華","1814.58","13.12","0.73%","17:22"
"道瓊歐洲","2945.75","16.59","0.57%","17:50"
"道瓊交通運輸","7345.03","-60.00","-0.81%","02/29"
"AMEX航空","83.07","-0.02","-0.02%","02/29"
"道瓊公用事業","620.70","1.67","0.27%","02/29"
"美國紙業","91.29","2.78","3.14%","02/29"
"美林科技100","620.61","-2.82","-0.45%","02/29"
"電腦科技","1562.43","-10.21","-0.65%","02/29"
"電腦碟片","72.28","0.20","0.28%","02/29"
"電腦硬體","535.73","0.97","0.18%","02/29"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","206.71","-2.05","-0.98%","16:44"
"美元指數","98.27","0.14","0.14%","16:42"
"歐元指數","108.76","-0.55","-0.50%","02/29"
"英鎊指數","139.15","0.43","0.31%","02/29"
"日圓指數","88.72","0.99","1.13%","02/29"
"澳幣指數","71.41","0.15","0.22%","02/29"
"瑞郎指數","100.18","-0.13","-0.13%","02/29"
"30年債殖利率","26.15","-0.21","-0.80%","15:00"
"10年期票利率","17.40","-0.22","-1.25%","15:00"
"5年期票利率","12.20","-0.20","-1.61%","15:00"
"3月期票利率","3.08","0.05","1.65%","15:00"
"JP新興當地債","236.0940","-1.6330","-0.69%","02/26"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","163.2157","1.55","0.96%","16:28"
"高盛商品","195.21","2.33","1.21%","02/29"
"高盛綜合商品","187.08","1.60","0.86%","02/29"
"Rogers商品","1897.73","-7.59","-0.40%","02/26"
"CRB工業金屬","895.76","12.10","1.37%","02/29"
"高盛貴金屬","169.03","1.96","1.17%","02/29"
"高盛基本金屬","142.45","0.35","0.24%","02/29"
"Rogers金屬","1680.41","-1.28","-0.08%","02/26"
"FTSE金礦","1255.23","0.00","0.00%","02/26"
"道瓊世界原料","201.77","0.31","0.15%","02/29"
"msci世界原料","175.72","1.30","0.74%","16:44"
"道瓊美國礦產","55.06","1.45","2.70%","02/29"
"CRB能源開採","471.77","11.36","2.47%","02/29"
"高盛能源","85.80","1.85","2.20%","02/29"
"天然氣","385.54","-3.21","-0.83%","02/29"
"Rogers能源","245.17","-1.40","-0.57%","02/26"
"msci世界能源","171.79","1.83","1.08%","16:44"
"WH乾淨能源","42.03","0.70","1.69%","16:02"
"生物能源","95.90","0.57","0.60%","02/29"
"全球替代能源","1247.57","9.70","0.78%","16:44"
"ET50環境科技","147.31","-0.44","-0.30%","02/29"
"純淨科技","1205.39","1.03","0.09%","02/29"
"WH創新能源","164.04","0.57","0.35%","02/29"
"ISE水指數","119.57","-0.04","-0.03%","16:20"
"道瓊水指數","1539.91","-1.11","-0.07%","02/29"
"CRB農業","4320.83","21.78","0.51%","02/29"
"Dax全球農金","375.60","3.10","0.83%","02/29"
"Rogers農產","786.86","-3.58","-0.45%","02/26"
"高盛農產品","41.72","0.02","0.06%","02/29"
"高盛牲畜","189.07","-0.63","-0.33%","02/29"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1228.00","5.20","0.43%","21:15"
"銀","14.79","0.02","0.14%","21:15"
"白金","926.00","8.00","0.88%","21:15"
"鈀","499.00","11.00","2.28%","21:13"
"銅","2.1394","-0.00","-0.18%","02:59"
"鎳","3.8769","0.01","0.34%","02:59"
"鋁","0.7280","0.01","1.60%","02:59"
"鋅","0.7962","0.00","0.00%","02:59"
"鉛","0.7989","0.01","0.66%","02:59"
"鈾","33.50","-0.50","-1.47%","02/22"
"黃金期貨","1238.9","18.5","1.52%","05:23"
"銀期貨","14.93","0.216","1.47%","05:23"
"銅期貨","212.75","0.25","0.12%","05:22"
"天然氣期","1.705","-0.086","-4.80%","05:22"
"布蘭特油期","35.97","0.87","2.48%","03:53"
"紐約輕原油","33.86","1.08","3.29%","05:23"
"燃油期貨","107.6","2.48","2.36%","03:31"
"玉米期貨","357","-2.5","-0.70%","03:20"
"小麥期貨","453.25","1","0.22%","03:20"
"可可豆期","2955","67","2.32%","02:30"
"黃豆期貨","881","4.25","0.48%","15:09"
"黃豆油期貨","31.08","0.1","0.32%","15:10"
"咖啡C期","121.55","1.7","1.42%","02/03"
"十一號糖","12.89","-0.1","-0.77%","02/03"
"二號棉期","56.5","-1.03","-1.79%","03:20"
"活牛期貨","136.975","-0.025","-0.02%","03:04"
"瘦豬期貨","69.675","0.575","0.83%","02/03"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.0874","-0.006","-0.55","05:49"
"英鎊/美元","1.3917","0.0046","0.33","05:49"
"美元/瑞士法郎","0.9985","0.0017","0.17","05:49"
"美元/瑞典克朗","8.564","0.0002","0.00","05:49"
"美元/俄盧布","75.1907","-1.1268","-1.48","05:48"
"美元/匈牙利幣","285.15","0.2","0.07","05:49"
"美元/土耳其幣","2.9659","-0.0296","-0.99","05:49"
"美元/南非幣","15.8751","-0.2928","-1.81","05:49"
"美元/以色列幣","3.902","-0.0086","-0.22","04:58"
"美元/日圓","112.71","-1.29","-1.13","05:48"
"美元/人民幣","6.552","0.0116","0.18","23:29"
"美元/港幣","7.7776","0.0006","0.01","05:49"
"美元/台幣","33.303","-0.037","-0.11","15:56"
"美元/韓圜","1236.65","-1.40","-0.11","01:59"
"美元/泰銖","35.63","-0.11","-0.31","05:48"
"美元/新元","1.4063","-0.0017","-0.12","05:48"
"美元/菲披索","47.508","0.053","0.11","16:57"
"美元/馬來幣","4.203","-0.01","-0.24","16:59"
"美元/印尼盾","13375.00","-6.50","-0.05","16:59"
"美元/印度盧比","68.4225","-0.21","-0.31","19:29"
"澳幣/美元","0.7141","0.0015","0.21","05:48"
"紐幣/美元","0.6591","-0.0038","-0.57","05:48"
"美元/加幣","1.3534","0.0021","0.16","05:48"
"美元/巴西幣","4.0159","0.0159","0.40","04:59"
"美元/墨披索","18.1349","-0.1398","-0.76","05:48"
"美元/阿根廷","15.8367","0.3667","2.37","13:59"
"美元/智利","696.01","4.31","0.62","00:29"

"MSCI指數MSCI產業指數"
"MSCI","指數","單日","本月","今年"
"世界指數","1554.474","0.04","-0.49","-6.51"
"中華指數","297.038","2.29","-0.58","-12.22"
"金龍指數","128.167","1.79","0.63","-9.42"
"遠東指數","2669.645","-0.34","-1.99","-10.21"
"太平洋","2080.940","-0.38","-1.83","-10.09"
"AC亞太","119.621","0.15","-1.46","-9.35"
"歐洲","1389.514","0.60","-2.24","-8.74"
"金磚四國","195.211","1.37","-1.82","-11.65"
"新興市場","740.018","0.63","-0.32","-6.82"
"新興亞洲","370.998","1.07","-0.82","-8.08"
"新興東歐","108.843","0.79","0.96","-1.37"
"新興拉美","1777.574","-0.53","1.92","-2.85"
"歐非中東","201.758","-0.37","0.23","-4.02"
"美國指數","1850.005","-0.14","0.33","-5.11"
"澳洲指數","626.143","-0.60","-1.41","-9.82"
"中國","51.218","2.30","-1.22","-13.78"
"印度","397.218","0.59","-7.13","-13.57"
"俄羅斯","401.120","1.46","0.05","-0.89"
"巴西","984.526","-1.54","2.67","-4.99"
"台灣","263.702","0.47","4.09","-0.69"
"韓國","327.822","-0.13","-2.39","-7.92"
"泰國","322.602","1.29","5.15","9.39"
"馬來西亞","342.385","0.46","-1.93","0.47"
"印尼","697.115","2.43","5.04","6.78"
"土耳其","366.307","-1.58","2.06","3.65"
"邊境市場","490.637","0.16","4.12","-3.00"
"南非","373.112","-1.51","-1.77","-5.50"

"全球期貨指數"
"股市","指數","漲跌","比例","台北"
"道瓊期指","16505","-96","-0.58","17:44"
"S&P 500","1930","-12.75","-0.66","17:44"
"那斯達克100","4202","-28","-0.67","17:43"
"多倫多60","753.9","5.9","0.78","17:23"
"墨西哥","43761","276","0.63","17:00"
"巴西","43200","1049","2.43","17:16"
"道瓊歐洲50","2934","4","0.14","17:03"
"英國","6058.5","-21.5","-0.35","17:00"
"法國","4311.5","-2","-0.05","16:59"
"德國","9464","-61.5","-0.65","17:03"
