"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4740.77","23.39","0.50%","10/11"
"澳洲股市","5228.80","82.60","1.61%","16:43"
"日經225","14404.74","210.03","1.48%","15:28"
"東證一部","1197.17","19.22","1.63%","15:00"
"東證二部","3380.46","30.31","0.90%","10/11"
"JASDAQ","91.62","0.97","1.07%","10/11"
"韓國股市","2024.90","23.50","1.17%","18:03"
"台灣加權","8349.37","4.64","0.06%","10/11"
"台灣店頭","123.57","-0.09","-0.07%","10/11"
"上海綜合","2228.15","37.22","1.70%","10/11"
"上海A股","2332.20","38.97","1.70%","10/11"
"上海B股","259.67","3.96","1.55%","15:16"
"深圳A股","1135.38","11.02","0.98%","15:00"
"深圳B股","856.42","11.05","1.31%","15:00"
"滬深300","2468.51","39.19","1.61%","10/11"
"深證成指","8737.97","52.18","0.60%","10/11"
"香港恆生","23218.32","267.02","1.16%","10/11"
"香港國企","10580.75","120.57","1.15%","10/11"
"香港紅籌","4552.60","32.35","0.72%","10/11"
"新加坡","3179.71","9.80","0.31%","17:10"
"海峽中國","232.08","1.51","0.65%","17:10"
"越南股市","494.53","-0.28","-0.06%","10/11"
"泰國股市","1457.78","5.87","0.40%","17:07"
"菲律賓","6489.80","53.83","0.84%","10/11"
"馬來西亞","1785.75","9.83","0.55%","10/11"
"印尼股市","4519.91","33.24","0.74%","16:00"
"印度股市","20528.59","255.68","1.26%","16:00"
"巴基斯坦","15836.39","66.89","0.42%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1477.00","-7.82","-0.53%","18:40"
"英國股市","6487.19","56.70","0.88%","16:35"
"法國股市","4219.98","1.87","0.04%","18:05"
"德國股市","8724.83","39.06","0.45%","18:30"
"土耳其","76176.36","536.59","0.71%","17:53"
"匈牙利","18638.17","-41.21","-0.22%","10/11"
"奧地利","2511.77","-2.35","-0.09%","10/11"
"波蘭股市","52230.47","423.64","0.82%","17:15"
"捷克股市","963.10","-2.88","-0.30%","10/11"
"瑞典股市","1266.39","5.87","0.47%","18:31"
"芬蘭股市","6866.86","-22.72","-0.33%","10/11"
"挪威股市","467.93","3.44","0.74%","16:42"
"希臘股市","1109.20","-15.08","-1.34%","17:19"
"義大利","19932.52","53.49","0.27%","10/11"
"比利時","2830.66","-12.58","-0.44%","10/11"
"盧森堡","1296.93","9.05","0.70%","10/11"
"荷蘭股市","376.11","2.20","0.59%","18:05"
"冰島股市","779.00","1.01","0.13%","10/11"
"丹麥股市","569.44","0.56","0.10%","18:31"
"瑞士股市","7936.08","85.00","1.08%","17:30"
"西班牙","987.55","0.69","0.07%","17:39"
