"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7412.125","-14.34","-0.19%","18:49"
"澳洲股市","5874.50","-23.30","-0.40%","16:40"
"日經225","19843","-52.70","-0.26%","15:15"
"東證一部","1581.77","-4.09","-0.26%","15:00"
"東證二部","5902.23","7.14","0.12%","15:00"
"JASDAQ","135.11","0.52","0.39%","15:00"
"韓國股市","2292.76","51.52","2.30%","18:03"
"台灣加權","9915.48","-21.77","-0.22%","13:49"
"台灣店頭","129.7","-2.15","-1.63%","13:49"
"上海綜合","3080.527","1.91","0.06%","15:29"
"上海A股","3225.883","2.00","0.06%","15:29"
"上海B股","325.207","0.29","0.09%","15:29"
"深圳A股","1932.688","12.70","0.66%","15:00"
"深圳B股","1079.45","-6.68","-0.61%","15:00"
"滬深300","3352.53","-6.28","-0.19%","15:01"
"深證成指","9885.34","52.17","0.53%","15:00"
"中小板指","6448.75","39.21","0.61%","15:00"
"創業板指","1802.49","13.78","0.77%","15:00"
"香港恆生","24889.03","311.12","1.27%","16:08"
"香港國企","10128.99","146.57","1.47%","16:08"
"香港紅籌","3883.56","44.72","1.16%","05/09"
"香港創業板","336.95","0.01","0.00%","16:24"
"蒙古股市","12520.54","-48.19","-0.38%","14:10"
"新加坡","3249.97","12.99","0.40%","17:10"
"越南股市","722.11","3.25","0.45%","15:01"
"泰國股市","1560.31","-7.71","-0.49%","17:07"
"菲律賓","7923.5","-38.83","-0.49%","15:20"
"馬來西亞","1766.56","-1.59","-0.09%","17:05"
"印尼股市","5697.056","-10.81","-0.19%","16:00"
"印度股市","29933.25","7.10","0.02%","17:34"
"巴基斯坦","34924","116.81","0.34%","16:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1085.68","4.46","0.41%","05/05"
"英國股市","7342.21","41.35","0.57%","16:35"
"法國股市","5398.01","15.06","0.28%","18:05"
"德國股市","12749.12","54.57","0.43%","18:30"
"土耳其","95323.38","1490.68","1.59%","18:10"
"匈牙利","33509.99","665.32","2.03%","17:25"
"烏克蘭","1020.16","-6.45","-0.63%","05/05"
"奧地利","3086.2","19.56","0.64%","17:45"
"波蘭股市","62336.39","649.34","1.05%","17:15"
"捷克股市","1010.96","5.02","0.50%","16:45"
"瑞典股市","1653.108","13.61","0.83%","17:35"
"芬蘭股市","9677.086","48.53","0.50%","18:35"
"挪威股市","646.78","7.03","1.10%","16:42"
"希臘股市","778.37","14.95","1.96%","17:19"
"義大利","23731.61","97.06","0.41%","17:36"
"比利時","4036.8","-0.43","-0.01%","18:05"
"盧森堡","1807.602","8.87","0.49%","17:35"
"荷蘭股市","536.26","1.95","0.36%","18:05"
"冰島股市","1403.7","4.50","0.32%","16:35"
"丹麥股市","981.705","-7.76","-0.78%","17:05"
"瑞士股市","9113.83","74.22","0.82%","17:30"
"西班牙","1111.08","-5.22","-0.47%","17:38"
"葡萄牙","2828.48","12.61","0.45%","17:05"
"愛爾蘭","7140.56","34.70","0.49%","17:00"
"以色列","1428.62","5.10","0.36%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","47561.08","484.26","1.03%","17:00"
"約旦股市","2160.34","-5.63","-0.26%","14:59"
"杜拜股市","3408.44","16.77","0.49%","14:00"
"阿布達比","4584.65","6.43","0.14%","14:00"
"奈及利亞","26756.21","337.04","1.28%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","20975.78","-36.50","-0.17%","16:38"
"NASDAQ","6120.586","17.93","0.29%","17:16"
"NYSE綜合","11567.52","-27.74","-0.24%","18:32"
"S&P 500","2396.92","-2.46","-0.10%","16:38"
"羅素3000","1420.136","-1.18","-0.08%","16:30"
"羅素3000成長","960.21","1.59","0.17%","16:30"
"羅素3000價值","1488.53","-5.09","-0.34%","16:30"
"羅素1000","1328.465","-1.21","-0.09%","16:30"
"羅素2000","1391.864","0.23","0.02%","16:30"
"費城金銀","80.20","-0.37","-0.45%","05/09"
"AMEX金蟲","186.23","-0.51","-0.27%","05/09"
"道瓊貴金屬","168.41","-0.57","-0.34%","05/09"
"AMEX能源","674.47","-5.88","-0.86%","05/09"
"NYSE能源","10507.94","-87.19","-0.82%","16:05"
"費城油業","149.31","-1.51","-1.00%","05/09"
"AMEX石油","1147.65","-6.54","-0.57%","05/09"
"費城半導體","1017.50","10.34","1.03%","05/09"
"NBI生技","3067.81","34.93","1.15%","05/09"
"AMEX生技","3601.11","47.72","1.34%","05/09"
"加拿大","15569.2","-82.88","-0.53%","16:42"
"巴西股市","66277.67","751.63","1.15%","17:20"
"墨西哥","49939.47","433.61","0.88%","15:10"
"阿根廷","21140.16","63.45","0.30%","17:01"
"智利股市","4807.72","-15.61","-0.32%","16:08"
"委內瑞拉","59376.13","-74.16","-0.12%","13:03"
"哥倫比亞","1407.13","3.94","0.28%","15:00"
"百慕達","2075.92","0.00","0.00%","close"
"牙買加","234437","-258","-0.11%","13:09"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1007.00","6.00","0.60%","05/09"
"波羅的海海岬型","1635.00","64.00","4.07%","05/09"
"波羅的海巴拿馬","1007.00","-2.00","-0.20%","05/09"
"波羅的海輕便型","794.00","-5.00","-0.63%","05/09"
"VIX波動率","9.96","0.19","1.94%","16:14"
"VXD道瓊波動","10.59","0.18","1.73%","05/09"
"VXN納指波動","12.67","0.81","6.83%","05/09"
"羅素大中華","1985.96","20.29","1.03%","18:31"
"道瓊歐洲","3649.08","6.97","0.19%","23:03"
"道瓊交通運輸","9130.28","37.47","0.41%","05/09"
"AMEX航空","114.72","0.72","0.63%","05/09"
"道瓊公用事業","695.93","-6.29","-0.90%","05/09"
"美國紙業","123.22","0.93","0.76%","05/09"
"美林科技100","884.63","2.75","0.31%","05/09"
"電腦科技","2225.67","1.40","0.06%","05/09"
"電腦碟片","103.22","0.34","0.33%","05/09"
"電腦硬體","744.37","0.06","0.01%","05/09"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","99.45","0.42","0.42%","16:59"
"歐元指數","108.74","-0.51","-0.47%","05/09"
"英鎊指數","129.34","-0.07","-0.06%","05/09"
"日圓指數","87.72","-0.59","-0.67%","05/09"
"澳幣指數","73.42","-0.44","-0.60%","05/09"
"瑞郎指數","99.24","-0.92","-0.92%","05/09"
"30年債殖利率","30.38","0.24","0.80%","15:00"
"10年期票利率","24.07","0.31","1.30%","15:00"
"5年期票利率","19.35","0.35","1.84%","15:00"
"3月期票利率","8.90","0.20","2.30%","15:00"
"JP新興當地債","275.5820","-0.6670","-0.24%","05/08"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","177.2934","-0.84","-0.47%","17:27"
"高盛商品","208.08","-1.40","-0.67%","05/09"
"高盛綜合商品","196.46","-1.16","-0.59%","05/09"
"Rogers商品","2145.41","-10.62","-0.49%","05/09"
"CRB工業金屬","1376.10","-1.54","-0.11%","05/09"
"高盛貴金屬","165.15","-1.54","-0.93%","05/09"
"高盛基本金屬","168.37","0.28","0.17%","05/09"
"Rogers金屬","1924.78","-8.24","-0.43%","05/09"
"FTSE金礦","1441.45","0.00","0.00%","05/08"
"道瓊世界原料","273.30","-0.44","-0.16%","05/09"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","75.18","-0.09","-0.12%","05/09"
"CRB能源開採","677.74","-12.14","-1.76%","05/09"
"高盛能源","95.45","-0.84","-0.88%","05/09"
"天然氣","550.25","-7.16","-1.28%","05/09"
"Rogers能源","283.23","-2.36","-0.83%","05/09"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","43.49","0.28","0.66%","16:03"
"生物能源","121.36","0.14","0.12%","05/09"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","184.59","1.47","0.80%","05/09"
"純淨科技","1620.71","1.82","0.11%","05/09"
"WH創新能源","238.60","-0.95","-0.40%","05/09"
"ISE水指數","165.9","-0.50","-0.30%","17:16"
"道瓊水指數","1721.16","-31.64","-1.81%","05/09"
"CRB農業","5022.45","-2.36","-0.05%","05/09"
"Dax全球農金","433.84","0.32","0.07%","19:42"
"Rogers農產","832.90","-1.50","-0.18%","05/09"
"高盛農產品","39.85","0.00","0.00%","05/09"
"高盛牲畜","192.69","-3.05","-1.56%","05/09"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1219.04","-2.19","-0.18%","05:00"
"銀","16.195","0.0028","0.02%","05:52"
"白金","904.99","-0.65","-0.07%","05:55"
"鈀","798.35","-0.13","-0.02%","05:00"
"銅","2.5038","0.01","0.47%","01:59"
"鎳","4.2131","0.03","0.82%","01:59"
"鋁","0.8537","-0.00","-0.37%","01:59"
"鋅","1.1995","0.01","0.76%","01:59"
"鉛","1.0015","0.00","0.28%","01:59"
"鈾","22.50","-0.25","-1.10%","05/01"
"黃金期貨","1216.1","-11","-0.90%","04:59"
"銀期貨","16.067","-0.191","-1.17%","04:59"
"銅期貨","249.8","0.45","0.18%","04:59"
"天然氣期","3.227","0.055","1.73%","04:59"
"布蘭特油期","48.97","-0.37","-0.75%","05:41"
"紐約輕原油","45.88","-0.55","-1.18%","04:59"
"燃油期貨","144.21","-1.35","-0.93%","04:59"
"玉米期貨","366.5","0.5","0.14%","02:19"
"小麥期貨","429.5","-4","-0.92%","02:19"
"可可豆期","1960","5","0.26%","01:29"
"黃豆期貨","974","9.25","0.96%","02:19"
"黃豆油期貨","32.89","-0.05","-0.15%","02:19"
"咖啡C期","135.15","-1.75","-1.28%","01:29"
"十一號糖","15.44","0.06","0.39%","01:00"
"二號棉期","77.43","0.24","0.31%","02:19"
"活牛期貨","124.975","-2.8","-2.19%","02:04"
"瘦豬期貨","77.375","0","0.00%","02:04"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.0875","0.0001","0.01","05:54"
"英鎊/美元","1.2936","0.0002","0.02","05:54"
"美元/瑞士法郎","1.0071","-0.0003","-0.03","05:54"
"美元/瑞典克朗","8.8888","0.0004","0.00","05:54"
"美元/俄盧布","58.3114","-0.1033","-0.18","05:54"
"美元/匈牙利幣","286.44","-0.34","-0.12","05:54"
"美元/土耳其幣","3.6238","-0.0001","-0.00","05:54"
"美元/南非幣","13.6269","-0.0013","-0.01","05:54"
"美元/以色列幣","3.6081","0.0076","0.21","03:58"
"美元/日圓","114.04","0.06","0.05","05:53"
"美元/人民幣","6.9074","0.0029","0.04","23:11"
"美元/港幣","7.7837","-0.0001","-0.00","05:54"
"美元/台幣","30.257","0.101","0.33","15:59"
"美元/韓圜","1139.24","7.79","0.69","14:29"
"美元/泰銖","34.79","0.01","0.03","05:54"
"美元/新元","1.4115","-0.0002","-0.01","05:54"
"美元/菲披索","49.951","0.075","0.15","16:59"
"美元/馬來幣","4.3472","0.0112","0.26","17:44"
"美元/印尼盾","13352.00","57.00","0.43","16:59"
"美元/印度盧比","64.6263","0.3213","0.50","19:29"
"澳幣/美元","0.7344","-0.0001","-0.01","05:54"
"紐幣/美元","0.6898","0.0003","0.04","05:53"
"美元/加幣","1.3715","-0.0005","-0.04","05:54"
"美元/巴西幣","3.1894","-0.0087","-0.27","04:59"
"美元/墨披索","19.1674","-0.0055","-0.03","05:54"
"美元/阿根廷","15.5213","0.0413","0.27","01:59"
"美元/智利","677.9","-0.31","-0.05","12:29"

"MSCI指數MSCI產業指數"
"MSCI","指數","單日","本月","今年"
"世界指數","1897.322","0.03","1.01","8.34"
"中華指數","385.623","0.57","-0.47","15.43"
"金龍指數","167.545","0.63","0.01","15.51"
"遠東指數","3231.049","1.78","1.98","8.52"
"太平洋","2537.667","1.47","1.06","8.03"
"AC亞太","150.567","1.33","1.14","11.50"
"歐洲","1655.357","-0.62","2.24","12.53"
"金磚四國","272.731","0.40","-0.54","12.76"
"新興市場","985.105","0.70","0.73","14.24"
