"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13709.44","-183.87","-1.32","close"
"東證一部","1348.69","-19.56","-1.43","close"
"東證二部","2974.04","-13.82","-0.46","close"
"JASDAQ","64.21","-0.45","-0.70","close"
"上海綜合","3459.03","83.62","2.48","close"
"上海A股","3629.33","87.58","2.47","close"
"上海B股","248.54","8.24","3.43","close"
"深圳A股","1109.38","27.07","2.50","close"
"深圳B股","548.20","6.27","1.16","close"
"滬深300","3676.23","100.03","2.80","close"
"香港恆生","24249.51","-32.53","-0.13","close"
"香港國企","13374.74","44.66","0.34","close"
"香港紅籌","5269.12","-88.94","-1.66","close"
"台灣加權","8665.73","-112.66","-1.28","close"
"台灣店頭","147.56","-2.77","-1.84","close"
"韓國指數","1805.64","-19.59","-1.07","18:03"
"越南股市","420.51","0.00","0.00","11:49"
"泰國股市","832.99","-22.61","-2.64","17:01"
"菲律賓","2833.27","-22.71","-0.80","12:11"
"馬來西亞","1260.58","-13.66","-1.07","17:00"
"印尼股市","2433.77","36.77","1.53","17:09"
"印度股市","16525.37","249.78","1.53","16:28"
"孟加拉","3128.67","26.84","0.87","20:41"
"巴基斯坦","8785.41","-394.82","-4.30","13:15"
"澳洲股市","5754.50","-63.90","-1.10","17:47"
"紐西蘭","3547.01","-4.33","-0.12","14:31"
"新加坡","3132.78","17.43","0.56","17:10"
"龍籌股","157.07","-2.07","-1.30","05/28"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2396.87","6.27","0.26","05/28"
"英國指數","6069.60","11.10","0.18","05/28"
"法國指數","4971.11","64.55","1.32","05/28"
"德國指數","7033.84","75.18","1.08","05/28"
"土耳其","39384.87","-804.42","-2.00","05/28"
"匈牙利","22738.22","253.01","1.13","05/28"
"奧地利","4388.77","54.89","1.27","05/28"
"波蘭股市","46868.52","285.70","0.61","05/28"
"捷克股市","1675.90","31.10","1.89","05/28"
"瑞典股市","1002.83","9.83","0.99","05/28"
"芬蘭股市","9643.71","92.24","0.97","05/28"
"挪威股市","433.59","1.00","0.23","05/28"
"希臘指數","4090.09","86.30","2.16","05/28"
"義大利","25275.00","45.00","0.18","16:43"
"盧森堡","2302.83","41.47","1.83","05/28"
"荷蘭","481.66","7.82","1.65","05/28"
"冰島","4804.40","-4.80","-0.10","05/28"
"丹麥","451.02","2.39","0.53","05/28"
"瑞士股市","7474.50","56.53","0.76","05/28"
"西班牙","1451.45","3.94","0.27","05/28"
"葡萄牙","3496.13","-9.59","-0.27","05/28"
"愛爾蘭","6120.56","12.36","0.20","05/28"
"以色列","1108.82","5.35","0.48","05/28"
"埃及股市","94838.38","152.76","0.16","05/28"
