"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17667.33","139.88","0.80","close"
"東證一部","1730.71","14.60","0.85","close"
"東證二部","4082.01","-13.49","-0.33","close"
"JASDAQ","80.47","-0.33","-0.41","close"
"上海綜合","3612.40","0.53","0.01","04/18"
"上海A股","3796.69","0.32","0.01","04/18"
"上海B股","201.13","1.89","0.95","04/18"
"香港恆生","20777.09","-11.52","-0.06","04/18"
"香港國企","10361.40","15.18","0.15","04/18"
"香港紅籌","3609.90","-12.80","-0.35","04/18"
"台灣指數","8003.31","44.02","0.55","13:46"
"韓國指數","1534.58","5.92","0.39","18:04"
"新加坡","3400.41","-14.91","-0.44","17:05"
"馬來西亞","1328.63","-1.63","-0.12","17:00"
"菲律賓","3295.28","-22.89","-0.69","12:11"
"印尼股市","1959.68","-5.76","-0.29","17:09"
"越南股市","1001.12","35.40","3.67","14:32"
"泰國股市","692.27","-2.76","-0.40","17:00"
"印度股市","13672.19","65.15","0.48","16:28"
"澳洲股市","6215.00","46.10","0.75","17:47"
"日本不動產","4182.50","112.85","2.77","15:45"
"東證REIT","2433.04","9.91","0.41","15:01"
"澳洲不動產","1929.68","7.35","0.38","19:15"
"新加坡不動產","1553.58","-10.98","-0.70","04/17"
"恆生地產","24644.21","-120.49","-0.49","17:01"
"亞洲REIT","190.43","0.68","0.36","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6449.40","-48.40","-0.74","15:36"
"法國指數","5835.95","-22.19","-0.38","17:10"
"德國指數","7282.34","-66.49","-0.91","18:39"
"俄羅斯","1965.09","-25.48","-1.28","18:00"
"道瓊歐洲","4358.95","-25.43","-0.58","17:15"
"土耳其","45634.02","-987.47","-2.12","15:38"
"匈牙利","25228.54","237.29","0.95","15:36"
"奧地利","4662.93","-44.51","-0.95","16:33"
"波蘭股市","59682.03","328.24","0.55","15:40"
"捷克股市","1794.40","-9.60","-0.53","16:13"
"愛沙尼亞","919.85","-6.76","-0.73","13:05"
"拉托維亞","658.45","3.20","0.49","13:05"
"立陶宛","496.55","-2.65","-0.53","13:05"
"盧森堡","2398.38","-9.78","-0.41","15:10"
"義大利","33648.00","-127.00","-0.38","16:43"
"西班牙","1648.45","-12.58","-0.76","16:37"
"瑞士股市","9278.53","50.53","0.55","16:31"
"瑞典股市","1271.75","-6.52","-0.51","16:45"
