"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12851.69","-13.36","-0.10","close"
"東證一部","1233.37","-2.17","-0.18","close"
"東證二部","2579.12","0.19","0.01","close"
"JASDAQ","57.51","0.72","1.27","close"
"上海綜合","2523.28","178.81","7.63","close"
"上海A股","2648.75","187.71","7.63","close"
"上海B股","162.91","11.50","7.60","close"
"深圳A股","747.58","50.30","7.21","close"
"深圳B股","390.94","16.36","4.37","close"
"滬深300","2532.94","184.47","7.85","close"
"香港恆生","20931.26","446.89","2.18","close"
"香港國企","11179.16","464.72","4.34","close"
"香港紅籌","4212.16","121.48","2.97","close"
"台灣加權","7040.90","62.30","0.89","close"
"台灣店頭","113.71","0.34","0.30","close"
"韓國指數","1540.71","-0.70","-0.05","18:03"
"越南股市","508.47","-3.06","-0.60","11:00"
"泰國股市","690.05","-1.28","-0.19","17:00"
"菲律賓","2681.66","-9.54","-0.35","12:11"
"馬來西亞","1073.21","3.79","0.35","17:00"
"印尼股市","2069.70","27.20","1.33","17:09"
"印度股市","14678.23","134.50","0.92","16:28"
"孟加拉","2620.74","49.11","1.91","20:39"
"巴基斯坦","7546.46","-274.71","-3.51","12:15"
"澳洲股市","4997.50","67.10","1.36","17:47"
"紐西蘭","3332.02","12.91","0.39","14:31"
"新加坡","2751.75","23.36","0.86","17:10"
"龍籌股","110.79","3.63","3.39","08/20"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1713.50","27.90","1.66","08/20"
"英國指數","5371.80","51.40","0.97","08/20"
"法國指數","4365.87","33.08","0.76","08/20"
"德國指數","6317.80","35.37","0.56","08/20"
"土耳其","39801.35","-686.76","-1.70","08/20"
"匈牙利","20306.78","-592.71","-2.84","08/19"
"奧地利","3495.37","79.84","2.34","08/20"
"波蘭股市","39888.14","110.66","0.28","08/20"
"捷克股市","1440.00","8.50","0.59","08/20"
"瑞典股市","842.44","4.44","0.53","08/20"
"芬蘭股市","8371.68","51.55","0.62","08/20"
"挪威股市","360.76","6.82","1.93","08/20"
"希臘指數","3312.55","-13.56","-0.41","08/20"
"義大利","21659.00","-71.00","-0.33","16:43"
"盧森堡","1791.28","-15.31","-0.85","08/20"
"荷蘭","402.59","3.84","0.96","08/20"
"冰島","4276.90","-30.05","-0.70","08/20"
"丹麥","408.47","0.00","0.00","08/20"
"瑞士股市","7100.01","-15.17","-0.21","08/20"
"西班牙","1223.93","3.39","0.28","08/20"
"葡萄牙","2801.84","19.37","0.70","08/20"
"愛爾蘭","4297.37","-36.16","-0.83","08/20"
"以色列","1033.32","11.08","1.08","08/20"
"埃及股市","685.84","-15.73","-2.24","08/20"
"南非股市","24761.28","558.25","2.31","08/20"
"摩洛哥","28213.08","0.00","0.00","08/20"
"卡達指數","11101.62","-37.07","-0.33","08/20"
"杜拜指數","4956.23","-58.58","-1.17","08/20"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11417.43","68.88","0.61","08/20"
"那斯達克","2389.08","4.72","0.20","08/20"
"羅素兩千","731.60","1.57","0.22","08/20"
"S&P 五百","1274.54","7.85","0.62","08/20"
"費城金銀","145.35","2.64","1.85","08/20"
"DJ貴金屬","297.30","5.88","2.02","17:18"
"CBOE黃金","144.30","0.55","0.38","08/20"
"AMEX金蟲","330.47","1.03","0.31","08/20"
"AMEX能源","745.37","22.67","3.14","08/20"
"NYSE能源","13908.52","371.40","2.74","08/20"
"費城油業","296.90","9.43","3.28","08/20"
"AMEX石油","1317.07","32.50","2.53","08/20"
"費城半導","362.67","1.10","0.30","08/20"
"NSDQ金融","2469.18","13.16","0.54","08/20"
"NYSE金融","6084.76","59.81","0.99","08/20"
"NBI生技","898.59","-3.35","-0.37","08/20"
"AMEX生技","851.74","-5.99","-0.70","08/20"
"費城藥物","187.29","-1.72","-0.91","08/20"
"加拿大","13350.14","286.29","2.19","08/20"
"巴西指數","55377.15","1738.46","3.24","08/20"
"墨西哥","26865.04","132.93","0.50","08/20"
"阿根廷","1740.26","12.48","0.72","08/20"
"智利","2824.68","7.22","0.26","08/20"
"秘魯","12278.04","257.13","2.14","08/20"
"哥倫比亞","8973.04","59.68","0.67","08/20"
"委內瑞拉","39950.52","68.73","0.17","08/20"
"百慕達","4555.90","-36.04","-0.78","08/20"
"牙買加","107427.61","49.23","0.05","08/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7543.00","-79.00","-1.04","08/19"
"波海海峽航運","12337.00","-336.00","-2.65","08/19"
"波海巴拿馬航","6467.00","2.00","0.03","08/19"
"VIX波動率","20.42","-0.86","-4.04","16:14"
"道瓊歐洲","3295.28","15.53","0.47","19:00"
"道瓊交通運輸","4943.86","-40.52","-0.81","16:30"
"道瓊公用事業","474.21","3.68","0.78","16:30"
"歐洲公用事業","290.06","0.88","0.30","17:45"
"全球公用事業","6965.09","26.21","0.38","16:20"
"ISE水指數","90.99","-0.08","-0.09","17:12"
"道瓊水指數","587.07","-6.61","-1.11","17:17"
"純淨科技","1391.18","11.58","0.84","17:14"
"WH創新能源","249.57","4.20","1.71","17:04"
"WH乾淨能源","199.28","3.80","1.94","17:04"
"全球乾淨能源","3122.64","100.08","3.31","17:16"
"ISE替代能源","51.67","2.20","4.45","17:12"
"全球替代能源","3433.02","102.98","3.09","17:19"
"ET50環境科技","235.87","4.25","1.83","21:20"
"生物能源","427.34","4.20","0.99","17:20"
"環境服務","1042.79","7.89","0.76","17:04"
"Clvrt社會責任","75.70","0.35","0.46","17:18"
"ISE邪惡指數","99.18","-0.60","-0.60","17:12"
"道瓊美國博奕","424.86","-12.88","-2.94","17:17"
"snet全球博奕","3395.91","-62.65","-1.81","17:05"
"道瓊美國礦產","250.23","8.44","3.49","17:17"
"道瓊世界原料","326.29","8.33","2.62","17:17"
"msci世界能源","264.17","3.26","1.25","08/19"
"msci世界原料","255.77","-2.93","-1.13","08/19"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","521.86","8.60","1.68","19:53"
"Rogers商品","4851.90","49.92","1.04","14:30"
"Rogers能源","1574.04","20.75","1.34","08/19"
"Rogers金屬","2110.27","46.52","2.25","08/19"
"Rogers農產","1332.16","-3.47","-0.26","08/19"
"日本不動產","2459.67","29.53","1.22","06:33"
"東證REIT","1269.54","-4.22","-0.33","08/20"
"澳洲不動產","1063.98","3.99","0.38","08:33"
"新加坡不動產","933.52","14.14","1.54","06:33"
"恆生地產","24883.47","535.17","2.20","08/20"
"亞洲REIT","126.75","0.24","0.19","16:30"
"英國不動產","1541.47","11.83","0.77","22:33"
"歐陸不動產","1917.92","0.16","0.01","22:33"
"歐洲不動產","2280.19","7.55","0.33","22:33"
"道權益reit","245.95","0.39","0.16","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","391.33","2.82","0.73","08/20"
"MS商品指數","836.87","21.13","2.59","08/20"
"高盛商品指數","8661.50","80.00","0.93","08/20"
"高盛農產品","427.74","8.69","2.07","08/20"
"高盛家畜指數","255.16","0.18","0.07","08/20"
"高盛貴金屬","1098.00","-1.20","-0.11","08/20"
"高盛工業金屬","409.03","-1.47","-0.36","08/20"
"高盛能源指數","387.17","3.48","0.91","08/20"
"天然氣","600.43","19.57","3.37","08/20"
"AMEX航空","23.67","-0.81","-3.31","08/20"
"銀行","62.82","1.40","2.28","08/20"
"醫療服務","447.47","-0.46","-0.10","08/20"
"電腦硬體","235.54","2.43","1.04","08/20"
"保險","3806.40","9.04","0.24","08/20"
"美國紙業","106.40","-0.58","-0.54","08/20"
"零售業","383.08","-0.04","-0.01","08/20"
"券商指數","142.34","0.79","0.56","08/20"
"美元指數","76.94","0.20","0.26","08/20"
"歐元指數","147.47","-0.36","-0.24","08/20"
"英鎊指數","186.20","-0.57","-0.31","08/20"
"日圓指數","91.01","-0.14","-0.15","08/20"
"澳幣指數","87.37","0.20","0.23","08/20"
"30年債券價格","118.05","0.47","0.40","08/20"
"30年債殖利率","44.43","-0.26","-0.58","08/20"
"10年期票利率","37.99","-0.43","-1.12","08/20"
"5年期票利率","30.12","-0.59","-1.92","08/20"
"3月期票利率","16.70","-0.95","-5.38","08/20"
"Put/Call比例","0.97","-0.16","-14.16","08/20"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","814.80","-0.90","-0.11","08/20"
"銀","13.31","0.01","0.08","08/20"
"白金","1373.00","21.00","1.56","08/20"
"鈀","291.00","-2.00","-0.70","08/20"
"銅","3.4316","-0.04","-1.28","23:54"
"鎳","9.0121","0.27","3.07","1:33"
