"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3323.93","15.88","0.48%","18:31"
"澳洲股市","4277.40","7.60","0.18%","17:45"
"日經225","8737.66","-55.46","-0.63%","15:28"
"東證一部","755.70","-1.71","-0.23%","15:00"
"東證二部","2145.36","-3.11","-0.14%","15:00"
"JASDAQ","49.59","-0.32","-0.64%","15:11"
"韓國股市","1812.93","-33.71","-1.83%","18:05"
"台灣加權","7610.57","62.20","0.82%","13:46"
"台灣店頭","110.14","0.36","0.33%","13:46"
"上海綜合","2497.75","-1.19","-0.05%","15:15"
"上海A股","2616.10","-1.20","-0.05%","15:15"
"上海B股","255.43","-0.95","-0.37%","15:15"
"深圳A股","1145.96","-6.85","-0.59%","15:00"
"深圳B股","655.38","-1.87","-0.28%","15:00"
"滬深300","2751.09","-5.01","-0.18%","15:01"
"深證成指","10892.40","-40.92","-0.37%","15:00"
"香港恆生","19866.60","-46.19","-0.23%","16:01"
"香港國企","10468.90","-31.00","-0.30%","16:01"
"香港紅籌","3886.71","-11.35","-0.29%","16:01"
"新加坡","2825.10","-31.80","-1.11%","17:10"
"海峽中國","240.61","-3.71","-1.52%","16:40"
"越南股市","459.92","6.66","1.47%","11:02"
"泰國股市","1062.37","-9.84","-0.92%","17:01"
"菲律賓","4346.07","-10.66","-0.24%","14:00"
"馬來西亞","1469.12","-0.71","-0.05%","16:05"
"印尼股市","3998.50","-6.89","-0.17%","16:00"
"印度股市","16867.00","-298.57","-1.74%","17:59"
"巴基斯坦","7844.27","-37.24","-0.47%","16:13"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1625.29","-49.85","-2.98%","09/09"
"英國股市","5214.65","-125.73","-2.35%","09/09"
"法國股市","2974.59","-111.24","-3.60%","09/09"
"德國股市","5189.93","-218.53","-4.04%","09/09"
"土耳其","55903.00","-789.00","-1.39%","09/09"
"匈牙利","17042.00","-1125.00","-6.19%","09/09"
"奧地利","2046.13","-116.95","-5.41%","09/09"
"波蘭股市","38708.60","-1696.60","-4.20%","09/09"
"捷克股市","983.80","-23.50","-2.33%","09/09"
"瑞典股市","884.60","-34.22","-3.72%","09/09"
"芬蘭股市","5375.97","-199.19","-3.57%","09/09"
"挪威股市","331.47","-8.67","-2.55%","09/09"
"希臘股市","886.73","-0.04","-0.00%","09/09"
"義大利","14912.90","-707.79","-4.53%","09/09"
"比利時","2117.82","-70.97","-3.24%","09/09"
"盧森堡","1102.21","-30.52","-2.69%","09/09"
"荷蘭股市","276.10","-7.29","-2.57%","09/09"
"冰島股市","586.90","-1.54","-0.26%","09/09"
"丹麥股市","347.15","-9.52","-2.67%","09/09"
"瑞士股市","5430.77","-98.14","-1.78%","09/09"
"西班牙","798.24","-37.04","-4.43%","09/09"
"葡萄牙","2343.05","-54.48","-2.27%","09/09"
"愛爾蘭","2444.02","-79.99","-3.17%","09/09"
"以色列","1062.78","-9.63","-0.90%","09/08"
"埃及股市","481.15","2.63","0.55%","09/08"
"南非股市","27114.20","-493.57","-1.79%","09/09"
"約旦股市","2052.06","2.83","0.14%","09/08"
"杜拜股市","1480.60","-7.38","-0.50%","09/08"
"阿布達比","2599.64","-1.38","-0.05%","09/08"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10992.10","-303.68","-2.69%","09/09"
"那斯達克","2467.99","-61.15","-2.42%","09/09"
"羅素兩千","673.96","-20.96","-3.02%","16:49"
"S&P 五百","1154.23","-31.67","-2.67%","09/09"
"費城金銀","223.21","-3.82","-1.68%","09/09"
"DJ貴金屬","446.66","-6.31","-1.39%","17:15"
"CBOE黃金","266.98","-2.79","-1.03%","09/09"
"AMEX金蟲","628.34","-6.71","-1.06%","09/09"
"AMEX能源","648.15","-22.61","-3.37%","09/09"
"NYSE能源","11431.91","-395.61","-3.35%","17:53"
"費城油業","224.61","-8.10","-3.48%","09/09"
"AMEX石油","1102.41","-33.84","-2.98%","09/09"
"費城半導","348.40","-3.75","-1.06%","09/09"
"NSDQ金融","1762.69","-44.38","-2.46%","09/09"
"NYSE金融","3913.79","-134.51","-3.32%","09/09"
"NBI生技","975.91","-30.38","-3.02%","09/09"
"AMEX生技","1147.95","-41.88","-3.52%","09/09"
"費城藥物","180.80","-4.31","-2.33%","09/09"
"加拿大","12387.50","-296.42","-2.34%","09/09"
"巴西股市","55778.40","-1845.24","-3.20%","09/09"
"墨西哥","33812.60","-899.76","-2.59%","09/09"
"阿根廷","2753.22","-79.21","-2.80%","09/09"
"智利股市","4106.37","-92.02","-2.19%","09/09"
"秘魯股市","19906.60","-170.98","-0.85%","09/09"
"哥倫比亞","13413.50","-102.05","-0.76%","09/09"
"委內瑞拉","99720.30","-85.34","-0.09%","09/09"
"百慕達","1216.44","0.00","0.00%","09/08"
"牙買加","92725.80","-393.02","-0.42%","09/09"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","1838.00","56.00","3.14%","14:09"
"波海海峽航運","3185.00","137.00","4.50%","14:09"
"波海巴拿馬航","1685.00","15.00","0.90%","14:09"
"VIX波動率","38.52","4.20","12.24%","16:14"
"VXD道瓊波動","36.46","5.08","16.19%","16:29"
"VXN納指波動","37.99","4.34","12.90%","16:14"
"羅素大中華","1881.50","-3.22","-0.17%","09/08"
"道瓊歐洲","2073.67","-89.73","-4.15%","23:03"
"道瓊交通運輸","4368.99","-103.48","-2.31%","16:30"
"AMEX航空","31.80","-0.55","-1.70%","09/09"
"美國紙業","97.57","-2.07","-2.08%","09/09"
"道瓊公用事業","419.89","-9.33","-2.17%","16:30"
"全球公用事業","5660.76","50.08","0.89%","02/28"
"Dax奢侈品","100.48","-2.44","-2.37%","09/09"
"ISE水指數","74.72","-2.37","-3.07%","17:22"
"道瓊水指數","746.61","-25.39","-3.29%","17:15"
"純淨科技","953.60","-35.79","-3.62%","16:59"
"WH創新能源","203.59","-7.90","-3.73%","17:43"
"WH乾淨能源","66.13","-2.46","-3.59%","17:43"
"生物能源","187.64","-1.59","-0.84%","17:16"
"ISE替代能源","26.66","0.00","0.00%","09/20"
"全球替代能源","1096.19","-40.82","-3.59%","17:15"
"ET50環境科技","116.98","-4.32","-3.56%","21:30"
"道瓊美國礦產","221.25","-3.26","-1.45%","17:15"
"道瓊世界原料","318.02","-9.80","-2.99%","17:15"
"FTSE金礦","4185.59","-57.55","-1.36%","16:45"
"HSBC礦業","673.42","5.84","0.87%","09/08"
"msci世界能源","222.73","-7.96","-3.45%","09/09"
"msci世界原料","234.65","-8.53","-3.51%","09/09"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","266.20","-0.12%","8.51%","752","09/09"
"ML美國高收益","1150.31","-0.12%","8.38%","738","09/09"
"ML全球高收益","233.25","-0.16%","8.82%","775","09/09"
"ML歐洲高收益","175.48","-0.31%","10.26%","884","09/09"
"ML高收益100","1932.14","-0.20%","7.57%","676","09/09"
"ML CCC債券","248.77","-0.25%","13.27%","1255","09/09"
"ML美國公司債","2208.37","0.16%","3.62%","227","09/09"
"BC美國機構債","1486.63","0.09%","0.97%","n/a","09/09"
"BC美國房貸債","1730.79","0.25%","2.96%","n/a","09/09"
"ML美國房利美","612.03","0.44%","3.05%","53","09/09"
"ML美國房地美","380.74","0.44%","3.09%","57","09/09"
"ML美國吉利美","651.81","0.30%","2.65%","41","09/09"
"JP全球政府債","453.54","0.26%","2.10%","...","09/09"
"JP新興政府債","563.18","-0.29%","5.77%","385","09/09"
"JP歐盟政府債","275.04","0.15%","3.75%","...","09/09"
"JP法國政府債","563.73","0.73%","2.52%","...","09/09"
"JP德國政府債","429.67","0.81%","1.88%","...","09/09"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","334.24","-5.66","-1.67%","09/09"
"CRB農業","5731.97","-139.92","-2.38%","09/09"
"CRB工業金屬","2332.96","-104.75","-4.30%","09/09"
"CRB能源開採","2468.37","-88.07","-3.44%","09/09"
"高盛綜合商品","414.12","-5.67","-1.35%","09/09"
"高盛商品","484.78","-7.27","-1.48%","09/09"
"高盛農產品","79.61","-0.38","-0.47%","09/09"
