"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","6662.547","-6.32","-0.09%","03/24"
"澳洲股市","5151.60","-52.70","-1.01%","03/24"
"日經225","17002.75","110.42","0.65%","15:15"
"東證一部","1366.05","11.44","0.84%","15:00"
"東證二部","4402.12","21.93","0.50%","15:00"
"JASDAQ","109.82","0.13","0.12%","15:00"
"韓國股市","1983.81","-2.16","-0.11%","18:01"
"台灣加權","8704.97","-38.41","-0.44%","13:49"
"台灣店頭","130.05","-0.10","-0.08%","13:49"
"上海綜合","2979.434","18.46","0.62%","15:29"
"上海A股","3117.934","19.32","0.62%","15:29"
"上海B股","372.372","2.26","0.61%","15:14"
"深圳A股","1971.726","9.50","0.48%","15:00"
"深圳B股","1131.758","3.92","0.35%","15:00"
"滬深300","3197.817","15.97","0.50%","15:01"
"深證成指","10339.68","56.00","0.54%","15:00"
"中小板指","6812.94","35.77","0.53%","15:00"
"創業板指","2216.09","-3.68","-0.17%","15:00"
"香港恆生","20345.61","-269.62","-1.31%","03/24"
"香港國企","8701.13","-172.20","-1.94%","03/24"
"香港紅籌","3679.73","-37.96","-1.02%","03/24"
"香港創業板","414.46","-6.60","-1.57%","03/24"
"蒙古股市","10849.76","176.62","1.65%","14:09"
"新加坡","2847.39","-34.59","-1.20%","03/24"
"越南股市","572.08","1.42","0.25%","15:01"
"泰國股市","1394.78","-10.63","-0.76%","17:07"
"菲律賓","7360.05","18.02","0.25%","03/23"
"馬來西亞","1703.79","-11.74","-0.68%","16:05"
"印尼股市","4827.087","-27.09","-0.56%","03/24"
"印度股市","25337.56","7.07","0.03%","03/23"
"巴基斯坦","22550.39","67.19","0.30%","15:57"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","862.22","14.96","1.77%","18:50"
"英國股市","6106.48","-92.63","-1.49%","03/24"
"法國股市","4329.68","-94.30","-2.13%","03/24"
"德國股市","9851.35","-171.58","-1.71%","03/24"
"土耳其","81356.45","-1.93","-0.00%","17:40"
"匈牙利","25446.07","-251.51","-0.98%","03/24"
"烏克蘭","547.07","14.94","2.81%","19:05"
"奧地利","2221.42","-46.19","-2.04%","03/24"
"波蘭股市","47778.01","29.53","0.06%","03/24"
"捷克股市","888.93","-1.54","-0.17%","03/24"
"瑞典股市","1345.341","-22.86","-1.67%","03/24"
"芬蘭股市","7916.125","-134.94","-1.68%","03/24"
"挪威股市","526.07","-3.18","-0.60%","03/23"
"希臘股市","557.04","5.73","1.04%","03/24"
"義大利","19818.26","-300.07","-1.49%","03/24"
"比利時","3368.9","-59.63","-1.74%","03/24"
"盧森堡","1348.391","-31.14","-2.26%","03/24"
"荷蘭股市","437.49","-5.87","-1.32%","03/24"
"冰島股市","1299.03","-0.53","-0.04%","03/23"
"丹麥股市","951.763","1.73","0.18%","03/23"
"瑞士股市","7775.58","-118.78","-1.50%","03/24"
"西班牙","887.44","-13.86","-1.54%","03/24"
"葡萄牙","2466.43","-18.09","-0.73%","03/24"
"愛爾蘭","6224.82","-0.70","-0.01%","03/24"
"以色列","1485.9","-2.45","-0.16%","17:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","46349.01","-264.12","-0.57%","03/24"
"約旦股市","2131.76","-2.76","-0.13%","03/24"
"杜拜股市","3318.73","-32.95","-0.98%","03/24"
"阿布達比","4331.91","-62.23","-1.42%","14:00"
"奈及利亞","25899.91","162.99","0.63%","03/24"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","17515.73","13.14","0.08%","03/24"
"NASDAQ","4773.504","4.64","0.10%","03/24"
"NYSE綜合","10086.61","-13.07","-0.13%","03/24"
"S&P 500","2035.94","-0.77","-0.04%","03/24"
"羅素3000","1194.266","0.09","0.01%","03/24"
"羅素3000成長","799.00","0.29","0.04%","03/24"
"羅素3000價值","1265.01","-0.29","-0.02%","03/24"
"羅素1000","1124.495","-0.23","-0.02%","03/24"
"羅素2000","1079.537","3.84","0.36%","03/24"
"費城金銀","67.48","1.38","2.08%","03/24"
"AMEX金蟲","171.40","3.36","2.00%","03/24"
"道瓊貴金屬","152.33","2.75","1.84%","03/24"
"AMEX能源","620.55","3.42","0.55%","03/24"
"NYSE能源","9621.71","50.20","0.52%","03/24"
"費城油業","157.82","0.93","0.59%","03/24"
"AMEX石油","1073.65","3.44","0.32%","03/24"
"費城半導體","666.14","-0.33","-0.05%","03/24"
"NBI生技","2671.63","14.65","0.55%","03/24"
"AMEX生技","2874.65","21.31","0.75%","03/24"
"加拿大","13358.11","-21.37","-0.16%","03/24"
"巴西股市","49657.39","-32.66","-0.07%","03/24"
"墨西哥","45647.57","15.29","0.03%","03/23"
"阿根廷","12499.17","-427.16","-3.30%","03/23"
"智利股市","3885.12","-14.14","-0.36%","03/24"
"委內瑞拉","14957.41","6.13","0.04%","03/23"
"哥倫比亞","1321.05","4.13","0.31%","03/23"
"百慕達","1180.01","0.00","0.00%","close"
"牙買加","152083","-1540","-1.00%","03/24"
"秘魯股市","13366.86","129.20","0.98%","04/30"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","406.00","5.00","1.25%","03/24"
"波羅的海海岬型","203.00","7.00","3.57%","03/24"
"波羅的海巴拿馬","466.00","8.00","1.75%","03/24"
"波羅的海輕便型","473.00","5.00","1.07%","03/24"
"VIX波動率","14.74","-0.20","-1.34%","16:14"
"VXD道瓊波動","14.19","-0.14","-0.98%","03/24"
"VXN納指波動","17.31","-0.44","-2.48%","03/24"
"羅素大中華","1985.96","20.29","1.03%","03/18"
"道瓊歐洲","2986.73","-55.69","-1.83%","06:50"
"道瓊交通運輸","7926.02","-30.76","-0.39%","03/24"
"AMEX航空","87.74","-1.20","-1.35%","03/24"
"道瓊公用事業","660.20","1.37","0.21%","03/24"
"美國紙業","102.91","2.19","2.17%","03/24"
"美林科技100","659.22","-0.20","-0.03%","03/24"
"電腦科技","1677.43","1.58","0.09%","03/24"
"電腦碟片","72.20","-0.66","-0.91%","03/24"
"電腦硬體","559.45","-1.95","-0.35%","03/24"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","96.17","0.11","0.11%","03/24"
"歐元指數","111.75","-0.04","-0.03%","03/24"
"英鎊指數","141.54","0.38","0.27%","03/24"
"日圓指數","88.61","-0.38","-0.43%","03/24"
"澳幣指數","75.26","-0.03","-0.04%","03/24"
"瑞郎指數","102.46","-0.04","-0.03%","03/24"
"30年債殖利率","26.72","0.23","0.87%","15:00"
"10年期票利率","19.00","0.25","1.33%","15:00"
"5年期票利率","13.79","0.27","2.00%","15:00"
"3月期票利率","2.75","-0.18","-6.14%","15:00"
"JP新興當地債","250.3840","-1.5300","-0.61%","03/24"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","172.1801","-1.06","-0.61%","19:14"
"高盛商品","207.62","-0.93","-0.45%","03/24"
"高盛綜合商品","196.24","-0.95","-0.48%","03/24"
"Rogers商品","2026.18","-8.53","-0.42%","03/24"
"CRB工業金屬","1017.57","-6.59","-0.64%","03/25"
"高盛貴金屬","167.86","-0.34","-0.20%","03/24"
"高盛基本金屬","142.85","-0.66","-0.46%","03/24"
"Rogers金屬","1707.90","-9.40","-0.55%","03/24"
"FTSE金礦","1292.98","7.13","0.55%","16:42"
"道瓊世界原料","217.82","-1.51","-0.69%","03/25"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","57.42","1.17","2.08%","03/24"
"CRB能源開採","590.25","10.20","1.76%","03/25"
"高盛能源","94.78","-0.33","-0.35%","03/24"
"天然氣","459.10","5.92","1.31%","03/24"
"Rogers能源","274.53","-0.80","-0.29%","03/24"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","41.83","0.10","0.24%","03/24"
"生物能源","102.57","1.90","1.89%","03/25"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","157.55","-0.36","-0.23%","03/25"
"純淨科技","1263.81","-5.28","-0.42%","03/24"
"WH創新能源","185.18","0.64","0.35%","03/24"
"ISE水指數","127.71","0.58","0.46%","17:02"
"道瓊水指數","1599.58","2.42","0.15%","03/24"
"CRB農業","4467.32","-42.23","-0.94%","03/25"
"Dax全球農金","378.92","-2.48","-0.65%","03/24"
"Rogers農產","822.38","-4.03","-0.49%","03/24"
"高盛農產品","43.65","-0.30","-0.67%","03/24"
"高盛牲畜","187.43","-1.17","-0.62%","03/24"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1217.05","0.23","0.02%","03/18"
"銀","15.1817","-0.0065","-0.04%","03/18"
"白金","947.88","-0.27","-0.03%","03/18"
"鈀","575.5","1.7","0.30%","15:01"
"銅","2.2606","-0.00","-0.14%","02:59"
"鎳","3.8858","-0.01","-0.23%","02:59"
"鋁","0.6598","-0.00","-0.21%","02:59"
