"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16413.79","32.25","0.20","9/20"
"東證一部","1566.84","-0.74","-0.05","9/20"
"東證二部","3509.00","-27.77","-0.79","9/20"
"JASDAQ","70.13","-0.23","-0.33","9/20"
"上海綜合","5470.07","74.80","1.39","09/20"
"上海A股","5741.54","79.01","1.40","09/20"
"上海B股","360.18","0.55","0.15","09/20"
"香港恆生","25701.13","146.49","0.57","09/20"
"香港國企","15552.23","296.74","1.95","09/20"
"香港紅籌","5236.90","27.72","0.53","09/20"
"台灣加權","8983.03","56.65","0.63","13:46"
"台灣店頭","184.51","-2.15","-1.15","13:46"
"韓國指數","1908.97","6.32","0.33","18:07"
"新加坡","3552.46","-41.90","-1.17","17:05"
"馬來西亞","1308.67","11.51","0.89","17:00"
"菲律賓","3442.38","79.40","2.36","12:11"
"印尼股市","2304.63","-8.71","-0.38","17:09"
"越南股市","963.61","17.39","1.84","10:58"
"泰國股市","815.43","3.64","0.45","17:01"
"印度股市","16347.95","25.20","0.15","16:28"
"斯里蘭卡","2574.03","-14.59","-0.56","14:24"
"澳洲股市","6400.90","38.90","0.61","17:47"
"紐西蘭","4206.88","29.23","0.70","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2015.19","-0.17","-0.01","09/20"
"英國指數","6429.00","-31.00","-0.48","09/20"
"法國指數","5688.76","-42.06","-0.73","09/20"
"德國指數","7735.09","-15.75","-0.20","09/20"
"道瓊歐洲","4366.16","-23.17","-0.53","09/20"
"土耳其","53543.06","-341.02","-0.63","09/20"
"匈牙利","27306.61","-75.56","-0.28","09/20"
"奧地利","4592.54","-29.46","-0.64","09/20"
"波蘭股市","62599.59","27.03","0.04","09/20"
"捷克股市","1790.90","10.20","0.57","09/20"
"盧森堡","2453.48","2.05","0.08","09/20"
"義大利","30962.00","-210.00","-0.67","16:43"
"西班牙","1584.05","-6.94","-0.44","09/20"
"瑞士股市","8896.72","-110.04","-1.22","09/20"
"瑞典股市","1208.32","-13.45","-1.10","09/20"
"芬蘭股市","12014.95","-90.22","-0.75","09/20"
"挪威股市","420.39","-1.55","-0.37","09/20"
"以色列","1089.80","-3.26","-0.30","09/20"
"埃及股市","75346.83","-571.85","-0.75","09/20"
"南非股市","27163.52","47.48","0.18","09/20"
"摩洛哥","25731.11","-260.96","-1.00","09/19"
"約旦指數","5680.82","95.24","1.71","09/20"
"杜拜指數","4220.13","-23.91","-0.56","09/20"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13766.70","-48.86","-0.35","16:30"
"NASDAQ","2654.29","-12.19","-0.46","17:17"
"羅素2000","809.76","-7.64","-0.94","16:59"
"S&P 500","1518.75","-10.28","-0.67","16:59"
"DJ貴金屬","355.25","12.13","3.54","17:30"
"CBOE黃金","173.50","5.45","3.24","16:49"
"AMEX金蟲","400.94","17.31","4.51","16:47"
"費城金銀","172.13","5.98","3.60","09/20"
"費城油業","296.68","3.58","1.22","09/20"
"AMEX石油","1460.56","6.14","0.42","16:47"
"NYSE能源","14712.22","69.97","0.48","17:05"
"AMEX能源","755.62","1.81","0.24","16:47"
"費城半導","499.15","0.41","0.08","09/20"
"NSDQ金融","3054.28","-53.30","-1.72","17:17"
"NYSE金融","9192.98","-102.56","-1.10","17:05"
"NBI生技","843.18","-4.72","-0.56","17:17"
"AMEX生技","815.13","-4.15","-0.51","16:47"
"費城藥物","207.64","-0.53","-0.26","09/20"
"加拿大","13838.43","-101.35","-0.73","09/20"
"巴西指數","56906.44","-357.78","-0.62","09/20"
"墨西哥","30485.75","-26.89","-0.09","09/20"
"阿根廷","2100.46","-16.03","-0.76","09/20"
"智利","3214.67","46.80","1.48","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4814.39","-91.17","-1.86","16:30"
"DJ建商","384.60","-23.33","-5.72","16:09"
"S&P建商","453.53","-30.49","-6.30","16:40"
"歐洲公用事業","321.04","0.72","0.23","17:45"
"全球公用事業","7531.97","-11.11","-0.15","16:15"
"ISE水指數","88.86","-0.56","-0.63","16:44"
"道瓊水指數","797.96","-11.90","-1.47","16:03"
"NSDQ純淨優勢","529.78","3.04","0.58","16:44"
"純淨科技","1345.68","-7.11","-0.53","16:44"
"WH革新能源","265.38","-1.41","-0.53","16:44"
"WH乾淨能源","231.46","1.19","0.52","16:44"
"全球乾淨能源","3015.04","1.72","0.06","16:34"
"ISE替代能源","52.82","-0.29","-0.55","16:44"
"全球替代能源","3226.48","41.21","1.29","16:33"
"生物能源","589.15","-12.72","-2.11","16:33"
"AMEX環境服務","1041.90","-7.38","-0.70","16:44"
"亞太環境控制","155.93","1.44","0.93","17:30"
"歐洲環境控制","173.85","1.57","0.91","17:45"
"美國環境控制","108.33","-1.33","-1.21","16:15"
"KLD社會責任","132.56","-0.79","-0.59","16:45"
"KLD社會400","537.93","-3.86","-0.71","16:30"
"Clvrt社會責任","90.18","-0.60","-0.66","16:03"
"ISE邪惡指數","131.06","-0.02","-0.01","16:45"
"MSCI世界能源","287.74","4.03","1.42","09/19"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3358.70","21.75","0.65","16:44"
"東證REIT","1881.72","-7.85","-0.41","16:01"
"澳洲不動產","1928.85","10.37","0.54","20:14"
"新加坡不動產","1514.20","56.64","3.89","09/19"
"恆生地產","31634.20","-538.12","-1.67","18:01"
"亞洲REIT","164.45","0.21","0.13","17:30"
"英國不動產","2321.23","-52.28","-2.20","17:36"
"歐陸不動產","2642.58","-44.28","-1.65","17:45"
"歐洲不動產","3273.11","-34.94","-1.06","17:45"
"DJ權益REIT","294.10","-5.43","-1.81","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","333.32","3.75","1.14","09/20"
"MS商品指數","813.15","9.27","1.15","09/20"
"高盛商品指數","6596.99","37.23","0.57","09/19"
"高盛農產品","338.12","-1.92","-0.56","09/19"
"高盛家畜指數","237.83","-0.82","-0.35","09/19"
"高盛工業金屬","462.57","20.12","4.55","09/19"
"天然氣","517.94","-0.99","-0.19","09/20"
"AMEX航空","45.37","-1.11","-2.39","09/20"
"銀行","108.66","-2.10","-1.90","09/20"
"醫療服務","443.92","-0.76","-0.17","09/20"
"電腦科技","909.35","1.80","0.20","09/20"
"電腦硬體","246.43","0.20","0.08","09/20"
"保險","4208.15","-49.85","-1.17","09/20"
"美國紙業","149.80","-2.12","-1.40","09/20"
"零售業","487.72","-10.12","-2.03","09/20"
"掮客商指數","231.19","-4.44","-1.88","09/20"
"美元指數","78.61","-0.71","-0.89","09/20"
"歐元指數","140.69","1.01","0.72","09/20"
"日圓指數","87.27","1.06","1.23","09/20"
"澳幣指數","86.31","0.92","1.08","09/20"
"30年債券價格","110.25","-1.53","-1.37","09/20"
"30年債殖利率","49.44","1.20","2.49","09/20"
"10年期票利率","46.72","1.48","3.27","09/20"
"5年期票殖利率","43.34","1.42","3.39","09/20"
"3月期票殖利率","36.70","-1.40","-3.67","09/20"
"Put/Call比例","1.01","0.03","3.06","09/20"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","733.80","+1.30","+0.18","5:20"
"銀","13.45","+0.04","+0.30","5:21"
"白金","1330.00","0.00","0.00","2:50"
"鈀","340.00","+2.00","+0.60","2:50"
"銅","3.5903","-0.0027","-0.08","1:06"
"鎳","14.7486","-0.4127","-2.74","0:44"
"鋁","1.0753","-0.0102","-0.94","1:06"
"鋅","1.2975","-0.0380","-2.85","0:21"
"鉛","1.4954","+0.0085","+0.58","0:21"
"黃金期貨","739.900","10.400","1.43","2:17"
"銀期貨","13.470","0.365","2.79","1:38"
"銅期貨","7919.000","301.000","3.95","09/19"
"天然氣期","6.008","-0.172","-2.78","09/20"
"布蘭特油期","79.090","0.620","0.79","3:17"
"WTI原油期","81.780","0.930","1.15","09/20"
"玉米期貨","369.250","11.000","3.07","09/20"
"小麥期貨","850.000","5.000","0.59","2:15"
"可可粉期","1971.000","71.000","3.74","3:15"
"大豆期貨","988.500","17.500","1.80","09/20"
"咖啡C期","133.150","1.800","1.37","3:14"
"十一號糖","10.140","0.150","1.50","3:14"
"二號棉期","64.870","0.950","1.49","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4068","0.0004","0.02","5:53"
"英鎊/美元","2.0094","0.0015","0.07","5:53"
"美元/瑞士法郎","1.1722","-0.0003","-0.03","5:53"
"美元/俄盧布","25.0790","-0.0012","-0.00","5:53"
"美元/匈牙利幣","178.5700","0.0200","0.01","5:53"
"美元/土耳其幣","1.2429","0.0000","0.00","09/20"
"美元/南非幣","7.0553","0.0076","0.11","5:50"
"美元/日圓","114.5650","-0.1750","-0.15","5:52"
"美元/人民幣","7.5125","0.0000","0.00","09/20"
"美元/港幣","7.7866","-0.0007","-0.01","5:53"
"美元/台幣","33.0660","0.0000","0.00","09/20"
"美元/韓圜","921.0000","0.0000","0.00","09/20"
"美元/泰銖","31.9000","0.0000","0.00","09/20"
"美元/新元","1.5046","-0.0004","-0.02","5:53"
"美元/馬來幣","3.4495","0.0020","0.06","5:02"
"美元/印尼盾","9185.0000","0.0000","0.00","09/20"
"美元/印度盧比","39.7400","0.0000","0.00","09/20"
"澳幣/美元","0.8630","0.0010","0.12","5:53"
"紐幣/美元","0.7388","0.0016","0.21","5:53"
"美元/巴西幣","1.8795","0.0040","0.22","5:27"
"美元/墨披索","10.9930","0.0010","0.01","5:38"
"美元/加幣","1.0018","-0.0005","-0.05","5:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","380.58","0.71","34.13","09/20"
"中國","81.10","1.56","55.77","09/20"
"印度","513.25","1.20","31.39","09/20"
"俄羅斯","1279.79","-0.15","2.36","09/20"
"巴西","3185.69","0.00","44.45","09/20"
"菲律賓","324.86","3.27","23.42","09/20"
"墨西哥","6171.04","-0.19","12.54","09/20"
"新興市場","1153.67","0.70","26.41","09/20"
"新興亞洲","486.40","1.17","30.94","09/20"
"新興東歐","331.46","0.19","7.12","09/20"
"新興拉美","3943.01","0.09","31.62","09/20"
"世界","404.78","0.08","10.06","09/20"
"歐洲","585.53","0.28","10.16","09/20"
"遠東ex日本","549.45","0.88","29.09","09/20"
"中華","411.14","1.10","42.07","09/20"
"歐洲小型","318.29","0.13","6.04","09/20"
"日本小型","92.40","1.29","-9.49","09/20"
"美國小型","305.02","-0.92","1.96","09/20"
"世界小型","245.75","0.00","3.96","09/20"
"日本","3143.44","1.53","-2.02","09/20"
"香港","8991.61","0.33","24.02","09/20"
"阿拉伯市場","713.65","0.28","18.02","09/20"

