"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16450.58","12.11","0.07","10/23"
"東證一部","1570.55","7.48","0.48","10/23"
"東證二部","3613.27","19.31","0.54","10/23"
"JASDAQ","78.83","-0.91","-1.14","10/23"
"上海綜合","5773.39","106.06","1.87","10/23"
"上海A股","6060.48","111.78","1.88","10/23"
"上海B股","374.92","2.60","0.70","10/23"
"香港恆生","29376.86","1003.23","3.54","10/23"
"香港國企","19636.46","827.48","4.40","10/23"
"香港紅籌","6519.20","277.51","4.45","10/23"
"台灣加權","9502.39","141.76","1.51","10/23"
"台灣店頭","189.60","1.91","1.02","10/23"
"韓國指數","1947.98","44.17","2.32","10/23"
"新加坡","3695.30","52.66","1.45","10/23"
"馬來西亞","1357.33","6.52","0.48","10/23"
"菲律賓","3697.17","29.30","0.80","10/23"
"印尼股市","2553.80","100.59","4.10","10/23"
"越南股市","1075.29","-10.45","-0.96","10/23"
"泰國股市","860.09","-15.74","-1.80","10/22"
"印度股市","18492.84","878.85","4.99","10/23"
"斯里蘭卡","2616.43","4.29","0.16","10/23"
"澳洲股市","6677.50","85.40","1.30","10/23"
"紐西蘭","4286.24","11.56","0.27","07:15"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2127.00","28.43","1.35","10/23"
"英國指數","6514.00","54.70","0.85","10/23"
"法國指數","5705.05","43.78","0.77","10/23"
"德國指數","7842.79","47.85","0.61","10/23"
"道瓊歐洲","4378.42","22.18","0.51","10/23"
"土耳其","55752.22","1782.44","3.30","10/23"
"匈牙利","27750.28","-22.20","-0.08","10/19"
"奧地利","4774.67","66.65","1.42","10/23"
"波蘭股市","63836.90","1210.04","1.93","10/23"
"捷克股市","1867.60","19.20","1.04","10/23"
"盧森堡","2502.96","25.73","1.04","10/23"
"義大利","30857.00","206.00","0.67","16:43"
"西班牙","1678.55","8.24","0.49","10/23"
"瑞士股市","8903.23","57.84","0.65","10/23"
"瑞典股市","1175.39","29.52","2.58","10/23"
"芬蘭股市","12163.03","190.01","1.59","10/23"
"挪威股市","421.83","9.29","2.25","10/23"
"以色列","1196.56","14.18","1.20","10/23"
"埃及股市","79358.01","734.43","0.93","10/23"
"南非股市","27675.61","286.31","1.05","10/23"
"摩洛哥","26621.05","127.05","0.48","10/23"
"約旦指數","6763.22","134.07","2.02","10/23"
"杜拜指數","4915.94","80.15","1.66","10/23"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13676.23","109.26","0.81","16:30"
"NASDAQ","2799.26","45.33","1.65","17:16"
"羅素2000","818.53","8.45","1.04","16:59"
"S&P 500","1519.59","13.26","0.88","16:59"
"費城金銀","175.00","5.31","3.13","10/23"
"DJ貴金屬","361.44","11.69","3.34","17:31"
"CBOE黃金","176.03","4.81","2.81","16:49"
"AMEX金蟲","405.13","10.58","2.68","16:47"
"AMEX能源","747.83","7.69","1.04","16:47"
"NYSE能源","14872.93","183.83","1.25","17:06"
"費城油業","293.75","8.77","3.08","10/23"
"AMEX石油","1446.45","7.91","0.55","16:47"
"費城半導","478.62","-1.20","-0.25","10/23"
"NSDQ金融","2985.78","31.92","1.08","17:17"
"NYSE金融","9162.67","81.06","0.89","17:06"
"NBI生技","886.16","13.72","1.57","17:17"
"AMEX生技","839.04","12.87","1.56","16:47"
"費城藥物","206.49","2.54","1.25","10/23"
"加拿大","14087.49","43.89","0.31","10/23"
"巴西指數","62697.14","1482.01","2.42","10/23"
"墨西哥","32229.44","259.96","0.81","10/23"
"阿根廷","2251.93","17.27","0.77","10/23"
"智利","3454.02","24.34","0.71","10/23"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"VIX波動率","20.41","-1.23","-5.68","16:14"
"DJ交通運輸","4942.48","97.21","2.01","16:30"
"DJ建商","358.65","-2.75","-0.76","16:04"
"道瓊公用事業","501.98","0.12","0.02","16:30"
"歐洲公用事業","345.88","6.19","1.82","17:45"
"全球公用事業","7797.04","73.43","0.95","16:15"
"ISE水指數","90.25","1.21","1.36","16:44"
"道瓊水指數","757.96","4.95","0.66","16:05"
"NSDQ純淨優勢","580.80","13.70","2.42","16:44"
"純淨科技","1435.66","32.82","2.34","16:44"
"WH革新能源","275.72","4.26","1.57","16:44"
"WH乾淨能源","253.05","3.50","1.40","16:44"
"全球乾淨能源","3365.38","102.47","3.14","16:34"
"ISE替代能源","58.72","0.58","1.00","16:44"
"全球替代能源","3601.61","95.65","2.73","16:34"
"生物能源","612.58","10.51","1.75","16:34"
"AMEX環境服務","1094.60","20.92","1.95","16:44"
"亞太環境控制","163.06","-0.08","-0.05","17:30"
"歐洲環境控制","181.52","5.90","3.36","17:45"
"美國環境控制","110.14","1.52","1.40","16:15"
"KLD社會責任","132.19","0.76","0.58","16:44"
"KLD社會400","540.87","4.71","0.88","16:30"
"Clvrt社會責任","91.06","0.83","0.92","16:03"
"ISE邪惡指數","135.00","1.83","1.37","16:44"
"MSCI世界能源","286.53","-5.20","-1.78","10/22"
"MSCI世界原料","295.91","-8.00","-2.63","10/22"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4127.59","-36.33","-0.87","10/22"
"Rogers能源","1159.97","-11.88","-1.01","10/22"
"Rogers金屬","2300.50","-31.95","-1.37","10/22"
"Rogers農產","1252.02","-4.53","-0.36","10/22"
"日本不動產","3472.32","59.69","1.75","16:44"
"東證REIT","1862.75","46.93","2.58","16:00"
"澳洲不動產","1918.85","24.12","1.27","20:14"
"新加坡不動產","1443.88","-19.77","-1.35","10/22"
"恆生地產","32838.03","1251.02","3.96","18:01"
"亞洲REIT","164.09","2.52","1.56","17:30"
"英國不動產","2179.34","30.72","1.43","17:36"
"歐陸不動產","2568.29","27.79","1.09","17:45"
"歐洲不動產","3177.13","64.33","2.07","17:45"
"DJ權益REIT","293.59","3.22","1.11","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","335.34","-1.01","-0.30","10/23"
"MS商品指數","815.78","8.36","1.04","10/23"
"高盛商品指數","6874.36","-62.03","-0.89","10/22"
"高盛農產品","346.18","0.76","0.22","10/22"
"高盛家畜指數","225.12","0.47","0.21","10/22"
"高盛工業金屬","459.93","-7.77","-1.66","10/22"
"天然氣","533.94","-1.22","-0.23","10/23"
"AMEX航空","47.17","1.30","2.83","10/23"
"銀行","101.77","0.59","0.58","10/23"
"醫療服務","448.70","8.29","1.88","10/23"
"電腦科技","975.68","15.94","1.66","10/23"
"電腦硬體","272.87","5.22","1.95","10/23"
"保險","4238.27","3.39","0.08","10/23"
"美國紙業","149.31","1.49","1.01","10/23"
"零售業","460.06","1.96","0.43","10/23"
"掮客商指數","230.11","2.90","1.28","10/23"
"美元指數","77.57","-0.47","-0.60","10/23"
"歐元指數","142.51","0.96","0.68","10/23"
