"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3493.39","-8.05","-0.23%","18:31"
"澳洲股市","4124.44","25.59","0.62%","17:15"
"日經225","8633.89","22.58","0.26%","15:28"
"東證一部","725.15","-0.39","-0.05%","15:00"
"東證二部","2213.89","9.04","0.41%","15:00"
"JASDAQ","49.32","-0.33","-0.66%","15:11"
"韓國股市","1799.13","16.67","0.94%","18:03"
"台灣加權","7192.23","41.04","0.57%","13:46"
"台灣店頭","102.57","0.39","0.38%","13:46"
"上海綜合","2348.30","3.78","0.16%","15:15"
"上海A股","2459.66","4.04","0.16%","15:15"
"上海B股","238.56","-1.22","-0.51%","15:15"
"深圳A股","985.11","0.80","0.08%","15:00"
"深圳B股","631.72","0.60","0.10%","15:00"
"滬深300","2587.23","13.26","0.51%","15:01"
"深證成指","9977.56","74.47","0.75%","15:00"
"香港恆生","18922.32","-29.53","-0.16%","16:01"
"香港國企","9582.46","5.28","0.06%","16:01"
"香港紅籌","3695.30","12.26","0.33%","16:01"
"新加坡","2790.16","11.06","0.40%","17:10"
"海峽中國","220.86","2.43","1.11%","16:40"
"越南股市","448.02","13.07","3.00%","14:17"
"泰國股市","1135.16","-19.28","-1.67%","17:01"
"菲律賓","4954.00","74.58","1.53%","16:30"
"馬來西亞","1538.91","6.45","0.42%","05/21"
"印尼股市","3940.11","-40.39","-1.01%","16:00"
"印度股市","16183.26","30.51","0.19%","16:00"
"巴基斯坦","9750.31","12.52","0.13%","16:13"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1318.29","28.83","2.24%","05/21"
"英國股市","5304.48","36.86","0.70%","16:35"
"法國股市","3027.15","19.15","0.64%","17:45"
"德國股市","6331.04","59.82","0.95%","18:30"
"土耳其","56539.64","-396.12","-0.70%","17:54"
"匈牙利","16599.64","120.42","0.73%","17:06"
"奧地利","1913.00","18.94","1.00%","17:33"
"波蘭股市","37790.45","534.77","1.44%","17:45"
"捷克股市","873.20","4.40","0.51%","17:13"
"瑞典股市","975.97","19.98","2.09%","17:30"
"芬蘭股市","5133.82","65.78","1.30%","18:30"
"挪威股市","364.95","6.50","1.81%","18:15"
"希臘股市","544.56","-5.57","-1.01%","17:19"
"義大利","13960.33","-84.48","-0.60%","17:38"
"比利時","2093.80","19.92","0.96%","18:10"
"盧森堡","1077.81","-1.86","-0.17%","17:40"
"荷蘭股市","290.54","1.77","0.61%","18:10"
"冰島股市","672.15","-0.47","-0.07%","16:29"
"丹麥股市","442.21","1.77","0.40%","17:00"
"瑞士股市","5814.59","16.83","0.29%","17:31"
"西班牙","658.81","-4.56","-0.69%","17:39"
"葡萄牙","1923.54","-3.45","-0.18%","18:19"
"愛爾蘭","3031.09","16.83","0.56%","20:00"
"以色列","1064.38","-8.39","-0.78%","15:23"
"埃及股市","489.17","-3.32","-0.67%","04/24"
"南非股市","29144.92","-67.50","-0.23%","17:00"
"約旦股市","1878.74","-28.75","-1.51%","13:59"
"杜拜股市","1488.09","21.53","1.47%","13:59"
"阿布達比","2468.49","5.06","0.21%","13:59"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12504.48","135.10","1.09%","16:30"
"那斯達克","2847.21","68.42","2.46%","17:30"
"羅素兩千","764.64","17.43","2.33%","16:49"
"S&P 五百","1315.99","20.77","1.60%","16:32"
"費城金銀","152.38","4.62","3.13%","17:30"
"DJ貴金屬","314.06","9.02","2.96%","05/21"
"CBOE黃金","179.18","5.43","3.13%","05/21"
"AMEX金蟲","409.73","13.32","3.36%","05/21"
"AMEX能源","654.42","15.65","2.45%","05/21"
"NYSE能源","11541.66","251.80","2.23%","17:39"
"費城油業","208.14","7.72","3.85%","17:30"
"AMEX石油","1123.84","20.88","1.89%","17:59"
"費城半導","373.85","9.37","2.57%","17:30"
"NSDQ金融","2052.54","26.44","1.30%","17:30"
"NYSE金融","4228.53","57.39","1.38%","16:56"
"NBI生技","1284.55","33.51","2.68%","17:30"
"AMEX生技","1462.26","41.74","2.94%","05/21"
"費城藥物","200.59","0.91","0.46%","05/21"
"加拿大","11280.64","-50.04","-0.44%","05/18"
"巴西股市","56590.24","2077.08","3.81%","17:16"
"墨西哥","37512.41","637.08","1.73%","15:07"
"阿根廷","2193.71","58.86","2.76%","17:01"
"智利股市","4239.71","-37.62","-0.88%","05/18"
"秘魯股市","20680.89","179.08","0.87%","15:10"
"哥倫比亞","14393.48","99.75","0.70%","05/18"
"委內瑞拉","239277.60","3065.60","1.30%","05/18"
"百慕達","1107.34","-2.44","-0.22%","05/18"
"牙買加","88798.45","-708.57","-0.79%","13:59"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","1141.00","0.00","0.00%","05/21"
"波海海峽航運","1626.00","-7.00","-0.43%","05/21"
"波海巴拿馬航","1269.00","-5.00","-0.39%","05/21"
"VIX波動率","22.01","-3.09","-12.31%","16:14"
"VXD道瓊波動","19.99","-2.31","-10.36%","16:29"
"VXN納指波動","24.30","-3.25","-11.80%","16:14"
"羅素大中華","1770.89","-29.10","-1.62%","05/18"
"道瓊歐洲","2150.16","5.47","0.26%","23:03"
"道瓊交通運輸","5003.11","129.35","2.65%","05/21"
"AMEX航空","36.12","0.71","2.02%","05/21"
"美國紙業","105.34","3.41","3.35%","05/21"
"道瓊公用事業","465.64","1.48","0.32%","05/21"
"電腦科技","1081.52","29.82","2.84%","05/21"
"電腦碟片","105.25","3.13","3.06%","05/21"
"電腦硬體","371.80","11.04","3.06%","05/21"
"網路指數","300.04","7.96","2.72%","05/21"
"Dax奢侈品","116.05","1.31","1.14%","05/21"
"ISE水指數","86.17","1.84","2.18%","17:13"
"道瓊水指數","828.36","3.10","0.38%","17:15"
"純淨科技","901.92","16.88","1.91%","16:35"
"WH創新能源","213.23","7.58","3.68%","17:29"
"WH乾淨能源","43.56","1.02","2.39%","17:29"
"生物能源","143.84","1.81","1.27%","17:16"
"全球替代能源","880.18","0.00","0.00%",""
"ET50環境科技","105.38","1.56","1.50%","21:30"
"30年債殖利率","27.94","0.05","0.18%","15:00"
"10年期票利率","17.35","0.33","1.94%","15:00"
"5年期票利率","7.41","0.11","1.51%","15:00"
"3月期票利率","0.60","-0.15","-20.00%","05/21"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","287.34","-0.65%","7.38%","647","05/17"
"ML美國高收益","1241.36","-0.63%","7.19%","627","05/17"
"ML全球高收益","253.87","-0.52%","7.99%","703","05/17"
"ML歐洲高收益","195.51","-0.17%","9.56%","834","05/17"
"ML高收益100","2087.36","-0.69%","6.97%","615","05/17"
"ML CCC債券","274.07","-0.87%","12.04%","1132","05/17"
"ML美國公司債","2313.64","0.04%","3.39%","218","05/17"
"BC美國機構債","1509.26","0.02%","0.91%","n/a","05/21"
"BC美國房貸債","1767.08","-0.03%","2.50%","n/a","05/21"
"ML美國房利美","642.44","0.25%","1.98%","11","05/17"
"ML美國房地美","399.50","0.25%","2.05%","16","05/17"
"ML美國吉利美","682.05","0.29%","2.13%","16","05/17"
"JP全球政府債","466.20","-0.10%","1.91%","...","05/21"
"JP新興政府債","592.08","-0.24%","5.74%","404","05/17"
"JP歐盟政府債","281.47","0.02%","3.34%","...","05/21"
"JP英國政府債","732.84","-0.18%","2.46%","...","05/21"
"JP法國政府債","568.96","0.07%","2.67%","...","05/21"
"JP德國政府債","449.46","0.05%","1.44%","...","05/21"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","289.80","-0.63","-0.22%","05/21"
"CRB農業","5140.02","75.80","1.50%","05/21"
"CRB工業金屬","1876.94","28.48","1.54%","05/21"
"CRB能源開採","1982.22","65.77","3.44%","05/21"
"高盛綜合商品","384.99","1.84","0.48%","05/21"
"高盛商品","462.19","3.05","0.66%","05/21"
