"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17544.09","300.04","1.74","close"
"東證一部","1730.52","26.20","1.54","close"
"東證二部","4156.34","4.08","0.10","close"
"JASDAQ","84.41","0.16","0.19","close"
"上海綜合","3291.54","0.24","0.01","04/04"
"上海A股","3459.51","0.05","0.00","04/04"
"上海B股","182.89","1.66","0.92","04/04"
"香港恆生","20209.71","207.01","1.03","04/04"
"香港國企","9859.50","135.23","1.39","04/04"
"香港紅籌","3491.70","55.61","1.62","04/04"
"台灣指數","8004.61","71.70","0.90","13:46"
"韓國指數","1483.41","19.66","1.34","18:03"
"新加坡","3332.92","44.56","1.35","17:05"
"馬來西亞","1271.31","14.49","1.15","17:00"
"菲律賓","3294.23","46.23","1.42","12:11"
"印尼股市","1922.05","27.48","1.45","17:09"
"越南股市","1050.90","23.37","2.27","14:15"
"泰國股市","693.54","7.01","1.02","17:00"
"印度股市","12786.77","162.19","1.28","16:28"
"澳洲股市","6079.00","81.40","1.36","17:47"
"日本不動產","4152.22","24.09","0.58","15:45"
"東證REIT","2453.98","4.71","0.19","15:01"
"澳洲不動產","1910.73","26.83","1.42","19:15"
"新加坡不動產","1541.65","12.59","0.82","04/03"
"恆生地產","24794.44","534.60","2.20","17:01"
"亞洲REIT","192.28","0.12","0.06","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6364.70","-1.40","-0.02","15:36"
"法國指數","5739.01","27.10","0.47","17:10"
"德國指數","7073.91","28.35","0.40","18:31"
"俄羅斯","1929.94","9.14","0.48","18:00"
"道瓊歐洲","4261.83","15.53","0.37","17:19"
"土耳其","44660.68","351.43","0.79","15:43"
"匈牙利","23871.15","215.98","0.91","15:36"
"奧地利","4695.50","5.57","0.12","16:33"
"波蘭股市","57981.75","377.38","0.66","15:40"
"捷克股市","1745.20","21.40","1.24","16:13"
"愛沙尼亞","926.45","12.82","1.40","13:05"
"拉托維亞","656.97","1.46","0.22","13:05"
"立陶宛","498.05","4.54","0.92","13:05"
"盧森堡","2408.23","-1.17","-0.05","15:10"
"義大利","33069.00","34.00","0.10","16:43"
"西班牙","1655.28","-0.15","-0.01","16:38"
"瑞士股市","9057.62","3.67","0.04","16:31"
"瑞典股市","1241.43","-4.14","-0.33","16:45"
"芬蘭股市","10459.85","66.62","0.64","17:32"
"挪威股市","389.56","-0.05","-0.01","12:04"
"英國不動產","3114.27","-14.05","-0.45","16:37"
"歐陸不動產","3327.62","-15.70","-0.47","16:45"
"歐洲不動產","4082.14","-19.93","-0.49","16:45"
"以色列","1028.47","24.25","2.42","12:44"
"埃及股市","63750.58","415.41","0.66","13:31"
"南非股市","24802.70","-61.82","-0.25","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12530.05","19.75","0.16","16:30"
"NASDAQ","2458.69","8.36","0.34","17:17"
"羅素2000","810.79","-0.98","-0.12","17:00"
"S&P 500","1439.37","1.60","0.11","16:59"
"DJ貴金屬","281.91","3.60","1.29","17:34"
"CBOE黃金","149.85","2.59","1.76","16:49"
"AMEX金蟲","356.02","6.61","1.89","16:31"
"費城金銀","142.98","1.86","1.32","04/04"
"費城油業","219.39","0.05","0.02","04/04"
"AMEX石油","1235.96","6.85","0.56","16:31"
"NYSE能源","12159.48","30.29","0.25","17:06"
"AMEX能源","616.38","3.00","0.49","16:31"
"費城半導","473.02","4.42","0.94","04/04"
"NSDQ金融","3086.50","-8.89","-0.29","17:17"
"NYSE金融","9480.60","0.88","0.01","17:06"
"ISE水指數","76.63","-0.20","-0.26","16:29"
"道瓊水指數","720.08","5.79","0.81","17:26"
"道瓊權益REIT","328.62","-1.51","-0.46","16:49"
"NBI生技","794.50","5.12","0.65","17:17"
"AMEX生技","779.99","4.39","0.57","16:31"
"費城藥物","206.68","1.53","0.75","04/04"
"加拿大","13448.31","87.08","0.65","04/04"
"巴西指數","46553.93","265.77","0.57","04/04"
"墨西哥","29370.94","22.85","0.08","04/04"
