"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","14888.77","51.11","0.34","11/22"
"東證一部","1437.38","-1.34","-0.09","11/22"
"東證二部","3279.49","-19.85","-0.60","11/22"
"JASDAQ","71.41","1.09","1.55","11/22"
"上海綜合","4984.16","-230.06","-4.41","11/22"
"上海A股","5230.97","-242.17","-4.42","11/22"
"上海B股","339.14","-6.60","-1.91","11/22"
"滬深300","4772.62","-225.00","-4.50","11/22"
"香港恆生","26004.92","-613.27","-2.30","11/22"
"香港國企","15561.42","-432.08","-2.70","11/22"
"香港紅籌","5586.92","-134.28","-2.35","11/22"
"台灣加權","8499.37","15.26","0.18","11/22"
"台灣店頭","160.34","-1.34","-0.83","11/22"
"韓國指數","1799.02","-7.97","-0.44","11/22"
"新加坡","3312.88","-34.32","-1.03","11/22"
"馬來西亞","1344.16","-15.69","-1.15","11/22"
"菲律賓","3478.94","-31.55","-0.90","11/22"
"印尼股市","2569.51","5.89","0.23","11/22"
"越南股市","977.17","5.68","0.58","11/22"
"泰國股市","808.82","1.24","0.15","11/22"
"印度股市","18526.32","-76.30","-0.41","11/22"
"澳洲股市","6402.80","7.70","0.12","10:07"
"紐西蘭","4051.93","-2.29","-0.06","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2135.93","-15.95","-0.74","11/22"
"英國指數","6155.30","84.40","1.39","11/22"
"法國指數","5416.10","34.80","0.65","11/22"
"德國指數","7562.10","43.68","0.58","11/22"
"道瓊歐洲","4208.92","13.34","0.32","11/22"
"土耳其","52199.33","-416.26","-0.79","11/22"
"匈牙利","25014.84","-295.49","-1.17","11/22"
"奧地利","4178.83","6.93","0.17","11/22"
"波蘭股市","55613.80","943.21","1.73","11/22"
"捷克股市","1742.00","13.80","0.80","11/22"
"盧森堡","2154.21","-9.45","-0.44","11/22"
"義大利","28676.00","37.00","0.13","16:43"
"西班牙","1657.86","-5.07","-0.30","11/22"
"瑞士股市","8227.11","101.69","1.25","11/22"
"瑞典股市","1053.64","-5.44","-0.51","11/22"
"芬蘭股市","11387.71","39.67","0.35","11/22"
"挪威股市","399.43","-0.95","-0.24","11/22"
"以色列","1165.35","-0.39","-0.03","11/22"
"埃及股市","85255.01","-1103.56","-1.28","11/22"
"南非股市","26347.11","9.63","0.04","11/22"
"摩洛哥","26146.20","-130.44","-0.50","11/22"
"約旦指數","7003.35","79.50","1.15","11/22"
"杜拜指數","5374.03","-62.40","-1.15","11/22"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12799.04","-211.10","-1.62","11/21"
"NASDAQ","2562.15","-34.66","-1.33","11/21"
"羅素2000","740.30","-9.03","-1.21","11/22"
"S&P 500","1416.77","-22.93","-1.59","11/22"
"費城金銀","169.17","-2.78","-1.62","11/21"
"DJ貴金屬","344.80","-5.57","-1.59","11/21"
"CBOE黃金","173.62","-2.76","-1.56","11/21"
"AMEX金蟲","414.67","-4.54","-1.08","11/21"
"AMEX能源","723.61","-13.65","-1.85","11/21"
"NYSE能源","14373.95","-229.13","-1.57","11/21"
"費城油業","278.02","-4.86","-1.72","11/21"
"AMEX石油","1413.25","-24.74","-1.72","11/21"
"費城半導","407.82","-5.20","-1.26","11/21"
"NSDQ金融","2790.68","-32.13","-1.14","11/21"
"NYSE金融","8029.55","-187.16","-2.28","11/21"
"NBI生技","818.60","-14.11","-1.69","11/21"
"AMEX生技","790.27","-11.63","-1.45","11/21"
"費城藥物","200.60","-2.54","-1.25","11/21"
"加拿大","13381.00","100.42","0.76","11/22"
"巴西指數","60653.01","71.47","0.12","11/22"
"墨西哥","28520.16","73.71","0.26","15:06"
"阿根廷","2210.54","-5.61","-0.25","11/22"
"智利","3085.27","18.27","0.60","11/22"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10517.00","-130.00","-1.22","11/21"
"波海海峽航運","15501.00","-284.00","-1.80","11/21"
"波海巴拿馬航運","10250.00","-38.00","-0.37","11/21"
"VIX波動率","26.84","1.96","7.88","11/21"
"DJ交通運輸","4366.60","-58.85","-1.33","11/21"
"道瓊公用事業","521.87","-6.07","-1.15","11/21"
"歐洲公用事業","365.67","4.29","1.19","17:45"
"全球公用事業","8204.46","62.49","0.77","16:15"
"ISE水指數","83.99","-1.53","-1.79","11/21"
"道瓊水指數","716.31","-16.20","-2.21","11/21"
"NSDQ純淨優勢","533.26","-6.74","-1.25","11/21"
"純淨科技","1366.28","-19.23","-1.39","11/21"
"WH革新能源","256.60","-5.04","-1.93","11/21"
