"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13146.13","155.55","1.20","16:00"
"東證一部","1271.88","15.91","1.27","15:00"
"東證二部","2752.13","22.63","0.83","15:00"
"JASDAQ","65.00","0.07","0.11","15:00"
"上海綜合","3291.60","-56.75","-1.69","15:16"
"上海A股","3453.86","-59.38","-1.69","15:16"
"上海B股","233.78","-6.47","-2.69","15:16"
"深圳A股","1053.88","-26.12","-2.42","15:00"
"深圳B股","533.24","-5.42","-1.01","15:00"
"滬深300","3494.02","-89.28","-2.49","15:01"
"香港恆生","23878.35","-22.98","-0.10","16:01"
"香港國企","12593.88","-71.53","-0.56","16:01"
"香港紅籌","5459.79","38.77","0.72","16:01"
"台灣加權","9066.04","141.26","1.58","13:46"
"台灣店頭","154.73","1.26","0.82","13:46"
"韓國指數","1758.56","16.39","0.94","18:03"
"越南股市","531.38","-7.63","-1.42","11:01"
"泰國股市","833.38","6.28","0.76","17:01"
"菲律賓","2921.74","17.01","0.59","12:11"
"馬來西亞","1253.64","9.44","0.76","17:00"
"印尼股市","2337.92","43.67","1.90","17:09"
"印度股市","16244.19","90.53","0.56","16:28"
"孟加拉","3120.51","22.27","0.72","20:50"
"巴基斯坦","11040.45","1.64","0.01","13:15"
"澳洲股市","5534.60","68.70","1.26","17:47"
"紐西蘭","3516.67","13.79","0.39","14:31"
"新加坡","3087.49","31.00","1.01","17:10"
"龍籌股","151.99","0.01","0.01","04/16"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2160.76","47.15","2.23","04/16"
"英國指數","6046.20","139.30","2.36","04/16"
"法國指數","4855.10","74.42","1.56","04/16"
"德國指數","6702.84","117.79","1.79","04/16"
"土耳其","41555.97","-28.16","-0.07","04/16"
"匈牙利","21888.17","-134.93","-0.61","04/16"
"奧地利","3981.39","70.85","1.81","04/16"
"波蘭股市","47125.13","119.41","0.25","04/16"
"捷克股市","1537.70","11.10","0.73","04/16"
"瑞典股市","978.03","27.84","2.93","04/16"
"芬蘭股市","9911.57","268.30","2.78","04/16"
"挪威股市","384.85","5.48","1.44","04/16"
"希臘指數","3943.87","2.42","0.06","04/16"
"義大利","25306.00","404.00","1.62","04/16"
"盧森堡","2263.22","66.03","3.01","04/16"
"荷蘭","463.22","9.94","2.19","04/16"
"冰島","5244.98","63.47","1.22","04/16"
"丹麥","428.58","6.40","1.52","04/16"
"瑞士股市","7250.70","63.28","0.88","04/16"
"西班牙","1467.69","22.88","1.58","04/16"
"葡萄牙","3564.20","18.58","0.52","04/16"
"愛爾蘭","6114.31","157.76","2.65","04/16"
"以色列","1080.23","17.67","1.66","04/16"
"埃及股市","98968.84","-603.02","-0.61","04/16"
"南非股市","29782.56","583.76","2.00","04/16"
"摩洛哥","29828.74","15.19","0.05","04/15"
"約旦指數","8684.21","-21.33","-0.25","04/16"
"杜拜指數","5515.74","42.80","0.78","04/16"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12619.27","256.80","2.08","04/16"
"NASDAQ","2350.11","64.07","2.80","04/16"
"羅素2000","713.39","21.33","3.08","04/16"
"S&P 500","1364.71","30.28","2.27","04/16"
"費城金銀","195.11","10.76","5.84","04/16"
"DJ貴金屬","395.49","21.21","5.67","04/16"
"CBOE黃金","203.08","10.60","5.51","04/16"
"AMEX金蟲","475.16","23.33","5.16","04/16"
"AMEX能源","823.48","22.14","2.76","04/16"
"NYSE能源","15491.28","414.18","2.75","04/16"
"費城油業","312.75","8.26","2.71","04/16"
"AMEX石油","1474.85","42.41","2.96","04/16"
"費城半導","371.02","19.18","5.45","04/16"
"NSDQ金融","2615.10","81.65","3.22","04/16"
"NYSE金融","7515.12","236.36","3.25","04/16"
"NBI生技","803.99","14.29","1.81","04/16"
"AMEX生技","763.52","10.21","1.35","04/16"
