"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17705.12","25.07","0.14","close"
"東證一部","1740.08","8.54","0.49","close"
"東證二部","3973.52","16.71","0.42","close"
"JASDAQ","79.55","0.19","0.24","close"
"上海綜合","4173.71","63.33","1.54","05/23"
"上海A股","4375.18","69.06","1.60","05/23"
"上海B股","323.36","-17.11","-5.03","05/23"
"香港恆生","20798.97","-44.95","-0.22","05/23"
"香港國企","10874.38","36.02","0.33","05/23"
"香港紅籌","3645.90","-3.03","-0.08","05/23"
"台灣指數","8221.79","33.16","0.41","05/23"
"韓國指數","1646.59","3.71","0.23","05/23"
"新加坡","3559.01","19.19","0.54","05/23"
"馬來西亞","1354.98","-12.53","-0.92","05/23"
"菲律賓","3466.56","-38.47","-1.10","05/23"
"印尼股市","2104.25","25.49","1.23","05/23"
"越南股市","1113.19","5.67","0.51","05/23"
"泰國股市","731.22","-1.55","-0.21","05/23"
"印度股市","14363.26","-90.46","-0.63","05/23"
"澳洲股市","6369.00","0.00","0.00","10:12"
"日本不動產","4397.87","-24.59","-0.56","05/23"
"東證REIT","2606.23","15.06","0.58","05/23"
"澳洲不動產","1919.94","0.26","0.01","05/23"
"新加坡不動產","1599.75","3.20","0.20","06:10"
"恆生地產","25179.93","-116.74","-0.46","05/23"
"亞洲REIT","199.63","0.74","0.37","07:10"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6616.40","9.80","0.15","05/23"
"法國指數","6120.20","30.48","0.50","05/23"
"德國指數","7735.88","76.49","1.00","05/23"
"俄羅斯","1815.64","-45.19","-2.43","05/23"
"道瓊歐洲","4499.69","29.81","0.67","05/23"
"土耳其","46424.71","55.48","0.12","05/23"
"匈牙利","26011.88","156.02","0.60","05/23"
"奧地利","4883.43","58.18","1.21","05/23"
"波蘭股市","61505.85","-276.97","-0.45","05/23"
"捷克股市","1838.20","9.90","0.54","05/23"
"愛沙尼亞","905.93","-4.46","-0.49","05/23"
"拉托維亞","665.85","0.75","0.11","05/23"
"立陶宛","497.29","1.85","0.37","05/23"
"盧森堡","2521.64","27.86","1.12","05/23"
"義大利","34035.00","221.00","0.65","16:43"
"西班牙","1677.05","15.22","0.92","05/23"
"瑞士股市","9438.77","77.70","0.83","05/23"
"瑞典股市","1279.17","23.68","1.89","05/23"
"芬蘭股市","11207.20","70.63","0.63","05/23"
"挪威股市","418.03","3.93","0.95","05/23"
"英國不動產","2915.15","25.97","0.90","22:10"
"歐陸不動產","3168.42","36.19","1.16","22:10"
"歐洲不動產","3885.80","56.81","1.48","22:10"
"以色列","1100.55","-0.70","-0.06","05/21"
"埃及股市","67330.44","742.29","1.11","05/23"
"南非股市","26077.80","435.74","1.70","05/23"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13525.65","-14.30","-0.11","16:30"
"NASDAQ","2577.05","-10.97","-0.42","17:17"
"羅素2000","836.54","-3.38","-0.40","17:00"
"S&P 500","1522.28","-1.84","-0.12","17:00"
"DJ貴金屬","275.53","4.57","1.69","17:28"
"CBOE黃金","142.87","2.28","1.62","16:49"
"AMEX金蟲","329.41","4.56","1.40","16:35"
"費城金銀","138.00","2.19","1.61","05/23"
"費城油業","250.97","1.68","0.67","05/23"
"AMEX石油","1358.10","4.13","0.30","16:35"
"NYSE能源","13354.86","37.76","0.28","17:06"
"AMEX能源","680.34","1.70","0.25","16:35"
"費城半導","486.61","-6.41","-1.30","05/23"
"NSDQ金融","3225.49","15.42","0.48","17:17"
"NYSE金融","9907.55","0.84","0.01","17:06"
"ISE水指數","81.40","-0.36","-0.44","17:00"
"道瓊水指數","734.47","5.18","0.71","17:20"
"道瓊權益REIT","307.63","-2.85","-0.92","16:49"
"NBI生技","834.79","0.47","0.06","17:17"
"AMEX生技","818.22","-0.06","-0.01","16:35"
"費城藥物","217.08","-0.42","-0.19","05/23"
"加拿大","14142.51","30.32","0.21","05/23"
"巴西指數","51812.50","-395.59","-0.76","05/23"
"墨西哥","30869.84","67.59","0.22","05/23"
"阿根廷","2196.10","2.63","0.12","05/23"
"智利","3162.81","47.41","1.52","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","662.60","+0.10","+0.02","5:50"
"銀","13.05","-0.02","-0.15","4:10"
"白金","1308.00","0.00","0.00","4:21"
"鈀","376.00","-3.00","-0.80","3:37"
"銅","3.3218","+0.0000","+0.00","3:19"
"鎳","22.2668","+0.0000","+0.00","3:19"
"鋁","1.2678","+0.0014","+0.11","3:19"
"鋅","1.6299","+0.0000","+0.00","3:19"
"鉛","0.9578","+0.0000","+0.00","3:19"
"黃金期貨","662.600","2.700","00.41","1:41"
"銀期貨","13.105","0.115","00.89","1:37"
"銅期貨","7309.000","-147.000","-01.97","05/22"
"天然氣期","7.757","-0.044","-00.56","2:46"
"布蘭特油期","70.600","1.080","01.55","3:16"
"WTI原油期","65.770","0.260","00.40","2:47"
"玉米期貨","370.500","1.250","00.34","05/23"
"小麥期貨","476.500","5.500","01.17","2:15"
"可可粉期","1972.000","49.000","02.55","0:26"
"大豆期貨","800.500","7.250","00.91","05/23"
"咖啡C期","112.050","0.500","00.45","0:55"
"十一號糖","8.770","0.010","00.11","1:13"
"二號棉期","49.140","-1.180","-02.34","2:23"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3459","0.0010","0.0781","4:53"
"英鎊/美元","1.9866","0.0119","0.6026","4:53"
"美元/瑞士法郎","1.2277","-0.0022","-0.1829","4:54"
"美元/俄盧布","25.8850","-0.0018","-0.0068","4:53"
"美元/匈牙利幣","185.2700","0.6750","0.3657","4:53"
"美元/土耳其幣","1.3273","-0.0030","-0.2255","4:50"
"美元/南非幣","7.0780","0.0012","0.0162","4:53"
"美元/日圓","121.6750","0.1125","0.0926","4:54"
"美元/人民幣","7.6500","-0.0060","-0.0784","4:44"
"美元/港幣","7.8240","-0.0002","-0.0026","4:43"
"美元/台幣","33.4350","0.0000","0.0000","1:44"
"美元/韓圜","933.2000","1.5000","0.1610","1:47"
"美元/泰銖","32.8300","0.0750","0.2290","4:49"
"美元/新元","1.5304","-0.0019","-0.1240","4:53"
"美元/馬來幣","3.3880","0.0040","0.1182","23:04"
"美元/印尼盾","8705.0000","35.0000","0.4037","4:01"
"美元/印度盧比","40.5660","-0.0288","-0.0708","20:12"
"澳幣/美元","0.8240","0.0049","0.5970","4:53"
"紐幣/美元","0.7300","0.0032","0.4472","4:53"
"美元/巴西幣","1.9592","0.0068","0.3457","4:52"
"美元/墨披索","10.7990","0.0060","0.0561","4:53"
"美元/加幣","1.0824","-0.0040","-0.3728","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","307.10","-0.79","8.24","5/23"
"中國","56.78","0.08","9.06","5/23"
"印度","446.06","-0.75","14.19","5/23"
"俄羅斯","1120.56","-2.32","-10.38","5/23"
"巴西","2726.17","-0.46","23.61","5/23"
"新興市場","1015.96","-0.14","11.32","5/23"
"新興亞洲","411.15","-0.04","10.68","5/23"
"新興東歐","294.50","-1.83","-4.82","5/23"
"新興拉美","3619.13","-0.07","20.81","5/23"
"世界","400.59","0.30","8.92","5/23"
"歐洲","586.65","0.85","10.37","5/23"
"遠東ex日本","468.48","0.12","10.07","5/23"
"中華","309.01","-0.02","6.78","5/23"
"歐洲小型","342.58","0.89","14.13","5/23"
"日本小型","101.61","0.27","-0.47","5/23"
"美國小型","321.12","-0.35","7.33","5/23"
"世界小型","259.95","0.28","9.97","5/23"
"日本","3269.54","0.40","1.91","5/23"
"香港","7532.58","-0.17","3.90","5/23"
"阿拉伯市場","676.42","0.87","11.86","5/23"
"世界能源","266.25","0.80","0.30","05/23"
"世界原料","267.14","1.03","0.39","05/23"

