"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13757.91","122.51","0.90","16:00"
"東證一部","1345.29","12.30","0.92","15:00"
"東證二部","2955.99","32.29","1.10","15:00"
"JASDAQ","65.62","-0.26","-0.39","15:00"
"上海綜合","4664.30","96.14","2.10","15:16"
"上海A股","4895.04","101.05","2.11","15:16"
"上海B股","320.15","4.54","1.44","15:16"
"滬深300","5020.75","109.76","2.24","15:01"
"香港恆生","24123.17","363.92","1.53","16:01"
"香港國企","13972.94","342.69","2.51","16:01"
"香港紅籌","5456.62","62.35","1.16","16:01"
"台灣加權","8024.41","133.51","1.69","13:46"
"台灣店頭","132.61","2.75","2.12","13:46"
"韓國指數","1720.52","24.28","1.43","18:04"
"越南股市","776.79","-5.78","-0.74","11:01"
"泰國股市","835.62","10.63","1.29","17:01"
"菲律賓","3190.67","27.42","0.87","12:11"
"馬來西亞","1425.49","12.66","0.90","17:00"
"印尼股市","2711.87","27.17","1.01","17:09"
"印度股市","18075.66","27.61","0.15","16:28"
"孟加拉","2900.06","-69.65","-2.35","02/18"
"巴基斯坦","10495.85","317.54","3.12","13:15"
"斯里蘭卡","2503.54","6.44","0.26","14:35"
"澳洲股市","5688.60","54.60","0.97","16:47"
"紐西蘭","3609.41","7.63","0.21","13:31"
"新加坡","3098.06","14.72","0.48","17:10"
"龍籌股","197.10","+3.97","2.06","02/19"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2046.80","20.63","1.02","17:00"
"英國指數","5966.90","20.30","0.34","15:35"
"法國指數","4885.83","24.03","0.49","17:11"
"德國指數","7002.29","34.74","0.50","19:29"
"道瓊歐洲","3805.27","10.15","0.27","18:00"
"土耳其","46249.27","507.60","1.11","16:12"
"匈牙利","24032.02","-245.15","-1.01","15:36"
"奧地利","3971.24","71.77","1.84","16:35"
"波蘭股市","50149.68","-43.85","-0.09","15:40"
"捷克股市","1578.30","9.80","0.62","16:13"
"瑞典股市","967.42","5.29","0.55","16:44"
"芬蘭股市","10851.26","-0.05","-0.00","17:31"
"挪威股市","367.05","3.70","1.02","15:24"
"希臘指數","4353.61","36.35","0.84","15:54"
"義大利","26012.00","138.00","0.53","16:43"
"盧森堡","2149.10","19.97","0.94","16:40"
"荷蘭","448.77","4.15","0.93","17:07"
"瑞士股市","7462.73","-23.98","-0.32","16:30"
"西班牙","1437.71","-4.54","-0.31","16:26"
"葡萄牙","3566.99","-0.76","-0.02","16:08"
"愛爾蘭","6543.56","12.89","0.20","19:00"
"以色列","1100.67","10.74","0.99","15:28"
"埃及股市","93197.66","1017.18","1.10","12:41"
"南非股市","27292.58","547.75","2.05","15:00"
"摩洛哥","29425.82","-354.81","-1.19","19:20"
"約旦指數","7844.96","71.10","0.91","13:40"
"杜拜指數","5724.38","17.06","0.30","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12337.22","-10.99","-0.09","16:30"
"NASDAQ","2306.20","-15.60","-0.67","17:16"
"羅素2000","702.34","0.82","0.12","16:59"
"S&P 500","1348.78","-1.21","-0.09","16:59"
"費城金銀","186.10","8.78","4.95","16:45"
"DJ貴金屬","377.35","18.32","5.10","17:36"
"CBOE黃金","191.25","9.01","4.94","16:49"
"AMEX金蟲","454.58","19.52","4.49","17:06"
"AMEX能源","747.85","18.69","2.56","17:06"
"NYSE能源","14172.53","323.21","2.33","17:05"
"費城油業","277.08","6.55","2.42","16:45"
"AMEX石油","1414.11","37.24","2.70","17:06"
"費城半導","343.01","-4.55","-1.31","16:45"
"NSDQ金融","2645.63","-48.43","-1.80","17:16"
"NYSE金融","7435.15","17.54","0.24","17:05"
"NBI生技","794.15","-1.32","-0.17","17:16"
"AMEX生技","726.52","-1.27","-0.17","17:06"
"費城藥物","186.07","1.14","0.62","16:45"
"加拿大","13447.74","220.98","1.67","17:05"
"巴西指數","62296.54","-504.89","-0.80","17:16"
"墨西哥","28899.97","-272.24","-0.93","15:06"
"阿根廷","2062.82","2.32","0.11","17:00"
"智利","2874.14","6.88","0.24","16:31"
"秘魯","16439.80","309.92","1.92","16:11"
"哥倫比亞","9467.51","-1.57","-0.02","13:31"
"百慕達","5298.24","0.00","0.00","17:40"
"牙買加","114287.93","126.20","0.11","12:59"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾貨航運","7381.00","26.00","0.35","02/18"
"波海海峽航運","10195.00","-241.00","-2.31","02/18"
"波海巴拿馬航運","7777.00","131.00","1.71","02/18"
"VIX波動率","25.59","0.57","2.28","16:14"
"DJ交通運輸","4695.82","-6.89","-0.15","16:30"
"道瓊公用事業","499.85","-0.56","-0.11","16:30"
"歐洲公用事業","341.71","3.17","0.94","17:45"
"全球公用事業","7748.93","22.22","0.29","16:15"
"ISE水指數","81.00","0.29","0.36","16:43"
"道瓊水指數","663.76","3.64","0.55","16:04"
"NSDQ純淨優勢","497.88","-4.05","-0.81","16:44"
"純淨科技","1343.49","1.76","0.13","16:44"
"WH創新能源","245.85","2.67","1.10","16:43"
"WH乾淨能源","223.04","-1.35","-0.60","16:44"
"全球乾淨能源","3083.98","-4.81","-0.16","16:34"
"ISE替代能源","52.42","-0.66","-1.24","16:44"
"全球替代能源","3278.68","-6.66","-0.20","16:33"
"生物能源","583.02","6.30","1.09","16:34"
"AMEX環境服務","1003.42","13.71","1.39","16:44"
"歐洲環境控制","163.39","0.32","0.20","17:45"
"美國環境控制","99.41","0.74","0.75","16:15"
"KLD社會責任","116.99","-0.13","-0.11","16:44"
"Clvrt社會責任","78.96","-0.47","-0.59","16:04"
"ISE邪惡指數","117.06","0.57","0.49","16:44"
"世界基本原料","367.67","7.31","2.03","16:40"
"MSCI世界能源","273.11","1.52","0.56","02/18"
"MSCI世界原料","287.12","2.52","0.89","02/18"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Rogers商品","4886.00",".00","0.00","14:30"
