"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3243.01","-14.92","-0.46%","17:31"
"澳洲股市","4694.50","-32.80","-0.69%","16:39"
"日經225","9381.60","-157.85","-1.65%","15:28"
"東證一部","823.69","-10.04","-1.20%","15:00"
"東證二部","2011.76","-7.42","-0.37%","15:00"
"JASDAQ","46.95","-0.51","-1.07%","15:11"
"韓國股市","1870.44","13.12","0.71%","18:03"
"台灣加權","8124.62","78.39","0.97%","13:46"
"台灣店頭","137.80","2.30","1.70%","13:46"
"上海綜合","3003.95","2.10","0.07%","15:15"
"上海A股","3147.94","2.10","0.07%","15:15"
"上海B股","278.69","1.98","0.72%","15:15"
"深圳A股","1298.00","9.28","0.72%","15:00"
"深圳B股","808.11","0.84","0.10%","15:00"
"滬深300","3396.88","21.20","0.63%","15:01"
"深證成指","13130.01","159.81","1.23%","15:00"
"香港恆生","23556.50","-207.23","-0.87%","16:01"
"香港國企","13448.83","-124.77","-0.92%","16:01"
"香港紅籌","4301.49","-82.26","-1.88%","16:01"
"新加坡","3179.15","-13.14","-0.41%","17:10"
"海峽中國","331.23","-0.72","-0.22%","16:40"
"越南股市","442.17","-12.08","-2.66%","11:02"
"泰國股市","988.11","-1.16","-0.12%","16:59"
"菲律賓","4191.96","0.71","0.02%","14:00"
"馬來西亞","1486.78","-1.87","-0.13%","17:05"
"印尼股市","3578.95","-13.83","-0.39%","16:00"
"印度股市","19872.15","-110.98","-0.56%","16:09"
"巴基斯坦","7299.55","15.39","0.21%","14:42"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1556.74","-13.85","-0.88%","10/20"
"英國股市","5728.93","25.04","0.44%","10/20"
"法國股市","3828.15","20.98","0.55%","10/20"
"德國股市","6524.55","33.86","0.52%","10/20"
"土耳其","69364.54","-474.21","-0.68%","10/20"
"匈牙利","23628.15","150.95","0.64%","10/20"
"奧地利","2679.95","2.88","0.11%","10/20"
"波蘭股市","45384.47","94.73","0.21%","10/20"
"捷克股市","1131.70","-4.80","-0.42%","10/20"
"瑞典股市","1098.88","3.43","0.31%","10/20"
"芬蘭股市","7231.53","39.34","0.55%","10/20"
"挪威股市","362.34","2.84","0.79%","10/20"
"希臘股市","1589.15","16.07","1.02%","10/20"
"義大利","21975.02","177.42","0.81%","10/20"
"盧森堡","1474.04","-3.33","-0.23%","10/20"
"荷蘭股市","339.71","0.56","0.17%","10/20"
"冰島股市","582.83","0.73","0.13%","10/20"
"丹麥股市","421.93","12.81","3.13%","10/20"
"瑞士股市","6477.20","5.24","0.08%","10/20"
"西班牙","1122.19","-0.31","-0.03%","10/20"
"葡萄牙","2776.90","-9.28","-0.33%","10/20"
"愛爾蘭","2665.04","-10.69","-0.40%","10/20"
"以色列","1256.67","5.65","0.45%","10/20"
"埃及股市","630.01","-6.81","-1.07%","10/20"
"南非股市","26735.26","72.89","0.27%","10/20"
"約旦股市","2323.28","3.20","0.14%","10/20"
"杜拜股市","1755.36","11.10","0.64%","10/20"
"阿布達比","2786.49","-21.28","-0.76%","10/20"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11107.97","129.35","1.18%","10/20"
"那斯達克","2457.39","20.44","0.84%","10/20"
"羅素兩千","702.11","7.96","1.15%","16:49"
"S&P 五百","1178.17","12.27","1.05%","10/20"
"費城金銀","198.79","3.36","1.72%","10/20"
"DJ貴金屬","405.09","6.53","1.64%","16:05"
"CBOE黃金","233.89","4.69","2.05%","10/20"
"AMEX金蟲","504.79","9.63","1.95%","10/20"
"AMEX能源","591.51","8.19","1.41%","10/20"
"NYSE能源","11211.36","135.94","1.23%","17:05"
"費城油業","204.01","2.15","1.07%","10/20"
"AMEX石油","1082.36","14.12","1.32%","10/20"
"費城半導","351.78","2.16","0.62%","10/20"
"NSDQ金融","1986.47","8.47","0.43%","10/20"
"NYSE金融","4817.94","70.91","1.49%","10/20"
"NBI生技","917.30","2.55","0.28%","10/20"
"AMEX生技","1149.66","-14.58","-1.25%","10/20"
"費城藥物","187.42","0.87","0.47%","10/20"
"加拿大","12649.92","79.37","0.63%","10/20"
"巴西股市","70404.68","541.10","0.77%","10/20"
"墨西哥","34880.47","428.26","1.24%","10/20"
"阿根廷","2809.40","81.48","2.99%","10/20"
"智利股市","4767.13","2.12","0.04%","10/20"
"秘魯股市","18777.00","410.29","2.23%","10/20"
"哥倫比亞","15576.68","44.97","0.29%","10/20"
"委內瑞拉","66928.69","247.80","0.37%","10/20"
"百慕達","1263.89","-0.32","-0.03%","10/19"
"牙買加","83147.47","108.52","0.13%","10/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","2729.00","-15.00","-0.55%","10/20"
"波海海峽航運","4363.00","-3.00","-0.07%","10/20"
"波海巴拿馬航","2172.00","-14.00","-0.64%","10/20"
"VIX波動率","19.79","-0.84","-4.07%","16:14"
"VXD道瓊波動","17.31","-0.87","-4.79%","16:29"
"VXN納指波動","21.65","-0.26","-1.19%","16:14"
"羅素大中華","2051.39","17.74","0.87%","10/19"
"道瓊歐洲","2851.52","14.19","0.50%","23:00"
"道瓊交通運輸","4749.38","102.10","2.20%","16:30"
"AMEX航空","47.08","2.36","5.28%","10/20"
"美國紙業","93.26","2.50","2.75%","10/20"
"道瓊公用事業","411.33","3.44","0.84%","16:30"
"全球公用事業","5440.98","48.54","0.90%","16:20"
"Dax奢侈品","94.30","-0.10","-0.11%","10/20"
"ISE水指數","79.85","2.00","2.57%","17:04"
"道瓊水指數","680.52","5.74","0.85%","16:05"
"純淨科技","1064.34","11.86","1.13%","16:59"
"WH創新能源","231.02","3.51","1.54%","17:43"
"WH乾淨能源","101.59","0.95","0.95%","17:43"
"全球乾淨能源","1099.27","9.17","0.84%","18:00"
"ISE替代能源","26.66","0.58","2.22%","09/20"
"全球替代能源","1631.02","3.02","0.19%","17:24"
"ET50環境科技","149.43","0.59","0.40%","21:20"
"道瓊美國礦產","210.77","4.16","2.01%","16:06"
"道瓊世界原料","336.44","5.08","1.53%","17:22"
"FTSE金礦","3656.25","38.08","1.05%","16:45"
"HSBC礦業","679.48","-4.89","-0.71%","10/18"
"msci世界能源","219.95","2.47","1.14%","10/20"
"msci世界原料","248.40","4.40","1.80%","10/20"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","257.38","-0.03%","7.40%","609","10/20"
"ML美國高收益","1112.08","-0.03%","7.28%","598","10/20"
"ML全球高收益","229.08","-0.04%","7.39%","599","10/20"
"ML歐洲高收益","184.45","-0.07%","7.22%","544","10/20"
"ML高收益100","1863.73","0.01%","6.24%","513","10/20"
"ML CCC債券","246.52","-0.06%","11.05%","1011","10/20"
"ML美國公司債","2104.74","0.03%","3.59%","183","10/20"
"BC美國機構債","1442.19","0.05%","1.14%","n/a","10/20"
"BC美國房貸債","1647.38","0.12%","2.99%","n/a","10/20"
"ML美國房利美","588.88","0.13%","2.84%","12","10/20"
"ML美國房地美","363.19","0.13%","2.85%","15","10/20"
"ML美國吉利美","614.71","0.16%","3.00%","30","10/20"
"JP全球政府債","440.35","0.00%","2.19%","...","10/20"
"JP新興政府債","538.57","-0.30%","5.45%","...","10/19"
"JP歐盟政府債","277.48","-0.10%","3.34%","...","10/20"
"JP法國政府債","540.74","-0.09%","2.71%","...","10/20"
"JP德國政府債","404.82","-0.11%","2.40%","...","10/20"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","299.00","6.02","2.05%","10/20"
"CRB農業","5576.75","56.37","1.02%","10/20"
"CRB工業金屬","2745.00","48.25","1.79%","10/20"
"CRB能源開採","2437.39","43.23","1.81%","10/20"
"高盛綜合商品","372.06","-0.70","-0.19%","23:59"
"高盛商品","434.17","-1.18","-0.27%","23:59"
"高盛農產品","71.15","0.09","0.12%","23:59"
"高盛牲畜","210.54","-0.11","-0.05%","23:59"
"高盛貴金屬","199.37","-0.09","-0.04%","23:59"
"高盛基本金屬","269.28","0.12","0.04%","23:59"
"高盛能源","252.15","-1.11","-0.44%","23:59"
"天然氣","547.42","4.06","0.75%","10/20"
"Dax全球農金","512.22","6.51","1.29%","10/20"
"Rogers商品","3497.49","78.03","2.28%","17:54"
"Rogers能源","680.65","-26.92","-3.80%","10/19"
"Rogers金屬","2633.73","-55.97","-2.08%","10/19"
"Rogers農產","1163.41","-12.66","-1.08%","10/19"
"券商指數","108.71","1.02","0.95%","10/20"
"美元指數","77.17","-1.01","-1.30%","10/20"
"歐元指數","139.66","2.30","1.67%","10/20"
"英鎊指數","158.45","1.29","0.82%","10/20"
"日圓指數","123.27","0.69","0.56%","10/20"
