"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13286.37","-176.83","-1.31","close"
"東證一部","1301.15","-18.92","-1.43","close"
"東證二部","2841.35","-26.30","-0.92","close"
"JASDAQ","61.03","-0.33","-0.54","close"
"上海綜合","2651.72","0.12","0.00","close"
"上海A股","2781.11","0.02","0.00","close"
"上海B股","207.70","1.57","0.76","close"
"深圳A股","821.84","8.96","1.10","close"
"深圳B股","463.72","-4.17","-0.89","close"
"滬深300","2699.60","1.25","0.05","close"
"香港恆生","21704.45","-397.56","-1.80","close"
"香港國企","11608.92","-300.83","-2.53","close"
"香港紅籌","4713.09","-37.63","-0.79","close"
"台灣加權","7353.86","-54.12","-0.73","close"
"台灣店頭","117.78","1.89","1.63","close"
"韓國指數","1623.60","-42.86","-2.57","18:03"
"越南股市","419.29","9.68","2.36","11:00"
"泰國股市","760.01","-8.58","-1.12","17:01"
"菲律賓","2393.90","-21.35","-0.88","12:11"
"馬來西亞","1153.70","-21.13","-1.80","17:00"
"印尼股市","2378.47","-0.33","-0.01","17:09"
"印度股市","13664.62","702.94","5.42","16:28"
"孟加拉","3029.24","17.62","0.58","22:02"
"巴基斯坦","8727.48","-63.60","-0.72","12:16"
"澳洲股市","5211.60","-49.50","-0.94","17:47"
"紐西蘭","3163.39","-11.89","-0.37","14:31"
"新加坡","2906.23","-0.56","-0.02","17:10"
"龍籌股","136.05","-0.89","-0.65","07/02"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2255.46","12.72","0.57","07/02"
"英國指數","5426.30","-53.60","-0.98","07/02"
"法國指數","4296.48","-44.73","-1.03","07/02"
"德國指數","6305.42","-10.52","-0.17","07/02"
"土耳其","33566.40","358.16","1.08","07/02"
"匈牙利","20216.69","105.28","0.52","07/02"
"奧地利","3800.73","-27.78","-0.73","07/02"
"波蘭股市","40419.99","-69.40","-0.17","07/02"
"捷克股市","1471.40","12.90","0.88","07/02"
"瑞典股市","849.50","8.43","1.00","07/02"
"芬蘭股市","8295.31","-105.36","-1.25","07/02"
"挪威股市","406.72","3.16","0.78","07/02"
"希臘指數","3190.41","-96.42","-2.93","07/02"
"義大利","22403.00","109.00","0.49","16:43"
"盧森堡","1912.64","-14.54","-0.75","07/02"
"荷蘭","408.40","-6.12","-1.48","07/02"
"冰島","4307.26","13.78","0.32","07/02"
"丹麥","416.52","1.41","0.34","07/02"
"瑞士股市","6843.75","-5.92","-0.09","07/02"
"西班牙","1282.20","8.78","0.69","07/02"
"葡萄牙","2925.77","72.96","2.56","07/02"
"愛爾蘭","4890.30","-185.06","-3.65","07/02"
"以色列","1065.58","-20.06","-1.85","07/02"
"南非股市","27600.67","-714.62","-2.52","07/02"
"摩洛哥","29004.62","-69.14","-0.24","07/02"
"卡達指數","12169.16","130.60","1.08","07/02"
"杜拜指數","5531.11","-9.06","-0.16","07/02"
"科威特","769.60","-3.76","-0.49","07/02"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11215.51","-166.75","-1.46","07/02"
"NASDAQ","2251.46","-53.51","-2.32","07/02"
"羅素2000","672.34","-19.25","-2.78","07/02"
"S&P 500","1261.52","-23.39","-1.82","07/02"
"費城金銀","190.35","-7.19","-3.64","07/02"
"DJ貴金屬","386.56","-15.97","-3.97","17:18"
"CBOE黃金","194.92","-5.08","-2.54","07/02"
"AMEX金蟲","443.39","-15.26","-3.33","07/02"
"AMEX能源","861.22","-31.60","-3.54","07/02"
"NYSE能源","15943.87","-501.18","-3.05","07/02"
"費城油業","340.97","-15.79","-4.43","07/02"
"AMEX石油","1480.57","-49.55","-3.24","07/02"
"費城半導","358.01","-8.03","-2.19","07/02"
"NSDQ金融","2223.10","-45.32","-2.00","07/02"
"NYSE金融","6116.96","-87.53","-1.41","07/02"
"NBI生技","808.68","1.05","0.13","07/02"
"AMEX生技","743.74","-4.75","-0.64","07/02"
"費城藥物","179.09","1.21","0.68","07/02"
"加拿大","14034.11","-432.92","-2.99","07/02"
"巴西指數","61106.22","-2289.97","-3.61","07/02"
"墨西哥","28680.83","-540.28","-1.85","07/02"
"阿根廷","2033.03","-62.09","-2.96","07/02"
"智利","2839.89","-112.99","-3.83","07/02"
"秘魯","15722.15","-448.10","-2.77","07/02"
"哥倫比亞","9001.16","-5.62","-0.06","07/02"
"委內瑞拉","37506.49","139.22","0.37","07/02"
"百慕達","4625.21","24.74","0.54","07/02"
"牙買加","110136.17","122.25","0.11","07/02"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","9379.00","-210.00","-2.19","07/01"
"波海海峽航運","13470.00","-508.00","-3.63","07/01"
"波海巴拿馬航","9470.00","-157.00","-1.63","07/01"
"VIX波動率","25.92","2.27","9.60","16:14"
"道瓊歐洲","3288.52","-4.34","-0.13","19:00"
"DJ交通運輸","4653.13","-208.92","-4.30","16:30"
"道瓊公用事業","518.52","-3.75","-0.72","16:30"
"歐洲公用事業","328.99","1.31","0.40","17:45"
"全球公用事業","7630.10","-4.22","-0.06","16:20"
"ISE水指數","82.27","-3.78","-4.39","17:00"
"道瓊水指數","522.28","-15.20","-2.83","17:16"
"純淨科技","1366.20","-40.98","-2.91","17:18"
"WH創新能源","254.60","-8.99","-3.41","17:12"
"WH乾淨能源","189.15","-8.95","-4.52","17:12"
"全球乾淨能源","3046.58","-97.26","-3.09","17:00"
"ISE替代能源","46.05","-2.05","-4.26","17:00"
"全球替代能源","3432.08","-100.44","-2.84","17:19"
"ET50環境科技","235.36","-6.80","-2.81","21:20"
"生物能源","416.44","-9.87","-2.31","17:20"
"環境服務","993.87","-29.63","-2.90","17:12"
"歐洲環境控制","162.14","-0.50","-0.31","17:45"
"美國環境控制","103.05","-1.97","-1.88","16:15"
"Clvrt社會責任","72.80","-1.20","-1.62","17:18"
"ISE邪惡指數","94.94","-2.16","-2.23","17:00"
"DJ美國礦產","301.73","-39.20","-11.50","17:16"
"DJ世界原料","381.05","-13.89","-3.52","17:17"
"msci世界能源","323.22","-1.45","-0.45","07/01"
"msci世界原料","310.59","-6.40","-2.02","07/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","604.54","-24.56","-3.90","07/02"
"Rogers商品","5836.84","78.09","1.36","14:30"
"Rogers能源","1999.85","14.19","0.71","07/1"
"Rogers金屬","2469.40","25.94","1.06","07/1"
"Rogers農產","1513.04","7.59","0.50","07/1"
"日本不動產","2464.70","-29.29","-1.17","06:03"
"東證REIT","1359.18","-47.71","-3.39","07/02"
"澳洲不動產","1080.02","-0.87","-0.08","08:03"
"新加坡不動產","1018.24","13.88","1.38","06:03"
"恆生地產","25082.91","-637.58","-2.48","07/02"
"亞洲REIT","137.52","-2.73","-1.95","16:30"
"英國不動產","1466.73","-50.42","-3.32","22:03"
"歐陸不動產","1936.26","-0.58","-0.03","22:03"
"歐洲不動產","2421.86","-19.24","-0.79","22:03"
"DJ權益REIT","236.63","-4.76","-1.97","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","473.52","5.95","1.27","13:00"
"MS商品指數","918.23","-43.36","-4.51","13:00"
"高盛商品指數","10806.60","164.80","1.55","13:00"
"高盛農產品","481.79","8.05","1.70","13:00"
"高盛家畜指數","249.47","2.01","0.81","13:00"
"高盛貴金屬","1301.45","3.60","0.28","13:00"
"高盛工業金屬","465.15","2.80","0.61","13:00"
"高盛能源指數","495.27","8.09","1.66","13:00"
"天然氣","735.94","-21.25","-2.81","13:00"
"AMEX航空","14.57","-1.04","-6.66","13:00"
"銀行","57.98","-1.27","-2.14","13:00"
"醫療服務","419.04","-2.35","-0.56","13:00"
"電腦硬體","218.89","-1.69","-0.77","13:00"
"保險","3395.97","-30.32","-0.88","13:00"
"美國紙業","88.23","-2.36","-2.61","13:00"
