"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3299.73","-5.16","-0.16%","17:31"
"澳洲股市","4770.90","37.50","0.79%","16:38"
"日經225","9154.72","-47.73","-0.52%","15:28"
"東證一部","803.30","-7.61","-0.94%","15:00"
"東證二部","1989.15","-13.99","-0.70%","15:00"
"JASDAQ","46.75","-0.17","-0.36%","15:11"
"韓國股市","1914.74","31.79","1.69%","18:03"
"台灣加權","8379.75","92.66","1.12%","13:46"
"台灣店頭","138.35","-1.02","-0.73%","13:46"
"上海綜合","3054.02","75.19","2.52%","15:15"
"上海A股","3199.49","78.68","2.52%","15:15"
"上海B股","299.90","8.92","3.06%","15:15"
"深圳A股","1404.33","39.86","2.92%","15:00"
"深圳B股","863.97","19.97","2.37%","15:00"
"滬深300","3473.00","93.01","2.75%","15:01"
"深證成指","13743.80","376.54","2.82%","15:00"
"香港恆生","23652.90","556.62","2.41%","16:01"
"香港國企","13508.20","339.49","2.58%","16:01"
"香港紅籌","4268.02","62.95","1.50%","16:01"
"新加坡","3192.18","49.56","1.58%","17:10"
"海峽中國","338.45","5.73","1.72%","16:40"
"越南股市","451.06","-1.57","-0.35%","11:02"
"泰國股市","1003.24","18.78","1.91%","16:59"
"菲律賓","4268.74","8.05","0.19%","10/29"
"馬來西亞","1509.66","4.00","0.27%","16:05"
"印尼股市","3645.15","9.82","0.27%","16:00"
"印度股市","20355.60","323.29","1.61%","15:59"
"巴基斯坦","7340.53","-41.88","-0.57%","14:46"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1600.36","13.22","0.83%","11/01"
"英國股市","5694.62","19.46","0.34%","11/01"
"法國股市","3841.11","7.61","0.20%","11/01"
"德國股市","6604.86","3.49","0.05%","11/01"
"土耳其","69074.30","313.87","0.46%","11/01"
"匈牙利","23146.70","44.26","0.19%","10/29"
"奧地利","2668.07","-31.51","-1.17%","10/29"
"波蘭股市","46229.60","203.30","0.44%","10/29"
"捷克股市","1157.50","1.50","0.13%","11/01"
"瑞典股市","1091.69","2.37","0.22%","11/01"
