"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18149.52","178.03","0.99","close"
"東證一部","1788.39","15.45","0.87","close"
"東證二部","4144.49","36.08","0.88","close"
"JASDAQ","83.21","0.75","0.91","close"
"上海綜合","4253.35","120.48","2.92","06/18"
"上海A股","4461.62","127.03","2.93","06/18"
"上海B股","304.43","3.10","1.03","06/18"
"香港恆生","21582.89","565.84","2.69","06/18"
"香港國企","11866.71","422.80","3.69","06/18"
"香港紅籌","4001.30","194.20","5.10","06/18"
"台灣指數","8573.64","122.92","1.46","06/15"
"韓國指數","1806.88","34.62","1.95","18:03"
"新加坡","3623.79","42.63","1.19","17:05"
"馬來西亞","1372.28","11.63","0.85","17:00"
"菲律賓","3680.55","9.26","0.25","12:11"
"印尼股市","2126.49","5.85","0.28","17:09"
"越南股市","1043.99","-4.20","-0.40","14:23"
"泰國股市","766.20","21.95","2.95","17:01"
"印度股市","14080.14","-82.57","-0.58","16:28"
"斯里蘭卡","2594.50","-8.47","-0.33","14:16"
"巴基斯坦","9531.58","90.04","0.95","13:16"
"澳洲股市","6365.30","48.20","0.76","17:47"
"紐西蘭","4303.18","90.72","2.15","14:36"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1896.67","13.40","0.71","06/18"
"英國指數","6703.50","-28.90","-0.43","06/18"
"法國指數","6087.15","-18.13","-0.30","06/18"
"德國指數","8036.12","5.48","0.07","06/18"
"道瓊歐洲","4530.22","-20.78","-0.46","06/18"
"土耳其","46367.59","395.79","0.86","06/18"
"匈牙利","26682.15","-162.65","-0.61","06/18"
"奧地利","4945.34","-22.27","-0.45","06/18"
"波蘭股市","65319.08","-119.08","-0.18","06/18"
"捷克股市","1848.70","-0.90","-0.05","06/18"
"盧森堡","2563.27","14.00","0.55","06/18"
"義大利","33366.00","-233.00","-0.69","16:43"
"西班牙","1662.47","-14.90","-0.89","06/18"
"瑞士股市","9365.73","-30.02","-0.32","06/18"
"瑞典股市","1288.09","12.06","0.94","06/18"
"芬蘭股市","11573.56","-55.98","-0.48","06/18"
"挪威股市","423.25","1.03","0.24","06/18"
"以色列","1126.38","-8.03","-0.71","06/18"
"埃及股市","70907.94","518.91","0.74","06/18"
"南非股市","26494.09","-14.61","-0.06","06/18"
"摩洛哥","24260.17","125.91","0.52","06/18"
"約旦指數","5832.62","11.34","0.20","06/18"
"杜拜指數","4503.49","48.42","1.09","06/18"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13612.98","-26.50","-0.19","16:30"
"NASDAQ","2626.60","-0.11","-0.00","17:17"
"羅素2000","846.28","-1.91","-0.23","16:59"
"S&P 500","1531.05","-1.86","-0.12","16:59"
"DJ貴金屬","282.25","-1.44","-0.51","17:30"
"CBOE黃金","144.68","0.06","0.04","16:50"
"AMEX金蟲","336.02","-0.25","-0.07","16:43"
"費城金銀","140.16","-0.61","-0.43","06/18"
"費城油業","266.89","1.06","0.40","06/18"
"AMEX石油","1438.59","3.78","0.26","16:43"
"NYSE能源","13985.61","42.76","0.31","17:06"
"AMEX能源","713.96","2.04","0.29","16:43"
"費城半導","503.17","0.68","0.14","06/18"
"NSDQ金融","3243.52","-7.62","-0.23","17:17"
"NYSE金融","9849.55","-9.20","-0.09","17:06"
"NBI生技","826.99","-5.86","-0.70","17:17"
"AMEX生技","801.53","-6.61","-0.82","16:43"
"費城藥物","210.69","-1.25","-0.59","06/18"
"加拿大","14176.42","39.01","0.28","06/18"
"巴西指數","54730.44","211.81","0.39","06/18"
"墨西哥","32218.17","89.20","0.28","15:06"
"阿根廷","2216.58","23.55","1.07","06/15"
"智利","3362.54","-17.59","-0.52","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","5135.75","-41.23","-0.80","16:30"
"DJ建商","587.78","-6.35","-1.07","17:23"
"S&P建商","707.29","-6.30","-0.88","17:00"
"道瓊公用事業","502.81","-5.27","-1.04","16:30"
"歐洲公用事業","313.38","-0.45","-0.14","06/18"
"全球公用事業","7400.88","-37.13","-0.50","06/18"
"ISE水指數","84.76","0.03","0.04","17:00"
"道瓊水指數","733.17","-16.53","-2.21","17:23"
"NSDQ純淨優勢","495.66","-0.46","-0.09","17:17"
"純淨科技","1277.46","-2.28","-0.18","16:43"
"WH革新能源","275.18","0.56","0.20","16:43"
"WH乾淨能源","210.07","-0.08","-0.04","16:43"
"全球乾淨能源","2897.02","0.50","0.02","17:04"
"ISE替代能源","54.63","0.04","0.07","17:00"
"全球替代能源","2980.95","2.32","0.08","18:51"
"生物能源","730.71","-0.83","-0.11","18:51"
"AMEX環境服務","1011.90","2.13","0.21","16:43"
"亞太環境控制","164.87","-2.41","-1.44","07:50"
"歐洲環境控制","195.44","1.17","0.60","06/18"
"美國環境控制","107.70","0.33","0.31","06/18"
"KLD社會責任","132.90","-0.11","-0.08","18:04"
"KLD社會400","544.23","-0.47","-0.09","06/18"
"Clvrt社會責任","91.20","-0.10","-0.11","17:29"
"ISE邪惡指數","126.63","0.35","0.28","17:00"
"MSCI世界能源","276.39","0.20","0.07","06/18"
"MSCI世界原料","278.51","1.38","0.50","06/18"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","4170.71","133.97","3.32","06/18"
"東證REIT","2412.75","68.00","2.90","06/18"
"澳洲不動產","1882.64","-22.88","-1.20","06/18"
"新加坡不動產","1633.76","20.87","1.29","06:53"
"恆生地產","25336.11","178.42","0.71","06/18"
"亞洲REIT","183.59","-4.01","-2.14","07:50"
"英國不動產","2749.24","-45.96","-1.64","22:53"
"歐陸不動產","3012.11","-46.17","-1.51","22:53"
"歐洲不動產","3659.72","-50.07","-1.35","22:53"
"DJ權益REIT","302.73","-4.98","-1.62","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","320.90","1.60","0.50","06/18"
"MS商品指數","769.50","2.22","0.29","06/18"
"高盛商品指數","6068.00","38.90","0.65","06/15"
"高盛農產品","302.02","2.99","1.00","06/15"
"高盛家畜指數","234.32","0.41","0.18","06/15"
"高盛工業金屬","485.53","3.40","0.71","06/15"
"天然氣","533.12","1.00","0.19","06/18"
"AMEX航空","49.04","0.01","0.02","06/18"
"銀行","116.79","0.18","0.15","06/18"
"醫療服務","505.84","-0.95","-0.19","06/18"
"電腦科技","872.31","4.42","0.51","06/18"
"電腦硬體","240.79","-0.44","-0.18","06/18"
"保險","4327.70","-3.78","-0.09","06/18"
"美國紙業","175.99","1.47","0.84","06/18"
"零售業","520.41","-0.61","-0.12","06/18"
"掮客商指數","264.77","-0.36","-0.14","06/18"
"美元指數","82.71","-0.14","-0.16","06/18"
"歐元指數","134.15","0.32","0.24","06/18"
"日圓指數","80.91","-0.10","-0.12","06/18"
"澳幣指數","84.31","0.17","0.20","06/18"
"30年債券價格","106.62","0.34","0.32","06/18"
"30年債殖利率","52.52","-0.11","-0.21","06/18"
"10年期票利率","51.42","-0.29","-0.56","06/18"
"5年期票殖利率","50.63","-0.37","-0.73","06/18"
"3月期票殖利率","44.10","-0.20","-0.45","06/18"
"Put/Call比例","0.92","-0.12","-11.54","06/18"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","657.10","-0.20","-0.03","5:13"
"銀","13.23","+0.02","+0.15","5:10"
"白金","1301.00","+3.00","+0.23","4:39"
"鈀","375.00","-3.00","-0.80","4:40"
"銅","3.4103","+0.0000","+0.00","3:45"
"鎳","19.0290","+0.0000","+0.00","3:45"
"鋁","1.2076","+0.0032","+0.26","3:45"
"鋅","1.6936","+0.0000","+0.00","3:45"
"鉛","1.0767","+0.0000","+0.00","3:45"
"黃金期貨","659.900","1.200","0.18","1:42"
"銀期貨","13.235","-0.025","-0.19","1:48"
"銅期貨","7554.000","43.000","0.57","06/15"
"天然氣期","7.690","-0.228","-2.88","06/18"
"布蘭特油期","72.100","0.630","0.88","4:47"
