"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","13592.47","247.44","1.85","16:00"
"東證一部","1346.31","26.20","1.98","15:01"
"東證二部","2960.83","19.88","0.68","15:01"
"JASDAQ","62.61","1.75","2.88","15:00"
"上海綜合","4383.39","-34.46","-0.78","15:16"
"上海A股","4600.12","-35.91","-0.77","15:16"
"上海B股","302.51","-5.81","-1.88","15:16"
"滬深300","4620.40","-90.25","-1.92","15:00"
"香港恆生","23455.74","-197.95","-0.84","16:01"
"香港國企","12485.07","-270.34","-2.12","16:01"
"香港紅籌","5091.80","28.43","0.56","16:02"
"台灣加權","7521.13","-22.37","-0.30","13:46"
"台灣店頭","123.54","-2.15","-1.71","13:46"
"韓國指數","1624.68","35.62","2.24","18:04"
"新加坡","2981.75","-18.28","-0.61","17:10"
"馬來西亞","1393.25","9.17","0.66","17:00"
"菲律賓","3266.00","9.47","0.29","12:11"
"印尼股市","2627.25","16.89","0.65","17:09"
"越南股市","844.11","1.01","0.12","11:01"
"泰國股市","784.23","20.75","2.72","17:01"
"印度股市","17648.71","-109.93","-0.62","16:28"
"澳洲股市","5697.00","31.70","0.56","01/31"
"紐西蘭","3670.64","-26.37","-0.71","01/31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1906.97","-74.56","-3.76","17:00"
"英國指數","5879.80","42.50","0.73","15:35"
"法國指數","4869.79","-3.78","-0.08","17:10"
"德國指數","6851.75","-23.60","-0.34","19:29"
"道瓊歐洲","3792.80","3.49","0.09","18:00"
"土耳其","42697.56","-1606.88","-3.63","16:11"
"匈牙利","23475.45","-282.50","-1.19","15:36"
"奧地利","3841.96","8.40","0.22","16:35"
"波蘭股市","47747.81","-703.20","-1.45","15:40"
"捷克股市","1499.60","-21.60","-1.42","16:13"
"盧森堡","2100.89","-45.38","-2.11","16:40"
"義大利","25985.00","-10.00","-0.04","16:43"
"西班牙","1435.24","2.75","0.19","16:39"
"瑞士股市","7670.44","-1.37","-0.02","16:30"
"瑞典股市","949.04","-2.10","-0.22","16:45"
"芬蘭股市","10518.03","87.70","0.84","17:31"
"挪威股市","335.47","-13.43","-3.85","15:25"
"以色列","1061.00","-10.37","-0.97","15:27"
"埃及股市","91413.94","789.01","0.87","12:59"
"南非股市","25117.79","260.56","1.05","15:00"
"摩洛哥","28140.57","138.92","0.50","18:33"
"約旦指數","7824.09","0.00","0.00","01/30"
"杜拜指數","5615.95","95.05","1.72","11:59"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12650.36","207.53","1.67","16:30"
"NASDAQ","2389.86","40.86","1.74","17:17"
"羅素2000","713.30","17.81","2.56","16:59"
"S&P 500","1378.55","22.74","1.68","16:59"
"費城金銀","186.30","-3.04","-1.61","16:47"
"DJ貴金屬","376.04","-5.74","-1.50","17:30"
"CBOE黃金","192.72","-4.34","-2.20","16:49"
"AMEX金蟲","459.00","-11.26","-2.39","17:20"
"AMEX能源","707.39","0.91","0.13","17:20"
"NYSE能源","13534.42","67.38","0.50","17:05"
"費城油業","252.81","-3.90","-1.52","16:47"
"AMEX石油","1370.21","3.11","0.23","17:20"
"費城半導","359.00","0.19","0.05","16:47"
"NSDQ金融","2820.69","81.18","2.96","17:17"
"NYSE金融","7941.53","101.90","1.30","17:05"
"NBI生技","805.10","8.36","1.05","17:17"
"AMEX生技","749.38","7.69","1.04","17:20"
"費城藥物","188.82","1.54","0.82","16:47"
"加拿大","13155.10","156.89","1.21","17:05"
"巴西指數","59490.40","-799.01","-1.33","16:16"
"墨西哥","28793.64","496.84","1.76","15:06"
"阿根廷","2007.27","-28.91","-1.42","17:01"
"智利","2788.34","-6.19","-0.22","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","5900.00","285.00","5.08","01/30"
"波海海峽航運","8310.00","1108.00","15.38","01/30"
"波海巴拿馬航運","5523.00","6.00","0.11","01/30"
"VIX波動率","26.20","-1.42","-5.14","16:15"
"DJ交通運輸","4751.94","136.67","2.96","16:30"
"道瓊公用事業","502.68","10.92","2.22","16:30"
"歐洲公用事業","328.97","0.96","0.29","17:45"
"全球公用事業","7627.82","81.71","1.08","16:15"
"ISE水指數","80.15","1.86","2.38","16:44"
"道瓊水指數","658.80","13.56","2.10","16:04"
"NSDQ純淨優勢","502.98","1.48","0.29","16:44"
"純淨科技","1340.26","18.82","1.42","16:43"
"WH創新能源","239.00","3.04","1.29","16:43"
"WH乾淨能源","226.22","1.50","0.67","16:43"
"全球乾淨能源","2969.53","-1.48","-0.05","16:34"
"ISE替代能源","54.00","0.46","0.86","16:44"
"全球替代能源","3140.78","-23.58","-0.74","16:33"
"生物能源","587.79","1.41","0.24","16:33"
"AMEX環境服務","982.06","19.00","1.97","16:43"
"歐洲環境控制","157.94","0.55","0.35","17:45"
"美國環境控制","97.36","1.94","2.03","16:15"
"KLD社會責任","118.79","2.01","1.72","16:44"
"Clvrt社會責任","81.79","1.65","2.06","16:15"
"ISE邪惡指數","116.32","1.93","1.69","16:44"
"MSCI世界能源","264.00","-1.77","-0.67","01/30"
"MSCI世界原料","276.33","-0.59","-0.21","01/30"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4541.08","20.44","0.45","14:30"
"Rogers能源","1284.80","8.64","0.68","1/30"
"Rogers金屬","2333.99","-25.15","-1.07","1/30"
"Rogers農產","1400.11","-3.00","-0.21","1/30"
"日本不動產","2846.76","62.62","2.25","15:44"
"東證REIT","1579.80","13.72","0.88","15:00"
"澳洲不動產","1424.76","12.67","0.90","18:14"
"新加坡不動產","1126.29","-20.49","-1.79","01/30"
"恆生地產","33618.07","-229.58","-0.68","17:01"
"亞洲REIT","150.19","2.00","1.35","16:30"
"英國不動產","2098.88","53.83","2.63","17:46"
"歐陸不動產","2245.57","41.84","1.90","17:46"
"歐洲不動產","2922.00","65.15","2.28","17:46"
"DJ權益REIT","252.79","4.95","2.00","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","369.46","0.94","0.26","01/31"
"MS商品指數","820.42","-0.03","-0.00","01/31"
"高盛商品指數","7473.14","22.44","0.30","01/30"
