"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","18053.81","80.39","0.45","close"
"東證一部","1776.56","3.72","0.21","close"
"東證二部","4075.39","4.47","0.11","close"
"JASDAQ","81.05","0.01","0.01","close"
"上海綜合","3767.10","96.70","2.63","06/05"
"上海A股","3949.89","99.51","2.58","06/05"
"上海B股","283.76","23.44","9.00","06/05"
"香港恆生","20842.15","112.56","0.54","06/05"
"香港國企","11022.09","99.88","0.91","06/05"
"香港紅籌","3678.90","25.57","0.70","06/05"
"台灣指數","8303.99","9.20","0.11","13:46"
"韓國指數","1742.19","4.60","0.27","18:03"
"新加坡","3572.90","-6.45","-0.18","17:05"
"馬來西亞","1369.59","9.32","0.69","17:00"
"菲律賓","3608.14","-14.80","-0.41","12:11"
"印尼股市","2093.11","-18.64","-0.88","17:09"
"越南股市","1039.66","-22.44","-2.11","14:31"
"泰國股市","760.59","-10.02","-1.30","17:01"
"印度股市","14535.01","39.24","0.27","16:28"
"澳洲股市","6399.90","-19.70","-0.31","17:47"
"日本不動產","4466.58","-27.67","-0.62","15:44"
"東證REIT","2576.52","2.73","0.11","15:01"
"澳洲不動產","2002.65","3.91","0.20","19:14"
"新加坡不動產","1609.47","8.70","0.54","06/04"
"恆生地產","25281.08","212.16","0.85","17:01"
"亞洲REIT","198.29","0.57","0.29","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1833.66","6.67","0.37","06/05"
"英國指數","6632.80","-31.30","-0.47","06/05"
"法國指數","6078.54","-47.27","-0.77","06/05"
"德國指數","7919.83","-56.96","-0.71","06/05"
"道瓊歐洲","4513.18","-24.63","-0.54","06/05"
"土耳其","46451.60","340.46","0.74","06/05"
"匈牙利","26729.09","70.44","0.26","06/05"
"奧地利","4872.31","-42.62","-0.87","06/05"
"波蘭股市","64622.68","123.52","0.19","06/05"
"捷克股市","1845.20","-4.20","-0.23","06/05"
"愛沙尼亞","910.20","2.44","0.27","06/05"
"拉托維亞","672.08","-1.25","-0.19","06/05"
"立陶宛","497.98","1.76","0.35","06/05"
"盧森堡","2540.75","-11.91","-0.47","06/05"
"義大利","33575.00","127.00","0.38","16:43"
"西班牙","1688.11","-8.81","-0.52","06/05"
"瑞士股市","9408.22","-79.28","-0.84","06/05"
"瑞典股市","1281.04","-3.78","-0.29","06/05"
"芬蘭股市","11505.88","-91.00","-0.79","06/05"
"挪威股市","414.94","-1.92","-0.46","06/05"
"英國不動產","2838.77","-47.48","-1.65","22:38"
"歐陸不動產","3166.70","-49.29","-1.53","22:38"
"歐洲不動產","3847.35","-53.90","-1.38","22:38"
"以色列","1133.85","3.62","0.32","06/05"
"埃及股市","69839.90","-11.28","-0.02","06/05"
"南非股市","25965.94","31.37","0.12","06/05"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13595.46","-80.86","-0.59","16:30"
"NASDAQ","2611.23","-7.06","-0.27","17:17"
"羅素2000","848.25","-6.84","-0.80","17:00"
"S&P 500","1530.95","-8.23","-0.54","17:00"
"DJ貴金屬","281.06","-2.59","-0.91","17:28"
"CBOE黃金","145.50","-1.88","-1.28","16:49"
"AMEX金蟲","339.99","-2.54","-0.74","16:45"
"費城金銀","140.45","-1.48","-1.04","06/05"
"費城油業","257.87","-0.80","-0.31","06/05"
"AMEX石油","1397.58","-9.08","-0.65","16:45"
"NYSE能源","13608.36","-37.56","-0.28","17:06"
"AMEX能源","697.13","-2.81","-0.40","16:45"
"費城半導","487.24","-3.20","-0.65","06/05"
"NSDQ金融","3247.73","-33.86","-1.03","17:17"
"NYSE金融","9910.90","-71.93","-0.72","17:06"
"ISE水指數","83.39","-0.25","-0.30","17:08"
"道瓊水指數","752.12","-0.63","-0.08","17:24"
"道瓊權益REIT","318.85","-5.79","-1.78","16:49"
"NBI生技","836.63","0.37","0.04","17:17"
"AMEX生技","818.35","-2.71","-0.33","16:45"
"費城藥物","215.01","-1.12","-0.52","06/05"
"加拿大","14141.69","-5.05","-0.04","06/05"
"巴西指數","53162.21","-80.47","-0.15","06/05"
"墨西哥","32271.38","175.17","0.55","15:06"
"阿根廷","2234.74","-5.91","-0.26","06/05"
"智利","3319.84","0.43","0.01","18:31"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","670.90","-0.30","-0.04","5:16"
"銀","13.78","+0.01","+0.07","5:50"
"白金","1300.00","-2.00","-0.15","4:51"
"鈀","373.00","-1.00","-0.27","5:19"
"銅","3.3248","+0.0023","+0.07","4:59"
"鎳","22.5889","+0.0000","+0.00","2:10"
"鋁","1.2494","+0.0009","+0.07","4:59"
"鋅","1.6979","+0.0000","+0.00","2:10"
"鉛","1.0531","+0.0000","+0.00","2:10"
"黃金期貨","675.100","-1.200","-00.18","1:43"
"銀期貨","13.812","0.067","00.49","1:35"
"銅期貨","7714.000","187.000","02.48","06/04"
"天然氣期","8.064","-0.127","-01.55","2:42"
"布蘭特油期","70.450","0.050","00.07","3:19"
"WTI原油期","65.610","-0.600","-00.91","2:42"
