"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","7867.782","-5.76","-0.07%","18:43"
"澳洲股市","5780.02","-18.49","-0.32%","17:59"
"日經225","19393.13","-77.28","-0.40%","15:15"
"東證一部","1595.19","-2.17","-0.14%","15:00"
"東證二部","6425.05","-23.38","-0.36%","15:00"
"JASDAQ","148.55","-0.48","-0.32%","15:00"
"韓國股市","2355","-3.37","-0.14%","18:03"
"台灣加權","10326.39","5.06","0.05%","13:49"
"台灣店頭","135.96","0.62","0.46%","13:49"
"上海綜合","3286.906","18.18","0.56%","15:29"
"上海A股","3442.269","19.05","0.56%","15:29"
"上海B股","339.075","1.53","0.45%","15:29"
"深圳A股","2004.307","14.88","0.75%","15:00"
"深圳B股","1168.37","-2.52","-0.22%","15:00"
"滬深300","3740.99","16.32","0.44%","15:01"
"深證成指","10689.77","75.69","0.71%","15:00"
"中小板指","7213.46","49.98","0.70%","15:00"
"創業板指","1829.22","7.42","0.41%","15:00"
"香港恆生","27154.68","107.11","0.40%","16:09"
"香港國企","10751.54","57.89","0.54%","16:09"
"香港紅籌","4250.31","39.75","0.94%","08/21"
"香港創業板","267.05","0.28","0.10%","16:18"
"蒙古股市","15215","402.01","2.71%","14:10"
"新加坡","3246.99","-5.00","-0.15%","17:10"
"越南股市","768.79","-0.18","-0.02%","15:01"
"泰國股市","1569.62","3.09","0.20%","17:08"
"菲律賓","8016.73","-56.02","-0.69%","08/18"
"馬來西亞","1771.62","-4.60","-0.26%","17:05"
"印尼股市","5861.004","-32.84","-0.56%","16:13"
"印度股市","31258.85","-265.83","-0.84%","17:13"
"巴基斯坦","30023.25","-598.07","-1.95%","15:55"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1033.06","5.21","0.51%","18:40"
"英國股市","7318.88","-5.10","-0.07%","16:35"
"法國股市","5087.59","-26.56","-0.52%","18:05"
"德國股市","12065.99","-99.20","-0.82%","18:30"
"土耳其","108615","1412","1.32%","18:10"
"匈牙利","37097.85","128.70","0.35%","17:25"
"烏克蘭","1125.32","-0.57","-0.05%","17:05"
"奧地利","3153.31","-24.82","-0.78%","17:45"
"波蘭股市","62423.94","370.63","0.60%","17:15"
"捷克股市","1032.04","-1.00","-0.10%","16:45"
"瑞典股市","1524.25","-7.87","-0.51%","17:35"
"芬蘭股市","9422.484","-23.46","-0.25%","18:35"
"挪威股市","659.24","-4.84","-0.73%","16:42"
"希臘股市","826.46","1.61","0.20%","17:19"
"義大利","23999.67","-54.42","-0.23%","17:36"
"比利時","3902.17","-22.61","-0.58%","18:05"
"盧森堡","1661.799","-6.02","-0.36%","17:36"
"荷蘭股市","516.71","-2.93","-0.56%","18:05"
"冰島股市","1344.5","16.51","1.24%","16:35"
"丹麥股市","998.96","2.41","0.24%","17:05"
"瑞士股市","8883.78","9.43","0.11%","17:31"
"西班牙","1042.62","-3.10","-0.30%","17:38"
"葡萄牙","2867.72","-6.97","-0.24%","17:05"
"愛爾蘭","6674.15","-31.11","-0.46%","16:45"
"以色列","1428.98","3.66","0.26%","16:24"
"埃及股市","667.120","-2.87","-0.43%","19:57"
"南非股市","49029","99.13","0.20%","17:00"
"約旦股市","2114.99","-0.63","-0.03%","14:58"
