"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17363.95","-176.47","-1.01","close"
"東證一部","1705.50","-20.68","-1.20","close"
"東證二部","4124.29","-23.65","-0.57","close"
"JASDAQ","81.86","-0.35","-0.43","close"
"上海綜合","3518.27","-12.76","-0.36","04/13"
"上海A股","3698.45","-13.77","-0.37","04/13"
"上海B股","190.33","2.10","1.12","04/13"
"香港恆生","20340.97","-39.24","-0.19","04/13"
"香港國企","10156.27","-7.03","-0.07","04/13"
"香港紅籌","3488.20","-5.23","-0.15","04/13"
"台灣指數","8002.30","-72.90","-0.90","13:46"
"韓國指數","1520.78","-4.83","-0.32","18:09"
"新加坡","3373.59","0.90","0.03","17:05"
"馬來西亞","1308.20","1.01","0.08","17:00"
"菲律賓","3217.07","-6.15","-0.19","12:11"
"印尼股市","1941.15","10.76","0.56","17:09"
"越南股市","1012.98","-14.60","-1.42","13:57"
"泰國股市","692.46","-2.64","-0.38","04/12"
"印度股市","13384.08","270.27","2.06","16:28"
"澳洲股市","6123.80","-19.00","-0.31","17:47"
"日本不動產","3995.43","-10.49","-0.26","15:45"
"東證REIT","2355.78","-42.10","-1.76","15:01"
"澳洲不動產","1893.46","-27.81","-1.45","19:15"
"新加坡不動產","1520.36","-44.93","-2.87","04/12"
"恆生地產","24353.21","-235.02","-0.96","17:01"
"亞洲REIT","186.65","-1.51","-0.80","16:30"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6462.40","46.00","0.72","15:36"
"法國指數","5789.34","40.40","0.70","17:10"
"德國指數","7212.07","69.12","0.97","18:38"
"俄羅斯","2001.59","34.57","1.76","18:00"
"道瓊歐洲","4317.35","37.33","0.87","17:16"
"土耳其","46044.18","478.09","1.05","15:54"
"匈牙利","24779.94","482.32","1.99","15:36"
"奧地利","4720.03","47.40","1.01","16:33"
"波蘭股市","58822.47","524.24","0.90","15:40"
"捷克股市","1788.10","24.50","1.39","16:13"
"愛沙尼亞","927.87","3.50","0.38","13:05"
"拉托維亞","661.95","-3.91","-0.59","13:05"
"立陶宛","500.26","1.13","0.23","13:05"
"盧森堡","2408.42","-0.57","-0.02","15:10"
"義大利","33480.00","207.00","0.62","16:43"
"西班牙","1659.48","8.31","0.50","16:37"
"瑞士股市","9177.48","67.42","0.74","16:30"
"瑞典股市","1263.53","10.32","0.82","16:45"
"芬蘭股市","10521.52","33.89","0.32","17:32"
"挪威股市","390.18","3.29","0.85","15:25"
"英國不動產","3095.49","-1.02","-0.03","16:37"
"歐陸不動產","3312.93","9.82","0.30","16:45"
"歐洲不動產","4089.31","11.87","0.29","16:45"
"以色列","1033.58","-4.12","-0.40","04/12"
"埃及股市","65270.38","-273.03","-0.42","04/12"
"南非股市","25351.86","284.10","1.13","16:00"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12612.13","59.17","0.47","16:30"
"NASDAQ","2491.94","11.62","0.47","17:16"
"羅素2000","819.38","4.33","0.53","16:59"
"S&P 500","1452.85","5.05","0.35","16:59"
"DJ貴金屬","289.95","6.54","2.31","17:33"
"CBOE黃金","153.69","3.49","2.32","16:49"
"AMEX金蟲","364.47","8.56","2.40","16:31"
"費城金銀","147.02","3.44","2.40","04/13"
"費城油業","227.54","0.49","0.22","04/13"
"AMEX石油","1271.19","3.51","0.28","16:31"
"NYSE能源","12540.14","59.62","0.48","17:05"
"AMEX能源","632.68","0.40","0.06","16:31"
"費城半導","472.44","-3.44","-0.72","16:45"
"NSDQ金融","3093.44","22.46","0.73","17:16"
"NYSE金融","9577.91","57.86","0.61","17:05"
"ISE水指數","77.04","0.23","0.30","16:29"
"道瓊水指數","739.20","8.19","1.12","17:26"
"道瓊權益REIT","326.07","3.10","0.96","16:49"
"NBI生技","823.34","7.30","0.90","17:16"
"AMEX生技","803.76","3.00","0.38","16:31"
"費城藥物","214.74","4.82","2.30","04/13"
"加拿大","13578.62","78.97","0.58","04/13"
"巴西指數","47926.23","579.67","1.22","17:22"
"墨西哥","29762.22","155.25","0.52","15:06"
"阿根廷","2212.98","24.91","1.14","04/13"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","686.30","+10.20","+1.51","1:30"
"銀","14.11","+0.22","+1.60","1:30"
"白金","1286.00","+12.00","+0.94","1:20"
"鈀","383.00","+8.00","+2.15","1:28"
"銅","3.5093","+0.0348","+1.00","1:41"
"鎳","23.2447","+0.6955","+3.11","0:28"
"鋁","1.2693","-0.0060","-0.48","1:45"
"鋅","1.5779","+0.0091","+0.58","0:52"
"鉛","0.9212","+0.0106","+1.17","0:27"
"黃金期貨","689.900","10.200","01.50","1:44"
"銀期貨","14.090","0.235","01.70","1:35"
"銅期貨","7730.000","-150.000","-01.90","04/12"
"天然氣期","7.801","-0.123","-01.55","2:50"
"WTI原油期","63.630","-0.220","-00.34","2:50"
"玉米期貨","381.500","10.000","02.69","2:15"
"小麥期貨","490.000","16.000","03.38","2:15"
"可可粉期","1912.000","1.000","00.05","0:57"
"大豆期貨","755.000","-1.500","-00.20","2:15"
"咖啡C期","114.650","-1.050","-00.91","1:17"
"十一號糖","9.870","-0.010","-00.10","1:33"
"二號棉期","52.900","0.090","00.17","2:34"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3533","0.0051","0.3786","4:52"
"英鎊/美元","1.9869","0.0075","0.3812","4:52"
"美元/瑞士法郎","1.2150","-0.0022","-0.1766","4:53"
"美元/俄盧布","25.8070","-0.0500","-0.1932","4:53"
"美元/匈牙利幣","181.5200","-0.6300","-0.3459","4:53"
"美元/土耳其幣","1.3697","-0.0050","-0.3637","4:48"
"美元/南非幣","7.1825","0.0210","0.2932","4:49"
"美元/日圓","119.2100","0.0500","0.0420","4:53"
"美元/人民幣","7.7222","-0.0028","-0.0362","23:57"
"美元/港幣","7.8136","-0.0007","-0.0083","4:50"
"美元/台幣","33.1450","0.0250","0.0755","23:34"
"美元/韓圜","928.7500","-3.5000","-0.3754","23:08"
"美元/泰銖","32.6000","0.2500","0.7728","4:53"
"美元/新元","1.5161","-0.0024","-0.1613","4:46"
"美元/馬來幣","3.4415","-0.0050","-0.1451","23:08"
"美元/印尼盾","9094.5000","-7.5000","-0.0824","4:01"
"美元/印度盧比","42.5420","-0.3100","-0.7234","19:47"
"澳幣/美元","0.8334","0.0046","0.5550","4:53"
"紐幣/美元","0.7376","0.0077","1.0550","4:53"
"美元/巴西幣","2.0206","-0.0109","-0.5365","4:31"
"美元/墨披索","11.0010","-0.0004","-0.0036","4:52"
"美元/加幣","1.1380","0.0033","0.2908","4:52"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","294.039","1.232%","3.632","4/13"
"中國","53.258","-0.052%","2.297","4/13"
"印度","394.315","2.876%","0.942","4/13"
"俄羅斯","1243.909","1.206%","-0.51","4/13"
"巴西","2450.098","1.713%","11.094","4/13"
"新興市場","968.989","0.587%","6.173","4/13"
"新興亞洲","385.574","0.097%","3.798","4/13"
"新興東歐","315.924","1.237%","2.099","4/13"
"新興拉美","3327.524","1.214%","11.078","4/13"
"世界","385.614","0.326%","4.848","4/13"
"歐洲","570.315","0.836%","7.294","4/13"
"遠東ex日本","446.096","-0.285%","4.811","4/13"
"中華","296.506","-0.346%","2.459","4/13"
"歐洲小型","334.176","0.612%","11.327","4/13"
"日本小型","104.038","-1.483%","1.904","4/13"
"美國小型","313.279","0.653%","4.713","4/13"
"世界小型","254.270","0.31%","7.571","4/13"
"日本","3251.705","-1.505%","1.353","4/13"
"香港","7444.195","-0.712%","2.681","4/13"
"世界能源","248.69","1.97","0.80","04/13"
"世界原料","254.49","0.16","0.06","04/13"

