"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15042.56","-112.05","-0.74","11/19"
"東證一部","1456.61","-15.06","-1.02","11/19"
"東證二部","3352.11","-50.96","-1.50","11/19"
"JASDAQ","70.99","-0.75","-1.05","11/19"
"上海綜合","5269.82","-46.46","-0.87","11/19"
"上海A股","5532.28","-49.15","-0.88","11/19"
"上海B股","339.35","1.82","0.54","11/19"
"香港恆生","27460.17","-154.26","-0.56","11/19"
"香港國企","16535.17","-202.56","-1.21","11/19"
"香港紅籌","5825.99","-43.62","-0.74","11/19"
"台灣加權","8680.71","-84.11","-0.96","11/19"
"台灣店頭","161.34","0.12","0.07","11/19"
"韓國指數","1893.47","-32.73","-1.70","11/19"
"新加坡","3411.72","-29.24","-0.85","11/19"
"馬來西亞","1379.91","-6.73","-0.49","11/19"
"菲律賓","3645.22","46.26","1.29","11/19"
"印尼股市","2646.81","-21.89","-0.82","11/19"
"越南股市","998.75","0.53","0.05","11/19"
"泰國股市","831.14","-17.93","-2.11","11/19"
"印度股市","19633.36","-65.00","-0.33","11/19"
"斯里蘭卡","2610.43","-15.26","-0.58","11/19"
"澳洲股市","6493.70","-107.60","-1.63","10:07"
"紐西蘭","4061.96","-52.71","-1.28","07:39"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2166.00","-23.37","-1.07","11/19"
"英國指數","6120.80","-170.40","-2.71","11/19"
"法國指數","5432.57","-91.06","-1.65","11/19"
"德國指數","7511.97","-100.29","-1.32","11/19"
"道瓊歐洲","4226.70","-55.70","-1.30","11/19"
"土耳其","53262.90","-1041.57","-1.92","11/19"
"匈牙利","26209.19","-371.83","-1.40","11/19"
"奧地利","4267.32","-143.82","-3.26","11/19"
"波蘭股市","55558.00","40.35","0.07","11/19"
"捷克股市","1770.60","-23.20","-1.29","11/19"
"盧森堡","2228.85","-37.95","-1.67","11/19"
"義大利","29005.00","-730.00","-2.46","16:43"
"西班牙","1685.39","-22.97","-1.34","11/19"
"瑞士股市","8270.88","-207.92","-2.45","11/19"
"瑞典股市","1065.74","-30.95","-2.82","11/19"
"芬蘭股市","11570.05","-144.72","-1.24","11/19"
"挪威股市","398.12","-11.09","-2.71","11/19"
"以色列","1193.56","-11.46","-0.95","11/19"
"埃及股市","85686.95","1201.52","1.42","11/19"
"南非股市","26352.53","-629.94","-2.33","11/19"
"摩洛哥","26386.76","117.08","0.45","11/19"
"約旦指數","6808.92","-4.30","-0.06","11/19"
"杜拜指數","5635.21","-58.29","-1.02","11/19"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12958.44","-218.35","-1.66","16:30"
"NASDAQ","2593.38","-43.86","-1.66","17:17"
"羅素2000","750.33","-19.17","-2.49","16:59"
"S&P 500","1433.27","-25.47","-1.75","16:59"
"費城金銀","164.28","-8.39","-4.86","16:45"
"DJ貴金屬","335.19","-17.59","-4.99","17:29"
"CBOE黃金","168.78","-8.03","-4.54","16:49"
"AMEX金蟲","398.22","-13.82","-3.35","16:42"
"AMEX能源","715.73","-10.15","-1.40","16:42"
"NYSE能源","14169.20","-249.76","-1.73","17:06"
"費城油業","273.63","-3.69","-1.33","16:45"
"AMEX石油","1400.80","-22.83","-1.60","16:42"
"費城半導","417.55","-8.74","-2.05","16:45"
"NSDQ金融","2827.83","-75.10","-2.59","17:17"
"NYSE金融","8246.58","-243.55","-2.87","17:06"
"NBI生技","835.66","-12.55","-1.48","17:17"
"AMEX生技","800.63","-13.46","-1.65","16:42"
"費城藥物","202.72","-2.91","-1.42","16:45"
"加拿大","13348.24","-182.12","-1.35","17:05"
"巴西指數","62336.02","-2273.36","-3.52","16:14"
"墨西哥","29631.57","460.67","1.58","11/16"
"阿根廷","2243.53","-37.63","-1.65","17:00"
"智利","3172.95","-63.33","-1.96","16:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10870.00","-68.00","-0.62","11/16"
"波海海峽航運","16236.00","-20.00","-0.12","11/16"
"波海巴拿馬航運","10461.00","-178.00","-1.67","11/16"
"VIX波動率","26.01","0.52","2.04","16:14"
"DJ交通運輸","4457.97","-105.87","-2.32","16:30"
"道瓊公用事業","520.45","0.40","0.08","16:30"
"歐洲公用事業","357.23","-1.66","-0.46","17:45"
"全球公用事業","8095.22","-26.46","-0.33","16:15"
"ISE水指數","84.31","-2.15","-2.49","16:44"
"道瓊水指數","724.25","-5.95","-0.81","16:03"
"NSDQ純淨優勢","553.95","-18.81","-3.28","16:44"
"純淨科技","1397.36","-34.85","-2.43","16:42"
"WH革新能源","260.67","-6.35","-2.38","16:42"
"WH乾淨能源","236.78","-9.68","-3.93","16:42"
"全球乾淨能源","3363.84","-171.58","-4.85","16:34"
"ISE替代能源","58.32","-1.95","-3.23","16:44"
"全球替代能源","3492.34","-164.50","-4.50","16:33"
"生物能源","568.92","-20.28","-3.44","16:33"
"AMEX環境服務","1025.22","-23.24","-2.22","16:42"
"歐洲環境控制","175.26","-3.73","-2.08","17:45"
"美國環境控制","101.66","-1.97","-1.90","16:15"
"KLD社會責任","124.60","-2.27","-1.79","16:44"
"Clvrt社會責任","85.61","-1.60","-1.83","16:04"
"ISE邪惡指數","127.98","-3.19","-2.43","16:44"
"MSCI世界能源","281.59","2.36","0.84","11/16"
"MSCI世界原料","289.13","-2.60","-0.89","11/16"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4313.36","44.98","1.05","10:25"
"Rogers能源","1287.83","7.12","0.56","11/17"
"Rogers金屬","2194.24","-66.36","-2.94","11/17"
"Rogers農產","1232.26","-4.35","-0.35","11/17"
"日本不動產","3157.56","-33.35","-1.04","15:44"
"東證REIT","1824.87","-17.66","-0.96","15:01"
"澳洲不動產","1839.09","-16.80","-0.91","18:14"
"新加坡不動產","1287.90","-0.09","-0.01","11/19"
"恆生地產","35495.92","172.16","0.49","17:01"
"亞洲REIT","162.01","-0.97","-0.59","16:30"
"英國不動產","1933.83","82.31","4.45","16:14"
"歐陸不動產","2261.28","57.72","2.62","16:14"
"歐洲不動產","2876.93","114.58","4.15","16:14"
"DJ權益REIT","268.02","1.42","0.53","10:29"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","346.90","-2.53","-0.72","11/19"
"MS商品指數","802.21","19.28","2.46","10:44"
"高盛商品指數","7313.39","2.07","0.03","11/19"
"高盛農產品","339.76","-0.20","-0.06","11/19"
"高盛家畜指數","227.62","-0.99","-0.43","11/19"
"高盛工業金屬","418.61","-15.59","-3.59","11/19"
"天然氣","549.90","8.40","1.55","10:44"
"AMEX航空","39.05","-0.63","-1.59","10:44"
"銀行","91.51","0.31","0.34","10:44"
"醫療服務","433.95","-0.59","-0.14","10:44"
"電腦科技","937.53","17.05","1.85","10:44"
"電腦硬體","244.99","3.18","1.32","10:44"
"保險","4041.24","12.51","0.31","10:45"
"美國紙業","134.07","2.14","1.62","10:41"
"零售業","413.45","6.39","1.57","10:44"
"掮客商指數","202.49","1.92","0.96","10:44"
"美元指數","75.80","-0.06","-0.08","11/19"
"歐元指數","147.81","1.16","0.79","10:40"
