"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","14110.79","-277.32","-1.93","01/11"
"東證一部","1377.58","-23.78","-1.70","01/11"
"東證二部","3110.67","-49.47","-1.57","01/11"
"JASDAQ","68.03","-1.01","-1.46","01/11"
"上海綜合","5497.90","13.22","0.24","01/14"
"上海A股","5770.53","13.89","0.24","01/14"
"上海B股","368.71","0.77","0.21","01/14"
"滬深300","5731.76","32.61","0.57","01/14"
"香港恆生","26468.13","-398.88","-1.48","01/14"
"香港國企","15480.10","-353.65","-2.23","01/14"
"香港紅籌","5846.80","-170.23","-2.83","01/14"
"台灣加權","8173.41","144.10","1.79","01/14"
"台灣店頭","143.71","-1.23","-0.85","01/14"
"韓國指數","1765.88","-16.39","-0.92","01/14"
"新加坡","3218.14","-69.20","-2.11","01/14"
"馬來西亞","1507.04","-9.18","-0.61","01/14"
"菲律賓","3482.28","-21.42","-0.61","01/14"
"印尼股市","2810.37","-19.89","-0.70","01/14"
"越南股市","841.00","-19.77","-2.30","01/14"
"泰國股市","791.15","-5.32","-0.67","01/14"
"印度股市","20728.05","-99.40","-0.48","01/14"
"澳洲股市","6090.30","49.40","0.82","10:07"
"紐西蘭","3837.25","13.04","0.34","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2339.79","25.89","1.12","01/14"
"英國指數","6215.70","13.70","0.22","01/14"
"法國指數","5403.51","32.10","0.60","01/14"
"德國指數","7732.02","14.07","0.18","01/14"
"道瓊歐洲","4236.68","11.37","0.27","01/14"
"土耳其","51480.89","-439.70","-0.85","01/14"
"匈牙利","24884.72","-48.30","-0.19","01/14"
"奧地利","4142.95","24.37","0.59","01/14"
"波蘭股市","49644.93","-755.89","-1.50","01/14"
"捷克股市","1651.50","-5.80","-0.35","01/14"
"盧森堡","2306.49","15.71","0.69","01/14"
"義大利","28202.00","182.00","0.65","16:43"
"西班牙","1555.11","-2.71","-0.17","01/14"
"瑞士股市","8193.36","33.68","0.41","01/14"
"瑞典股市","1008.00","20.06","2.03","01/14"
"芬蘭股市","10680.38","119.45","1.13","01/14"
"挪威股市","380.44","2.99","0.79","01/14"
"以色列","1170.54","6.19","0.53","01/14"
"埃及股市","97337.58","-656.06","-0.67","01/14"
"南非股市","25432.12","495.25","1.99","01/14"
"摩洛哥","27593.07","-30.88","-0.11","01/14"
"約旦指數","8154.79","27.74","0.34","01/14"
"杜拜指數","6109.69","27.76","0.46","01/13"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12778.15","171.85","1.36","16:30"
"NASDAQ","2478.30","38.36","1.57","17:17"
"羅素2000","712.48","7.83","1.11","16:59"
"S&P 500","1416.25","15.23","1.09","16:59"
"費城金銀","197.23","3.68","1.90","16:55"
"DJ貴金屬","397.00","7.49","1.92","17:32"
"CBOE黃金","207.99","3.05","1.49","16:49"
"AMEX金蟲","480.99","5.83","1.23","17:09"
"AMEX能源","772.73","13.65","1.80","17:09"
"NYSE能源","14983.11","187.17","1.27","17:06"
"費城油業","299.23","7.24","2.48","16:55"
"AMEX石油","1481.46","17.66","1.21","17:09"
"費城半導","364.65","10.76","3.04","16:55"
"NSDQ金融","2664.80","14.72","0.56","17:17"
"NYSE金融","7927.90","73.26","0.93","17:06"
"NBI生技","854.19","-0.37","-0.04","17:17"
