"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"咖啡C期","104.850","-1.300","-01.22","1:15"
"十一號糖","9.140","0.040","00.44","1:21"
"二號棉期","48.220","-1.040","-02.11","2:29"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.3606","-0.0041","-0.3004","4:53"
"英鎊/美元","1.9985","-0.0010","-0.0508","4:53"
"美元/瑞士法郎","1.2146","0.0073","0.6030","4:53"
"美元/俄盧布","25.7320","0.0415","0.1615","4:53"
"美元/匈牙利幣","182.4900","0.8900","0.4901","4:53"
"美元/土耳其幣","1.3538","-0.0206","-1.4988","4:53"
"美元/南非幣","7.0325","-0.0462","-0.6534","4:52"
"美元/日圓","119.8600","0.3350","0.2803","4:52"
"美元/人民幣","7.7065","-0.0035","-0.0454","4:13"
"美元/港幣","7.8222","-0.0003","-0.0032","4:50"
"美元/台幣","33.3650","0.0100","0.0300","23:46"
"美元/韓圜","931.5000","1.0000","0.1075","23:09"
"美元/泰銖","32.8000","-0.0500","-0.1522","4:20"
"美元/新元","1.5202","0.0004","0.0263","4:52"
"美元/馬來幣","3.4220","0.0000","0.0000","2:17"
"美元/印尼盾","9084.5000","-5.5000","-0.0605","4:00"
"美元/印度盧比","41.1900","0.0000","0.0000","04/30"
"澳幣/美元","0.8274","-0.0027","-0.3252","4:53"
"紐幣/美元","0.7408","0.0003","0.0418","4:53"
"美元/巴西幣","2.0340","-0.0010","-0.0491","23:12"
"美元/墨披索","10.9380","-0.0280","-0.2554","4:52"
"美元/加幣","1.1108","0.0011","0.1009","4:53"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","292.261","-0.031%","3.005","5/1"
"中國","52.626","-0.015%","1.083","5/1"
"印度","421.821","0.0060%","7.983","5/1"
"俄羅斯","1178.684","-0.053%","-5.727","5/1"
"巴西","2456.710","-0.049%","11.394","5/1"
"新興市場","969.148","-0.081%","6.191","5/1"
"新興亞洲","387.477","-0.03%","4.311","5/1"
"新興東歐","305.381","-0.179%","-1.309","5/1"
"新興拉美","3318.258","-0.082%","10.769","5/1"
"世界","390.675","-0.12%","6.224","5/1"
"歐洲","577.632","-0.423%","8.67","5/1"
"遠東ex日本","444.009","-0.037%","4.321","5/1"
"中華","293.809","-0.015%","1.527","5/1"
"歐洲小型","338.027","-0.277%","12.61","5/1"
"日本小型","104.001","-0.631%","1.867","5/1"
"美國小型","312.600","0.217%","4.486","5/1"
"世界小型","254.884","-0.184%","7.831","5/1"
"日本","3215.553","-0.685%","0.227","5/1"
"香港","7402.321","-0.015%","2.103","5/1"
"世界能源","251.00","0.33","0.13","05/01"
"世界原料","252.48","-1.44","-0.57","05/01"

