"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17331.17","-127.81","-0.73","16:00"
"東證一部","1659.48","-18.04","-1.08","15:01"
"東證二部","3703.89","-1.69","-0.05","15:01"
"JASDAQ","78.37","-1.02","-1.28","15:00"
"上海綜合","5903.26","-9.97","-0.17","15:00"
"上海A股","6196.97","-10.87","-0.18","15:00"
"上海B股","382.24","3.32","0.88","15:00"
"香港恆生","28838.37","-294.65","-1.01","16:01"
"香港國企","19081.30","-136.75","-0.71","16:01"
"香港紅籌","6054.46","-70.28","-1.15","16:07"
"台灣加權","9496.47","-201.20","-2.07","13:46"
"台灣店頭","189.04","-3.50","-1.82","13:46"
"韓國指數","2026.44","-32.41","-1.57","18:03"
"新加坡","3857.25","-18.52","-0.48","17:05"
"馬來西亞","1375.25","-8.36","-0.60","17:00"
"菲律賓","3824.20","-10.51","-0.27","10/11"
"印尼股市","2638.21","46.73","1.80","10/11"
"越南股市","1104.61","5.30","0.48","11:14"
"泰國股市","887.02","-2.04","-0.23","17:01"
"印度股市","18419.04","-395.03","-2.10","16:28"
"斯里蘭卡","2585.60","23.13","0.90","14:17"
"澳洲股市","6760.10","-19.50","-0.29","17:47"
"紐西蘭","4305.62","9.01","0.21","13:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2163.11","-10.00","-0.46","10/12"
"英國指數","6730.70","6.20","0.09","10/12"
"法國指數","5843.95","-18.88","-0.32","10/12"
"德國指數","8041.26","7.57","0.09","10/12"
"道瓊歐洲","4476.02","2.45","0.05","10/12"
"土耳其","58053.40","635.36","1.11","10/11"
"匈牙利","28263.44","25.76","0.09","10/12"
"奧地利","4858.11","25.49","0.53","10/12"
"波蘭股市","63813.86","-243.30","-0.38","10/12"
"捷克股市","1898.80","-1.90","-0.10","10/12"
"盧森堡","2578.24","8.14","0.32","10/12"
"義大利","32018.00","52.00","0.16","16:43"
"西班牙","1668.76","16.80","1.02","10/12"
"瑞士股市","9197.48","-20.80","-0.23","10/12"
"瑞典股市","1260.30","-7.40","-0.58","10/12"
"芬蘭股市","12203.67","-151.31","-1.22","10/12"
"挪威股市","429.84","2.13","0.50","10/12"
"以色列","1195.09","9.92","0.84","10/11"
