"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15732.48","458.80","3.00","8/20"
"東證一部","1523.57","43.18","2.92","8/20"
"東證二部","3645.48","28.90","0.80","8/20"
"JASDAQ","70.50","0.48","0.69","8/20"
"上海綜合","4904.86","248.29","5.33","08/20"
"上海A股","5149.24","260.81","5.34","08/20"
"上海B股","314.34","14.47","4.83","08/20"
"香港恆生","21595.63","1208.50","5.93","08/20"
"香港國企","11963.77","961.25","8.74","08/20"
"香港紅籌","4105.00","302.42","7.95","08/20"
"台灣加權","8515.60","425.31","5.26","13:46"
"台灣店頭","192.59","8.48","4.61","13:46"
"韓國指數","1731.27","93.20","5.69","18:04"
"新加坡","3322.38","191.67","6.12","17:05"
"馬來西亞","1243.39","51.84","4.35","17:00"
"菲律賓","2884.34","-57.97","-1.97","08/17"
"印尼股市","2041.58","132.95","6.97","17:09"
"越南股市","890.02","2.09","0.23","11:17"
"泰國股市","792.02","33.60","4.43","17:01"
"印度股市","14427.55","286.03","2.02","16:28"
"斯里蘭卡","2439.22","15.17","0.63","14:18"
"澳洲股市","5926.50","256.20","4.52","17:47"
"紐西蘭","3982.38","88.03","2.26","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1852.15","-8.55","-0.46","08/20"
"英國指數","6078.70","14.50","0.24","08/20"
"法國指數","5399.38","35.75","0.67","08/20"
"德國指數","7407.53","29.24","0.40","08/20"
"道瓊歐洲","4173.29","16.09","0.39","08/20"
"土耳其","46148.81","-428.05","-0.92","08/20"
"匈牙利","25558.16","-336.43","-1.30","08/17"
"奧地利","4354.93","71.88","1.68","08/20"
"波蘭股市","56759.16","252.64","0.45","08/20"
"捷克股市","1691.00","2.90","0.17","08/20"
"盧森堡","2247.03","-8.05","-0.36","08/20"
"義大利","30185.00","203.00","0.68","16:43"
"西班牙","1569.42","3.74","0.24","08/20"
"瑞士股市","8594.33","51.30","0.60","08/20"
"瑞典股市","1176.22","13.01","1.12","08/20"
"芬蘭股市","10915.13","151.52","1.41","08/20"
"挪威股市","386.71","6.04","1.59","08/20"
"以色列","1054.44","-1.98","-0.19","08/20"
"埃及股市","67942.88","-1337.53","-1.93","08/20"
"南非股市","24072.49","653.42","2.79","08/20"
"摩洛哥","25172.31","-12.83","-0.05","08/17"
"約旦指數","5657.68","-9.25","-0.16","08/20"
"杜拜指數","4121.62","-19.24","-0.47","08/20"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13121.35","42.27","0.32","16:30"
"NASDAQ","2508.59","3.56","0.14","17:17"
"羅素2000","787.45","1.42","0.18","16:59"
"S&P 500","1445.55","-0.39","-0.03","16:59"
"DJ貴金屬","270.44","5.89","2.23","17:28"
"CBOE黃金","132.49","2.01","1.54","16:49"
"AMEX金蟲","312.65","6.46","2.11","16:46"
"費城金銀","131.96","2.60","2.01","16:47"
"費城油業","255.24","2.93","1.16","16:47"
"AMEX石油","1311.17","1.61","0.12","16:46"
"NYSE能源","13061.76","38.77","0.30","17:05"
"AMEX能源","674.87","2.31","0.34","16:46"
"費城半導","492.14","4.33","0.89","16:47"
"NSDQ金融","2973.43","-35.48","-1.18","17:17"
"NYSE金融","8989.46","-41.49","-0.46","17:05"
"NBI生技","798.18","2.00","0.25","17:17"
"AMEX生技","760.46","1.31","0.17","16:46"
"費城藥物","198.22","0.27","0.14","16:47"
"加拿大","13110.34","60.76","0.47","17:05"
"巴西指數","49206.36","647.60","1.33","17:14"
"墨西哥","28453.55","-57.11","-0.20","15:06"
"阿根廷","1929.12","95.41","5.20","08/17"
"智利","3056.84","23.29","0.77","17:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4855.47","87.49","1.83","16:30"
"DJ建商","434.07","-4.42","-1.01","16:07"
"S&P建商","520.32","-5.82","-1.11","16:40"
"道瓊公用事業","488.12","0.73","0.15","16:30"
"歐洲公用事業","298.23","2.09","0.71","17:45"
"全球公用事業","7071.19","29.75","0.42","16:15"
"ISE水指數","83.15","0.68","0.82","16:44"
"道瓊水指數","777.80","-8.26","-1.05","16:02"
"NSDQ純淨優勢","503.35","12.03","2.45","16:44"
"純淨科技","1268.49","14.43","1.15","16:44"
"WH革新能源","254.97","1.69","0.67","16:44"
"WH乾淨能源","219.72","3.34","1.54","16:44"
"全球乾淨能源","2685.41","44.55","1.69","16:34"
"ISE替代能源","53.01","0.18","0.34","16:44"
"全球替代能源","2855.72","78.26","2.82","16:33"
"生物能源","611.60","3.39","0.56","16:33"
"AMEX環境服務","955.10","9.71","1.03","16:44"
"亞太環境控制","145.15","10.18","7.54","17:30"
"歐洲環境控制","168.57","1.99","1.20","17:45"
"美國環境控制","101.88","0.85","0.84","16:15"
"KLD社會責任","126.83","-0.06","-0.05","16:44"
"KLD社會400","516.31","-0.93","-0.18","16:30"
"Clvrt社會責任","86.48","-0.15","-0.17","16:02"
"ISE邪惡指數","120.76","1.13","0.94","16:44"
"MSCI世界能源","255.44","8.36","3.38","08/17"
"MSCI世界原料","247.63","0.45","0.18","08/17"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3325.04","126.74","3.96","16:44"
"東證REIT","1831.32","29.86","1.66","16:01"
"澳洲不動產","1768.39","41.84","2.42","20:14"
"新加坡不動產","1285.38","-31.67","-2.40","08/17"
"恆生地產","24668.16","1068.61","4.53","18:01"
"亞洲REIT","154.77","1.82","1.19","17:30"
"英國不動產","2421.78","-31.64","-1.29","17:36"
"歐陸不動產","2527.09","29.44","1.18","17:45"
"歐洲不動產","3152.37","-3.77","-0.12","17:45"
"DJ權益REIT","281.97","4.93","1.78","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
