"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15628.97","-51.70","-0.33","12/03"
"東證一部","1532.16","0.28","0.02","12/03"
"東證二部","3383.22","4.32","0.13","12/03"
"JASDAQ","75.44","0.41","0.55","12/03"
"上海綜合","4868.61","-3.17","-0.07","12/03"
"上海A股","5108.05","-4.07","-0.08","12/03"
"上海B股","352.39","9.38","2.73","12/03"
"滬深300","4772.67","35.27","0.74","12/03"
"香港恆生","28658.42","14.81","0.05","12/03"
"香港國企","17160.40","-18.09","-0.11","12/03"
"香港紅籌","6260.10","-22.78","-0.36","12/03"
"台灣加權","8583.84","-2.56","-0.03","12/03"
"台灣店頭","158.59","1.68","1.07","12/03"
"韓國指數","1902.43","-3.57","-0.19","12/03"
"新加坡","3521.56","0.29","0.01","12/03"
"馬來西亞","1419.34","22.36","1.60","12/03"
"菲律賓","3626.88","48.33","1.35","12/03"
"印尼股市","2726.92","38.59","1.44","12/03"
"越南股市","987.96","15.61","1.61","12/03"
"泰國股市","831.12","-15.32","-1.81","12/03"
"印度股市","19603.41","240.22","1.24","12/03"
"澳洲股市","6574.80","-22.40","-0.34","10:07"
"紐西蘭","4040.43","-19.58","-0.48","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2200.75","-19.36","-0.87","12/03"
"英國指數","6386.60","-45.90","-0.71","12/03"
"法國指數","5629.46","-41.11","-0.72","12/03"
"德國指數","7837.26","-33.26","-0.42","12/03"
"道瓊歐洲","4371.67","-23.28","-0.53","12/03"
"土耳其","54320.04","106.22","0.20","12/03"
"匈牙利","25323.31","-435.13","-1.69","12/03"
"奧地利","4464.93","-6.90","-0.15","12/03"
"波蘭股市","56412.82","-267.46","-0.47","12/03"
"捷克股市","1766.90","-7.20","-0.41","12/03"
"盧森堡","2349.86","19.62","0.84","12/03"
"義大利","29732.00","-105.00","-0.35","16:43"
"西班牙","1706.96","-1.23","-0.07","12/03"
"瑞士股市","8706.22","-122.14","-1.38","12/03"
"瑞典股市","1102.19","-4.52","-0.41","12/03"
"芬蘭股市","11914.53","3.97","0.03","12/03"
"挪威股市","417.20","-5.41","-1.28","12/03"
"以色列","1189.52","-9.88","-0.82","12/03"
"埃及股市","86807.28","83.04","0.10","12/03"
"南非股市","27623.78","-5.57","-0.02","12/03"
"摩洛哥","25608.78","-3.00","-0.01","12/03"
