"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16814.37","-291.72","-1.71","10/19"
"東證一部","1591.28","-26.47","-1.64","10/19"
"東證二部","3642.80","-8.23","-0.23","10/19"
"JASDAQ","79.52","1.16","1.48","10/19"
"上海綜合","5818.05","-7.24","-0.12","10/19"
"上海A股","6106.69","-8.26","-0.14","10/19"
"上海B股","384.12","5.48","1.45","10/19"
"香港恆生","29465.05","166.34","0.57","10/18"
"香港國企","19722.38","186.04","0.95","10/18"
"香港紅籌","6494.90","37.29","0.58","10/18"
"台灣加權","9611.72","-25.35","-0.26","10/19"
"台灣店頭","192.03","-0.69","-0.36","10/19"
"韓國指數","1970.10","-34.99","-1.75","10/19"
"新加坡","3747.98","-61.71","-1.62","10/19"
"馬來西亞","1370.17","-6.15","-0.45","10/19"
"菲律賓","3819.75","48.63","1.29","10/19"
"印尼股市","2563.75","-52.99","-2.02","10/19"
"越南股市","1097.07","8.39","0.77","10/19"
"泰國股市","875.83","-0.92","-0.10","10/19"
"印度股市","17559.98","-438.41","-2.44","10/19"
"斯里蘭卡","2624.52","-1.10","-0.04","14:24"
"澳洲股市","6723.30","-57.70","-0.85","10/19"
"紐西蘭","4316.31","3.16","0.07","10/19"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2142.42","5.89","0.28","10/19"
"英國指數","6527.90","-81.50","-1.23","10/19"
"法國指數","5740.48","-26.76","-0.46","10/19"
"德國指數","7884.12","-37.28","-0.47","10/19"
"道瓊歐洲","4411.26","-9.12","-0.21","10/19"
"土耳其","55486.84","-781.34","-1.39","10/19"
"匈牙利","27750.28","-22.20","-0.08","10/19"
"奧地利","4796.48","7.40","0.15","10/19"
"波蘭股市","63132.68","579.73","0.93","10/19"
"捷克股市","1876.10","-9.90","-0.52","10/19"
"盧森堡","2504.97","-15.21","-0.60","10/19"
"義大利","31158.00","-47.00","-0.15","16:43"
"西班牙","1691.05","-0.08","-0.00","10/19"
"瑞士股市","8937.20","-90.28","-1.00","10/19"
"瑞典股市","1169.69","-17.67","-1.49","10/19"
"芬蘭股市","12115.39","-24.68","-0.20","10/19"
"挪威股市","422.80","0.53","0.13","10/19"
"以色列","1190.30","-4.61","-0.39","10/18"
"埃及股市","79218.74","-290.69","-0.37","10/18"
"南非股市","27998.07","-263.28","-0.93","10/19"
"摩洛哥","26587.22","25.14","0.09","10/19"
"約旦指數","6484.62","78.56","1.23","10/18"
"杜拜指數","4744.22","105.46","2.27","10/18"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13522.02","-366.94","-2.64","16:30"
"NASDAQ","2725.16","-74.15","-2.65","17:16"
"羅素2000","798.79","-26.24","-3.18","16:59"
"S&P 500","1500.63","-39.45","-2.56","16:59"
"費城金銀","173.90","-3.46","-1.95","10/19"
"DJ貴金屬","358.92","-7.37","-2.01","17:30"
"CBOE黃金","175.38","-2.87","-1.61","16:49"
"AMEX金蟲","404.82","-6.33","-1.54","16:53"
"AMEX能源","748.67","-34.05","-4.35","16:53"
"NYSE能源","14878.07","-548.85","-3.56","17:05"
"費城油業","286.96","-19.76","-6.44","10/19"
"AMEX石油","1456.95","-44.85","-2.99","16:53"
"費城半導","475.01","-21.32","-4.30","10/19"
"NSDQ金融","2910.62","-77.42","-2.59","17:16"
"NYSE金融","9020.56","-251.57","-2.71","17:05"
"NBI生技","869.23","-17.35","-1.96","17:16"
"AMEX生技","822.74","-12.82","-1.53","16:53"
"費城藥物","205.04","-2.72","-1.31","10/19"
"加拿大","14001.66","-330.37","-2.31","10/19"
"巴西指數","60894.29","-2367.04","-3.74","10/19"
"墨西哥","31823.40","-1012.72","-3.08","10/19"
"阿根廷","2236.87","-33.54","-1.48","10/19"
"智利","3414.02","-27.77","-0.81","10/19"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"VIX波動率","22.96","4.46","24.11","16:14"
"DJ交通運輸","4801.36","-107.22","-2.18","16:30"
"DJ建商","338.90","-3.01","-0.88","16:01"
"道瓊公用事業","498.66","-11.74","-2.30","16:30"
"歐洲公用事業","345.43","-0.72","-0.21","17:45"
"全球公用事業","7774.58","-77.77","-0.99","16:15"
"ISE水指數","88.36","-2.75","-3.02","16:44"
"道瓊水指數","749.70","-5.62","-0.74","16:05"
"NSDQ純淨優勢","555.96","-20.33","-3.53","16:44"
"純淨科技","1381.93","-53.01","-3.69","16:44"
"WH革新能源","270.68","-8.62","-3.09","16:44"
"WH乾淨能源","245.77","-9.82","-3.84","16:44"
"全球乾淨能源","3312.22","-40.34","-1.20","16:34"
"ISE替代能源","56.22","-1.51","-2.62","16:44"
"全球替代能源","3545.61","-48.14","-1.34","16:34"
"生物能源","598.78","-13.48","-2.20","16:34"
"AMEX環境服務","1066.26","-22.00","-2.02","16:44"
"亞太環境控制","168.82","-3.34","-1.94","17:30"
"歐洲環境控制","180.51","-2.39","-1.31","17:45"
"美國環境控制","108.19","-1.29","-1.18","16:15"
"KLD社會責任","130.80","-3.33","-2.48","16:44"
"KLD社會400","532.49","-13.04","-2.39","16:30"
"Clvrt社會責任","89.59","-2.13","-2.32","16:06"
"ISE邪惡指數","131.38","-3.49","-2.59","16:44"
"MSCI世界能源","300.20","0.98","0.33","10/18"
"MSCI世界原料","308.42","3.04","0.99","10/18"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3504.62","-59.55","-1.67","16:44"
"東證REIT","1876.03","-26.57","-1.40","16:01"
"澳洲不動產","1912.81","-12.05","-0.63","20:14"
"新加坡不動產","1484.18","-25.46","-1.69","10/18"
"恆生地產","32992.35","-18.94","-0.06","10/18"
"亞洲REIT","164.38","-1.00","-0.60","17:30"
"英國不動產","2170.96","-36.09","-1.64","17:36"
"歐陸不動產","2575.53","-39.87","-1.52","17:45"
"歐洲不動產","3177.04","-54.52","-1.69","17:45"
"DJ權益REIT","286.84","-10.68","-3.59","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","340.11","-2.07","-0.60","10/19"
"MS商品指數","818.18","-28.02","-3.31","10/19"
"高盛商品指數","6990.18","96.98","1.41","10/18"
"高盛農產品","339.73","3.56","1.06","10/18"
"高盛家畜指數","225.97","0.96","0.42","10/18"
"高盛工業金屬","467.26","2.23","0.48","10/18"
"天然氣","539.10","-17.46","-3.14","10/19"
"AMEX航空","44.69","-1.15","-2.51","10/19"
"銀行","100.42","-2.45","-2.38","10/19"
"醫療服務","435.44","-3.64","-0.83","10/19"
"電腦科技","950.34","-23.45","-2.41","10/19"
"電腦硬體","262.37","-4.90","-1.83","10/19"
"保險","4181.41","-131.67","-3.05","10/19"
"美國紙業","147.15","-3.66","-2.43","10/19"
"零售業","450.11","-11.79","-2.55","10/19"
"掮客商指數","223.86","-8.59","-3.70","10/19"
"美元指數","77.41","-0.17","-0.22","10/19"
"歐元指數","142.84","-0.08","-0.06","10/19"
"日圓指數","87.02","0.61","0.71","10/19"
"澳幣指數","89.40","-0.20","-0.22","10/19"
"30年債券價格","113.22","1.09","0.98","10/19"
"30年債殖利率","46.89","-0.90","-1.88","10/19"
"10年期票利率","44.01","-1.02","-2.27","10/19"
"5年期票殖利率","40.42","-1.11","-2.67","10/19"
"3月期票殖利率","37.40","1.00","2.75","10/19"
"Put/Call比例","1.16","0.37","46.84","10/19"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","765.10","-0.30","-0.04","1:30"
"銀","13.59","-0.20","-1.46","1:30"
"白金","1446.00","+3.00","+0.21","0:20"
"鈀","370.00","-3.00","-0.81","23:20"
"銅","3.6169","+0.0232","+0.65","0:59"
"鎳","14.6563","+0.0756","+0.52","0:20"
"鋁","1.1357","+0.0045","+0.40","0:45"
"鋅","1.3557","+0.0061","+0.46","0:15"
"鉛","1.7138","+0.0100","+0.59","0:36"
"黃金期貨","768.400","-0.300","-0.04","1:49"
"銀期貨","13.635","-0.168","-1.22","1:39"
"銅期貨","7887.500","-107.500","-1.34","10/18"
"天然氣期","7.040","-0.334","-4.53","2:50"
"布蘭特油期","83.790","-0.810","-0.96","3:14"
"WTI原油期","88.600","-0.870","-0.97","2:54"
"玉米期貨","370.250","3.000","0.82","2:15"
"小麥期貨","855.500","30.000","3.63","2:15"
"大豆期貨","1001.250","-9.000","-0.89","2:15"
"咖啡C期","125.000","-0.400","-0.32","3:14"
"十一號糖","10.210","0.120","1.19","3:14"
"二號棉期","65.400","0.250","0.38","3:14"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4302","0.0006","0.05","4:59"
"英鎊/美元","2.0518","0.0073","0.36","4:59"
"美元/瑞士法郎","1.1662","-0.0034","-0.29","4:59"
"美元/俄盧布","24.8210","0.0066","0.03","4:59"
"美元/匈牙利幣","175.9650","0.8050","0.46","4:59"
"美元/土耳其幣","1.2172","0.0168","1.40","4:51"
"美元/南非幣","6.8250","0.0188","0.28","4:59"
"美元/日圓","114.5150","-1.1115","-0.96","4:59"
"美元/人民幣","7.5099","-0.0064","-0.09","1:52"
"美元/港幣","7.7507","0.0000","0.00","4:59"
"美元/台幣","32.5780","-0.0230","-0.07","18:20"
"美元/韓圜","916.4000","1.1500","0.13","4:26"
"美元/泰銖","31.5300","-0.0200","-0.06","4:57"
"美元/新元","1.4632","0.0026","0.17","4:59"
"美元/馬來幣","3.3710","0.0055","0.16","4:09"
"美元/印尼盾","9110.0000","17.5000","0.19","3:29"
"美元/印度盧比","39.7350","-0.0250","-0.06","22:57"
"澳幣/美元","0.8904","-0.0060","-0.67","4:59"
"紐幣/美元","0.7476","-0.0066","-0.88","4:59"
"美元/巴西幣","1.8012","0.0162","0.91","4:46"
"美元/墨披索","10.8270","0.0458","0.42","4:59"
"美元/加幣","0.9669","-0.0068","-0.70","4:59"

"MSCI 指數"
"MSCI","指數","漲跌","YTD","日期"
"金磚四國","433.31","-1.53","52.72","10/19"
"中國","99.69","0.01","91.49","10/19"
"印度","554.88","-2.39","42.05","10/19"
"俄羅斯","1361.22","-0.47","8.87","10/19"
"巴西","3533.33","-4.04","60.21","10/19"
"菲律賓","369.79","0.46","40.49","10/19"
"墨西哥","6507.34","-3.35","18.68","10/19"
"新興市場","1263.26","-1.24","38.42","10/19"
"新興亞洲","541.91","-0.77","45.88","10/19"
"新興東歐","350.94","-0.29","13.41","10/19"
"新興拉美","4294.34","-3.42","43.35","10/19"
"世界","412.59","-1.66","12.18","10/19"
"歐洲","601.94","-0.83","13.24","10/19"
"遠東ex日本","609.47","-0.58","43.20","10/19"
"中華","482.25","0.00","66.64","10/19"
"歐洲小型","331.85","-0.57","10.55","10/19"
"日本小型","97.94","-0.91","-4.07","10/19"
"美國小型","299.97","-2.93","0.27","10/19"
"世界小型","251.48","-1.59","6.39","10/19"
"日本","3180.86","-1.01","-0.85","10/19"
"香港","9658.40","-0.00","33.22","10/19"
"阿拉伯市場","754.55","0.02","24.78","10/19"

