"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3830.03","-4.12","-0.11%","17:31"
"澳洲股市","4408.27","1.93","0.04%","17:15"
"日經225","8796.51","-73.65","-0.83%","15:28"
"東證一部","732.35","-5.07","-0.69%","15:00"
"東證二部","2217.02","-8.05","-0.36%","15:00"
"JASDAQ","51.51","-0.29","-0.56%","15:11"
"韓國股市","1996.21","7.51","0.38%","09/28"
"台灣加權","7675.72","-39.44","-0.51%","13:46"
"台灣店頭","107.49","0.09","0.08%","13:46"
"上海綜合","2086.17","29.88","1.45%","09/28"
"上海A股","2184.71","31.34","1.46%","09/28"
"上海B股","220.00","2.12","0.98%","09/28"
"深圳A股","893.20","16.56","1.89%","09/28"
"深圳B股","573.43","12.81","2.29%","09/28"
"滬深300","2293.11","41.39","1.84%","09/28"
"深證成指","8679.22","192.95","2.27%","09/28"
"香港恆生","20840.38","78.09","0.38%","09/28"
"香港國企","9831.62","62.92","0.64%","09/28"
"香港紅籌","4081.79","25.30","0.62%","09/28"
"新加坡","3057.86","-2.48","-0.08%","17:10"
"海峽中國","220.31","0.60","0.27%","16:40"
"越南股市","386.55","-6.02","-1.53%","14:17"
"泰國股市","1299.71","0.92","0.07%","17:07"
"菲律賓","5308.52","-37.58","-0.70%","16:30"
"馬來西亞","1643.31","6.65","0.41%","17:05"
"印尼股市","4236.29","-26.27","-0.62%","16:00"
"印度股市","18823.91","61.17","0.33%","16:00"
"巴基斯坦","10976.08","78.30","0.72%","16:22"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1513.81","38.11","2.58%","10/01"
"英國股市","5820.45","78.38","1.37%","10/01"
"法國股市","3434.98","80.16","2.39%","10/01"
"德國股市","7326.73","110.58","1.53%","10/01"
"土耳其","66754.88","358.17","0.54%","10/01"
"匈牙利","18785.81","197.16","1.06%","10/01"
"奧地利","2125.98","36.24","1.73%","10/01"
"波蘭股市","44183.21","443.40","1.01%","10/01"
"捷克股市","967.68","14.30","1.50%","10/01"
"瑞典股市","1085.14","12.69","1.18%","10/01"
"芬蘭股市","5550.14","84.58","1.55%","10/01"
"挪威股市","421.69","6.27","1.51%","10/01"
"希臘股市","744.42","5.30","0.72%","10/01"
"義大利","16423.66","425.09","2.66%","10/01"
"比利時","2402.41","29.08","1.23%","10/01"
"盧森堡","1216.28","11.49","0.95%","10/01"
"荷蘭股市","327.52","4.34","1.34%","10/01"
"冰島股市","647.61","1.40","0.22%","10/01"
"丹麥股市","499.78","6.56","1.33%","10/01"
"瑞士股市","6610.91","115.03","1.77%","10/01"
"西班牙","784.21","7.16","0.92%","10/01"
"葡萄牙","2170.98","14.97","0.69%","10/01"
"愛爾蘭","3279.32","1.04","0.03%","10/01"
"以色列","1189.25","22.27","1.91%","09/27"
"南非股市","32085.81","567.49","1.80%","10/01"
"約旦股市","1910.03","7.35","0.39%","10/01"
"阿聯杜拜","1608.94","30.15","1.91%","10/01"
"阿布達比","2634.92","29.51","1.13%","10/01"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","13515.11","77.98","0.58%","10/01"
"那斯達克","3113.53","-2.70","-0.09%","17:18"
"羅素兩千","840.31","2.86","0.34%","10/01"
"S&P 五百","1444.49","3.82","0.27%","10/01"
"費城金銀","192.10","1.10","0.57%","17:17"
"道瓊貴金屬","374.11","1.97","0.53%","17:15"
"CBOE黃金","213.97","1.56","0.73%","10/01"
"AMEX金蟲","517.56","3.75","0.73%","17:59"
"AMEX能源","741.58","4.35","0.59%","10/01"
"NYSE能源","12910.46","67.33","0.52%","17:59"
"費城油業","224.24","0.14","0.06%","17:17"
"AMEX石油","1263.46","5.34","0.42%","17:59"
"費城半導","381.12","-1.15","-0.30%","17:17"
"NSDQ金融","2226.91","5.17","0.23%","17:17"
"NYSE金融","4779.04","23.72","0.50%","17:59"
"NBI生技","1497.96","11.80","0.79%","17:16"
"AMEX生技","1568.37","10.14","0.65%","17:59"
"費城藥物","229.20","1.35","0.59%","17:17"
"加拿大","12370.19","52.73","0.43%","18:05"
"巴西股市","59570.80","394.94","0.67%","10/01"
"墨西哥","41124.56","257.60","0.63%","10/01"
"阿根廷","2458.46","6.73","0.27%","10/01"
"智利股市","4232.08","1.66","0.04%","10/01"
"秘魯股市","21674.79","-61.28","-0.28%","09/28"
"哥倫比亞","14101.17","44.57","0.32%","10/01"
"委內瑞拉","316775.69","8693.10","2.82%","10/01"
"百慕達","1067.12","-0.35","-0.03%","09/27"
"牙買加","87213.00","24.62","0.03%","10/01"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","777.00","11.00","1.44%","10/01"
"波海海峽航運","1660.00","39.00","2.41%","10/01"
"波海巴拿馬航","439.00","14.00","3.29%","10/01"
"VIX波動率","16.32","0.59","3.75%","16:14"
"VXD道瓊波動","14.61","0.27","1.88%","16:29"
"VXN納指波動","17.75","0.74","4.35%","16:14"
"羅素大中華","1926.00","11.05","0.58%","09/28"
"道瓊歐洲","2498.81","44.55","1.82%","23:03"
"道瓊交通運輸","4899.73","7.11","0.15%","10/01"
"AMEX航空","38.51","0.86","2.30%","10/01"
"美國紙業","122.92","-0.69","-0.56%","10/01"
"道瓊公用事業","474.11","-1.64","-0.34%","10/01"
"美林科技100","412.70","-1.14","-0.28%","17:28"
"電腦科技","1172.72","-2.58","-0.22%","10/01"
"電腦碟片","108.66","-1.14","-1.04%","10/01"
"電腦硬體","347.53","-2.08","-0.59%","10/01"
"網路指數","320.90","-0.35","-0.11%","10/01"
