"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12803.70","-84.25","-0.65","07/18"
"東證一部","1252.43","-11.22","-0.89","07/18"
"東證二部","2748.43","-1.27","-0.05","07/18"
"JASDAQ","57.92","-0.30","-0.52","07/18"
"上海綜合","2861.42","83.05","2.99","close"
"上海A股","3001.57","87.25","2.99","close"
"上海B股","216.22","4.38","2.07","close"
"深圳A股","894.46","29.85","3.45","close"
"深圳B股","464.80","5.29","1.15","close"
"滬深300","2911.05","95.59","3.40","close"
"香港恆生","22532.90","658.71","3.01","close"
"香港國企","12458.81","334.93","2.76","close"
"香港紅籌","4778.72","95.39","2.04","close"
"台灣加權","7085.67","270.35","3.97","close"
"台灣店頭","114.86","2.69","2.40","close"
"韓國指數","1562.92","52.93","3.51","18:03"
"越南股市","470.82","-12.23","-2.53","11:00"
"泰國股市","687.30","22.78","3.43","17:01"
"菲律賓","2416.62","27.10","1.13","12:11"
"馬來西亞","1103.48","-1.56","-0.14","17:00"
"印尼股市","2195.07","53.93","2.52","17:09"
"印度股市","13850.04","214.64","1.57","16:28"
"孟加拉","2858.95","-30.40","-1.05","07/20"
"巴基斯坦","7504.82","84.20","1.13","12:15"
"澳洲股市","5075.40","160.10","3.26","17:47"
"紐西蘭","3148.32","27.41","0.88","14:31"
"新加坡","2919.21","71.48","2.51","17:10"
"龍籌股","135.64","2.81","2.12","07/21"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2144.18","8.80","0.41","07/21"
"英國指數","5404.30","27.90","0.52","07/21"
"法國指數","4327.14","27.78","0.65","07/21"
"德國指數","6424.84","42.19","0.66","07/21"
"土耳其","38703.75","757.18","2.00","07/21"
"匈牙利","21118.41","186.71","0.89","07/21"
"奧地利","3664.58","62.46","1.73","07/21"
"波蘭股市","39745.36","898.10","2.31","07/21"
"捷克股市","1451.20","27.00","1.90","07/21"
"瑞典股市","886.62","5.60","0.64","07/21"
"芬蘭股市","8664.12","88.52","1.03","07/21"
"挪威股市","369.66","7.51","2.07","07/21"
"希臘指數","3446.75","39.99","1.17","07/21"
"義大利","21731.00","140.00","0.65","16:43"
"盧森堡","1835.89","23.29","1.28","07/21"
"荷蘭","400.36","4.42","1.12","07/21"
"冰島","4172.77","9.74","0.23","07/21"
"丹麥","406.32","7.58","1.90","07/21"
"瑞士股市","6858.22","30.91","0.45","07/21"
"西班牙","1267.01","-9.28","-0.73","07/21"
"葡萄牙","2922.33","47.85","1.66","07/21"
"愛爾蘭","5060.51","166.04","3.39","07/21"
"以色列","1028.06","9.47","0.93","07/21"
"埃及股市","811.18","-10.93","-1.33","07/21"
"南非股市","25874.72","109.08","0.42","07/21"
"摩洛哥","29427.28","30.50","0.10","07/21"
"卡達指數","11780.35","72.80","0.62","07/21"
"杜拜指數","5287.56","44.45","0.85","07/21"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","11467.34","-29.23","-0.25","07/21"
"NASDAQ","2279.53","-3.25","-0.14","07/21"
"羅素2000","697.63","4.55","0.66","07/21"
"S&P 500","1260.00","-0.68","-0.05","07/21"
"費城金銀","192.15","4.23","2.25","07/21"
"DJ貴金屬","391.95","8.23","2.15","17:18"
"CBOE黃金","195.31","4.03","2.11","07/21"
"AMEX金蟲","445.99","8.84","2.02","07/21"
"AMEX能源","793.49","23.95","3.11","07/21"
"NYSE能源","14903.76","358.97","2.47","07/21"
"費城油業","334.86","11.65","3.60","07/21"
"AMEX石油","1361.12","34.21","2.58","07/21"
"費城半導","361.89","-3.98","-1.09","07/21"
"NSDQ金融","2315.60","-37.49","-1.59","07/21"
"NYSE金融","6347.56","-4.42","-0.07","07/21"
"NBI生技","859.05","11.02","1.30","07/21"
"AMEX生技","811.15","15.72","1.98","07/21"
"費城藥物","184.68","-1.94","-1.04","07/21"
"加拿大","13689.19","173.23","1.28","07/21"
"巴西指數","60771.79","783.69","1.31","07/21"
"墨西哥","27988.47","-181.30","-0.64","07/21"
"阿根廷","1981.76","74.65","3.91","07/21"
"智利","2826.35","4.49","0.16","07/21"
"秘魯","13789.97","-124.11","-0.89","07/21"
"哥倫比亞","8836.05","37.61","0.43","07/21"
"委內瑞拉","39027.23","37.03","0.09","07/21"
"百慕達","4792.36","17.00","0.36","07/21"
"牙買加","109769.10","-260.77","-0.24","07/21"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","9012.00","-47.00","-0.52","07/18"
"波海海峽航運","13411.00","75.00","0.56","07/18"
"波海巴拿馬航","8788.00","-195.00","-2.17","07/18"
"VIX波動率","23.05","-1.00","-4.16","16:14"
"道瓊歐洲","3333.92","12.39","0.37","19:00"
"DJ交通運輸","4951.90","-52.12","-1.04","16:30"
"道瓊公用事業","499.06","5.66","1.15","16:30"
"歐洲公用事業","317.42","2.29","0.73","17:45"
"全球公用事業","7400.36","69.04","0.94","16:20"
"ISE水指數","86.89","2.22","2.62","17:13"
"道瓊水指數","513.02","5.95","1.17","17:17"
"純淨科技","1420.71","27.72","1.99","16:55"
"WH創新能源","255.27","4.80","1.92","16:42"
"WH乾淨能源","200.74","3.10","1.57","16:42"
"全球乾淨能源","3222.75","56.41","1.78","17:00"
"ISE替代能源","49.62","1.22","2.52","17:13"
"全球替代能源","3512.34","82.89","2.42","17:19"
"ET50環境科技","243.13","5.23","2.20","21:20"
"生物能源","446.56","7.16","1.63","17:20"
"環境服務","1029.65","14.68","1.45","16:42"
"歐洲環境控制","157.28","2.57","1.66","17:45"
"美國環境控制","107.62","1.23","1.16","16:15"
"Clvrt社會責任","73.42","-0.36","-0.49","17:18"
"ISE邪惡指數","95.50","0.31","0.33","17:13"
"DJ美國礦產","286.59","17.55","6.52","17:17"
"DJ世界原料","366.77","8.36","2.33","17:17"
"msci世界能源","285.06","1.79","0.63","07/18"
"msci世界原料","285.10","-3.91","-1.35","07/18"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","579.71","15.23","2.70","18:31"
"Rogers商品","5361.62","25.71","0.48","14:30"
"Rogers能源","1817.83","-10.96","-0.60","07/18"
"Rogers金屬","2408.54","-39.43","-1.61","07/18"
"Rogers農產","1390.41","-20.17","-1.43","07/18"
"日本不動產","2439.96","0.00","0.00","06:18"
"東證REIT","1319.58","-7.01","-0.53","07/18"
"澳洲不動產","1042.32","47.93","4.82","08:18"
"新加坡不動產","1036.01","38.01","3.81","06:18"
"恆生地產","27452.50","1219.80","4.65","07/21"
"亞洲REIT","134.12","-1.08","-0.80","07/18"
"英國不動產","1590.41","83.34","5.53","22:18"
"歐陸不動產","1923.52","39.31","2.09","22:18"
"歐洲不動產","2486.45","81.62","3.39","22:18"
"DJ權益REIT","244.34","1.30","0.54","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","428.47","1.30","0.30","07/21"
"MS商品指數","902.15","21.60","2.45","07/21"
"高盛商品指數","9793.50","95.20","0.98","07/21"
"高盛農產品","412.16","-8.89","-2.11","07/21"
"高盛家畜指數","254.75","1.73","0.68","07/21"
"高盛貴金屬","1334.60","8.95","0.68","07/21"
"高盛工業金屬","445.25","3.19","0.72","07/21"
"高盛能源指數","450.02","6.44","1.45","07/21"
"天然氣","648.81","19.59","3.11","07/21"
"AMEX航空","17.04","-0.76","-4.27","07/21"
"銀行","62.14","-0.64","-1.02","07/21"
"醫療服務","420.55","-2.19","-0.52","07/21"
"電腦硬體","222.29","0.25","0.11","07/21"
"保險","3397.05","-8.57","-0.25","07/21"
"美國紙業","90.92","0.38","0.42","07/21"
"零售業","344.20","-6.09","-1.74","07/21"
"掮客商指數","149.22","-4.71","-3.06","07/21"
"美元指數","71.97","-0.24","-0.33","07/21"
"歐元指數","159.22","0.77","0.49","07/21"
"英鎊指數","200.31","0.56","0.28","07/21"
"日圓指數","93.96","0.44","0.47","07/21"
"澳幣指數","97.69","0.64","0.66","07/21"
"30年債券價格","114.55","0.22","0.19","07/21"
"30年債殖利率","46.48","-0.14","-0.30","07/21"
"10年期票利率","40.67","-0.14","-0.34","07/21"
"5年期票利率","34.01","0.04","0.12","07/21"
"3月期票利率","13.80","-0.40","-2.82","07/21"
"Put/Call比例","0.88","-0.04","-4.35","07/21"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","966.60","11.20","1.17","07/21"
"銀","18.44","0.30","1.66","07/21"
"白金","1839.00","2.00","0.11","07/21"
"鈀","421.00","-1.00","-0.24","07/21"
"銅","3.8028","0.01","0.30","4:11"
"鎳","9.3145","0.00","0.00","4:06"
"鋁","1.3661","0.00","0.00","4:06"
"鋅","0.8416","0.00","0.00","4:06"
"鉛","0.9386","0.00","0.00","4:06"
