"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","13972.63","-138.16","-0.98","01/15"
"東證一部","1350.20","-27.38","-1.99","01/15"
"東證二部","2999.53","-111.14","-3.57","01/15"
"JASDAQ","66.11","-1.92","-2.82","01/15"
"上海綜合","5443.79","-54.11","-0.98","01/15"
"上海A股","5713.52","-57.00","-0.99","01/15"
"上海B股","367.92","-0.78","-0.21","01/15"
"滬深300","5696.45","-35.31","-0.62","01/15"
"香港恆生","25837.78","-630.35","-2.38","01/15"
"香港國企","14999.90","-480.20","-3.10","01/15"
"香港紅籌","5655.62","-191.18","-3.27","01/15"
"台灣加權","8428.84","255.43","3.13","01/15"
"台灣店頭","145.64","1.93","1.34","01/15"
"韓國指數","1746.95","-18.93","-1.07","01/15"
"新加坡","3154.58","-63.56","-1.98","01/15"
"馬來西亞","1505.71","-1.33","-0.09","01/15"
"菲律賓","3447.29","-34.99","-1.00","01/15"
"印尼股市","2730.03","-80.34","-2.86","01/15"
"越南股市","808.83","-32.17","-3.83","01/15"
"泰國股市","779.79","-11.36","-1.44","01/15"
"印度股市","20251.09","-476.96","-2.30","01/15"
"澳洲股市","5893.50","-126.30","-2.10","10:07"
"紐西蘭","3734.57","-75.93","-1.99","07:47"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2330.87","-8.92","-0.38","01/15"
"英國指數","6025.60","-190.10","-3.06","01/15"
"法國指數","5250.82","-152.69","-2.83","01/15"
"德國指數","7566.38","-165.64","-2.14","01/15"
"道瓊歐洲","4140.94","-95.74","-2.26","01/15"
"土耳其","50377.34","-1103.55","-2.14","01/15"
"匈牙利","24526.79","-357.93","-1.44","01/15"
"奧地利","4012.40","-130.55","-3.15","01/15"
"波蘭股市","47863.64","-1781.29","-3.59","01/15"
"捷克股市","1620.20","-31.30","-1.90","01/15"
"盧森堡","2242.55","-63.95","-2.77","01/15"
"義大利","27551.00","-651.00","-2.31","16:43"
"西班牙","1504.57","-50.54","-3.25","01/15"
"瑞士股市","7973.92","-219.44","-2.68","01/15"
"瑞典股市","972.15","-35.85","-3.56","01/15"
"芬蘭股市","10480.40","-199.98","-1.87","01/15"
"挪威股市","367.49","-12.95","-3.40","01/15"
"以色列","1150.38","-20.16","-1.72","01/15"
"埃及股市","97535.24","197.66","0.20","01/15"
"南非股市","25125.36","-306.76","-1.21","01/15"
"摩洛哥","27784.43","191.36","0.69","01/15"
"約旦指數","8259.38","104.59","1.28","01/15"
"杜拜指數","6291.87","182.18","2.98","01/15"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12501.11","-277.04","-2.17","16:30"
"NASDAQ","2417.59","-60.71","-2.45","17:16"
"羅素2000","697.43","-15.05","-2.11","01/15"
"S&P 500","1380.95","-35.30","-2.49","01/15"
"費城金銀","190.50","-6.73","-3.41","01/15"
