"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","14049.26","282.40","2.05","16:00"
"東證一部","1377.39","31.29","2.32","15:00"
"東證二部","2903.36","29.71","1.03","15:00"
"JASDAQ","65.18","0.95","1.48","15:00"
"上海綜合","3693.11","169.70","4.82","04/30"
"上海A股","3875.22","178.48","4.83","04/30"
"上海B股","261.32","6.09","2.39","04/30"
"深圳A股","1152.55","44.44","4.01","04/30"
"深圳B股","572.14","12.66","2.26","04/30"
"滬深300","3959.12","182.18","4.82","04/30"
"香港恆生","26241.02","485.67","1.89","16:01"
"香港國企","14631.15","400.90","2.82","16:01"
"香港紅籌","5856.41","63.62","1.10","16:01"
"台灣加權","8963.63","43.71","0.49","13:46"
"台灣店頭","157.57","0.30","0.19","13:46"
"韓國指數","1848.27","22.80","1.25","18:03"
"越南股市","522.36","2.94","0.57","04/29"
"泰國股市","843.15","10.70","1.29","17:01"
"菲律賓","2722.95","-26.82","-0.98","12:11"
"馬來西亞","1271.48","-8.38","-0.65","17:00"
"印尼股市","2342.76","38.24","1.66","17:08"
"印度股市","17600.12","312.81","1.81","16:29"
"孟加拉","3072.85","18.93","0.62","04/30"
"巴基斯坦","10663.33","-114.07","-1.06","15:00"
"澳洲股市","5760.40","107.70","1.91","17:47"
"紐西蘭","3661.34","30.93","0.85","14:31"
"新加坡","3236.10","88.31","2.81","17:10"
"龍籌股","161.74","6.61","4.26","05/02"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2122.50","-4.07","-0.19","04/30"
"英國指數","6215.50","128.20","2.11","05/02"
"法國指數","5069.71","73.17","1.46","05/02"
"德國指數","7043.23","94.41","1.36","05/02"
"土耳其","43425.85","761.48","1.78","05/02"
"匈牙利","22582.27","253.37","1.13","04/30"
"奧地利","4353.18","88.39","2.07","05/02"
"波蘭股市","46691.84","467.97","1.01","04/30"
"捷克股市","1659.90","50.10","3.11","05/02"
"瑞典股市","1008.20","22.14","2.25","05/02"
