"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"AMEX環境服務","935.18","14.12","1.53","16:44"
"歐洲環境控制","153.58","3.89","2.60","17:45"
"美國環境控制","92.82","0.42","0.46","16:15"
"KLD社會責任","116.20","1.22","1.06","16:43"
"Clvrt社會責任","79.89","0.79","1.00","16:03"
"ISE邪惡指數","113.12","0.35","0.31","16:44"
"MSCI世界能源","251.66","-4.09","-1.60","01/23"
"MSCI世界原料","256.93","-0.02","-0.01","01/23"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4387.37","101.17","2.36","14:30"
"Rogers能源","1209.71","-25.94","-2.10","1/23"
"Rogers金屬","2201.22","-30.76","-1.38","1/23"
"Rogers農產","1342.83","-37.97","-2.75","1/23"
"日本不動產","2684.06","181.29","7.24","15:44"
"東證REIT","1575.37","45.13","2.95","15:00"
"澳洲不動產","1416.36","88.13","6.63","18:14"
"新加坡不動產","1112.55","69.07","6.62","01/23"
"恆生地產","33320.35","-1047.46","-3.05","17:01"
"亞洲REIT","149.79","3.38","2.31","16:30"
"英國不動產","2097.94","21.90","1.05","17:36"
"歐陸不動產","2114.55","59.17","2.88","17:45"
"歐洲不動產","2803.44","86.62","3.19","17:45"
"DJ權益REIT","249.92","-5.36","-2.10","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","357.36","8.12","2.33","01/24"
"MS商品指數","805.44","27.78","3.57","01/24"
"高盛商品指數","7236.42","163.85","2.32","01/24"
"高盛農產品","397.27","7.66","1.97","01/24"
"高盛家畜指數","223.60","1.08","0.49","01/24"
"高盛工業金屬","410.78","8.52","2.12","01/24"
"天然氣","527.24","9.15","1.77","01/24"
"AMEX航空","33.30","-1.07","-3.11","01/24"
"銀行","88.18","1.61","1.86","01/24"
"醫療服務","405.08","-0.42","-0.10","01/24"
"電腦科技","831.56","22.70","2.81","01/24"
"電腦硬體","207.04","9.27","4.69","01/24"
"保險","3868.70","-60.58","-1.54","01/24"
"美國紙業","128.91","2.70","2.14","01/24"
"零售業","405.96","-4.84","-1.18","01/24"
"掮客商指數","193.73","-0.65","-0.33","01/24"
"美元指數","75.70","-0.60","-0.79","01/24"
"歐元指數","147.64","1.73","1.19","01/24"
"日圓指數","93.48","-0.96","-1.02","01/24"
"澳幣指數","88.02","1.17","1.35","01/24"
"30年債券價格","118.97","-2.47","-2.03","01/24"
"30年債殖利率","43.53","1.78","4.26","01/24"
"10年期票利率","36.40","2.14","6.25","01/24"
"5年期票殖利率","28.27","2.61","10.17","01/24"
"3月期票殖利率","23.00","1.90","9.00","01/24"
"Put/Call比例","0.89","-0.24","-21.24","01/24"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","913.50","+6.00","+0.66","5:55"
"銀","16.46","+0.16","+0.98","5:52"
"白金","1612.00","0.00","0.00","5:55"
"鈀","376.00","+1.00","+0.27","4:55"
"銅","3.2375","+0.0181","+0.57","3:50"
"鎳","12.1948","+0.0000","+0.00","3:50"
"鋁","1.1000","+0.0014","+0.12","3:50"
"鋅","1.0000","+0.0000","+0.00","3:50"
"鉛","1.1635","+0.0000","+0.00","3:50"
"黃金期貨","913.400","30.300","3.43","5:23"
"銀期貨","16.480","0.510","3.19","5:24"
"銅期貨","320.150","12.950","4.22","5:24"
"天然氣期","7.822","0.201","2.64","5:21"
"布蘭特油期","89.070","2.450","2.83","4:04"
"WTI原油期","89.430","2.440","2.80","5:24"
"玉米期貨","489.250","20.000","4.26","3:15"
"小麥期貨","909.000","4.000","0.44","3:15"
"可可粉期","1145.000","13.000","1.15","1:00"
"大豆期貨","1230.500","41.000","3.45","3:31"
"咖啡C期","132.350","1.050","0.80","2:04"
"十一號糖","11.470","0.040","0.35","2:37"
"二號棉期","68.390","1.560","2.33","3:51"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","時間"
"歐元/美元","1.4758","0.0129","0.88","5:53"
"英鎊/美元","1.9767","0.0214","1.09","5:53"
"美元/瑞士法郎","1.0877","-0.0038","-0.34","5:53"
"美元/俄盧布","24.4670","-0.1962","-0.80","5:53"
"美元/匈牙利幣","174.1150","-2.4250","-1.37","5:53"
"美元/土耳其幣","1.1793","-0.0165","-1.38","5:48"
"美元/南非幣","6.9950","-0.0569","-0.81","5:53"
"美元/日圓","107.1600","0.4500","0.42","5:53"
"美元/人民幣","7.2203","-0.0122","-0.17","3:41"
"美元/港幣","7.8069","0.0009","0.01","5:53"
"美元/台幣","32.3360","-0.0710","-0.22","16:00"
"美元/韓圜","946.2000","-3.4000","-0.36","5:30"
"美元/泰銖","31.1200","-0.0600","-0.19","4:05"
"美元/新元","1.4265","-0.0039","-0.27","5:53"
"美元/馬來幣","3.2728","-0.0050","-0.15","4:49"
"美元/印尼盾","9350.0000","-10.0000","-0.11","3:39"
"美元/印度盧比","39.4700","-0.1150","-0.29","19:43"
"澳幣/美元","0.8818","0.0086","0.98","5:53"
"紐幣/美元","0.7740","0.0077","1.00","5:53"
"美元/巴西幣","1.7864","-0.0332","-1.83","5:12"
"美元/墨披索","10.8880","-0.0296","-0.27","5:53"
"美元/加幣","1.0036","-0.0204","-1.99","5:53"

"MSCI 指數"
"MSCI","指數","單日","一個月","三個月","YTD"
"新興市場","1083.34","2.67","-13.03","-19.01","-13.03"
"新興亞洲","437.23","0.14","-14.89","-23.35","-14.89"
"新興東歐","333.59","5.92","-12.82","-10.03","-12.82"
"新興拉美","3937.56","6.45","-10.52","-14.71","-10.52"
"中國","68.17","-2.40","-19.72","-33.72","-19.72"
"印度","555.95","-2.43","-16.88","-12.47","-16.88"
"俄羅斯","1338.13","5.59","-12.90","-7.34","-12.90"
"巴西","3386.14","8.25","-12.44","-14.46","-12.44"
"台灣","259.25","2.04","-11.81","-22.75","-11.81"
"韓國","378.78","2.38","-13.43","-22.90","-13.43"
"泰國","227.01","-1.52","-15.09","-19.00","-15.09"
"馬來西亞","396.91","2.54","-2.85","0.36","-2.85"
"印尼","614.30","2.06","-9.34","-8.49","-9.34"
"菲律賓","318.49","3.79","-12.35","-13.15","-12.35"
"土耳其","603.99","7.54","-19.59","-23.53","-19.59"
"捷克","737.75","12.14","-10.99","-9.30","-10.99"
"匈牙利","1024.16","5.73","-9.96","-14.00","-9.96"
"波蘭","1283.52","5.27","-14.50","-22.63","-14.50"
"以色列","247.87","-0.27","-6.12","-5.10","-6.12"
"埃及","1209.95","-0.08","-5.77","6.70","-5.77"
"墨西哥","5651.68","2.08","-5.68","-11.99","-5.68"
"阿根廷","2617.06","5.43","-10.34","-23.20","-10.34"

