"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12878.66","212.62","1.68","close"
"東證一部","1239.25","22.83","1.88","close"
"東證二部","2580.92","7.87","0.31","close"
"JASDAQ","57.41","-0.14","-0.24","close"
"上海綜合","2413.37","8.15","0.34","15:15"
"上海A股","2533.43","8.57","0.34","15:15"
"上海B股","155.06","0.26","0.17","15:15"
"深圳A股","706.07","-3.49","-0.49","close"
"深圳B股","374.80","-1.31","-0.35","close"
"滬深300","2400.55","-4.38","-0.18","close"
"香港恆生","21104.79","712.73","3.50","close"
"香港國企","11324.25","407.75","3.74","close"
"香港紅籌","4252.71","141.96","3.45","close"
"台灣加權","7030.72","119.08","1.72","close"
"台灣店頭","110.48","-0.23","-0.21","close"
"韓國指數","1502.11","5.20","0.35","18:03"
"越南股市","548.25","21.27","4.04","11:01"
"泰國股市","678.20","-3.73","-0.55","16:59"
"菲律賓","2653.18","-3.74","-0.14","08/22"
"馬來西亞","1078.73","-6.87","-0.63","17:00"
"印尼股市","2127.22","6.73","0.32","17:09"
"印度股市","14450.35","48.86","0.34","16:28"
"孟加拉","2722.16","15.54","0.57","20:48"
"巴基斯坦","7068.04","-126.99","-1.76","12:15"
"澳洲股市","5090.10","79.90","1.59","17:47"
"紐西蘭","3326.92","15.31","0.46","14:31"
"新加坡","2733.45","10.15","0.37","17:10"
"龍籌股","106.19","-1.06","-0.99","19:00"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1647.67","-53.94","-3.17","08/25"
"英國指數","5505.60","135.40","2.52","08/22"
"法國指數","4355.87","-44.58","-1.01","08/25"
"德國指數","6296.95","-45.47","-0.72","08/25"
"土耳其","40691.50","-202.77","-0.50","08/25"
"匈牙利","20315.16","-235.23","-1.14","08/25"
"奧地利","3538.21","11.17","0.32","08/25"
"波蘭股市","40281.62","-129.71","-0.32","08/25"
"捷克股市","1452.60","-2.80","-0.19","08/25"
"瑞典股市","852.20","-12.82","-1.48","08/25"
