"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","3034.11","-15.36","-0.50%","18:31"
"澳洲股市","4439.40","-64.70","-1.44%","17:38"
"日經225","9737.48","-190.86","-1.92%","15:29"
"東證一部","867.30","-12.47","-1.42%","15:00"
"東證二部","2189.46","-19.09","-0.86%","15:00"
"JASDAQ","51.97","-0.22","-0.42%","15:11"
"韓國股市","1729.84","-10.03","-0.58%","18:03"
"台灣加權","7474.71","-115.18","-1.52%","13:46"
"台灣店頭","134.12","-1.77","-1.30%","13:46"
"上海綜合","2552.82","-13.93","-0.54%","15:15"
"上海A股","2675.86","-14.64","-0.54%","15:15"
"上海B股","225.65","-0.57","-0.25%","15:15"
"深圳A股","1078.73","-19.76","-1.80%","15:00"
"深圳B股","578.17","-1.93","-0.33%","15:00"
"滬深300","2736.29","-21.21","-0.77%","15:01"
"深證成指","10104.83","-146.07","-1.42%","15:00"
"香港恆生","20690.79","-42.70","-0.21%","16:01"
"香港國企","11865.17","-70.78","-0.59%","16:01"
"香港紅籌","3888.84","-30.63","-0.78%","16:01"
"新加坡","2851.64","4.03","0.14%","17:10"
"海峽中國","292.56","0.54","0.18%","16:40"
"越南股市","505.12","-6.55","-1.28%","11:01"
"泰國股市","793.67","0.48","0.06%","16:59"
"菲律賓","3352.46","18.49","0.55%","12:11"
"馬來西亞","1326.45","0.58","0.04%","17:05"
"印尼股市","2947.02","32.93","1.13%","16:00"
"印度股市","17574.53","-155.71","-0.88%","15:59"
"巴基斯坦","6850.68","-0.28","-0.00%","15:40"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1387.66","-15.31","-1.09%","06/25"
"英國股市","5046.47","-53.76","-1.05%","06/25"
"法國股市","3519.73","-35.63","-1.00%","06/25"
"德國股市","6070.60","-44.88","-0.73%","06/25"
"土耳其","55864.24","-51.43","-0.09%","06/25"
"匈牙利","20843.79","-486.17","-2.28%","06/25"
"奧地利","2352.05","-23.04","-0.97%","06/25"
"波蘭股市","40376.84","138.59","0.34%","06/25"
"捷克股市","1130.60","-7.30","-0.64%","06/25"
"瑞典股市","1021.43","-26.24","-2.50%","06/24"
"芬蘭股市","6419.72","-142.82","-2.18%","06/24"
"挪威股市","312.51","-7.58","-2.37%","06/25"
"希臘股市","1460.46","-8.40","-0.57%","06/25"
"義大利","20483.80","-1.81","-0.01%","06/25"
"盧森堡","1392.42","-23.45","-1.66%","06/25"
"荷蘭股市","325.99","-3.23","-0.98%","06/25"
"冰島股市","562.23","-3.14","-0.56%","06/25"
"丹麥股市","403.36","-3.66","-0.90%","06/25"
"瑞士股市","6275.35","-45.27","-0.72%","06/25"
"西班牙","987.40","-4.25","-0.43%","06/25"
"葡萄牙","2567.45","-3.84","-0.15%","06/25"
"愛爾蘭","2945.97","-31.27","-1.05%","06/25"
"以色列","1093.65","-24.00","-2.15%","06/24"
"埃及股市","583.13","0.05","0.01%","06/24"
"南非股市","24263.82","-150.73","-0.62%","06/25"
"約旦股市","2380.53","-8.41","-0.35%","06/24"
"杜拜股市","1538.98","-12.21","-0.79%","06/24"
"阿布達比","2553.44","2.05","0.08%","06/24"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","10143.81","-8.99","-0.09%","06/25"
"那斯達克","2223.48","6.06","0.27%","06/25"
"羅素兩千","645.11","11.94","1.89%","06/25"
"S&P 五百","1076.76","3.07","0.29%","06/25"
"費城金銀","185.12","6.45","3.61%","06/25"
"DJ貴金屬","379.20","12.96","3.54%","16:10"
"CBOE黃金","219.60","6.97","3.28%","06/25"
"AMEX金蟲","492.93","16.62","3.49%","06/25"
"AMEX能源","526.03","1.75","0.33%","06/25"
"NYSE能源","9827.11","4.75","0.05%","17:05"
"費城油業","173.21","3.13","1.84%","06/25"
"AMEX石油","922.31","-2.74","-0.30%","06/25"
"費城半導","352.09","-0.13","-0.04%","06/25"
"NSDQ金融","2008.34","37.74","1.92%","06/25"
"NYSE金融","4543.93","80.18","1.80%","06/25"
"NBI生技","844.39","13.21","1.59%","06/25"
"AMEX生技","1079.21","19.13","1.80%","06/25"
"費城藥物","167.48","-0.40","-0.24%","06/25"
"加拿大","11707.85","37.67","0.32%","06/25"
"巴西股市","64823.83","887.13","1.39%","06/25"
"墨西哥","32607.13","294.37","0.91%","06/25"
"阿根廷","2318.14","17.45","0.76%","06/25"
"智利股市","4123.85","48.58","1.19%","06/25"
"秘魯股市","14198.29","77.53","0.55%","06/25"
"哥倫比亞","12522.03","24.94","0.20%","06/25"
"委內瑞拉","65126.00","490.53","0.76%","06/25"
"百慕達","1325.20","0.23","0.02%","06/24"
"牙買加","86868.44","-528.67","-0.60%","06/25"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","2501.00","-1.00","-0.04%","14:17"
"波海海峽航運","2717.00","22.00","0.82%","14:17"
"波海巴拿馬航","3045.00","-25.00","-0.81%","06/25"
"VIX波動率","28.53","-1.21","-4.07%","16:14"
"VXD道瓊波動","25.37","-0.86","-3.28%","16:29"
"VXN納指波動","28.58","-0.51","-1.75%","16:14"
"羅素大中華","1751.25","-4.88","-0.28%","06/24"
"道瓊歐洲","2629.25","-16.07","-0.61%","19:00"
"道瓊交通運輸","4241.20","34.20","0.81%","16:30"
"AMEX航空","37.45","-0.68","-1.77%","06/25"
"美國紙業","89.76","2.61","2.99%","06/25"
"道瓊公用事業","366.21","0.74","0.20%","16:30"
"全球公用事業","4851.52","-7.81","-0.16%","16:20"
"Dax奢侈品","89.77","-0.40","-0.44%","21:54"
"ISE水指數","71.76","0.76","1.07%","17:06"
"道瓊水指數","588.84","7.70","1.32%","16:10"
"純淨科技","952.40","3.18","0.34%","16:59"
"WH創新能源","207.96","3.15","1.54%","17:44"
"WH乾淨能源","88.58","1.48","1.70%","17:44"
"全球乾淨能源","985.04","1.59","0.16%","18:00"
"ISE替代能源","23.68","0.22","0.94%","17:06"
"全球替代能源","1536.91","2.07","0.14%","17:24"
"ET50環境科技","138.77","-0.67","-0.48%","21:20"
"道瓊美國礦產","196.19","6.06","3.19%","16:06"
"道瓊世界原料","278.93","-1.13","-0.40%","17:22"
"FTSE金礦","3500.88","83.21","2.44%","16:45"
"HSBC礦業","552.92","-5.92","-1.06%","06/24"
"msci世界能源","191.11","-0.91","-0.47%","06/25"
"msci世界原料","208.05","-1.14","-0.55%","06/25"

"債券指數其他更多債券指數"
"指數","收盤","比例","殖利率","利差","日期"
"ML高收益指數","237.95","-0.24%","8.904%","689.00","06/24"
"ML美國高收益","1026.62","-0.23%","8.773%","676.00","06/24"
"ML全球高收益","211.09","-0.25%","9.042%","706.00","06/24"
"ML歐洲高收益","167.82","-0.30%","9.580%","785.00","06/24"
"ML高收益100","1733.55","-0.20%","7.736%","594.00","06/24"
"ML CCC債券","228.42","-0.41%","12.400%","1067.00","06/24"
"ML美國公司債","1980.81","-0.15%","4.423%","207.00","06/24"
"BC美國機構債","1405.52","0.10%","1.680%","n/a","06/25"
"BC美國房貸債","1615.87","0.09%","3.330%","n/a","06/25"
"ML美國房利美","564.55","-0.33%","3.817%","23.00","06/24"
"ML美國房地美","348.46","-0.32%","3.862%","26.00","06/24"
"ML美國吉利美","590.04","-0.22%","3.615%","24.00","06/24"
"JP全球政府債","428.94","-0.03%","2.450%","...","06/25"
"JP新興政府債","491.13","0.03%","6.449%","...","06/25"
"JP歐盟政府債","269.62","-0.22%","3.580%","...","06/25"
"JP法國政府債","526.87","-0.30%","2.930%","...","06/25"
"JP德國政府債","399.17","-0.11%","2.480%","...","06/25"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","265.61","3.99","1.53%","06/25"
"CRB農業","4136.36","0.46","0.01%","06/25"
"CRB工業金屬","2294.52","-14.48","-0.63%","06/25"
"CRB能源開採","2336.15","44.71","1.95%","06/25"
"高盛綜合商品","332.80","5.31","1.62%","06/25"
"高盛商品","404.46","7.95","2.00%","06/25"
"高盛農產品","48.79","-0.23","-0.48%","06/25"
"高盛牲畜","208.25","0.99","0.48%","06/25"
"高盛貴金屬","183.76","1.73","0.95%","06/25"
"高盛基本金屬","221.14","2.67","1.22%","06/25"
"高盛能源","253.84","6.68","2.70%","06/25"
"天然氣","511.88","4.49","0.88%","06/25"
"Dax全球農金","396.78","0.85","0.21%","06/25"
"Rogers商品","3016.94","-4.63","-0.15%","17:54"
"Rogers能源","683.79","0.67","0.10%","06/24"
"Rogers金屬","2186.98","29.19","1.35%","06/24"
"Rogers農產","885.97","3.80","0.43%","06/24"
"券商指數","103.85","1.42","1.39%","06/25"
"美元指數","85.28","-0.49","-0.57%","06/25"
"歐元指數","123.71","0.38","0.31%","06/25"
"英鎊指數","150.66","1.32","0.88%","06/25"
"日圓指數","112.14","0.48","0.43%","06/25"
"澳幣指數","87.41","0.73","0.84%","06/25"
"30年債券價格","125.34","0.31","0.25%","06/25"
"30年債殖利率","40.71","-0.17","-0.42%","06/25"
"10年期票利率","31.13","-0.10","-0.32%","06/25"
"5年期票利率","19.11","-0.30","-1.55%","06/25"
"3月期票利率","1.25","0.00","0.00%","06/25"
"Put/Call比例","0.89","-0.30","-25.21%","06/25"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","1256.70","12.30","0.99%","06/25"
"銀","19.12","0.42","2.25%","06/25"
"白金","1575.00","10.00","0.64%","06/25"
"鈀","482.00","5.00","1.06%","06/25"
"銅","3.0971","0.00","0.07%","02:29"
"鎳","9.0582","0.00","0.05%","02:26"
"鋁","0.8887","0.00","0.26%","02:00"
"鋅","0.8348","0.00","0.00%","02:28"
"鉛","0.8262","0.00","0.28%","02:17"
"鈾","40.75","0.00","0.00%","06/21"
"黃金期貨","1256.200","10.300","0.83%","05:14"
"銀期貨","19.152","0.376","2.00%","05:13"
"銅期貨","311.100","8.700","2.88%","05:14"
"天然氣期","4.861","0.113","2.38%","05:04"
"布蘭特油期","78.410","1.940","2.54%","05:28"
"紐約輕原油","78.860","2.350","3.07%","05:14"
"燃油期貨","211.220","5.500","2.67%","05:08"
"玉米期貨","360.500","-4.000","-1.10%","02:15"
"小麥期貨","471.000","-6.500","-1.36%","02:15"
"可可粉期","3113.000","-1.000","-0.03%","02:00"
"黃豆期貨","912.000","0.000","0.00%","02:15"
"黃豆油期貨","38.030","-0.050","-0.13%","02:15"
"咖啡C期","168.900","0.150","0.09%","02:00"
"十一號糖","16.390","0.200","1.24%","02:00"
"二號棉期","78.910","0.190","0.24%","02:30"
"活牛期貨","89.375","0.225","0.25%","02:52"
"瘦豬期貨","83.925","0.675","0.81%","02:54"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.2369","0.0000","0.00","06/25"
"英鎊/美元","1.5062","0.0000","0.00","06/25"
"美元/瑞士法郎","1.0929","0.0000","0.00","06/25"
"美元/俄盧布","31.0310","0.0269","0.09","06/25"
"美元/匈牙利幣","230.0600","0.0000","0.00","06/25"
"美元/土耳其幣","1.5736","-0.0064","-0.41","06/25"
"美元/南非幣","7.6250","0.0000","0.00","06/25"
"美元/以色列幣","3.8618","0.0038","0.10","06/25"
"美元/摩洛哥","8.9278","0.0000","0.00","06/25"
"美元/日圓","89.2300","0.0000","0.00","06/25"
"美元/人民幣","6.7920","-0.0081","-0.12","06/25"
"美元/港幣","7.7775","0.0000","0.00","06/25"
"美元/台幣","32.0390","0.0085","0.03","06/25"
"美元/韓圜","1215.19","25.74","2.16","06/25"
"美元/泰銖","32.3900","0.0000","0.00","06/25"
"美元/新元","1.3868","0.0000","0.00","06/25"
"美元/菲披索","46.4650","0.1100","0.24","06/25"
"美元/馬來幣","3.2530","0.0145","0.45","06/25"
"美元/印尼盾","9060.00","-1.25","-0.01","06/25"
"美元/印度盧比","46.2900","-0.1962","-0.42","06/25"
"澳幣/美元","0.8740","0.0000","0.00","06/25"
"紐幣/美元","0.7140","0.0000","0.00","06/25"
"美元/加幣","1.0354","-0.0076","-0.72","06/25"
"美元/巴西幣","1.7802","-0.0034","-0.19","06/25"
"美元/墨披索","12.6490","-0.0842","-0.66","06/25"
"美元/阿根廷","3.9308","0.0032","0.08","06/25"
"美元/智利","537.2500","0.0000","0.00","06/25"

"MSCI 指數"
"MSCI","指數","單日","本月","今年"
"世界指數","1082.39","-1.23","0.24","N/A"
"中華指數","318.63","-0.52","4.71","N/A"
"金龍指數","131.42","-0.40","3.87","N/A"
"遠東指數","2363.41","0.56","2.05","N/A"
"太平洋","1940.29","0.28","2.55","N/A"
"AC亞太","117.10","0.07","3.19","N/A"
"歐洲","1214.64","-1.22","2.23","N/A"
"金磚四國","311.15","-1.19","2.57","N/A"
"新興市場","952.13","-0.84","2.78","N/A"
"新興亞洲","394.11","-0.30","4.37","N/A"
"新興東歐","188.92","-1.34","-1.08","N/A"
"新興拉美","3817.76","-1.70","1.32","N/A"
"歐非中東","305.72","-1.49","-0.41","N/A"
"中國","61.80","-0.72","4.22","N/A"
"印度","477.82","-0.74","4.11","N/A"
"俄羅斯","741.87","-1.50","0.46","N/A"
"巴西","3193.33","-1.87","0.73","N/A"
"台灣","239.33","-0.12","1.88","N/A"
"韓國","328.90","0.71","6.89","N/A"
"泰國","246.22","-2.29","3.78","N/A"
"馬來西亞","372.43","-0.42","4.01","N/A"
"印尼","719.38","-0.61","5.28","N/A"
"土耳其","526.78","-0.11","3.10","N/A"
"未開發市場","501.34","-0.40","0.05","N/A"
"以色列","245.03","-1.51","-1.42","N/A"
"埃及","780.00","-0.20","-4.61","N/A"
"南非","453.16","-2.10","-0.14","N/A"

"全球期貨指數"
"股市","指數","漲跌","比例","台北"
"道瓊期指","10,104.00","5.00","0.05","04:15"
"S&P 500","1,074.70","4.20","0.39","04:15"
"那斯達克100","1,839.25","-10.25","-0.56","06/25"
"墨西哥","32,791.00","301.00","0.92","04:00"
"巴西","65,789.00","955.00","1.45","04:09"
"道瓊歐洲50","2,627.00","-13.00","-0.49","04:03"
"英國","5,023.50","-43.00","-0.86","05:26"
"法國","3,518.50","-35.00","-0.99","04:26"
"德國","6,080.00","-43.00","-0.71","04:03"
"西班牙","9,482.00","-53.50","-0.56","23:35"
"阿姆斯特丹","326.30","-2.95","-0.90","04:55"
"斯德哥爾摩","1,022.50","-25.50","-2.49","06/24"
"瑞士市場","6,266.00","-45.00","-0.72","23:35"
"日經225","9,760.00","20.00","0.20","19:00"
"恆生指數","20,716.00","-17.00","-0.08","16:15"
"澳洲雪梨","4,414.00","-3.00","-0.07","04:58"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Clvrt社會責任","68.32","0.23","0.34%","16:06"
"ISE邪惡指數","109.01","1.37","1.27%","17:06"
"道瓊美國博奕","414.04","10.09","2.50%","16:10"
"snet全球博奕","2934.58","5.63","0.19%","17:10"
"銀行","49.19","1.39","2.91%","06/25"
"保險","3652.02","64.78","1.81%","06/25"
"零售業","407.72","2.34","0.58%","06/25"
"澳洲不動產","631.52","-9.60","-1.50%","19:14"
"日本不動產","1500.64","-39.37","-2.56%","15:45"
