"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5182.44","22.95","0.44%","06/06"
"澳洲股市","5443.50","23.80","0.44%","18:03"
"日經225","15077.24","-2.13","-0.01%","06/06"
"東證一部","1234.57","1.82","0.15%","06/06"
"東證二部","3569.26","4.47","0.12%","15:00"
"JASDAQ","101.73","1.10","1.09%","15:00"
"韓國股市","1995.48","-13.08","-0.65%","06/05"
"台灣加權","9134.46","-6.26","-0.07%","06/06"
"台灣店頭","151.44","0.21","0.14%","06/06"
"上海綜合","2029.96","-10.92","-0.54%","06/06"
"上海A股","2125.32","-11.49","-0.54%","06/06"
"上海B股","223.53","-0.01","-0.00%","15:29"
"深圳A股","1102.31","-2.89","-0.26%","15:00"
"深圳B股","811.50","0.31","0.04%","15:00"
"滬深300","2134.72","-15.89","-0.74%","06/06"
"深證成指","7235.39","-68.25","-0.93%","06/06"
"香港恆生","22951.00","-158.66","-0.69%","06/06"
"香港國企","10340.99","-23.59","-0.23%","06/06"
"香港紅籌","4248.58","-24.58","-0.58%","06/06"
"蒙古股市","15574.89","4.28","0.03%","06/06"
"新加坡","3299.43","19.79","0.60%","17:10"
"海峽中國","228.44","-0.21","-0.09%","16:58"
"越南股市","559.04","7.94","1.44%","06/06"
"泰國股市","1458.02","4.86","0.33%","17:08"
"菲律賓","6762.62","-9.82","-0.14%","06/06"
"馬來西亞","1862.70","-6.30","-0.34%","06/06"
"印尼股市","4937.18","1.61","0.03%","16:13"
"印度股市","25396.46","376.95","1.51%","17:19"
"巴基斯坦","21825.14","110.64","0.51%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1359.10","25.24","1.89%","18:50"
"英國股市","6858.21","44.72","0.66%","16:35"
"法國股市","4581.12","32.39","0.71%","18:05"
"德國股市","9987.19","39.36","0.40%","18:30"
"土耳其","80397.55","594.59","0.75%","17:59"
"匈牙利","19065.33","110.68","0.58%","06/06"
"奧地利","2567.72","24.74","0.97%","06/06"
"波蘭股市","53233.18","331.89","0.63%","17:15"
"捷克股市","1036.45","6.86","0.67%","06/06"
"瑞典股市","1391.20","-6.27","-0.45%","06/05"
"芬蘭股市","7767.46","65.87","0.86%","06/06"
"挪威股市","569.86","3.95","0.70%","16:57"
"希臘股市","1305.16","19.19","1.49%","17:19"
"義大利","23675.56","348.52","1.49%","06/06"
"比利時","3171.51","19.17","0.61%","06/06"
"盧森堡","1578.13","19.12","1.23%","06/06"
"荷蘭股市","413.26","2.29","0.56%","18:05"
"冰島股市","844.48","-1.28","-0.15%","06/06"
"丹麥股市","733.40","5.77","0.79%","18:35"
"瑞士股市","8659.69","16.41","0.19%","17:31"
"西班牙","1132.31","17.40","1.56%","17:39"
"葡萄牙","3124.50","38.44","1.25%","17:05"
"愛爾蘭","5012.40","61.44","1.24%","20:00"
"以色列","1400.42","2.69","0.19%","06/05"
"埃及股市","844.770","38.40","4.76%","close"
"南非股市","44929.10","-55.66","-0.12%","17:00"
"約旦股市","2153.09","-1.51","-0.07%","06/05"
"杜拜股市","5100.68","81.90","1.63%","06/05"
"阿布達比","5055.42","36.46","0.73%","06/05"
"奈及利亞","41529.09","-40.98","-0.10%","15:30"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","16924.28","88.17","0.52%","06/06"
"NASDAQ","4321.40","25.17","0.59%","17:16"
"S&P 500","1949.44","8.98","0.46%","06/06"
"羅素3000","1164.73","5.85","0.50%","18:02"
"羅素3000成長","740.54","3.66","0.50%","16:07"
"羅素3000價值","1300.80","6.62","0.51%","16:03"
"羅素1000","1087.31","5.03","0.46%","18:02"
"羅素2000","1165.21","11.27","0.98%","18:02"
"費城金銀","86.70","0.04","0.05%","06/06"
"AMEX金蟲","208.53","-0.03","-0.01%","06/06"
"CBOE黃金","88.62","-0.15","-0.17%","06/06"
"道瓊貴金屬","200.55","-0.27","-0.13%","06/06"
"AMEX能源","968.53","7.65","0.80%","06/06"
"NYSE能源","15832.31","124.52","0.79%","16:15"
"費城油業","296.46","2.69","0.91%","06/06"
"AMEX石油","1640.79","10.50","0.64%","06/06"
"費城半導體","617.25","2.95","0.48%","06/06"
"NBI生技","2570.60","10.85","0.42%","06/06"
"AMEX生技","2662.52","-1.68","-0.06%","06/06"
"費城藥物","305.27","0.18","0.06%","17:15"
"加拿大","14838.90","38.72","0.26%","18:05"
"巴西股市","53128.66","1569.87","3.04%","06/06"
"墨西哥","42778.26","605.23","1.44%","06/06"
"阿根廷","7913.87","78.69","1.00%","06/06"
"智利股市","3936.37","-3.98","-0.10%","06/06"
"秘魯股市","15957.13","47.31","0.30%","06/06"
"哥倫比亞","13840.43","32.11","0.23%","04/16"
"百慕達","1412.35","-3.97","-0.28%","close"
"牙買加","71882.91","1634.06","2.33%","06/06"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","989.00","12.00","1.23%","06/06"
"波羅的海海岬型","1793.00","104.00","6.16%","06/06"
"波羅的海巴拿馬","727.00","-31.00","-4.09%","06/06"
"波羅的海輕便型","802.00","-9.00","-1.11%","06/06"
"VIX波動率","10.73","-0.95","-8.13%","16:14"
"VXD道瓊波動","10.48","-0.79","-7.01%","06/06"
"VXN納指波動","13.21","-0.45","-3.29%","06/06"
"羅素大中華","2188.48","3.60","0.16%","06/05"
"道瓊歐洲","3294.28","27.23","0.83%","23:03"
"道瓊交通運輸","8209.96","69.88","0.86%","06/06"
"AMEX航空","88.28","1.70","1.97%","06/06"
"道瓊公用事業","550.01","-1.59","-0.29%","06/06"
"美國紙業","159.13","-0.17","-0.11%","06/06"
"美林科技100","608.27","4.13","0.68%","06/06"
"電腦科技","1455.62","5.48","0.38%","06/06"
"電腦碟片","114.39","1.34","1.19%","06/06"
"電腦硬體","576.54","-0.59","-0.10%","06/06"
"Dax奢侈品","153.34","-0.68","-0.44%","06/06"
"msci必需消費","198.60","-0.10","-0.05%","close"
"美元指數","80.45","0.07","0.08%","16:59"
"歐元指數","136.37","-0.26","-0.19%","06/06"
"英鎊指數","168.02","-0.15","-0.09%","06/06"
"日圓指數","97.55","-0.11","-0.11%","06/06"
"澳幣指數","93.33","-0.04","-0.05%","06/06"
"瑞郎指數","111.33","-0.85","-0.76%","06/06"
"30年債殖利率","34.37","0.05","0.15%","15:00"
"10年期票利率","25.97","0.13","0.50%","15:00"
"5年期票利率","16.51","0.26","1.60%","15:00"
"3月期票利率","0.28","-0.02","-6.67%","15:00"
"JP新興當地債","303.9220","2.1540","0.71%","06/05"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","305.25","0.99","0.33%","06/06"
"高盛商品","482.91","0.69","0.14%","06/06"
"高盛綜合商品","392.73","1.04","0.27%","06/06"
"Rogers商品","3685.42","12.62","0.34%","17:55"
"CRB工業金屬","1951.21","15.37","0.79%","06/06"
"高盛貴金屬","177.43","-0.20","-0.11%","06/06"
"高盛基本金屬","197.32","-0.31","-0.16%","06/06"
"Rogers金屬","2147.12","0.40","0.02%","06/06"
"FTSE金礦","1397.29","1.71","0.12%","06/06"
"道瓊世界原料","296.42","1.67","0.57%","06/06"
"msci世界原料","249.59","1.33","0.54%","close"
"道瓊美國礦產","96.57","-0.09","-0.09%","06/06"
"CRB能源開採","2714.04","19.13","0.71%","06/06"
"高盛能源","309.19","-0.24","-0.08%","06/06"
"天然氣","920.29","1.05","0.11%","06/06"
"Rogers能源","891.06","-0.31","-0.03%","06/06"
"msci世界能源","299.56","2.37","0.80%","close"
"WH乾淨能源","66.85","0.17","0.25%","16:15"
"生物能源","182.86","4.07","2.28%","06/06"
"全球替代能源","1561.96","5.39","0.35%","close"
"ET50環境科技","176.62","1.55","0.89%","06/06"
"純淨科技","1421.64","12.28","0.87%","06/06"
"WH創新能源","310.55","4.10","1.34%","06/06"
"ISE水指數","136.05","1.40","1.04%","06/06"
"道瓊水指數","1177.64","-4.68","-0.40%","06/06"
"CRB農業","5646.90","26.16","0.47%","06/06"
"Dax全球農金","579.35","3.92","0.68%","06/06"
"Rogers農產","1101.85","11.15","1.02%","06/06"
"高盛農產品","63.19","0.73","1.17%","06/06"
"高盛牲畜","231.45","2.10","0.92%","06/06"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1254.70","0.50","0.04%","20:15"
"銀","19.13","-0.01","-0.03%","20:15"
"白金","1454.00","4.00","0.28%","20:15"
"鈀","846.00","4.00","0.48%","20:15"
"銅","3.0481","-0.05","-1.64%","01:59"
"鎳","8.5238","-0.09","-1.06%","01:59"
"鋁","0.8292","0.01","1.58%","01:59"
"鋅","0.9574","0.01","0.62%","01:59"
"鉛","0.9472","-0.00","-0.07%","01:59"
"鈾","28.25","0.00","0.00%","06/02"
"黃金期貨","1252.40","-0.90","-0.07%","05:14"
"銀期貨","19.00","-0.08","-0.43%","05:14"
"銅期貨","305.85","-3.20","-1.04%","05:14"
"天然氣期","4.72","0.02","0.32%","05:14"
"布蘭特油期","108.83","0.04","0.04%","05:10"
"紐約輕原油","102.79","0.31","0.30%","05:14"
"燃油期貨","287.64","-0.33","-0.11%","05:07"
"玉米期貨","459.00","10.00","2.23%","02:15"
"小麥期貨","618.25","12.50","2.06%","02:15"
"可可豆期","3079.00","-13.00","-0.42%","01:30"
"黃豆期貨","1218.75","8.25","0.68%","02:15"
"黃豆油期貨","39.01","0.32","0.83%","02:15"
"咖啡C期","172.10","2.95","1.74%","01:39"
"十一號糖","18.84","-0.11","-0.58%","02:00"
"二號棉期","84.78","-0.72","-0.84%","02:26"
"活牛期貨","141.30","-0.03","-0.02%","05:00"
"瘦豬期貨","124.98","2.80","2.29%","05:00"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.3643","-0.0017","-0.12","04:59"
"英鎊/美元","1.6802","-0.0018","-0.11","04:59"
"美元/瑞士法郎","0.8936","0.0022","0.25","04:59"
"美元/瑞典克朗","6.6291","-0.0337","-0.51","04:59"
"美元/俄盧布","34.4144","-0.2753","-0.79","00:59"
"美元/匈牙利幣","221.9400","-0.1200","-0.05","04:59"
"美元/土耳其幣","2.0775","-0.0188","-0.90","04:59"
"美元/南非幣","10.5875","-0.0998","-0.93","04:59"
"美元/以色列幣","3.4589","-0.0075","-0.22","03:58"
"美元/日圓","102.4800","0.0700","0.07","04:59"
"美元/人民幣","6.2506","-0.0039","-0.06","16:29"
"美元/港幣","7.7525","-0.0001","-0.00","04:59"
"美元/台幣","30.0510","-0.0060","-0.02","15:59"
"美元/韓圜","1020.41","-0.15","-0.01","13:59"
"美元/泰銖","32.4800","-0.1600","-0.49","04:59"
"美元/新元","1.2519","-0.0005","-0.04","04:59"
"美元/菲披索","43.6250","-0.1650","-0.38","16:56"
"美元/馬來幣","3.2122","-0.0161","-0.50","16:59"
"美元/印尼盾","11837.50","-22.50","-0.19","16:41"
"美元/印度盧比","59.1825","-0.1488","-0.25","19:29"
