"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15797.60","-80.07","-0.50","9/12"
"東證一部","1528.27","-4.12","-0.27","9/12"
"東證二部","3570.65","-35.05","-0.97","9/12"
"JASDAQ","71.38","-0.78","-1.08","9/12"
"上海綜合","5172.63","58.66","1.15","09/12"
"上海A股","5430.76","61.76","1.15","09/12"
"上海B股","327.97","2.13","0.65","09/12"
"香港恆生","24310.14","357.90","1.49","09/12"
"香港國企","14450.48","116.58","0.81","09/12"
"香港紅籌","4812.20","68.88","1.45","09/12"
"台灣加權","9018.12","15.00","0.17","13:46"
"台灣店頭","197.49","0.63","0.32","13:46"
"韓國指數","1813.52","-33.84","-1.83","18:03"
"新加坡","3506.09","11.52","0.33","17:05"
"馬來西亞","1285.94","-0.39","-0.03","17:00"
"菲律賓","3307.60","39.63","1.21","12:11"
"印尼股市","2209.93","-1.48","-0.07","17:09"
"越南股市","921.19","0.71","0.08","10:46"
"泰國股市","802.00","0.46","0.06","17:01"
"印度股市","15505.36","-37.41","-0.24","16:28"
"斯里蘭卡","2615.54","44.40","1.73","14:22"
"澳洲股市","6236.00","-12.60","-0.20","17:47"
"紐西蘭","4143.02","-17.14","-0.41","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1899.95","-12.02","-0.63","09/12"
"英國指數","6306.20","25.50","0.41","09/12"
"法國指數","5508.01","29.07","0.53","09/12"
"德國指數","7472.99","15.09","0.20","09/12"
"道瓊歐洲","4210.69","13.34","0.32","09/12"
"土耳其","49233.05","-63.13","-0.13","09/12"
"匈牙利","26960.35","114.41","0.43","09/12"
"奧地利","4472.77","-26.75","-0.59","09/12"
"波蘭股市","59619.65","927.58","1.58","09/12"
"捷克股市","1755.70","-9.30","-0.53","09/12"
"盧森堡","2353.84","-6.91","-0.29","09/12"
"義大利","30447.00","55.00","0.18","16:42"
"西班牙","1543.26","0.18","0.01","09/12"
"瑞士股市","8783.96","66.80","0.77","09/12"
"瑞典股市","1180.60","8.18","0.70","09/12"
"芬蘭股市","11547.81","-103.14","-0.89","09/12"
"挪威股市","403.91","-0.00","-0.00","09/12"
"以色列","1048.65","7.88","0.76","09/11"
"埃及股市","73686.64","541.34","0.74","09/12"
"南非股市","26023.68","-147.26","-0.56","09/12"
"摩洛哥","25933.94","-148.99","-0.57","09/12"
"約旦指數","5602.45","-4.08","-0.07","09/12"
"杜拜指數","4203.31","24.21","0.58","09/12"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13291.65","-16.74","-0.13","16:30"
"NASDAQ","2592.07","-5.40","-0.21","17:17"
"羅素2000","777.90","-4.37","-0.56","16:59"
"S&P 500","1471.56","0.07","0.01","17:00"
"DJ貴金屬","319.15","0.02","0.01","17:32"
"CBOE黃金","157.08","0.69","0.44","16:49"
"AMEX金蟲","366.18","-0.80","-0.22","16:44"
"費城金銀","155.75","0.28","0.18","09/12"
"費城油業","283.05","-0.08","-0.03","09/12"
"AMEX石油","1397.13","9.57","0.69","16:44"
"NYSE能源","14069.83","113.09","0.81","17:05"
"AMEX能源","718.86","5.93","0.83","16:44"
"費城半導","490.21","-9.72","-1.94","09/12"
"NSDQ金融","2918.21","-14.13","-0.48","17:17"
"NYSE金融","8865.29","-26.85","-0.30","17:05"
"NBI生技","841.71","2.29","0.27","17:17"
"AMEX生技","811.44","1.90","0.23","16:44"
"費城藥物","204.05","0.85","0.42","09/12"
"加拿大","13756.72","52.44","0.38","09/12"
"巴西指數","53882.71","-37.86","-0.07","09/12"
"墨西哥","30076.33","-114.81","-0.38","09/12"
"阿根廷","2008.74","-10.07","-0.50","09/12"
"智利","3114.57","-39.98","-1.27","18:31"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4737.86","-36.21","-0.76","16:30"
"DJ建商","368.32","-3.83","-1.03","16:07"
"S&P建商","435.63","-3.10","-0.71","16:40"
"道瓊公用事業","493.24","1.12","0.23","16:30"
"歐洲公用事業","310.38","2.15","0.70","17:45"
"全球公用事業","7304.96","55.53","0.77","16:15"
"ISE水指數","85.55","0.07","0.08","16:44"
"道瓊水指數","819.45","16.53","2.06","15:59"
"NSDQ純淨優勢","510.34","-7.28","-1.41","16:44"
"純淨科技","1284.35","-12.85","-0.99","16:44"
"WH革新能源","255.44","-1.89","-0.73","16:44"
"WH乾淨能源","221.89","-3.17","-1.41","16:44"
"全球乾淨能源","2880.13","-0.73","-0.03","16:34"
"ISE替代能源","52.32","-0.40","-0.76","16:44"
"全球替代能源","3058.18","-6.62","-0.22","16:34"
"生物能源","604.89","-6.95","-1.14","16:34"
"AMEX環境服務","997.39","0.73","0.07","16:44"
"亞太環境控制","153.62","-1.37","-0.88","17:30"
"歐洲環境控制","172.43","0.75","0.44","17:45"
"美國環境控制","104.85","0.09","0.09","16:15"
"KLD社會責任","129.02","-0.11","-0.09","16:44"
"KLD社會400","523.97","-0.56","-0.11","16:30"
"Clvrt社會責任","87.81","-0.11","-0.12","16:02"
"ISE邪惡指數","126.77","0.83","0.66","16:44"
"MSCI世界能源","273.37","4.64","1.73","09/11"
"MSCI世界原料","272.75","4.44","1.66","09/11"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3226.96","98.26","3.14","16:44"
"東證REIT","1885.74","93.42","5.21","16:01"
"澳洲不動產","1886.83","-15.42","-0.81","20:14"
"新加坡不動產","1438.41","28.57","2.03","09/11"
"恆生地產","30081.47","1514.44","5.30","18:01"
"亞洲REIT","164.37","5.80","3.66","17:30"
"英國不動產","2439.80","-10.04","-0.41","17:36"
"歐陸不動產","2575.85","9.66","0.38","17:45"
"歐洲不動產","3281.71","7.87","0.24","17:45"
"DJ權益REIT","279.68","-0.29","-0.10","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","321.19","4.22","1.33","09/12"
"MS商品指數","763.62","2.76","0.36","09/12"
"高盛商品指數","6360.06","70.38","1.12","09/11"
"高盛農產品","335.53","4.71","1.43","09/11"
"高盛家畜指數","236.98","0.94","0.40","09/11"
"高盛工業金屬","433.07","12.72","3.03","09/11"
"天然氣","501.07","8.20","1.66","09/12"
"AMEX航空","44.17","-1.25","-2.75","09/12"
"銀行","104.29","-0.21","-0.20","09/12"
"醫療服務","440.36","-1.33","-0.30","09/12"
"電腦科技","895.00","-5.35","-0.59","09/12"
"電腦硬體","240.77","-2.48","-1.02","09/12"
"保險","4080.58","-23.17","-0.56","09/12"
"美國紙業","145.33","-0.09","-0.06","09/12"
"零售業","468.83","-1.17","-0.25","09/12"
"掮客商指數","219.91","0.24","0.11","09/12"
"美元指數","79.36","-0.32","-0.40","09/12"
"歐元指數","139.07","0.78","0.56","09/12"
"日圓指數","87.59","0.12","0.14","09/12"
"澳幣指數","84.34","1.03","1.24","09/12"
"30年債券價格","113.34","-0.47","-0.41","09/12"
"30年債殖利率","46.87","0.39","0.84","09/12"
"10年期票利率","44.08","0.44","1.01","09/12"
"5年期票殖利率","41.00","0.45","1.11","09/12"
"3月期票殖利率","39.00","-0.90","-2.26","09/12"
"Put/Call比例","0.86","-0.20","-18.87","09/12"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","712.20","+0.20","+0.03","5:50"
"銀","12.66","+0.03","+0.24","5:50"
"白金","1306.00","-1.00","-0.08","5:50"
"鈀","337.00","+2.00","+0.60","5:50"
"銅","3.3688","+0.0000","+0.00","2:13"
"鎳","12.1759","+0.0000","+0.00","2:13"
"鋁","1.0800","-0.0005","-0.04","2:13"
