"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16914.46","-65.40","-0.39","8/6"
"東證一部","1668.04","-4.50","-0.27","8/6"
"東證二部","4062.79","-36.03","-0.88","8/6"
"JASDAQ","76.15","-0.33","-0.43","8/6"
"上海綜合","4628.11","67.34","1.48","08/06"
"上海A股","4855.64","71.25","1.49","08/06"
"上海B股","323.59","-0.68","-0.21","08/06"
"香港恆生","21936.73","0.00","0.00","08/06"
"香港國企","12266.79","0.00","0.00","08/06"
"香港紅籌","4200.30","0.00","0.00","08/06"
"台灣加權","8941.73","-116.09","-1.28","08/06"
"台灣店頭","211.44","-5.17","-2.39","08/06"
"韓國指數","1855.05","-21.75","-1.16","08/06"
"新加坡","3308.99","-127.05","-3.70","08/06"
"馬來西亞","1290.90","-44.52","-3.33","08/06"
"菲律賓","3256.99","-95.25","-2.84","08/06"
"印尼股市","2189.11","-80.68","-3.56","08/06"
"越南股市","883.90","-8.98","-1.01","08/06"
"泰國股市","815.87","-21.86","-2.61","08/06"
"印度股市","14903.03","-235.37","-1.55","08/06"
"斯里蘭卡","2431.36","-17.73","-0.72","08/06"
"澳洲股市","5949.50","0.00","0.00","10:30"
"紐西蘭","4121.10","45.92","1.13","08:09"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1944.73","-26.02","-1.32","08/06"
"英國指數","6189.10","-35.20","-0.57","08/06"
"法國指數","5532.99","-64.90","-1.16","08/06"
"德國指數","7444.45","8.78","0.12","08/06"
"道瓊歐洲","4202.78","-26.41","-0.62","08/06"
"土耳其","50429.89","-286.55","-0.56","08/06"
"匈牙利","28021.25","-462.04","-1.62","08/06"
"奧地利","4552.34","-66.09","-1.43","08/06"
"波蘭股市","60750.10","-934.32","-1.51","08/06"
"捷克股市","1755.20","-17.10","-0.96","08/06"
"盧森堡","2392.07","-20.76","-0.86","08/06"
"義大利","30620.00","-295.00","-0.95","08/06"
"西班牙","1589.79","-12.36","-0.77","08/06"
"瑞士股市","8639.88","-31.55","-0.36","08/06"
"瑞典股市","1203.84","-16.92","-1.39","08/06"
"芬蘭股市","10995.34","-140.86","-1.26","08/06"
"挪威股市","392.44","-11.94","-2.95","08/06"
"以色列","1058.78","7.62","0.72","08/06"
"埃及股市","71513.20","-285.57","-0.40","08/06"
"南非股市","24292.15","-623.16","-2.50","08/06"
"摩洛哥","25291.65","-5.98","-0.02","08/06"
"約旦指數","5666.29","11.67","0.21","08/06"
"杜拜指數","4247.53","9.48","0.22","08/06"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13468.78","286.87","2.18","16:30"
"NASDAQ","2547.33","36.08","1.44","17:17"
"羅素2000","766.39","10.97","1.45","17:00"
"S&P 500","1467.67","34.61","2.42","17:00"
"DJ貴金屬","289.22","-3.93","-1.34","17:28"
"CBOE黃金","143.79","-4.20","-2.84","16:49"
"AMEX金蟲","335.81","-3.92","-1.15","16:43"
"費城金銀","141.63","-2.09","-1.45","16:48"
"費城油業","253.88","-0.35","-0.14","16:48"
"AMEX石油","1308.20","12.74","0.98","16:43"
"NYSE能源","13246.23","101.53","0.77","17:05"
"AMEX能源","668.33","4.89","0.74","16:43"
"費城半導","495.19","7.56","1.55","16:48"
"NSDQ金融","2917.99","110.55","3.94","17:17"
"NYSE金融","9069.14","304.86","3.48","17:05"
"NBI生技","794.82","14.24","1.82","17:17"
"AMEX生技","767.17","17.90","2.39","16:43"
"費城藥物","203.73","4.90","2.46","16:48"
"加拿大","13565.24","-248.38","-1.80","08/03"
"巴西指數","53091.10","244.72","0.46","17:18"
"墨西哥","29721.63","49.86","0.17","15:06"
"阿根廷","2107.81","-40.61","-1.89","18:00"
"智利","3251.45","-63.41","-1.91","17:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"DJ交通運輸","4965.09","91.28","1.87","16:30"
"DJ建商","453.60","4.75","1.06","16:06"
"S&P建商","550.73","7.97","1.47","16:40"
"道瓊公用事業","493.32","16.57","3.48","16:30"
"歐洲公用事業","308.79","-1.32","-0.43","17:45"
"全球公用事業","7183.67","82.69","1.16","16:10"
"ISE水指數","85.45","2.00","2.40","16:44"
"道瓊水指數","774.16","17.19","2.27","16:01"
"NSDQ純淨優勢","508.44","1.51","0.30","16:44"
"純淨科技","1291.64","14.58","1.14","16:43"
"WH革新能源","261.68","2.80","1.08","16:43"
"WH乾淨能源","219.98","2.57","1.18","16:43"
"全球乾淨能源","2858.14","-27.18","-0.94","16:34"
"ISE替代能源","53.63","0.50","0.94","16:44"
"全球替代能源","3026.35","-32.33","-1.06","16:34"
"生物能源","657.70","-0.53","-0.08","16:34"
"AMEX環境服務","974.37","7.36","0.76","16:43"
"亞太環境控制","161.45","-3.18","-1.93","17:30"
"歐洲環境控制","176.87","-1.43","-0.80","17:45"
"美國環境控制","105.37","0.84","0.80","16:15"
"KLD社會責任","128.47","2.94","2.34","16:44"
"KLD社會400","525.01","12.99","2.54","16:29"
"Clvrt社會責任","87.71","2.06","2.40","16:05"
"ISE邪惡指數","123.10","2.43","2.01","16:44"
"MSCI世界能源","261.02","-6.86","-2.56","08/03"
"MSCI世界原料","273.23","-2.35","-0.85","08/03"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"日本不動產","3717.06","5.17","0.14","16:44"
"東證REIT","2089.62","-16.27","-0.77","16:00"
"澳洲不動產","1725.84","-30.93","-1.76","20:14"
"新加坡不動產","1450.16","-3.21","-0.22","08/03"
"恆生地產","25612.74","-516.42","-1.98","18:01"
"亞洲REIT","170.03","-1.07","-0.62","17:30"
"英國不動產","2376.09","-9.13","-0.38","17:36"
"歐陸不動產","2518.15","-47.64","-1.86","17:45"
"歐洲不動產","3191.62","-40.27","-1.25","17:45"
"DJ權益REIT","273.76","7.11","2.67","16:49"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"CRB指數","312.29","-5.88","-1.85","08/06"
"MS商品指數","731.76","2.46","0.34","08/06"
"高盛商品指數","6178.96","-68.42","-1.10","08/03"
"高盛農產品","291.50","2.39","0.82","08/03"
"高盛家畜指數","248.85","2.82","1.15","08/03"
"高盛工業金屬","464.54","-11.16","-2.35","08/03"
"天然氣","488.68","1.73","0.36","08/06"
"AMEX航空","45.19","-0.76","-1.65","08/06"
"銀行","107.30","5.46","5.36","08/06"
"醫療服務","451.41","-0.20","-0.04","08/06"
"電腦科技","877.67","12.43","1.44","08/06"
"電腦硬體","231.16","2.35","1.03","08/06"
"保險","3913.27","37.44","0.97","08/06"
"美國紙業","148.59","-2.41","-1.60","08/06"
"零售業","478.89","10.42","2.22","08/06"
"掮客商指數","222.44","8.09","3.77","08/06"
"美元指數","80.33","0.14","0.17","08/06"
"歐元指數","137.92","0.03","0.02","08/06"
"日圓指數","84.55","0.19","0.23","08/06"
"澳幣指數","85.74","0.08","0.09","08/06"
"30年債券價格","110.19","-0.44","-0.40","08/06"
"30年債殖利率","49.07","0.40","0.82","08/06"
"10年期票利率","47.31","0.31","0.66","08/06"
"5年期票殖利率","45.47","0.35","0.78","08/06"
"3月期票殖利率","47.15","0.15","0.32","08/06"
"Put/Call比例","1.29","-0.18","-12.24","08/06"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","時間"
"黃金","672.60","-0.30","-0.04","5:37"
"銀","13.00","-0.01","-0.08","5:20"
"白金","1296.00","0.00","0.00","22:20"
"鈀","364.00","0.00","0.00","22:58"
"銅","3.5955","+0.0491","+1.39","1:04"
"鎳","13.9502","+0.3251","+2.40","0:56"
"鋁","1.1790","-0.0068","-0.57","1:00"
"鋅","1.5467","-0.0113","-0.73","0:56"
