"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","13579.16","31.34","0.23","16:00"
"東證一部","1314.39","2.93","0.22","15:00"
"東證二部","2797.16","8.01","0.29","15:00"
"JASDAQ","65.89","0.75","1.15","15:00"
"上海綜合","3278.33","130.54","4.15","15:15"
"上海A股","3439.84","136.75","4.14","15:15"
"上海B股","234.13","12.42","5.60","15:15"
"深圳A股","1006.50","46.90","4.89","15:00"
"深圳B股","539.45","18.27","3.51","15:00"
"滬深300","3453.73","157.45","4.78","15:01"
"香港恆生","25289.24","350.09","1.40","16:01"
"香港國企","13838.22","418.00","3.11","16:01"
"香港紅籌","5794.46","106.20","1.87","16:01"
"台灣加權","9008.49","-28.76","-0.32","13:46"
"台灣店頭","158.94","0.55","0.35","13:46"
"韓國指數","1800.79","13.30","0.74","18:03"
"越南股市","521.95","-8.67","-1.63","11:01"
"泰國股市","837.66","-12.36","-1.45","17:01"
"菲律賓","2824.81","-30.94","-1.08","12:11"
"馬來西亞","1288.16","8.86","0.69","17:00"
"印尼股市","2314.30","25.21","1.10","17:08"
"印度股市","16698.04","-85.83","-0.51","16:28"
"孟加拉","3053.32","-31.46","-1.02","21:28"
"巴基斯坦","11013.92","-58.22","-0.53","13:16"
"澳洲股市","5711.40","83.00","1.47","17:47"
"紐西蘭","3608.47","25.21","0.70","14:31"
"新加坡","3193.84","6.61","0.21","17:10"
"龍籌股","162.90","4.29","2.70","04/23"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2159.04","-7.19","-0.33","04/23"
"英國指數","6083.60","48.90","0.81","04/23"
"法國指數","4944.65","72.01","1.48","04/23"
"德國指數","6795.03","66.73","0.99","04/23"
"土耳其","42827.71","-237.53","-0.55","04/22"
"匈牙利","22141.60","98.16","0.45","04/23"
"奧地利","4048.93","56.33","1.41","04/23"
"波蘭股市","45393.98","-758.19","-1.64","04/23"
"捷克股市","1555.10","9.30","0.60","04/23"
"瑞典股市","976.52","14.17","1.47","04/23"
"芬蘭股市","9347.45","-564.12","-5.69","04/17"
"挪威股市","400.11","0.33","0.08","04/23"
"希臘指數","4055.08","-0.51","-0.01","04/23"
"義大利","25367.00","-23.00","-0.09","04/23"
"盧森堡","2284.98","-0.75","-0.03","04/23"
"荷蘭","471.24","5.16","1.11","04/23"
"冰島","5202.90","32.49","0.63","04/23"
"丹麥","420.30","2.30","0.55","04/23"
"瑞士股市","7324.50","-4.35","-0.06","04/23"
"西班牙","1470.39","5.92","0.40","04/23"
"葡萄牙","3593.70","-12.66","-0.35","04/23"
"愛爾蘭","6143.99","25.62","0.42","04/23"
"以色列","1094.91","-2.55","-0.23","04/23"
"埃及股市","101476.90","-1100.20","-1.07","04/23"
"南非股市","29673.74","34.93","0.12","04/23"
"摩洛哥","29774.43","-172.24","-0.58","04/23"
"約旦指數","8695.75","56.86","0.66","04/23"
"杜拜指數","5707.54","-69.56","-1.20","04/23"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12763.22","42.99","0.34","04/23"
"NASDAQ","2405.21","28.27","1.19","04/23"
"羅素2000","708.11","4.40","0.63","04/23"
"S&P 500","1379.93","3.99","0.29","04/23"
"費城金銀","179.38","-6.43","-3.46","04/23"
"DJ貴金屬","367.48","-12.36","-3.25","17:17"
"CBOE黃金","184.78","-6.77","-3.53","04/23"
"AMEX金蟲","425.21","-18.30","-4.13","04/23"
"AMEX能源","841.38","-7.57","-0.89","04/23"
"NYSE能源","15845.56","-47.92","-0.30","04/23"
"費城油業","323.95","-2.97","-0.91","04/23"
"AMEX石油","1502.58","-11.93","-0.79","04/23"
"費城半導","385.83","15.25","4.12","04/23"
"NSDQ金融","2589.55","-8.17","-0.31","04/23"
"NYSE金融","7475.74","-48.98","-0.65","04/23"
"NBI生技","803.39","11.15","1.41","04/23"
"AMEX生技","757.07","7.17","0.96","04/23"
"費城藥物","179.77","2.06","1.16","04/23"
"加拿大","14069.80","-196.54","-1.38","04/23"
"巴西指數","64947.54","-465.12","-0.71","04/23"
"墨西哥","31847.98","-191.74","-0.60","04/23"
"阿根廷","2140.42","-6.58","-0.31","04/23"
"智利","3017.54","-26.31","-0.86","04/23"
"秘魯","17629.50","63.36","0.36","04/23"
"哥倫比亞","9567.16","-79.92","-0.83","04/23"
"委內瑞拉","37767.13","-162.03","-0.43","04/23"
"百慕達","5057.91","-45.92","-0.90","04/22"
"牙買加","108594.96","81.84","0.08","04/23"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","8550.00","200.00","2.40","04/22"
"波海海峽航運","12248.00","350.00","2.94","04/22"
"波海巴拿馬航運","8877.00","170.00","1.95","04/22"
"VIX波動率","20.26","-0.61","-2.92","16:14"
"道瓊歐洲","3763.55","27.43","0.73","19:00"
"DJ交通運輸","4947.66","-17.95","-0.36","16:30"
"道瓊公用事業","516.35","4.46","0.87","16:30"
"歐洲公用事業","340.32","0.70","0.21","17:45"
"全球公用事業","7806.64","40.77","0.53","16:15"
"ISE水指數","86.20","-0.18","-0.21","17:00"
"道瓊水指數","596.32","-11.24","-1.85","17:16"
"純淨科技","1452.31","-7.09","-0.49","17:14"
"WH創新能源","258.67","-0.94","-0.36","17:20"
"WH乾淨能源","222.79","-1.87","-0.83","17:14"
"全球乾淨能源","3431.57","8.48","0.25","17:00"
"ISE替代能源","54.11","-0.37","-0.68","17:00"
"全球替代能源","3627.35","-4.91","-0.14","17:19"
"ET50環境科技","257.32","-0.51","-0.20","21:15"
"生物能源","498.01","6.63","1.35","17:19"
"AMEX環境服務","1026.32","7.99","0.79","17:14"
"歐洲環境控制","173.94","-0.77","-0.44","17:45"
"美國環境控制","104.44","0.61","0.59","16:15"
"Clvrt社會責任","80.28","0.33","0.41","17:17"
"ISE邪惡指數","109.25","0.46","0.42","17:00"
"DJ美國礦產","250.05","-7.30","-2.84","17:16"
"DJ世界基本原料","400.98","-0.48","-0.12","17:16"
"MSCI世界能源","313.65","0.95","0.30","00:00"
"MSCI世界原料","321.39","-1.33","-0.41","00:00"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"DAX全球農金","655.12","-14.96","-2.23","04/23"
"Rogers商品","5233.64","-12.49","-0.24","17:36"
"Rogers能源","1652.75","17.71","1.08","4/22"
"Rogers金屬","2609.01","45.36","1.77","4/22"
"Rogers農產","1439.02","25.48","1.80","4/22"
"日本不動產","2841.82","28.89","1.03","06:04"
"東證REIT","1538.15","-6.53","-0.42","04/23"
"澳洲不動產","1346.02","7.88","0.59","08:04"
"新加坡不動產","1200.50","3.98","0.33","06:04"
