"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","16420.47","-104.46","-0.63","9/4"
"東證一部","1596.74","-8.70","-0.54","9/4"
"東證二部","3761.12","-1.48","-0.04","9/4"
"JASDAQ","73.85","-0.28","-0.38","9/4"
"上海綜合","5294.05","-27.01","-0.51","09/04"
"上海A股","5559.12","-28.20","-0.50","09/04"
"上海B股","327.92","-3.10","-0.94","09/04"
"香港恆生","23886.07","-18.02","-0.08","09/04"
"香港國企","14338.88","41.78","0.29","09/04"
"香港紅籌","4804.60","-32.19","-0.67","09/04"
"台灣加權","8922.98","-56.98","-0.63","13:46"
"台灣店頭","194.29","-1.94","-0.99","13:46"
"韓國指數","1874.74","-7.07","-0.38","18:04"
"新加坡","3376.06","-10.16","-0.30","17:05"
"馬來西亞","1283.75","-0.39","-0.03","17:00"
"菲律賓","3312.30","-56.84","-1.69","12:11"
"印尼股市","2215.12","1.54","0.07","17:09"
"越南股市","929.85","21.48","2.36","10:58"
"泰國股市","810.86","-9.33","-1.14","17:01"
"印度股市","15465.40","43.35","0.28","16:28"
"斯里蘭卡","2530.16","4.82","0.19","14:28"
"澳洲股市","6297.10","24.60","0.39","17:47"
"紐西蘭","4150.53","24.77","0.60","14:31"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","1904.76","-21.74","-1.13","09/04"
"英國指數","6376.80","61.60","0.97","09/04"
"法國指數","5672.72","21.45","0.38","09/04"
"德國指數","7721.77","73.19","0.96","09/04"
"道瓊歐洲","4324.35","28.36","0.66","09/04"
"土耳其","50032.59","95.65","0.19","09/04"
"匈牙利","27445.98","371.08","1.37","09/04"
"奧地利","4674.36","90.49","1.97","09/04"
"波蘭股市","61406.64","396.10","0.65","09/04"
"捷克股市","1812.10","13.50","0.75","09/04"
"盧森堡","2405.46","30.40","1.28","09/04"
"義大利","31451.00","63.00","0.20","09/04"
"西班牙","1608.22","5.58","0.35","09/04"
"瑞士股市","8966.35","88.55","1.00","09/04"
"瑞典股市","1226.08","3.77","0.31","09/04"
"芬蘭股市","11775.92","125.98","1.08","09/04"
"挪威股市","405.89","4.89","1.22","09/04"
"以色列","1077.61","7.89","0.74","09/04"
"埃及股市","72111.52","1224.25","1.73","09/04"
"南非股市","26349.37","178.35","0.68","09/04"
"摩洛哥","26303.02","406.98","1.57","09/04"
"約旦指數","5560.56","-15.65","-0.28","09/04"
"杜拜指數","4271.52","22.39","0.53","09/04"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","13448.86","91.12","0.68","16:30"
"NASDAQ","2630.24","33.88","1.30","17:16"
"羅素2000","800.69","7.83","0.99","16:59"
"S&P 500","1489.42","15.43","1.05","16:59"
"DJ貴金屬","297.07","8.19","2.83","17:30"
"CBOE黃金","145.21","4.15","2.94","16:49"
"AMEX金蟲","336.36","9.12","2.79","16:53"
"費城金銀","145.02","4.25","3.02","09/04"
"費城油業","281.51","7.44","2.71","09/04"
"AMEX石油","1391.22","25.46","1.86","16:53"
"NYSE能源","13874.30","274.29","2.02","17:06"
"AMEX能源","711.16","15.16","2.18","16:53"
"費城半導","508.39","10.95","2.20","09/04"
"NSDQ金融","2997.20","23.46","0.79","17:16"
"NYSE金融","9115.60","104.03","1.15","17:06"
"NBI生技","829.37","15.70","1.93","17:16"
"AMEX生技","790.92","14.76","1.90","16:53"
"費城藥物","203.97","1.64","0.81","09/04"
"加拿大","13755.23","94.75","0.69","09/04"
"巴西指數","55250.47","417.96","0.76","09/04"
"墨西哥","30932.71","135.11","0.44","09/04"
"阿根廷","2068.19","-3.34","-0.16","09/04"
"智利","3324.58","-1.99","-0.06","18:31"

"分類指數行情"
