"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","5842.29","119.33","2.09%","02/25"
"澳洲股市","5908.60","18.60","0.32%","16:40"
"日經225","18585.20","-18.28","-0.10%","02/25"
"東證一部","1507.62","-0.66","-0.04%","02/25"
"東證二部","4537.60","0.98","0.02%","21:20"
"JASDAQ","107.49","0.58","0.54%","21:20"
"韓國股市","1990.47","14.35","0.73%","02/25"
"台灣加權","9699.54","70.17","0.73%","02/25"
"台灣店頭","139.78","0.50","0.36%","02/25"
"上海綜合","3228.84","-18.06","-0.56%","02/25"
"上海A股","3383.19","-18.87","-0.55%","02/25"
"上海B股","292.44","-2.96","-1.00%","20:20"
"深圳A股","1670.34","-13.04","-0.77%","20:20"
"深圳B股","1099.30","-2.77","-0.25%","20:20"
"滬深300","3478.73","-43.59","-1.24%","02/25"
"深證成指","11539.70","-178.86","-1.53%","02/25"
"香港恆生","24778.28","28.21","0.11%","02/25"
"香港國企","12064.80","18.60","0.15%","02/25"
"香港紅籌","4641.51","21.31","0.46%","02/25"
"蒙古股市","13801.48","-19.40","-0.14%","02/25"
"新加坡","3440.83","3.22","0.09%","02/25"
"海峽中國","234.94","-1.55","-0.66%","17:10"
"越南股市","592.66","-4.29","-0.72%","02/25"
"泰國股市","1589.33","-9.33","-0.58%","17:07"
"菲律賓","7844.06","9.20","0.12%","02/25"
"馬來西亞","1815.86","-2.82","-0.16%","02/25"
"印尼股市","5445.11","27.79","0.51%","02/25"
"印度股市","29007.99","3.33","0.01%","17:34"
"巴基斯坦","24129.72","-39.58","-0.16%","16:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","883.88","-4.81","-0.54%","18:50"
"英國股市","6935.38","-14.25","-0.21%","16:35"
"法國股市","4882.22","-4.22","-0.09%","18:05"
"德國股市","11210.27","4.53","0.04%","18:30"
"土耳其","86733.45","42.21","0.05%","17:55"
"匈牙利","18567.30","59.46","0.32%","17:25"
"奧地利","2485.31","13.24","0.54%","17:45"
"波蘭股市","52871.46","-78.18","-0.15%","17:15"
"捷克股市","1028.57","2.92","0.28%","16:45"
"瑞典股市","1678.73","-5.18","-0.31%","17:35"
"芬蘭股市","8889.21","1.17","0.01%","18:35"
"挪威股市","560.80","3.36","0.60%","16:42"
"希臘股市","923.03","-14.93","-1.59%","17:19"
"義大利","23314.55","-205.60","-0.87%","17:38"
"比利時","3672.08","5.28","0.14%","18:05"
"盧森堡","1702.87","32.31","1.93%","17:35"
"荷蘭股市","478.53","-1.41","-0.29%","18:05"
"冰島股市","1021.44","-12.59","-1.22%","16:35"
"丹麥股市","867.08","7.29","0.85%","17:05"
"瑞士股市","8977.62","-6.99","-0.08%","17:31"
"西班牙","1119.84","-2.00","-0.18%","17:38"
"葡萄牙","2470.59","0.26","0.01%","17:05"
"愛爾蘭","5879.08","10.16","0.17%","20:00"
"以色列","1508.50","7.35","0.49%","17:24"
"埃及股市","869.600","-11.37","-1.29%","00:27"
"南非股市","47029.95","-148.41","-0.31%","17:00"
"約旦股市","2205.41","4.36","0.20%","02/25"
"杜拜股市","3870.15","31.46","0.82%","14:00"
"阿布達比","4631.19","10.16","0.22%","14:00"
"奈及利亞","29793.13","409.20","1.39%","02/23"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","18224.57","15.38","0.08%","16:15"
"NASDAQ","4967.14","-0.98","-0.02%","17:16"
"S&P 500","2113.86","-1.62","-0.08%","16:32"
"羅素3000","1260.86","-0.39","-0.03%","16:35"
