"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","8388.077","-120.04","-1.41%","17:46"
"澳洲股市","5899.245","-44.49","-0.75%","17:19"
"日經225","21031.31","-286.01","-1.34%","15:15"
"東證一部","1699.56","-17.57","-1.02%","03/28"
"東證二部","7143.13","-71.56","-0.99%","03/28"
"JASDAQ","172.97","-1.17","-0.67%","14:00"
"韓國股市","2419.29","-32.77","-1.34%","18:01"
"台灣加權","10865.66","-121.13","-1.10%","13:49"
"台灣店頭","153.11","-0.86","-0.56%","12:33"
"上海綜合","3122.29","-44.36","-1.40%","16:30"
"上海A股","3269.884","-46.53","-1.40%","16:30"
"上海B股","322.52","-2.15","-0.66%","03/28"
"深圳A股","1895.31","-18.13","-0.95%","03/28"
"深圳B股","1132.65","-11.49","-1.00%","03/28"
"滬深300","3842.72","-70.55","-1.80%","15:01"
"深證成指","10630.69","-145.02","-1.35%","15:00"
"中小板指","7338.63","-119.03","-1.60%","03/28"
"創業板指","1835.15","-9.54","-0.52%","15:00"
"香港恆生","30022.53","-768.30","-2.50%","16:09"
"香港國企","12001.16","-300.39","-2.44%","16:09"
"香港紅籌","4395.70","-96.93","-2.16%","03/28"
"香港創業板","247.05","-0.74","-0.30%","15:18"
"新加坡","3382.78","-56.57","-1.64%","16:10"
"菲律賓","7979.83","-67.20","-0.84%","14:20"
"馬來西亞","1857.87","-4.58","-0.25%","16:05"
"越南股市","1172.24","0.51","0.04%","14:01"
"泰國股市","1784.99","-17.59","-0.98%","17:08"
"印尼股市","6140.837","-68.51","-1.10%","16:00"
"印度股市","32968.68","-205.71","-0.62%","16:49"
"巴基斯坦","32401.41","134.11","0.42%","14:54"
"蒙古股市","21176.07","-111.47","-0.52%","19:00"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1226.80","-17.19","-1.38%","16:51"
"英國股市","7044.74","44.60","0.64%","03/28"
"法國股市","5130.44","14.70","0.29%","18:05"
"德國股市","11940.71","-30.12","-0.25%","18:30"
"土耳其","114129","-2067","-1.78%","18:10"
"烏克蘭","1684.87","0.41","0.02%","16:00"
"匈牙利","36783.31","-517.65","-1.39%","16:05"
"奧地利","3428.51","6.90","0.20%","17:45"
"波蘭股市","58176.39","-901.33","-1.53%","17:15"
"捷克股市","1119.05","3.99","0.36%","15:35"
"希臘股市","790.80","-3.76","-0.47%","16:19"
"義大利","24558.78","100.68","0.41%","17:43"
"西班牙","971.29","6.85","0.71%","16:38"
"葡萄牙","2978.86","0.82","0.03%","16:05"
"愛爾蘭","6549.21","32.18","0.49%","15:45"
"比利時","3852.37","27.95","0.73%","18:05"
"盧森堡","1500.689","-27.79","-1.82%","17:37"
"荷蘭股市","527.00","1.24","0.24%","17:05"
"冰島股市","1361.30","5.20","0.38%","15:35"
"芬蘭股市","9568.76","-21.10","-0.22%","17:35"
"瑞典股市","1512.133","2.02","0.13%","17:35"
"挪威股市","736.13","-1.44","-0.20%","15:35"
"丹麥股市","976.57","7.61","0.79%","16:05"
"瑞士股市","8756.12","117.70","1.36%","16:35"
"以色列","1434.43","-14.07","-0.97%","16:24"
"埃及股市","1644.42","-5.46","-0.33%","14:29"
"南非股市","48187.70","-1223.90","-2.48%","17:00"
"約旦股市","2221.59","-2.06","-0.09%","15:00"
"杜拜股市","3090.54","-2.31","-0.07%","14:00"
"阿布達比","4288.86","9.55","0.22%","11/20"
"奈及利亞","40802.08","-441.16","-1.07%","15:31"

"美洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"道瓊工業","23848.42","-9.29","-0.04%","15:55"
"NASDAQ","6949.23","-59.58","-0.85%","16:15"
"NYSE綜合","12308.90","6.36","0.05%","16:59"
"S&P 500","2605.00","-7.62","-0.29%","14:59"
"羅素3000","1544.777","-4.24","-0.27%","16:30"
"羅素3000成長","1095.68","-5.75","-0.52%","03/28"
"羅素3000價值","1541.35","-0.10","-0.01%","03/28"
"羅素1000","1445.108","-4.25","-0.29%","16:30"
"羅素2000","1513.031","-0.54","-0.04%","16:30"
"費城金銀","79.39","-1.85","-2.28%","11:44"
"AMEX金蟲","172.78","-3.50","-1.99%","16:59"
"道瓊貴金屬","160.64","-2.13","-1.31%","10:04"
"AMEX能源","674.55","-5.83","-0.86%","11:19"
"NYSE能源","10633.49","-166.39","-1.54%","16:59"
"費城油業","132.35","-2.87","-2.13%","03/28"
"AMEX石油","1300.32","-22.98","-1.74%","16:59"
"費城半導體","1299.82","-28.12","-2.12%","03/28"
"NBI生技","3331.9","27.2","0.82%","16:15"
"AMEX生技","4497.57","21.53","0.48%","16:59"
"加拿大","15169.94","-46.24","-0.30%","14:59"
"巴西股市","83874.13","66.08","0.08%","18:31"
"墨西哥","46124.85","-668.73","-1.43%","15:16"
"阿根廷","31114.93","-121.19","-0.39%","17:35"
"智利股市","5466.62","-13.69","-0.25%","19:01"
"委內瑞拉","4647.44","-107.59","-2.26%","13:03"
"哥倫比亞","1450.00","-19.04","-1.30%","03/27"
"百慕達","2266.61","-267.60","-10.56%","close"
"牙買加","292342","-1687","-0.57%","15:45"
"秘魯股市","20558.84","-41.34","-0.20%","16:14"
"哥斯大黎加","13880.91","-12.74","-0.09%","03/27"
"厄瓜多","193.99","-0.00","0.00%","17:08"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波羅的海乾散貨","1117.00","-9.00","-0.80%","03/27"
"波羅的海海岬型","1191.00","-6.00","-0.50%","03/27"
"波羅的海巴拿馬","1552.00","-23.00","-1.46%","03/27"
"波羅的海極限型","1106.00","-10.00","-0.9%","03/27"
"波羅的海輕便型","648.00","3.00","0.47%","03/27"
"VIX波動率","22.87","0.37","1.64%","15:14"
"VXD道瓊波動","23.77","-0.07","-0.29%","12:49"
"VXN納指波動","26.91","-1.44","-5.08%","11:39"
"羅素大中華","1985.96","20.29","1.03%","18:31"
"道瓊歐洲","3321.30","4.35","0.13%","15:35"
"道瓊交通運輸","10188.19","6.77","0.07%","03/28"
"AMEX航空","114.48","-0.13","-0.11%","03/28"
"道瓊公用事業","688.63","-1.10","-0.16%","03/28"
"美國紙業","166.29","-0.93","-0.56%","03/28"
"美林科技100","1003.81","0.00","0.00%","10/13"
"電腦科技","2595.55","-22.22","-0.85%","03/28"
"電腦碟片","129.56","-1.93","-1.47%","03/28"
"電腦硬體","768.59","-4.17","-0.54%","03/28"
"Dax奢侈品","183.03","0.21","0.11%","09:14"
"msci必需消費","214.71","-0.32","-0.15%","17:04"
"美元指數","89.76","0.80","0.90%","15:58"
"歐元指數","123.08","-0.96","-0.77%","03/28"
"英鎊指數","140.77","-0.86","-0.61%","03/28"
"日圓指數","93.60","-1.33","-1.40%","03/28"
"澳幣指數","76.60","-0.20","-0.26%","03/28"
"瑞郎指數","104.53","-1.13","-1.07%","03/28"
"30年債殖利率","30.14","-0.15","-0.50%","15:00"
"10年期票利率","27.75","-0.11","-0.39%","15:00"
"5年期票利率","25.89","0.10","0.39%","15:00"
"3月期票利率","16.95","-0.38","-2.19%","15:00"
"JP新興當地債","306.3360","-0.3460","-0.11%","03/14"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","194.30","-1.26","-0.65%","15:40"
"高盛商品","247.41","-1.45","-0.58%","15:10"
"高盛綜合商品","220.73","-1.98","-0.89%","11:54"
"Rogers商品","2450.38","-17.04","-0.69%","03/28"
"CRB工業金屬","1770.88","5.72","0.32%","03/27"
"高盛貴金屬","178.04","-1.70","-0.95%","03/27"
"高盛基本金屬","194.23","-0.01","-0.01%","03/28"
"Rogers金屬","2149.48","-13.61","-0.63%","03/28"
"FTSE金礦","1444.25","-18.79","-1.28%","03/27"
"道瓊世界原料","311.43","-4.16","-1.32%","12:34"
"msci世界原料","192.99","-0.90","-0.46%","17:04"
"道瓊美國礦產","87.08","-1.95","-2.19%","03/27"
"CRB能源開採","610.00","9.42","1.57%","13:19"
"高盛能源","128.95","-0.01","-0.01%","14:04"
"天然氣","448.17","-4.61","-1.02%","03/28"
"Rogers能源","369.28","-3.54","-0.95%","03/28"
"msci世界能源","188.42","-1.51","-0.80%","17:04"
"WH乾淨能源","50.99","-0.93","-1.79%","16:02"
"生物能源","101.57","-2.65","-2.54%","14:14"
"全球替代能源","1353.69","-2.44","-0.18%","17:04"
"ET50環境科技","200.09","-2.35","-1.16%","03/27"
"純淨科技","1926.22","0.00","0.00%","17:20"
"WH創新能源","229.38","-1.40","-0.61%","03/28"
"ISE水指數","187.18","2.62","1.42%","09:34"
"道瓊水指數","1850.02","27.30","1.50%","13:24"
"CRB農業","5578.99","37.64","0.68%","10:09"
"Dax全球農金","411.35","0.03","0.01%","19:37"
"Rogers農產","820.01","-3.49","-0.42%","03/28"
"高盛農產品","36.56","-0.24","-0.66%","03/28"
"高盛牲畜","170.17","2.64","1.58%","03/28"

"商品價格"
"商品","買價","漲跌","比例","台北"
"黃金","1324.56","-0.45","-0.03%","05:00"
"銀","16.3","0.002","0.01%","05:34"
"白金","936.15","-1.61","-0.17%","05:03"
"鈀","968.38","-1.21","-0.12%","05:03"
"銅","2.9994","-0.00","-0.11%","01:59"
"鎳","5.9458","0.03","0.58%","01:59"
"鋁","0.9096","-0.00","-0.20%","01:59"
"鋅","1.4954","0.00","0.23%","01:59"
"鉛","1.1005","0.01","0.50%","01:59"
"鈾","21.90","-0.35","-1.57%","03/12"
"黃金期貨","1329.2","-18.7","-1.39%","04:56"
"銀期貨","16.26","-0.281","-1.70%","04:56"
"銅期貨","299.7","-0.35","-0.12%","04:55"
"天然氣期","2.704","-0.01","-0.37%","04:56"
"布蘭特油期","69.81","-0.3","-0.43%","04:47"
"紐約輕原油","64.67","-0.58","-0.89%","04:56"
"燃油期貨","201.9","-0.34","-0.17%","04:56"
"玉米期貨","373.5","-0.5","-0.13%","02:19"
"小麥期貨","445.5","-3.5","-0.78%","02:19"
"可可豆期","2597","43","1.68%","01:29"
"黃豆期貨","1018","-1.5","-0.15%","02:19"
"黃豆油期貨","31.62","0.04","0.13%","02:19"
"咖啡C期","117.75","-1.2","-1.01%","01:29"
"十一號糖","12.21","-0.33","-2.63%","12:59"
"二號棉期","80.74","-1.28","-1.56%","02:19"
"活牛期貨","105.575","0.325","0.31%","02:04"
"瘦豬期貨","76.625","2.6","3.51%","02:04"

"全球匯率"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.2309","0.0000","0.00","05:56"
"英鎊/美元","1.4080","0.0005","0.04","05:56"
"美元/瑞士法郎","0.9565","-0.0001","-0.01","05:56"
"美元/瑞典克朗","8.3501","0.0030","0.04","05:56"
"美元/俄盧布","57.7175","0.2035","0.35","05:00"
"美元/匈牙利幣","253.66","-0.03","-0.01","05:56"
"美元/土耳其幣","4.0111","0.0023","0.06","05:56"
"美元/南非幣","11.7508","-0.0111","-0.09","05:56"
"美元/以色列幣","3.5060","-0.0007","-0.02","05:56"
"美元/摩洛哥","9.1755","-0.0023","-0.03","05:56"
"澳幣/美元","0.7660","-0.0001","-0.01","05:55"
"紐幣/美元","0.7205","-0.0006","-0.08","05:54"
"美元/日圓","106.78","-0.06","-0.06","05:56"
"美元/人民幣","6.2976","0.0006","0.01","05:56"
"美元/港幣","7.8456","-0.0004","-0.01","05:56"
"美元/台幣","29.135","-0.001","-0.00","05:56"
"美元/韓圜","1063.48","-0.04","-0.00","05:56"
"美元/泰銖","31.268","0.002","0.01","05:56"
"美元/新元","1.3110","0.0001","0.01","05:56"
"美元/菲披索","52.164","0.006","0.01","05:56"
"美元/馬來幣","3.8545","-0.0200","-0.52","05:56"
"美元/印尼盾","13740.0","1.2","0.01","05:56"
"美元/印度盧比","65.105","0.210","0.32","05:56"
"美元/加幣","1.2922","0.0001","0.01","05:56"
"美元/巴西幣","3.3203","0.0001","0.00","05:56"
"美元/墨披索","18.2936","-0.0019","-0.01","05:55"
"美元/阿根廷","20.1385","-0.0020","-0.01","05:56"
"美元/智利","603.90","0.30","0.05","05:56"

"MSCI指數MSCI產業指數"
"MSCI","指數","單日","本月","今年"
"世界指數","2055.548","-0.66","-2.95","-2.28"
"中華指數","502.264","0.01","-1.17","3.05"
"金龍指數","211.562","0.39","-0.36","3.90"
"遠東指數","3701.141","1.77","-1.99","0.77"
"太平洋","2840.280","1.54","-2.47","-0.54"
"AC亞太","174.775","1.12","-1.46","0.55"
"歐洲","1748.244","0.83","-1.66","-2.69"
"金磚四國","346.671","-0.27","-1.97","3.30"
"新興市場","1185.175","0.24","-0.84","2.31"
"新興亞洲","598.832","0.58","-0.08","2.04"
"新興東歐","172.879","0.46","-3.61","4.40"
"新興拉美","2996.248","-1.29","-2.32","5.94"
"歐非中東","298.226","-0.11","-3.24","0.73"
"美國指數","2490.824","-1.75","-3.60","-2.11"
"澳洲指數","801.463","0.54","-4.63","-5.91"
"中國","92.174","-0.12","-1.05","4.17"
"印度","573.455","0.43","-2.56","-6.16"
"俄羅斯","658.701","0.72","-4.01","9.02"
"巴西","2203.507","-2.15","-4.06","8.93"
"台灣","403.602","1.72","2.47","6.92"
"韓國","550.489","1.34","2.65","-0.66"
"泰國","522.930","-0.05","-0.52","10.12"
"馬來西亞","412.940","0.63","1.08","7.27"
"印尼","850.706","-0.04","-6.84","-6.96"
"土耳其","401.128","-0.16","-8.12","-5.58"
"邊境市場","663.003","-0.42","-0.02","3.98"
"南非","602.113","-0.48","-2.86","-0.49"

"全球期貨指數"
"股市","指數","漲跌","比例","台北"
"道瓊期指","23870.0","11.0","0.05","05:48"
"S&P 500","2608.00","-7.75","-0.30","05:47"
"那斯達克100","6488.50","-72.75","-1.11","05:45"
"小型股2000","1518.7","0.0","0.00","05:49"
"S&P中型400","18.95","0.30","1.61","03:49"
"道瓊歐洲50","3245.0","16.0","0.50","04:03"
"英國","6947.0","101.0","1.48","04:59"
"德國","11959.5","-18.5","-0.15","04:59"
"法國","5120.5","18.5","0.36","03:59"
"俄羅斯","122900","-240","-0.19","04:49"
"日經225","21255.0","145.0","0.69","04:59"
"韓國","311.80","-4.50","-1.42","14:45"
"恆生指數","30063.0","-690.0","-2.24","01:00"
"香港國企","12047.00","14.00","0.12","00:59"
"滬深300","3809.20","-71.40","-1.84","15:00"
"台灣加權","10805.00","-14.00","-0.13","04:59"
"摩台指","403.60","-0.80","-0.20","04:44"
"墨西哥","46435.0","-742.0","-1.58","03:59"
"巴西","84180","370","0.44","04:54"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"ISE邪惡指數","359.87","-0.83","-0.23%","17:15"
"道瓊美國博奕","976.16","-14.37","-1.45%","03/28"
"snet全球博奕","4672.42","-29.25","-0.62%","17:04"
"NSDQ金融","4588.4","18.2","0.40%","16:15"
"NYSE金融","7951.48","32.67","0.41%","16:59"
"銀行","105.13","0.07","0.07%","03/28"
"保險","8304.75","83.66","1.02%","03/28"
"券商指數","277.21","-1.65","-0.59%","03/28"
"澳洲不動產","951.05","2.44","0.26%","08:14"
"日本不動產","2684.63","-20.02","-0.74%","07:44"
"東證REIT","1678.2","3.07","0.18%","02:00"
"恆生地產","39942.30","-935.86","-2.29%","16:09"
"英國不動產","1745.41","-14.67","-0.83%","10:22"
"歐陸不動產","2732.82","-11.76","-0.43%","10:31"
"歐洲不動產","2620.72","9.03","0.35%","03/28"
"道瓊REITs","328.88","6.31","1.96%","03/28"

"MSCI (ACWI) 產業指數"
"MSCI","價格","漲跌","比例","今年"
"能源","220.47","-0.22","-0.10","-4.30"
"能源設備服務","212.46","-1.65","-0.77","-3.45"
"油氣燃料","224.58","-0.11","-0.05","-4.36"
"原物料","281.18","1.24","0.44","-3.82"
"金屬礦產","296.39","1.46","0.50","-4.01"
"紙類林產","156.15","0.36","0.23","11.89"
"世界工業","246.56","0.28","0.11","-2.31"
"交通運輸","268.78","-0.38","-0.14","-4.55"
"交通設施","254.38","1.25","0.49","-5.21"

