"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","15135.21","246.44","1.66","11/26"
"東證一部","1467.03","29.65","2.06","11/26"
"東證二部","3304.28","24.79","0.76","11/26"
"JASDAQ","72.35","0.94","1.32","11/26"
"上海綜合","4958.85","-73.28","-1.46","11/26"
"上海A股","5205.46","-76.32","-1.45","11/26"
"上海B股","324.02","-12.51","-3.72","11/26"
"滬深300","4800.08","-56.08","-1.15","11/26"
"香港恆生","27626.62","1085.53","4.09","11/26"
"香港國企","16542.37","850.66","5.42","11/26"
"香港紅籌","5964.73","265.43","4.66","11/26"
"台灣加權","8528.33","186.13","2.23","11/26"
"台灣店頭","157.26","-0.02","-0.01","11/26"
"韓國指數","1855.33","82.45","4.65","11/26"
"新加坡","3418.58","92.69","2.79","11/26"
"馬來西亞","1364.37","10.82","0.80","11/26"
"菲律賓","3537.29","42.85","1.23","11/26"
"印尼股市","2648.04","63.70","2.46","11/26"
"越南股市","991.38","15.46","1.58","11/26"
"泰國股市","832.78","8.53","1.03","11/26"
"印度股市","19247.54","394.67","2.09","11/26"
"澳洲股市","6451.30","-81.90","-1.25","10:07"
"紐西蘭","4060.87","-16.24","-0.40","07:46"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"俄羅斯","2177.07","25.18","1.17","11/26"
"英國指數","6180.50","-81.60","-1.30","11/26"
"法國指數","5458.39","-62.78","-1.14","11/26"
"德國指數","7567.36","-41.60","-0.55","11/26"
"道瓊歐洲","4238.00","-30.53","-0.72","11/26"
"土耳其","52682.48","351.19","0.67","11/26"
"匈牙利","24965.63","-365.10","-1.44","11/26"
"奧地利","4276.98","35.19","0.83","11/26"
"波蘭股市","55385.73","-708.65","-1.26","11/26"
"捷克股市","1771.10","3.20","0.18","11/26"
"盧森堡","2243.87","14.54","0.65","11/26"
"義大利","28976.00","-171.00","-0.59","16:43"
"西班牙","1661.85","-5.41","-0.32","11/26"
"瑞士股市","8361.16","-10.67","-0.13","11/26"
"瑞典股市","1062.65","6.72","0.64","11/26"
"芬蘭股市","11581.18","83.98","0.73","11/26"
"挪威股市","414.45","6.46","1.58","11/26"
"以色列","1174.24","-4.60","-0.39","11/26"
"埃及股市","85696.14","70.65","0.08","11/26"
"南非股市","26710.96","-153.09","-0.57","11/26"
"摩洛哥","25597.11","-313.93","-1.21","11/26"
"約旦指數","7079.50","-148.33","-2.05","11/26"
"杜拜指數","5366.20","-39.63","-0.73","11/26"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","時間"
"道瓊工業","12743.44","-237.44","-1.83","16:30"
"NASDAQ","2540.99","-55.61","-2.14","17:17"
"羅素2000","735.07","-19.96","-2.64","16:59"
"S&P 500","1407.22","-33.48","-2.32","16:59"
"費城金銀","169.51","-6.56","-3.73","16:45"
"DJ貴金屬","345.41","-12.92","-3.61","17:31"
"CBOE黃金","174.10","-6.55","-3.63","16:49"
"AMEX金蟲","415.97","-13.91","-3.24","16:41"
"AMEX能源","717.47","-19.55","-2.65","16:41"
"NYSE能源","14231.98","-323.10","-2.22","17:05"
"費城油業","282.73","-3.23","-1.13","16:45"
"AMEX石油","1391.30","-39.72","-2.78","16:41"
"費城半導","402.35","-11.13","-2.69","16:45"
"NSDQ金融","2744.26","-124.61","-4.34","17:17"
"NYSE金融","7997.66","-244.81","-2.97","17:05"
"NBI生技","815.30","-14.20","-1.71","17:17"
"AMEX生技","791.06","-7.00","-0.88","16:41"
"費城藥物","204.32","-2.99","-1.44","16:45"
"加拿大","13321.05","-146.15","-1.09","17:05"
"巴西指數","59069.17","-1901.73","-3.12","16:17"
"墨西哥","27883.01","-827.86","-2.88","15:06"
"阿根廷","2190.82","-21.22","-0.96","17:00"
"智利","3060.63","-53.43","-1.72","16:17"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"波海乾貨航運","10148.00","-180.00","-1.74","11/23"
"波海海峽航運","14873.00","-212.00","-1.41","11/23"
"波海巴拿馬航運","9997.00","-180.00","-1.77","11/23"
"VIX波動率","28.91","3.30","12.89","16:14"
"DJ交通運輸","4384.36","-66.71","-1.50","16:30"
"道瓊公用事業","520.12","-3.63","-0.69","16:30"
"歐洲公用事業","365.00","0.34","0.09","17:45"
"全球公用事業","8202.82","9.82","0.12","16:15"
"ISE水指數","83.67","-1.53","-1.80","16:44"
"道瓊水指數","705.74","-16.19","-2.24","15:57"
"NSDQ純淨優勢","537.18","-5.83","-1.07","16:44"
"純淨科技","1377.30","-14.20","-1.02","16:41"
"WH革新能源","256.21","-4.05","-1.56","16:41"
"WH乾淨能源","229.37","-2.41","-1.04","16:41"
"全球乾淨能源","3282.80","-3.22","-0.10","16:34"
"ISE替代能源","57.70","-0.23","-0.40","16:44"
"全球替代能源","3527.72","51.23","1.47","16:34"
"生物能源","548.61","3.18","0.58","16:34"
"AMEX環境服務","1000.08","-17.60","-1.73","16:41"
"歐洲環境控制","178.52","-3.03","-1.67","17:45"
"美國環境控制","99.61","-1.25","-1.24","16:15"
"KLD社會責任","121.92","-2.63","-2.11","16:44"
"Clvrt社會責任","83.89","-1.89","-2.20","16:05"
"ISE邪惡指數","126.01","-2.42","-1.88","16:44"
"MSCI世界能源","285.08","2.39","0.84","11/23"
"MSCI世界原料","285.21","5.28","1.89","11/23"

"分類指數行情"
"股市","指數","漲跌","比例","時間"
"Rogers商品","4371.47","38.84","0.90","14:30"
"Rogers能源","1318.76","-7.53","-0.57","11/21"
"Rogers金屬","2168.26","-43.61","-1.97","11/21"
"Rogers農產","1255.34","8.66","0.69","11/21"
"日本不動產","3245.13","160.61","5.21","15:44"
