"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","14012.20","33.74","0.24","close"
"東證一部","1376.69","-2.98","-0.22","close"
"東證二部","3014.59","9.56","0.32","close"
"JASDAQ","64.69","0.39","0.61","close"
"上海綜合","3473.09","-12.54","-0.36","close"
"上海A股","3644.39","-13.10","-0.36","close"
"上海B股","245.20","-1.66","-0.67","close"
"深圳A股","1105.06","-12.50","-1.12","close"
"深圳B股","535.98","-3.80","-0.70","close"
"滬深300","3675.15","-36.30","-0.98","close"
"香港恆生","24714.07","-329.05","-1.31","close"
"香港國企","13636.41","-184.43","-1.33","close"
"香港紅籌","5596.04","-143.20","-2.50","close"
"台灣加權","8834.73","-173.30","-1.92","close"
"台灣店頭","156.37","-4.29","-2.67","close"
"韓國指數","1827.94","-7.48","-0.41","18:03"
"越南股市","428.05","-6.70","-1.54","11:02"
"泰國股市","875.59","1.05","0.12","17:01"
"菲律賓","2849.28","10.70","0.38","12:11"
"馬來西亞","1274.78","-2.79","-0.22","17:00"
"印尼股市","2465.96","-38.00","-1.52","17:09"
"印度股市","16649.64","-257.47","-1.52","16:28"
"孟加拉","3090.96","36.33","1.19","05/22"
"巴基斯坦","9316.96","-434.25","-4.45","15:00"
"澳洲股市","5866.20","-53.80","-0.91","17:47"
"紐西蘭","3589.47","-1.86","-0.05","14:31"
"新加坡","3122.15","-38.71","-1.22","17:10"
"龍籌股","158.89","-6.05","-3.67","05/23"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2435.20","2.13","0.09","05/23"
"英國指數","6087.30","-94.30","-1.52","05/23"
"法國指數","4933.77","-94.97","-1.89","05/23"
"德國指數","6944.05","-126.28","-1.79","05/23"
"土耳其","39960.99","-791.46","-1.94","05/23"
"匈牙利","22461.63","-290.50","-1.28","05/23"
"奧地利","4371.47","-51.00","-1.15","05/23"
"波蘭股市","46573.90","-441.09","-0.94","05/23"
"捷克股市","1671.30","-6.10","-0.36","05/23"
"瑞典股市","994.23","-22.97","-2.26","05/23"
"芬蘭股市","9652.53","-187.18","-1.90","05/23"
"挪威股市","455.71","-6.99","-1.51","05/23"
"希臘指數","4066.03","-27.69","-0.68","05/23"
"義大利","25374.00","-282.00","-1.10","05/23"
"盧森堡","2276.88","-16.73","-0.73","05/23"
"荷蘭","478.39","-7.22","-1.49","05/23"
"冰島","4827.99","-43.12","-0.89","05/23"
"丹麥","452.31","-0.68","-0.15","05/23"
"瑞士股市","7459.94","-118.09","-1.56","05/23"
"西班牙","1459.23","-27.42","-1.84","05/23"
"葡萄牙","3558.36","-29.19","-0.81","05/23"
"愛爾蘭","6065.64","-80.25","-1.31","05/23"
"以色列","1101.20","-0.45","-0.04","05/22"
"埃及股市","92331.86","186.58","0.20","05/22"
"南非股市","30602.35","-712.99","-2.28","05/23"
"摩洛哥","29661.76","-96.89","-0.33","05/23"
"約旦指數","9179.29","-59.95","-0.65","05/22"
"杜拜指數","5696.61","77.15","1.37","05/22"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12479.63","-145.99","-1.16","05/23"
"NASDAQ","2444.67","-19.91","-0.81","05/23"
"羅素2000","724.10","-8.91","-1.22","05/23"
"S&P 500","1375.93","-18.42","-1.32","05/23"
"費城金銀","188.10","-1.24","-0.65","05/23"
"DJ貴金屬","385.57","-2.59","-0.67","17:18"
"CBOE黃金","194.88","-1.17","-0.60","05/23"
"AMEX金蟲","441.20","-2.89","-0.65","05/23"
"AMEX能源","865.07","-16.65","-1.89","05/23"
"NYSE能源","16682.28","-248.52","-1.47","05/23"
"費城油業","335.22","-5.22","-1.53","05/23"
"AMEX石油","1587.44","-26.39","-1.64","05/23"
"費城半導","400.39","-4.09","-1.01","05/23"
"NSDQ金融","2586.69","-38.70","-1.47","05/23"
"NYSE金融","7287.42","-98.52","-1.33","05/23"
"NBI生技","793.04","-5.70","-0.71","05/23"
"AMEX生技","736.67","-5.21","-0.70","05/23"
"費城藥物","179.43","-1.95","-1.07","05/23"
"加拿大","14723.36","-69.00","-0.47","05/23"
"巴西指數","71451.80","-843.00","-1.17","05/23"
"墨西哥","31068.70","-176.98","-0.57","05/23"
"阿根廷","2235.33","-13.30","-0.59","05/23"
"智利","3026.91","1.45","0.05","05/23"
"秘魯","17152.04","-219.43","-1.26","05/23"
"哥倫比亞","9894.02","-68.52","-0.69","05/23"
"委內瑞拉","34827.86","-666.57","-1.88","05/23"
"百慕達","4986.10","7.49","0.15","05/22"
"牙買加","112473.49","1242.98","1.12","05/22"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","11648.00","-123.00","-1.04","05/22"
"波海海峽航運","18051.00","-77.00","-0.42","05/22"
"波海巴拿馬航運","10866.00","-381.00","-3.39","05/22"
"VIX波動率","19.55","1.50","8.31","16:14"
"道瓊歐洲","3725.82","-67.21","-1.77","19:00"
"DJ交通運輸","5145.14","-100.56","-1.92","16:30"
"道瓊公用事業","514.61","-10.01","-1.91","16:30"
"歐洲公用事業","347.17","-4.94","-1.40","17:45"
"全球公用事業","7830.15","-141.71","-1.78","16:15"
"ISE水指數","89.85","-0.85","-0.94","17:00"
"道瓊水指數","551.04","-15.53","-2.74","17:16"
"純淨科技","1510.94","-2.47","-0.16","16:57"
"WH創新能源","269.64","-2.76","-1.01","16:57"
"WH乾淨能源","229.71","0.30","0.13","16:57"
"全球乾淨能源","3515.32","1.91","0.05","17:00"
"ISE替代能源","55.85","0.28","0.50","17:00"
"全球替代能源","3834.28","1.96","0.05","17:19"
"ET50環境科技","264.92","-0.20","-0.07","21:15"
"生物能源","508.62","-11.69","-2.25","17:20"
"AMEX環境服務","1066.18","-10.38","-0.96","16:57"
"歐洲環境控制","179.32","-0.58","-0.32","17:45"
"美國環境控制","109.00","-0.84","-0.77","16:15"
"Clvrt社會責任","80.27","-0.93","-1.15","17:18"
"ISE邪惡指數","110.01","-1.37","-1.23","17:00"
"DJ美國礦產","284.39","-4.36","-1.51","17:17"
"DJ世界基本原料","415.75","-6.36","-1.51","17:17"
"MSCI世界能源","335.59","-2.66","-0.79","00:00"
"MSCI世界原料","334.57","0.83","0.25","00:00"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"Dax全球農金","630.30","-8.80","-1.38","19:53"
"Rogers商品","5415.46","40.49","0.75","14:30"
"Rogers能源","1858.69","-25.99","-1.38","5/22"
"Rogers金屬","2474.97","-51.38","-2.03","5/22"
"Rogers農產","1362.23","-25.64","-1.85","5/22"
"日本不動產","2848.43","29.19","1.03","05:48"
"東證REIT","1500.27","23.38","1.58","15:00"
"澳洲不動產","1282.06","-7.18","-0.56","07:48"
"新加坡不動產","1161.46","-16.55","-1.41","05:48"
"恆生地產","29829.63","-549.28","-1.81","17:01"
"亞洲REIT","153.71","0.54","0.35","16:30"
"英國不動產","1769.55","-19.90","-1.11","21:48"
"歐陸不動產","2308.04","-22.16","-0.95","21:48"
"歐洲不動產","2883.15","-22.89","-0.79","21:48"
"DJ權益REIT","265.10","-1.64","-0.61","15:49"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"CRB指數","431.09","2.32","0.54","05/23"
"MS商品指數","978.33","-17.41","-1.75","05/23"
"高盛商品指數","9978.80","79.00","0.80","05/23"
"高盛農產品","397.52","2.70","0.69","05/23"
"高盛家畜指數","252.62","3.09","1.24","05/23"
"高盛貴金屬","1281.15","11.50","0.91","05/23"
"高盛工業金屬","453.78","3.35","0.74","05/23"
"高盛能源指數","458.28","3.60","0.79","05/23"
"天然氣","709.65","-16.78","-2.31","05/23"
"AMEX航空","18.03","-0.80","-4.25","05/23"
"銀行","76.20","-1.49","-1.92","05/23"
"醫療服務","429.02","-3.93","-0.91","05/23"
"電腦硬體","231.83","-1.87","-0.80","05/23"
"保險","3816.14","-55.25","-1.43","05/23"
"美國紙業","105.28","-2.26","-2.10","05/23"
"零售業","389.94","-5.28","-1.34","05/23"
"掮客商指數","161.57","-3.54","-2.14","05/23"
"美元指數","71.96","-0.31","-0.42","05/23"
"歐元指數","157.67","0.43","0.27","05/23"
"英鎊指數","198.02","0.08","0.04","05/23"
"日圓指數","96.77","0.72","0.75","05/23"
"澳幣指數","95.98","0.39","0.41","05/23"
"30年債券價格","116.86","1.05","0.90","05/23"
"30年債殖利率","45.57","-0.72","-1.56","05/23"
"10年期票利率","38.31","-0.90","-2.30","05/23"
"5年期票利率","31.21","-1.11","-3.43","05/23"
"3月期票利率","18.00","-0.25","-1.37","05/23"
"Put/Call比例","1.05","0.07","7.14","05/23"

"商品價格 (Commodity)"
"商品","買價","漲跌","比例","台北"
"黃金","925.00","3.80","0.41","05/23"
"銀","18.22","0.23","1.28","05/23"
"白金","2177.00","6.00","0.28","05/23"
"鈀","460.00","0.00","0.00","05/23"
"銅","3.8189","0.00","0.12","4:03"
"鎳","11.1372","0.02","0.21","4:04"
"鋁","1.3503","-0.00","-0.03","4:04"
"鋅","0.9860","-0.00","-0.23","4:04"
"鉛","0.9118","0.00","0.00","4:03"
"鈾","60.00","0.00","0.00","05/19"
"黃金期貨","925.800","7.500","0.82","1:38"
"銀期貨","18.290","0.265","1.47","1:36"
"銅期貨","373.600","2.350","0.63","1:22"
"天然氣期","11.857","0.160","1.37","5:14"
"布蘭特油期","131.570","1.060","0.81","3:54"
"WTI原油期","132.190","1.380","1.05","5:14"
"燃油期貨","386.560","-8.870","-2.24","5:14"
"玉米期貨","599.750","4.000","0.67","2:28"
"小麥期貨","752.500","7.500","1.01","2:28"
"可可粉期","2577.000","3.000","0.12","3:14"
"黃豆期貨","1368.000","43.250","3.26","2:29"
"黃豆油期貨","63.560","1.730","2.80","2:28"
"咖啡C期","134.000","-0.200","-0.15","3:14"
"十一號糖","10.010","-0.420","-4.03","3:14"
"二號棉期","69.210","-0.780","-1.11","3:14"
"活牛期貨","101.300","1.450","1.45","2:28"
"瘦豬期貨","77.150","0.875","1.15","2:29"

"全球匯率 (Currency Exchange)"
"貨幣","匯率","漲跌","比例","台北"
"歐元/美元","1.5763","0.0030","0.19","4:59"
"英鎊/美元","1.9796","-0.0007","-0.04","4:59"
"美元/瑞士法郎","1.0241","-0.0065","-0.63","4:59"
"美元/俄盧布","23.5440","-0.0658","-0.28","4:59"
"美元/匈牙利幣","155.1950","-0.6100","-0.39","4:59"
"美元/土耳其幣","1.2480","0.0016","0.12","4:52"
"美元/南非幣","7.6798","0.0410","0.54","4:59"
"美元/以色列幣","3.3389","0.0042","0.12","4:59"
"美元/摩洛哥","7.2752","0.0000","0.00","05/22"
"美元/日圓","103.3850","-0.6950","-0.67","4:59"
"美元/人民幣","6.9416","-0.0016","-0.02","4:35"
"美元/港幣","7.8022","0.0014","0.02","4:58"
"美元/台幣","30.4700","0.0700","0.23","0:42"
"美元/韓圜","1046.3000","4.8000","0.46","1:25"
