"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4590.84","-7.82","-0.17%","05/21"
"澳洲股市","5142.11","-14.09","-0.27%","18:06"
"日經225","15627.26","246.24","1.60%","05/22"
"東證一部","1276.03","5.64","0.44%","05/22"
"東證二部","3399.84","-0.98","-0.03%","05/22"
"JASDAQ","97.41","-0.07","-0.07%","05/22"
"韓國股市","1993.83","12.74","0.64%","18:03"
"台灣加權","8383.05","6.00","0.07%","05/21"
"台灣店頭","120.71","0.33","0.27%","05/22"
"上海綜合","2302.40","-2.46","-0.11%","05/22"
"上海A股","2409.89","-2.58","-0.11%","05/22"
"上海B股","269.03","-0.31","-0.11%","15:15"
"深圳A股","1065.52","-9.86","-0.92%","15:00"
"深圳B股","869.76","-0.24","-0.03%","15:00"
"滬深300","2618.03","3.18","0.12%","05/22"
"深證成指","9405.06","1.53","0.02%","05/22"
"香港恆生","23261.08","-105.29","-0.45%","05/22"
"香港國企","11073.81","-112.73","-1.01%","05/21"
"香港紅籌","4435.94","-30.54","-0.68%","16:01"
"新加坡","3454.37","10.47","0.30%","17:10"
"海峽中國","249.76","1.59","0.64%","17:10"
"越南股市","502.23","2.05","0.41%","05/22"
"泰國股市","1631.27","-12.16","-0.74%","17:07"
"菲律賓","7385.07","57.49","0.78%","05/22"
"馬來西亞","1783.88","-3.50","-0.20%","05/22"
"印尼股市","5208.00","19.24","0.37%","16:09"
"印度股市","20062.24","-49.37","-0.25%","16:00"
"巴基斯坦","15114.59","165.85","1.11%","15:59"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1461.93","28.91","2.02%","05/22"
"英國股市","6840.27","36.40","0.53%","05/22"
"法國股市","4051.11","14.93","0.37%","05/22"
"德國股市","8530.89","58.69","0.69%","05/22"
"土耳其","93178.88","1988.06","2.18%","05/22"
"匈牙利","19076.40","320.00","1.71%","05/22"
"奧地利","2494.87","-26.25","-1.04%","05/22"
"波蘭股市","45933.66","81.86","0.18%","05/22"
"捷克股市","989.39","3.82","0.39%","05/22"
"瑞典股市","1254.57","6.43","0.52%","05/22"
"芬蘭股市","6486.97","8.80","0.14%","05/22"
"挪威股市","456.22","0.26","0.06%","16:44"
"希臘股市","1080.65","-10.24","-0.94%","05/22"
"義大利","18592.17","120.24","0.65%","05/22"
"比利時","2746.64","11.82","0.43%","05/22"
