"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","時間"
"日經225","17451.77","-3.60","-0.02","close"
"東證一部","1706.16","0.53","0.03","close"
"東證二部","4028.29","0.51","0.01","close"
"JASDAQ","79.09","0.59","0.75","close"
"上海綜合","3720.53","9.64","0.26","04/24"
"上海A股","3910.39","10.44","0.27","04/24"
"上海B股","206.75","-1.82","-0.87","04/24"
"香港恆生","20572.80","16.23","0.08","04/24"
"香港國企","10239.32","5.32","0.05","04/24"
"香港紅籌","3525.90","19.35","0.55","04/24"
"台灣指數","8045.01","34.55","0.43","04/24"
"韓國指數","1556.71","12.36","0.80","13:00"
"新加坡","3374.52","-13.96","-0.41","12:00"
"馬來西亞","1317.50","-3.86","-0.29","04/24"
"菲律賓","3291.93","-27.08","-0.82","12:00"
"印尼股市","1981.57","-5.16","-0.26","11:00"
"越南股市","905.53","-25.65","-2.75","04/24"
"泰國股市","685.48","-0.70","-0.10","11:00"
"印度股市","14136.72","208.39","1.50","10:00"
"澳洲股市","6173.30","-18.90","-0.30","04/24"
"日本不動產","4176.50","7.49","0.18","04/24"
"東證REIT","2438.69","11.55","0.48","13:00"
"澳洲不動產","1898.26","-5.51","-0.29","04/24"
"新加坡不動產","1558.09","-1.82","-0.12","06:37"
"恆生地產","24517.69","59.00","0.24","13:00"
"亞洲REIT","191.12","-0.93","-0.48","06:05"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","時間"
"英國指數","6429.50","-50.20","-0.78","04/24"
"法國指數","5886.03","-31.29","-0.53","04/24"
"德國指數","7270.32","-65.30","-0.89","04/24"
"俄羅斯","1966.59","-7.08","-0.36","18:00"
"道瓊歐洲","4367.83","-32.29","-0.73","04/24"
"土耳其","47014.90","-340.92","-0.72","04/24"
"匈牙利","25518.96","-138.91","-0.54","04/24"
"奧地利","4720.46","-20.06","-0.42","04/24"
"波蘭股市","59722.61","-588.67","-0.98","04/24"
"捷克股市","1814.40","-0.20","-0.01","04/24"
"愛沙尼亞","920.68","-2.18","-0.24","04/24"
