"亞洲股市指數行情"
"股市","指數","漲跌","比例","當地"
"紐西蘭","4645.86","-25.78","-0.55%","05/14"
"澳洲股市","5202.50","7.70","0.15%","18:15"
"日經225","14758.42","-23.79","-0.16%","05/14"
"東證一部","1230.80","-1.40","-0.11%","05/14"
"東證二部","3419.35","-12.02","-0.35%","05/14"
"JASDAQ","103.02","1.01","0.99%","05/14"
"韓國股市","1968.83","20.13","1.03%","18:03"
"台灣加權","8251.82","3.50","0.04%","05/14"
"台灣店頭","116.71","0.39","0.34%","05/14"
"上海綜合","2217.01","-24.80","-1.11%","05/14"
"上海A股","2320.36","-26.02","-1.11%","05/14"
"上海B股","262.35","-1.57","-0.59%","15:15"
"深圳A股","1002.02","-14.01","-1.38%","15:00"
"深圳B股","839.57","-8.29","-0.98%","15:00"
"滬深300","2493.34","-37.43","-1.48%","05/14"
"深證成指","8809.09","-205.20","-2.28%","05/14"
"香港恆生","22930.28","-59.53","-0.26%","05/14"
"香港國企","11032.79","-76.48","-0.69%","05/14"
"香港紅籌","4391.65","-33.11","-0.75%","16:01"
"新加坡","3432.76","3.80","0.11%","17:10"
"海峽中國","246.44","-1.23","-0.50%","17:10"
"越南股市","483.85","-5.08","-1.04%","05/14"
"泰國股市","1623.48","5.75","0.36%","17:07"
"菲律賓","7313.46","51.08","0.70%","05/14"
"馬來西亞","1788.43","0.53","0.03%","05/14"
"印尼股市","5081.94","27.31","0.54%","16:09"
"印度股市","19722.29","30.62","0.16%","16:00"
"巴基斯坦","14487.26","140.40","0.98%","15:58"

"歐洲股市指數非洲股市指數"
"股市","指數","漲跌","比例","當地"
"俄羅斯","1412.69","-9.60","-0.67%","05/14"
"英國股市","6686.06","54.30","0.82%","05/14"
"法國股市","3966.06","20.86","0.53%","05/14"
"德國股市","8339.11","59.82","0.72%","05/14"
"土耳其","91287.13","1521.95","1.70%","05/14"
"匈牙利","18704.01","23.91","0.13%","05/14"
"奧地利","2489.67","42.47","1.74%","05/14"
"波蘭股市","45771.11","563.27","1.25%","05/14"
"捷克股市","975.14","7.58","0.78%","05/14"
"瑞典股市","1224.85","0.96","0.08%","05/14"
"芬蘭股市","6398.64","-3.53","-0.06%","05/14"
"挪威股市","451.03","-0.80","-0.18%","16:43"
"希臘股市","1073.47","8.25","0.77%","05/14"
"義大利","18398.73","154.01","0.84%","05/14"
"比利時","2724.63","5.08","0.19%","05/14"
