"亞洲股市行情 (Asian Markets)"
"股市","指數","漲跌","比例","當地"
"日經225","12820.47","215.89","1.71","16:00"
"東證一部","1243.81","17.37","1.42","15:01"
"東證二部","2753.74","11.34","0.41","15:01"
"JASDAQ","64.84","0.30","0.46","15:00"
"上海綜合","3580.15","168.65","4.94","15:16"
"上海A股","3756.12","177.21","4.95","15:16"
"上海B股","261.49","8.60","3.40","15:16"
"深圳A股","1197.75","36.08","3.11","15:00"
"深圳B股","567.30","24.10","4.44","15:00"
"滬深300","3918.16","169.24","4.51","15:01"
"香港恆生","23285.95","621.73","2.74","16:01"
"香港國企","12432.53","603.69","5.10","16:01"
"香港紅籌","5174.68","150.57","3.00","16:01"
"台灣加權","8623.48","17.53","0.20","13:46"
"台灣店頭","143.98","1.58","1.11","13:46"
"韓國指數","1701.83","25.59","1.53","18:03"
"越南股市","512.70","3.95","0.78","11:01"
"泰國股市","825.17","2.21","0.27","17:01"
"菲律賓","2956.02","30.11","1.03","12:11"
"馬來西亞","1258.41","4.38","0.35","17:00"
"印尼股市","2477.59","26.24","1.07","17:09"
"印度股市","16371.29","355.73","2.22","16:28"
"孟加拉","2972.09","58.74","2.02","03/25"
"巴基斯坦","10842.62","-6.88","-0.06","15:00"
"澳洲股市","5401.20","-17.30","-0.32","16:47"
"紐西蘭","3447.50","42.95","1.26","13:31"
"新加坡","3031.90","6.70","0.22","17:10"
"龍籌股","159.44","+5.65","3.67","03/28"

"歐洲股市行情 (European Markets)"
"股市","指數","漲跌","比例","當地"
"俄羅斯","2049.40","19.27","0.95","18:00"
"英國指數","5692.90","-24.60","-0.43","16:35"
"法國指數","4695.92","-23.61","-0.50","18:11"
"德國指數","6559.90","-18.16","-0.28","20:29"
"土耳其","39501.17","-1133.72","-2.79","17:11"
"匈牙利","22238.96","75.68","0.34","16:36"
"奧地利","3827.86","67.38","1.79","17:35"
"波蘭股市","47936.70","-75.70","-0.16","16:40"
"捷克股市","1563.50","22.10","1.43","17:13"
"瑞典股市","951.71","-1.28","-0.13","17:44"
"芬蘭股市","9751.61","26.64","0.27","18:31"
"挪威股市","356.15","3.47","0.98","16:24"
"希臘指數","3973.69","46.39","1.18","16:55"
"義大利","24208.00","15.00","0.06","17:43"
"盧森堡","2161.10","-7.93","-0.37","17:40"
"荷蘭","440.99","-0.99","-0.22","18:07"
"冰島","4928.85","-97.00","-1.93","16:40"
"丹麥","427.34","2.66","0.63","17:21"
"瑞士股市","7239.35","-25.61","-0.35","17:31"
"西班牙","1456.02","-9.08","-0.62","17:40"
"葡萄牙","3355.96","25.08","0.75","17:08"
"愛爾蘭","6152.81","-95.10","-1.52","20:00"
"以色列","1022.99","-9.37","-0.91","03/27"
"埃及股市","97354.37","-86.98","-0.09","03/27"
"南非股市","27798.70","-136.56","-0.49","16:00"
"摩洛哥","29920.08","-74.28","-0.25","03/26"
"約旦指數","8173.20","208.24","2.61","03/27"
"杜拜指數","5404.68","-55.76","-1.02","03/27"

"美洲股市行情 (American Markets)"
"股市","指數","漲跌","比例","當地"
"道瓊工業","12216.40","-86.06","-0.70","16:30"
"NASDAQ","2261.18","-19.65","-0.86","17:16"
"羅素2000","683.18","-9.21","-1.33","16:59"
"S&P 500","1315.22","-10.54","-0.80","16:59"
"費城金銀","180.27","-1.70","-0.93","16:45"
"DJ貴金屬","365.04","-2.88","-0.78","17:18"
"CBOE黃金","191.41","-2.13","-1.10","16:49"
"AMEX金蟲","449.16","-3.25","-0.72","16:56"
"AMEX能源","738.30","-2.40","-0.32","16:56"
"NYSE能源","13830.73","-51.80","-0.37","17:05"
"費城油業","276.50","-0.53","-0.19","16:45"
"AMEX石油","1334.07","-5.83","-0.44","16:56"
"費城半導","339.28","-3.46","-1.01","16:45"
"NSDQ金融","2537.55","-46.14","-1.79","17:16"
"NYSE金融","7187.41","-88.64","-1.22","17:05"
"NBI生技","767.50","-11.34","-1.46","17:16"
"AMEX生技","719.19","-10.24","-1.40","16:56"
"費城藥物","178.65","-0.64","-0.36","16:45"
"加拿大","13233.79","-171.99","-1.28","17:05"
"巴西指數","60452.12","-309.56","-0.51","17:16"
"墨西哥","30089.90","102.85","0.34","15:21"
"阿根廷","2089.71","6.05","0.29","18:00"
"智利","2890.40","3.96","0.14","17:31"
"秘魯","17404.61","-27.24","-0.16","16:12"
"哥倫比亞","8957.74","6.28","0.07","14:35"
"委內瑞拉","35260.63","258.89","0.74","15:00"
"百慕達","5188.59","-6.79","-0.13","17:47"
"牙買加","108808.56","4547.44","4.36","13:59"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"波海乾散貨運","7884.00","205.00","2.67","03/27"
"波海海峽航運","11100.00","819.00","7.97","03/27"
"波海巴拿馬航運","7909.00","-10.00","-0.13","03/27"
"VIX波動率","25.71","-0.17","-0.66","16:14"
"道瓊歐洲","3641.05","-11.06","-0.30","20:05"
"DJ交通運輸","4754.10","-24.56","-0.51","16:30"
"道瓊公用事業","473.43","-4.54","-0.95","16:30"
"歐洲公用事業","326.55","-3.59","-1.09","18:45"
"全球公用事業","7500.54","-59.28","-0.78","17:10"
"ISE水指數","81.73","-1.29","-1.55","17:00"
"道瓊水指數","605.91","-15.53","-2.50","17:17"
"純淨科技","1341.11","-13.34","-0.98","16:56"
"WH創新能源","234.27","-3.11","-1.31","16:56"
"WH乾淨能源","204.30","-0.84","-0.41","16:56"
"全球乾淨能源","3042.77","14.71","0.49","17:00"
"ISE替代能源","49.37","0.81","1.67","17:00"
"全球替代能源","3279.89","18.67","0.57","17:19"
"生物能源","476.30","8.99","1.92","17:20"
"AMEX環境服務","966.15","-8.74","-0.90","16:56"
"歐洲環境控制","165.92","0.28","0.17","18:45"
"美國環境控制","98.60","-0.07","-0.07","16:15"
"KLD社會責任","115.34","-0.92","-0.79","17:19"
"Clvrt社會責任","77.08","-0.68","-0.87","17:18"
"ISE邪惡指數","109.85","-1.81","-1.62","17:00"
"DJ美國礦產","217.99","-0.95","-0.43","17:17"
"DJ世界基本原料","363.00","-0.41","-0.11","17:17"
"MSCI世界能源","273.99","-1.88","-0.68","03/28"
"MSCI世界原料","290.04","1.19","0.41","03/27"

"分類指數行情"
"股市","指數","漲跌","比例","當地"
"DAX全球農金","567.08","2.24","0.40","20:53"
"Rogers商品","4956.87","-71.88","-1.43","14:30"
"Rogers能源","1493.93","17.66","1.20","3/27"
"Rogers金屬","2631.06","64.20","2.50","3/27"
"Rogers農產","1446.13","-14.04","-0.96","3/27"
"日本不動產","2429.13","77.41","3.29","16:44"
"東證REIT","1435.66","0.79","0.06","16:01"
"澳洲不動產","1297.99","-9.94","-0.76","19:14"
